"Per Pupil Expenditures by Function (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Salisbury School District","=""1220011""","Food services","$2,944",284,2,"$10"
"Salisbury School District","=""1220011""","Enterprise operations","$0",284,2,"$0"
"Salisbury School District","=""1220011""","Minor school construction","N/A","N/A","N/A","N/A"
"Salisbury School District","=""1220011""","Total","$7,177,347",286,1,"$25,096"
"Scotland School District","=""1230011""","Instruction","$1,478,302",113,1,"$13,082"
"Scotland School District","=""1230011""","Support services - students","$223,199",106,2,"$2,106"
"Scotland School District","=""1230011""","Support services - instruction","$102,358",106,2,"$966"
"Scotland School District","=""1230011""","Support services - general administration","$126,409",106,2,"$1,193"
"Scotland School District","=""1230011""","Support services - school based administration","$167,850",106,2,"$1,583"
"Scotland School District","=""1230011""","Central and other support services","$42,490",106,2,"$401"
"Scotland School District","=""1230011""","Operation and maintenance of plant","$173,218",106,2,"$1,634"
"Scotland School District","=""1230011""","Student transportation services","$169,508",193,3,"$878"
"Scotland School District","=""1230011""","Food services","$21,000",106,2,"$198"
"Scotland School District","=""1230011""","Enterprise operations","$0",106,2,"$0"
"Scotland School District","=""1230011""","Minor school construction","N/A","N/A","N/A","N/A"
"Scotland School District","=""1230011""","Total","$2,504,335",113,1,"$22,162"
"Seymour School District","=""1240011""","Instruction","$22,310,706",2251,1,"$9,911"
"Seymour School District","=""1240011""","Support services - students","$2,332,737",2160,2,"$1,080"
"Seymour School District","=""1240011""","Support services - instruction","$676,453",2160,2,"$313"
"Seymour School District","=""1240011""","Support services - general administration","$555,497",2160,2,"$257"
"Seymour School District","=""1240011""","Support services - school based administration","$3,045,343",2160,2,"$1,410"
"Seymour School District","=""1240011""","Central and other support services","$1,137,759",2160,2,"$527"
"Seymour School District","=""1240011""","Operation and maintenance of plant","$3,879,213",2160,2,"$1,796"
"Seymour School District","=""1240011""","Student transportation services","$1,573,189",2314,3,"$680"
"Seymour School District","=""1240011""","Food services","$0",2160,2,"$0"
"Seymour School District","=""1240011""","Enterprise operations","$405,519",2160,2,"$188"
"Seymour School District","=""1240011""","Minor school construction","N/A","N/A","N/A","N/A"
"Seymour School District","=""1240011""","Total","$35,916,416",2251,1,"$15,956"
"Sharon School District","=""1250011""","Instruction","$2,601,143",106,1,"$24,539"
"Sharon School District","=""1250011""","Support services - students","$186,886",103,2,"$1,814"
"Sharon School District","=""1250011""","Support services - instruction","$388,672",103,2,"$3,774"
"Sharon School District","=""1250011""","Support services - general administration","$59,547",103,2,"$578"
"Sharon School District","=""1250011""","Support services - school based administration","$389,465",103,2,"$3,781"
"Sharon School District","=""1250011""","Central and other support services","$0",103,2,"$0"
"Sharon School District","=""1250011""","Operation and maintenance of plant","$1,046,792",103,2,"$10,163"
"Sharon School District","=""1250011""","Student transportation services","$246,427",179,3,"$1,377"
"Sharon School District","=""1250011""","Food services","$35,000",103,2,"$340"
"Sharon School District","=""1250011""","Enterprise operations","$0",103,2,"$0"
"Sharon School District","=""1250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sharon School District","=""1250011""","Total","$4,953,933",106,1,"$46,735"
"Shelton School District","=""1260011""","Instruction","$46,526,190",4851,1,"$9,591"
"Shelton School District","=""1260011""","Support services - students","$8,102,898",4656,2,"$1,740"
"Shelton School District","=""1260011""","Support services - instruction","$1,599,659",4656,2,"$344"
"Shelton School District","=""1260011""","Support services - general administration","$809,576",4656,2,"$174"
"Shelton School District","=""1260011""","Support services - school based administration","$4,485,737",4656,2,"$963"
"Shelton School District","=""1260011""","Central and other support services","$1,917,648",4656,2,"$412"
"Shelton School District","=""1260011""","Operation and maintenance of plant","$8,025,541",4656,2,"$1,724"
"Shelton School District","=""1260011""","Student transportation services","$4,501,268",4832,3,"$932"
"Shelton School District","=""1260011""","Food services","$0",4656,2,"$0"
"Shelton School District","=""1260011""","Enterprise operations","$548,613",4656,2,"$118"
"Shelton School District","=""1260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Shelton School District","=""1260011""","Total","$76,517,130",4851,1,"$15,773"
"Sherman School District","=""1270011""","Instruction","$6,355,255",393,1,"$16,171"
"Sherman School District","=""1270011""","Support services - students","$56,594",274,2,"$207"
"Sherman School District","=""1270011""","Support services - instruction","$744,647",274,2,"$2,718"
"Sherman School District","=""1270011""","Support services - general administration","$209,220",274,2,"$764"
"Sherman School District","=""1270011""","Support services - school based administration","$387,052",274,2,"$1,413"
"Sherman School District","=""1270011""","Central and other support services","$329,578",274,2,"$1,203"
"Sherman School District","=""1270011""","Operation and maintenance of plant","$547,127",274,2,"$1,997"
"Sherman School District","=""1270011""","Student transportation services","$365,123",407,3,"$897"
"Sherman School District","=""1270011""","Food services","$0",274,2,"$0"
"Sherman School District","=""1270011""","Enterprise operations","$47,532",274,2,"$173"
"Sherman School District","=""1270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sherman School District","=""1270011""","Total","$9,042,129",393,1,"$23,008"
"Side By Side Charter School District","=""2700013""","Instruction","$1,547,659",236,1,"$6,558"
"Side By Side Charter School District","=""2700013""","Support services - students","$400,946",236,2,"$1,699"
"Side By Side Charter School District","=""2700013""","Support services - instruction","$10,332",236,2,"$44"
"Side By Side Charter School District","=""2700013""","Support services - general administration","$44,339",236,2,"$188"
"Side By Side Charter School District","=""2700013""","Support services - school based administration","$513,027",236,2,"$2,174"
"Side By Side Charter School District","=""2700013""","Central and other support services","$120,028",236,2,"$509"
"Side By Side Charter School District","=""2700013""","Operation and maintenance of plant","$324,563",236,2,"$1,375"
"Side By Side Charter School District","=""2700013""","Student transportation services","$0",0,3,"$0"
"Side By Side Charter School District","=""2700013""","Food services","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Enterprise operations","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Minor school construction","N/A","N/A","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Total","$2,960,893",236,1,"$12,546"
"Simsbury School District","=""1280011""","Instruction","$48,083,569",4227,1,"$11,375"
"Simsbury School District","=""1280011""","Support services - students","$5,993,624",4064,2,"$1,475"
"Simsbury School District","=""1280011""","Support services - instruction","$4,376,908",4064,2,"$1,077"
"Simsbury School District","=""1280011""","Support services - general administration","$1,296,383",4064,2,"$319"
"Simsbury School District","=""1280011""","Support services - school based administration","$3,956,805",4064,2,"$974"
"Simsbury School District","=""1280011""","Central and other support services","$1,678,127",4064,2,"$413"
"Simsbury School District","=""1280011""","Operation and maintenance of plant","$6,750,896",4064,2,"$1,661"
"Simsbury School District","=""1280011""","Student transportation services","$3,010,565",3674,3,"$819"
"Simsbury School District","=""1280011""","Food services","$108,575",4064,2,"$27"
"Simsbury School District","=""1280011""","Enterprise operations","$796,710",4064,2,"$196"
"Simsbury School District","=""1280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Simsbury School District","=""1280011""","Total","$76,052,161",4227,1,"$17,992"
"Somers School District","=""1290011""","Instruction","$15,946,779",1389,1,"$11,481"
"Somers School District","=""1290011""","Support services - students","$1,709,353",1349,2,"$1,267"
"Somers School District","=""1290011""","Support services - instruction","$634,915",1349,2,"$471"
"Somers School District","=""1290011""","Support services - general administration","$581,477",1349,2,"$431"
"Somers School District","=""1290011""","Support services - school based administration","$1,337,993",1349,2,"$992"
"Somers School District","=""1290011""","Central and other support services","$326,748",1349,2,"$242"
"Somers School District","=""1290011""","Operation and maintenance of plant","$2,779,539",1349,2,"$2,060"
"Somers School District","=""1290011""","Student transportation services","$1,111,536",1320,3,"$842"
"Somers School District","=""1290011""","Food services","$0",1349,2,"$0"
"Somers School District","=""1290011""","Enterprise operations","$287,861",1349,2,"$213"
"Somers School District","=""1290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Somers School District","=""1290011""","Total","$24,716,201",1389,1,"$17,794"
"South Windsor School District","=""1320011""","Instruction","$49,152,916",4740,1,"$10,370"
"South Windsor School District","=""1320011""","Support services - students","$6,875,336",4537,2,"$1,515"
"South Windsor School District","=""1320011""","Support services - instruction","$1,779,821",4537,2,"$392"
"South Windsor School District","=""1320011""","Support services - general administration","$1,538,086",4537,2,"$339"
"South Windsor School District","=""1320011""","Support services - school based administration","$5,351,947",4537,2,"$1,180"
"South Windsor School District","=""1320011""","Central and other support services","$2,937,882",4537,2,"$648"
"South Windsor School District","=""1320011""","Operation and maintenance of plant","$7,440,348",4537,2,"$1,640"
"South Windsor School District","=""1320011""","Student transportation services","$3,475,817",4335,3,"$802"
"South Windsor School District","=""1320011""","Food services","$138,905",4537,2,"$31"
"South Windsor School District","=""1320011""","Enterprise operations","$0",4537,2,"$0"
"South Windsor School District","=""1320011""","Minor school construction","N/A","N/A","N/A","N/A"
"South Windsor School District","=""1320011""","Total","$78,691,058",4740,1,"$16,601"
"Southington School District","=""1310011""","Instruction","$67,209,671",6465,1,"$10,396"
"Southington School District","=""1310011""","Support services - students","$7,938,374",6298,2,"$1,260"
"Southington School District","=""1310011""","Support services - instruction","$1,500,211",6298,2,"$238"
"Southington School District","=""1310011""","Support services - general administration","$3,991,649",6298,2,"$634"
"Southington School District","=""1310011""","Support services - school based administration","$6,166,904",6298,2,"$979"
"Southington School District","=""1310011""","Central and other support services","$555,806",6298,2,"$88"
"Southington School District","=""1310011""","Operation and maintenance of plant","$8,940,218",6298,2,"$1,420"
"Southington School District","=""1310011""","Student transportation services","$4,330,531",4059,3,"$1,067"
"Southington School District","=""1310011""","Food services","$1,596",6298,2,"$0"
"Southington School District","=""1310011""","Enterprise operations","$905,722",6298,2,"$144"
"Southington School District","=""1310011""","Minor school construction","N/A","N/A","N/A","N/A"
"Southington School District","=""1310011""","Total","$101,540,682",6465,1,"$15,706"
"Sprague School District","=""1330011""","Instruction","$4,843,448",412,1,"$11,756"
"Sprague School District","=""1330011""","Support services - students","$264,871",272,2,"$974"
"Sprague School District","=""1330011""","Support services - instruction","$253,949",272,2,"$934"
"Sprague School District","=""1330011""","Support services - general administration","$210,335",272,2,"$773"
"Sprague School District","=""1330011""","Support services - school based administration","$202,418",272,2,"$744"
"Sprague School District","=""1330011""","Central and other support services","$146,563",272,2,"$539"
"Sprague School District","=""1330011""","Operation and maintenance of plant","$381,750",272,2,"$1,403"
"Sprague School District","=""1330011""","Student transportation services","$444,559",447,3,"$995"
"Sprague School District","=""1330011""","Food services","$0",272,2,"$0"
"Sprague School District","=""1330011""","Enterprise operations","$0",272,2,"$0"
"Sprague School District","=""1330011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sprague School District","=""1330011""","Total","$6,747,894",412,1,"$16,378"
"Stafford School District","=""1340011""","Instruction","$16,208,507",1507,1,"$10,755"
"Stafford School District","=""1340011""","Support services - students","$2,329,807",1450,2,"$1,607"
"Stafford School District","=""1340011""","Support services - instruction","$1,508,347",1450,2,"$1,040"
"Stafford School District","=""1340011""","Support services - general administration","$476,682",1450,2,"$329"
"Stafford School District","=""1340011""","Support services - school based administration","$2,213,255",1450,2,"$1,526"
"Stafford School District","=""1340011""","Central and other support services","$1,499,498",1450,2,"$1,034"
"Stafford School District","=""1340011""","Operation and maintenance of plant","$2,861,773",1450,2,"$1,974"
"Stafford School District","=""1340011""","Student transportation services","$2,317,453",1520,3,"$1,525"
"Stafford School District","=""1340011""","Food services","$77,271",1450,2,"$53"
"Stafford School District","=""1340011""","Enterprise operations","$0",1450,2,"$0"
"Stafford School District","=""1340011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Total","$29,492,593",1507,1,"$19,570"
"Stamford Academy District","=""2820013""","Instruction","$1,276,015",147,1,"$8,680"
"Stamford Academy District","=""2820013""","Support services - students","$414,875",147,2,"$2,822"
"Stamford Academy District","=""2820013""","Support services - instruction","$355,141",147,2,"$2,416"
"Stamford Academy District","=""2820013""","Support services - general administration","$33,018",147,2,"$225"
"Stamford Academy District","=""2820013""","Support services - school based administration","$668,707",147,2,"$4,549"
"Stamford Academy District","=""2820013""","Central and other support services","$336,535",147,2,"$2,289"
"Stamford Academy District","=""2820013""","Operation and maintenance of plant","$48,678",147,2,"$331"
"Stamford Academy District","=""2820013""","Student transportation services","$32,327",147,3,"$220"
"Stamford Academy District","=""2820013""","Food services","$0",147,2,"$0"
"Stamford Academy District","=""2820013""","Enterprise operations","$0",147,2,"$0"
"Stamford Academy District","=""2820013""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford Academy District","=""2820013""","Total","$3,165,295",147,1,"$21,533"
"Stamford Charter School for Excellence District","=""2960013""","Instruction","$2,306,705",395,1,"$5,840"
"Stamford Charter School for Excellence District","=""2960013""","Support services - students","$237,248",395,2,"$601"
"Stamford Charter School for Excellence District","=""2960013""","Support services - instruction","$215,405",395,2,"$545"
"Stamford Charter School for Excellence District","=""2960013""","Support services - general administration","$209,804",395,2,"$531"
"Stamford Charter School for Excellence District","=""2960013""","Support services - school based administration","$583,022",395,2,"$1,476"
"Stamford Charter School for Excellence District","=""2960013""","Central and other support services","$0",395,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Operation and maintenance of plant","$549,947",395,2,"$1,392"
"Stamford Charter School for Excellence District","=""2960013""","Student transportation services","$0",0,3,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Food services","$0",395,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Enterprise operations","$0",395,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford Charter School for Excellence District","=""2960013""","Total","$4,102,130",395,1,"$10,385"
"Stamford School District","=""1350011""","Instruction","$202,858,611",16684,1,"$12,159"
"Stamford School District","=""1350011""","Support services - students","$18,122,509",16479,2,"$1,100"
"Stamford School District","=""1350011""","Support services - instruction","$23,939,362",16479,2,"$1,453"
"Stamford School District","=""1350011""","Support services - general administration","$7,010,846",16479,2,"$425"
"Stamford School District","=""1350011""","Support services - school based administration","$15,620,492",16479,2,"$948"
"Stamford School District","=""1350011""","Central and other support services","$4,884,959",16479,2,"$296"
"Stamford School District","=""1350011""","Operation and maintenance of plant","$27,268,411",16479,2,"$1,655"
"Stamford School District","=""1350011""","Student transportation services","$13,777,469",13118,3,"$1,050"
"Stamford School District","=""1350011""","Food services","$0",16479,2,"$0"
"Stamford School District","=""1350011""","Enterprise operations","$0",16479,2,"$0"
"Stamford School District","=""1350011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Total","$313,482,657",16684,1,"$18,789"
"Sterling School District","=""1360011""","Instruction","$6,361,098",529,1,"$12,025"
"Sterling School District","=""1360011""","Support services - students","$85,103",360,2,"$236"
"Sterling School District","=""1360011""","Support services - instruction","$231,555",360,2,"$643"
"Sterling School District","=""1360011""","Support services - general administration","$210,199",360,2,"$584"
"Sterling School District","=""1360011""","Support services - school based administration","$359,144",360,2,"$998"
"Sterling School District","=""1360011""","Central and other support services","$104,264",360,2,"$290"
"Sterling School District","=""1360011""","Operation and maintenance of plant","$468,181",360,2,"$1,301"
"Sterling School District","=""1360011""","Student transportation services","$654,495",577,3,"$1,134"
"Sterling School District","=""1360011""","Food services","$25,203",360,2,"$70"
"Sterling School District","=""1360011""","Enterprise operations","$64,863",360,2,"$180"
"Sterling School District","=""1360011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sterling School District","=""1360011""","Total","$8,564,105",529,1,"$16,189"
"Stonington School District","=""1370011""","Instruction","$24,283,182",2078,1,"$11,686"
"Stonington School District","=""1370011""","Support services - students","$2,280,265",1953,2,"$1,168"
"Stonington School District","=""1370011""","Support services - instruction","$1,993,257",1953,2,"$1,021"
"Stonington School District","=""1370011""","Support services - general administration","$1,784,587",1953,2,"$914"
"Stonington School District","=""1370011""","Support services - school based administration","$2,458,112",1953,2,"$1,259"
"Stonington School District","=""1370011""","Central and other support services","$840,670",1953,2,"$430"
"Stonington School District","=""1370011""","Operation and maintenance of plant","$4,446,206",1953,2,"$2,277"
"Stonington School District","=""1370011""","Student transportation services","$2,108,573",2054,3,"$1,027"
"Stonington School District","=""1370011""","Food services","$183,445",1953,2,"$94"
"Stonington School District","=""1370011""","Enterprise operations","$429,394",1953,2,"$220"
"Stonington School District","=""1370011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stonington School District","=""1370011""","Total","$40,807,690",2078,1,"$19,638"
"Stratford School District","=""1380011""","Instruction","$75,868,816",7242,1,"$10,476"
"Stratford School District","=""1380011""","Support services - students","$11,417,571",6795,2,"$1,680"
"Stratford School District","=""1380011""","Support services - instruction","$2,951,791",6795,2,"$434"
"Stratford School District","=""1380011""","Support services - general administration","$958,270",6795,2,"$141"
"Stratford School District","=""1380011""","Support services - school based administration","$7,040,437",6795,2,"$1,036"
"Stratford School District","=""1380011""","Central and other support services","$4,725,421",6795,2,"$695"
"Stratford School District","=""1380011""","Operation and maintenance of plant","$12,572,100",6795,2,"$1,850"
"Stratford School District","=""1380011""","Student transportation services","$5,076,137",3560,3,"$1,426"
"Stratford School District","=""1380011""","Food services","$761,823",6795,2,"$112"
"Stratford School District","=""1380011""","Enterprise operations","$1,522,860",6795,2,"$224"
"Stratford School District","=""1380011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stratford School District","=""1380011""","Total","$122,895,225",7242,1,"$16,970"
"Suffield School District","=""1390011""","Instruction","$25,317,858",2186,1,"$11,582"
"Suffield School District","=""1390011""","Support services - students","$3,598,021",2109,2,"$1,706"
"Suffield School District","=""1390011""","Support services - instruction","$405,554",2109,2,"$192"
"Suffield School District","=""1390011""","Support services - general administration","$1,236,392",2109,2,"$586"
"Suffield School District","=""1390011""","Support services - school based administration","$2,402,693",2109,2,"$1,139"
"Suffield School District","=""1390011""","Central and other support services","$243,981",2109,2,"$116"
"Suffield School District","=""1390011""","Operation and maintenance of plant","$2,894,390",2109,2,"$1,372"
"Suffield School District","=""1390011""","Student transportation services","$1,371,865",1975,3,"$695"
"Suffield School District","=""1390011""","Food services","$13,353",2109,2,"$6"
"Suffield School District","=""1390011""","Enterprise operations","$483,436",2109,2,"$229"
"Suffield School District","=""1390011""","Minor school construction","N/A","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Total","$37,967,542",2186,1,"$17,369"
"The Bridge Academy District","=""2690013""","Instruction","$1,786,074",281,1,"$6,356"
"The Bridge Academy District","=""2690013""","Support services - students","$907,343",281,2,"$3,229"
"The Bridge Academy District","=""2690013""","Support services - instruction","$30,531",281,2,"$109"
"The Bridge Academy District","=""2690013""","Support services - general administration","$59,785",281,2,"$213"
"The Bridge Academy District","=""2690013""","Support services - school based administration","$694,753",281,2,"$2,472"
"The Bridge Academy District","=""2690013""","Central and other support services","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Operation and maintenance of plant","$186,060",281,2,"$662"
"The Bridge Academy District","=""2690013""","Student transportation services","$4,881",281,3,"$17"
"The Bridge Academy District","=""2690013""","Food services","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Enterprise operations","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Minor school construction","N/A","N/A","N/A","N/A"
"The Bridge Academy District","=""2690013""","Total","$3,669,426",281,1,"$13,058"
"Thomaston School District","=""1400011""","Instruction","$9,861,456",976,1,"$10,104"
"Thomaston School District","=""1400011""","Support services - students","$1,015,602",848,2,"$1,198"
"Thomaston School District","=""1400011""","Support services - instruction","$122,062",848,2,"$144"
"Thomaston School District","=""1400011""","Support services - general administration","$862,799",848,2,"$1,017"
"Thomaston School District","=""1400011""","Support services - school based administration","$1,032,074",848,2,"$1,217"
"Thomaston School District","=""1400011""","Central and other support services","$474,192",848,2,"$559"
"Thomaston School District","=""1400011""","Operation and maintenance of plant","$1,907,350",848,2,"$2,249"
"Thomaston School District","=""1400011""","Student transportation services","$741,983",1015,3,"$731"
"Thomaston School District","=""1400011""","Food services","$36,674",848,2,"$43"
"Thomaston School District","=""1400011""","Enterprise operations","$265,861",848,2,"$314"
"Thomaston School District","=""1400011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Total","$16,320,054",976,1,"$16,721"
"Thompson School District","=""1410011""","Instruction","$10,232,235",1038,1,"$9,858"
"Thompson School District","=""1410011""","Support services - students","$1,431,251",974,2,"$1,469"
"Thompson School District","=""1410011""","Support services - instruction","$702,178",974,2,"$721"
"Thompson School District","=""1410011""","Support services - general administration","$538,443",974,2,"$553"
"Thompson School District","=""1410011""","Support services - school based administration","$2,553,290",974,2,"$2,621"
"Thompson School District","=""1410011""","Central and other support services","$1,688,640",974,2,"$1,734"
"Thompson School District","=""1410011""","Operation and maintenance of plant","$1,906,214",974,2,"$1,957"
"Thompson School District","=""1410011""","Student transportation services","$1,509,073",1025,3,"$1,472"
"Thompson School District","=""1410011""","Food services","$2,743",974,2,"$3"
"Thompson School District","=""1410011""","Enterprise operations","$0",974,2,"$0"
"Thompson School District","=""1410011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thompson School District","=""1410011""","Total","$20,564,068",1038,1,"$19,811"
"Tolland School District","=""1420011""","Instruction","$26,458,641",2426,1,"$10,906"
"Tolland School District","=""1420011""","Support services - students","$2,551,074",2331,2,"$1,094"
"Tolland School District","=""1420011""","Support services - instruction","$1,432,576",2331,2,"$615"
"Tolland School District","=""1420011""","Support services - general administration","$598,729",2331,2,"$257"
"Tolland School District","=""1420011""","Support services - school based administration","$1,979,711",2331,2,"$849"
"Tolland School District","=""1420011""","Central and other support services","$1,340,897",2331,2,"$575"
"Tolland School District","=""1420011""","Operation and maintenance of plant","$4,404,502",2331,2,"$1,890"
"Tolland School District","=""1420011""","Student transportation services","$2,444,248",2436,3,"$1,003"
"Tolland School District","=""1420011""","Food services","$0",2331,2,"$0"
"Tolland School District","=""1420011""","Enterprise operations","$94,102",2331,2,"$40"
"Tolland School District","=""1420011""","Minor school construction","N/A","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Total","$41,304,481",2426,1,"$17,026"
"Torrington School District","=""1430011""","Instruction","$52,002,918",4262,1,"$12,202"
"Torrington School District","=""1430011""","Support services - students","$3,817,978",3789,2,"$1,008"
"Torrington School District","=""1430011""","Support services - instruction","$1,014,237",3789,2,"$268"
"Torrington School District","=""1430011""","Support services - general administration","$2,217,650",3789,2,"$585"
"Torrington School District","=""1430011""","Support services - school based administration","$5,063,064",3789,2,"$1,336"
"Torrington School District","=""1430011""","Central and other support services","$5,443,245",3789,2,"$1,437"
"Torrington School District","=""1430011""","Operation and maintenance of plant","$4,780,999",3789,2,"$1,262"
"Torrington School District","=""1430011""","Student transportation services","$4,933,528",4130,3,"$1,195"
"Torrington School District","=""1430011""","Food services","$0",3789,2,"$0"
"Torrington School District","=""1430011""","Enterprise operations","$0",3789,2,"$0"
"Torrington School District","=""1430011""","Minor school construction","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Total","$79,273,619",4262,1,"$18,600"
"Trumbull School District","=""1440011""","Instruction","$67,788,546",6931,1,"$9,780"
"Trumbull School District","=""1440011""","Support services - students","$17,311,287",6787,2,"$2,551"
"Trumbull School District","=""1440011""","Support services - instruction","$7,455,643",6787,2,"$1,099"
"Trumbull School District","=""1440011""","Support services - general administration","$1,831,170",6787,2,"$270"
"Trumbull School District","=""1440011""","Support services - school based administration","$4,608,770",6787,2,"$679"
"Trumbull School District","=""1440011""","Central and other support services","$3,147,833",6787,2,"$464"
"Trumbull School District","=""1440011""","Operation and maintenance of plant","$9,785,417",6787,2,"$1,442"
"Trumbull School District","=""1440011""","Student transportation services","$5,574,088",6793,3,"$821"
"Trumbull School District","=""1440011""","Food services","$0",6787,2,"$0"
"Trumbull School District","=""1440011""","Enterprise operations","$0",6787,2,"$0"
"Trumbull School District","=""1440011""","Minor school construction","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Total","$117,502,755",6931,1,"$16,953"
"Union School District","=""1450011""","Instruction","$1,342,868",83,1,"$16,179"
"Union School District","=""1450011""","Support services - students","$288,198",46,2,"$6,265"
"Union School District","=""1450011""","Support services - instruction","$14,284",46,2,"$311"
"Union School District","=""1450011""","Support services - general administration","$163,609",46,2,"$3,557"
"Union School District","=""1450011""","Support services - school based administration","$40,407",46,2,"$878"
"Union School District","=""1450011""","Central and other support services","$36,631",46,2,"$796"
"Union School District","=""1450011""","Operation and maintenance of plant","$82,931",46,2,"$1,803"
"Union School District","=""1450011""","Student transportation services","$122,503",93,3,"$1,317"
"Union School District","=""1450011""","Food services","$0",46,2,"$0"
"Union School District","=""1450011""","Enterprise operations","$0",46,2,"$0"
"Union School District","=""1450011""","Minor school construction","N/A","N/A","N/A","N/A"
"Union School District","=""1450011""","Total","$2,091,432",83,1,"$25,198"
"Vernon School District","=""1460011""","Instruction","$31,572,532",3435,1,"$9,191"
"Vernon School District","=""1460011""","Support services - students","$7,157,107",3134,2,"$2,284"
"Vernon School District","=""1460011""","Support services - instruction","$3,020,652",3134,2,"$964"
"Vernon School District","=""1460011""","Support services - general administration","$2,557,350",3134,2,"$816"
"Vernon School District","=""1460011""","Support services - school based administration","$3,254,844",3134,2,"$1,039"
"Vernon School District","=""1460011""","Central and other support services","$1,284,590",3134,2,"$410"
"Vernon School District","=""1460011""","Operation and maintenance of plant","$6,641,415",3134,2,"$2,119"
"Vernon School District","=""1460011""","Student transportation services","$2,382,280",2884,3,"$826"
"Vernon School District","=""1460011""","Food services","$76,992",3134,2,"$25"
"Vernon School District","=""1460011""","Enterprise operations","$470,538",3134,2,"$150"
"Vernon School District","=""1460011""","Minor school construction","N/A","N/A","N/A","N/A"
"Vernon School District","=""1460011""","Total","$58,418,301",3435,1,"$17,007"
"Voluntown School District","=""1470011""","Instruction","$4,690,830",368,1,"$12,747"
"Voluntown School District","=""1470011""","Support services - students","$498,266",261,2,"$1,909"
"Voluntown School District","=""1470011""","Support services - instruction","$242,421",261,2,"$929"
"Voluntown School District","=""1470011""","Support services - general administration","$347,700",261,2,"$1,332"
"Voluntown School District","=""1470011""","Support services - school based administration","$239,144",261,2,"$916"
"Voluntown School District","=""1470011""","Central and other support services","$128,884",261,2,"$494"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$398,499",261,2,"$1,527"
"Voluntown School District","=""1470011""","Student transportation services","$593,644",380,3,"$1,562"
"Voluntown School District","=""1470011""","Food services","$20,524",261,2,"$79"
"Voluntown School District","=""1470011""","Enterprise operations","$28,748",261,2,"$110"
"Voluntown School District","=""1470011""","Minor school construction","N/A","N/A","N/A","N/A"
"Voluntown School District","=""1470011""","Total","$7,188,660",368,1,"$19,534"
"Wallingford School District","=""1480011""","Instruction","$68,914,482",5812,1,"$11,857"
"Wallingford School District","=""1480011""","Support services - students","$8,518,413",5649,2,"$1,508"
"Wallingford School District","=""1480011""","Support services - instruction","$3,897,161",5649,2,"$690"
"Wallingford School District","=""1480011""","Support services - general administration","$1,934,120",5649,2,"$342"
"Wallingford School District","=""1480011""","Support services - school based administration","$7,093,806",5649,2,"$1,256"
"Wallingford School District","=""1480011""","Central and other support services","$4,094,280",5649,2,"$725"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$9,019,007",5649,2,"$1,597"
"Wallingford School District","=""1480011""","Student transportation services","$4,886,961",5436,3,"$899"
"Wallingford School District","=""1480011""","Food services","$304,128",5649,2,"$54"
"Wallingford School District","=""1480011""","Enterprise operations","$1,325,924",5649,2,"$235"
"Wallingford School District","=""1480011""","Minor school construction","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Total","$109,988,283",5812,1,"$18,924"
