"Per Pupil Expenditures by Function (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 19","=""2190012""","Support services - school based administration","$1,240,814",1051,2,"$1,181"
"Regional School District 19","=""2190012""","Central and other support services","$1,349,025",1051,2,"$1,284"
"Regional School District 19","=""2190012""","Operation and maintenance of plant","$2,257,607",1051,2,"$2,148"
"Regional School District 19","=""2190012""","Student transportation services","$2,146,448",846,3,"$2,537"
"Regional School District 19","=""2190012""","Food services","$0",1051,2,"$0"
"Regional School District 19","=""2190012""","Enterprise operations","$1,163,671",1051,2,"$1,107"
"Regional School District 19","=""2190012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 19","=""2190012""","Total","$26,301,415",1087,1,"$24,196"
"Regional School District 20","=""2200012""","Instruction","$21,755,024",1625,1,"$13,388"
"Regional School District 20","=""2200012""","Support services - students","$7,426,046",1612,2,"$4,607"
"Regional School District 20","=""2200012""","Support services - instruction","$456,017",1612,2,"$283"
"Regional School District 20","=""2200012""","Support services - general administration","$1,192,129",1612,2,"$740"
"Regional School District 20","=""2200012""","Support services - school based administration","$2,864,513",1612,2,"$1,777"
"Regional School District 20","=""2200012""","Central and other support services","$1,582,366",1612,2,"$982"
"Regional School District 20","=""2200012""","Operation and maintenance of plant","$5,369,520",1612,2,"$3,331"
"Regional School District 20","=""2200012""","Student transportation services","$2,486,958",1251,3,"$1,988"
"Regional School District 20","=""2200012""","Food services","$75,871",1612,2,"$47"
"Regional School District 20","=""2200012""","Enterprise operations","$0",1612,2,"$0"
"Regional School District 20","=""2200012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 20","=""2200012""","Total","$43,208,442",1625,1,"$26,590"
"Ridgefield School District","=""1180011""","Instruction","$74,921,762",4492,1,"$16,679"
"Ridgefield School District","=""1180011""","Support services - students","$6,834,950",4456,2,"$1,534"
"Ridgefield School District","=""1180011""","Support services - instruction","$8,107,491",4456,2,"$1,819"
"Ridgefield School District","=""1180011""","Support services - general administration","$2,242,442",4456,2,"$503"
"Ridgefield School District","=""1180011""","Support services - school based administration","$6,672,586",4456,2,"$1,497"
"Ridgefield School District","=""1180011""","Central and other support services","$1,897,691",4456,2,"$426"
"Ridgefield School District","=""1180011""","Operation and maintenance of plant","$11,184,871",4456,2,"$2,510"
"Ridgefield School District","=""1180011""","Student transportation services","$6,380,572",4323,3,"$1,476"
"Ridgefield School District","=""1180011""","Food services","$0",4456,2,"$0"
"Ridgefield School District","=""1180011""","Enterprise operations","$-252,629",4456,2,"$-57"
"Ridgefield School District","=""1180011""","Minor school construction","N/A","N/A","N/A","N/A"
"Ridgefield School District","=""1180011""","Total","$117,989,736",4492,1,"$26,267"
"Rocky Hill School District","=""1190011""","Instruction","$34,982,105",2706,1,"$12,928"
"Rocky Hill School District","=""1190011""","Support services - students","$4,258,520",2533,2,"$1,681"
"Rocky Hill School District","=""1190011""","Support services - instruction","$4,403,258",2533,2,"$1,738"
"Rocky Hill School District","=""1190011""","Support services - general administration","$1,321,861",2533,2,"$522"
"Rocky Hill School District","=""1190011""","Support services - school based administration","$3,246,674",2533,2,"$1,282"
"Rocky Hill School District","=""1190011""","Central and other support services","$1,686,780",2533,2,"$666"
"Rocky Hill School District","=""1190011""","Operation and maintenance of plant","$4,671,187",2533,2,"$1,844"
"Rocky Hill School District","=""1190011""","Student transportation services","$2,663,648",2256,3,"$1,181"
"Rocky Hill School District","=""1190011""","Food services","$0",2533,2,"$0"
"Rocky Hill School District","=""1190011""","Enterprise operations","$0",2533,2,"$0"
"Rocky Hill School District","=""1190011""","Minor school construction","N/A","N/A","N/A","N/A"
"Rocky Hill School District","=""1190011""","Total","$57,234,033",2706,1,"$21,151"
"Salem School District","=""1210011""","Instruction","$6,889,012",556,1,"$12,390"
"Salem School District","=""1210011""","Support services - students","$1,241,199",389,2,"$3,191"
"Salem School District","=""1210011""","Support services - instruction","$121,139",389,2,"$311"
"Salem School District","=""1210011""","Support services - general administration","$1,142,084",389,2,"$2,936"
"Salem School District","=""1210011""","Support services - school based administration","$648,440",389,2,"$1,667"
"Salem School District","=""1210011""","Central and other support services","$413,816",389,2,"$1,064"
"Salem School District","=""1210011""","Operation and maintenance of plant","$888,346",389,2,"$2,284"
"Salem School District","=""1210011""","Student transportation services","$747,029",547,3,"$1,366"
"Salem School District","=""1210011""","Food services","$0",389,2,"$0"
"Salem School District","=""1210011""","Enterprise operations","$0",389,2,"$0"
"Salem School District","=""1210011""","Minor school construction","N/A","N/A","N/A","N/A"
"Salem School District","=""1210011""","Total","$12,091,064",556,1,"$21,747"
"Salisbury School District","=""1220011""","Instruction","$6,092,538",289,1,"$21,081"
"Salisbury School District","=""1220011""","Support services - students","$90,472",288,2,"$314"
"Salisbury School District","=""1220011""","Support services - instruction","$320,649",288,2,"$1,113"
"Salisbury School District","=""1220011""","Support services - general administration","$285,335",288,2,"$991"
"Salisbury School District","=""1220011""","Support services - school based administration","$568,028",288,2,"$1,972"
"Salisbury School District","=""1220011""","Central and other support services","$177,191",288,2,"$615"
"Salisbury School District","=""1220011""","Operation and maintenance of plant","$930,406",288,2,"$3,231"
"Salisbury School District","=""1220011""","Student transportation services","$484,384",362,3,"$1,338"
"Salisbury School District","=""1220011""","Food services","$6,886",288,2,"$24"
"Salisbury School District","=""1220011""","Enterprise operations","$0",288,2,"$0"
"Salisbury School District","=""1220011""","Minor school construction","N/A","N/A","N/A","N/A"
"Salisbury School District","=""1220011""","Total","$8,955,888",289,1,"$30,989"
"Scotland School District","=""1230011""","Instruction","$1,801,682",103,1,"$17,492"
"Scotland School District","=""1230011""","Support services - students","$178,421",95,2,"$1,878"
"Scotland School District","=""1230011""","Support services - instruction","$44,785",95,2,"$471"
"Scotland School District","=""1230011""","Support services - general administration","$143,166",95,2,"$1,507"
"Scotland School District","=""1230011""","Support services - school based administration","$150,072",95,2,"$1,580"
"Scotland School District","=""1230011""","Central and other support services","$82,335",95,2,"$867"
"Scotland School District","=""1230011""","Operation and maintenance of plant","$197,929",95,2,"$2,083"
"Scotland School District","=""1230011""","Student transportation services","$139,942",96,3,"$1,458"
"Scotland School District","=""1230011""","Food services","$24,716",95,2,"$260"
"Scotland School District","=""1230011""","Enterprise operations","$0",95,2,"$0"
"Scotland School District","=""1230011""","Minor school construction","N/A","N/A","N/A","N/A"
"Scotland School District","=""1230011""","Total","$2,763,047",103,1,"$26,826"
"Seymour School District","=""1240011""","Instruction","$25,739,585",2179,1,"$11,813"
"Seymour School District","=""1240011""","Support services - students","$3,566,740",2091,2,"$1,706"
"Seymour School District","=""1240011""","Support services - instruction","$1,091,819",2091,2,"$522"
"Seymour School District","=""1240011""","Support services - general administration","$861,987",2091,2,"$412"
"Seymour School District","=""1240011""","Support services - school based administration","$2,905,333",2091,2,"$1,389"
"Seymour School District","=""1240011""","Central and other support services","$1,498,718",2091,2,"$717"
"Seymour School District","=""1240011""","Operation and maintenance of plant","$3,919,829",2091,2,"$1,875"
"Seymour School District","=""1240011""","Student transportation services","$2,903,831",2351,3,"$1,235"
"Seymour School District","=""1240011""","Food services","$0",2091,2,"$0"
"Seymour School District","=""1240011""","Enterprise operations","$620,449",2091,2,"$297"
"Seymour School District","=""1240011""","Minor school construction","N/A","N/A","N/A","N/A"
"Seymour School District","=""1240011""","Total","$43,108,291",2179,1,"$19,784"
"Sharon School District","=""1250011""","Instruction","$2,950,635",102,1,"$28,928"
"Sharon School District","=""1250011""","Support services - students","$175,743",97,2,"$1,812"
"Sharon School District","=""1250011""","Support services - instruction","$209,754",97,2,"$2,162"
"Sharon School District","=""1250011""","Support services - general administration","$121,416",97,2,"$1,252"
"Sharon School District","=""1250011""","Support services - school based administration","$441,767",97,2,"$4,554"
"Sharon School District","=""1250011""","Central and other support services","$83,019",97,2,"$856"
"Sharon School District","=""1250011""","Operation and maintenance of plant","$726,528",97,2,"$7,490"
"Sharon School District","=""1250011""","Student transportation services","$263,301",134,3,"$1,965"
"Sharon School District","=""1250011""","Food services","$0",97,2,"$0"
"Sharon School District","=""1250011""","Enterprise operations","$0",97,2,"$0"
"Sharon School District","=""1250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sharon School District","=""1250011""","Total","$4,972,164",102,1,"$48,747"
"Shelton School District","=""1260011""","Instruction","$49,104,156",4694,1,"$10,461"
"Shelton School District","=""1260011""","Support services - students","$14,793,266",4497,2,"$3,290"
"Shelton School District","=""1260011""","Support services - instruction","$1,792,815",4497,2,"$399"
"Shelton School District","=""1260011""","Support services - general administration","$421,976",4497,2,"$94"
"Shelton School District","=""1260011""","Support services - school based administration","$4,310,384",4497,2,"$959"
"Shelton School District","=""1260011""","Central and other support services","$6,975,173",4497,2,"$1,551"
"Shelton School District","=""1260011""","Operation and maintenance of plant","$10,589,320",4497,2,"$2,355"
"Shelton School District","=""1260011""","Student transportation services","$5,791,794",4449,3,"$1,302"
"Shelton School District","=""1260011""","Food services","$0",4497,2,"$0"
"Shelton School District","=""1260011""","Enterprise operations","$554,845",4497,2,"$123"
"Shelton School District","=""1260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Shelton School District","=""1260011""","Total","$94,333,729",4694,1,"$20,097"
"Sherman School District","=""1270011""","Instruction","$6,487,498",344,1,"$18,859"
"Sherman School District","=""1270011""","Support services - students","$169,369",229,2,"$740"
"Sherman School District","=""1270011""","Support services - instruction","$603,004",229,2,"$2,633"
"Sherman School District","=""1270011""","Support services - general administration","$473,425",229,2,"$2,067"
"Sherman School District","=""1270011""","Support services - school based administration","$726,179",229,2,"$3,171"
"Sherman School District","=""1270011""","Central and other support services","$214,175",229,2,"$935"
"Sherman School District","=""1270011""","Operation and maintenance of plant","$884,146",229,2,"$3,861"
"Sherman School District","=""1270011""","Student transportation services","$560,989",350,3,"$1,603"
"Sherman School District","=""1270011""","Food services","$29,539",229,2,"$129"
"Sherman School District","=""1270011""","Enterprise operations","$63,678",229,2,"$278"
"Sherman School District","=""1270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sherman School District","=""1270011""","Total","$10,212,002",344,1,"$29,686"
"Side By Side Charter School District","=""2700013""","Instruction","$1,661,382",236,1,"$7,040"
"Side By Side Charter School District","=""2700013""","Support services - students","$572,712",236,2,"$2,427"
"Side By Side Charter School District","=""2700013""","Support services - instruction","$4,878",236,2,"$21"
"Side By Side Charter School District","=""2700013""","Support services - general administration","$81,761",236,2,"$346"
"Side By Side Charter School District","=""2700013""","Support services - school based administration","$644,053",236,2,"$2,729"
"Side By Side Charter School District","=""2700013""","Central and other support services","$140,269",236,2,"$594"
"Side By Side Charter School District","=""2700013""","Operation and maintenance of plant","$610,443",236,2,"$2,587"
"Side By Side Charter School District","=""2700013""","Student transportation services","$0",0,3,"$0"
"Side By Side Charter School District","=""2700013""","Food services","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Enterprise operations","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Minor school construction","N/A","N/A","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Total","$3,715,498",236,1,"$15,744"
"Simsbury School District","=""1280011""","Instruction","$57,458,592",4248,1,"$13,526"
"Simsbury School District","=""1280011""","Support services - students","$7,256,189",4101,2,"$1,769"
"Simsbury School District","=""1280011""","Support services - instruction","$6,849,329",4101,2,"$1,670"
"Simsbury School District","=""1280011""","Support services - general administration","$1,759,694",4101,2,"$429"
"Simsbury School District","=""1280011""","Support services - school based administration","$5,043,642",4101,2,"$1,230"
"Simsbury School District","=""1280011""","Central and other support services","$1,534,205",4101,2,"$374"
"Simsbury School District","=""1280011""","Operation and maintenance of plant","$8,681,472",4101,2,"$2,117"
"Simsbury School District","=""1280011""","Student transportation services","$3,996,032",3711,3,"$1,077"
"Simsbury School District","=""1280011""","Food services","$91,531",4101,2,"$22"
"Simsbury School District","=""1280011""","Enterprise operations","$1,035,386",4101,2,"$252"
"Simsbury School District","=""1280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Simsbury School District","=""1280011""","Total","$93,706,071",4248,1,"$22,059"
"Somers School District","=""1290011""","Instruction","$15,555,968",1367,1,"$11,380"
"Somers School District","=""1290011""","Support services - students","$2,358,088",1339,2,"$1,761"
"Somers School District","=""1290011""","Support services - instruction","$2,894,810",1339,2,"$2,162"
"Somers School District","=""1290011""","Support services - general administration","$820,735",1339,2,"$613"
"Somers School District","=""1290011""","Support services - school based administration","$1,613,177",1339,2,"$1,205"
"Somers School District","=""1290011""","Central and other support services","$1,557,046",1339,2,"$1,163"
"Somers School District","=""1290011""","Operation and maintenance of plant","$2,795,859",1339,2,"$2,088"
"Somers School District","=""1290011""","Student transportation services","$1,699,471",1325,3,"$1,283"
"Somers School District","=""1290011""","Food services","$0",1339,2,"$0"
"Somers School District","=""1290011""","Enterprise operations","$468,357",1339,2,"$350"
"Somers School District","=""1290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Somers School District","=""1290011""","Total","$29,763,510",1367,1,"$21,773"
"South Windsor School District","=""1320011""","Instruction","$61,934,277",5284,1,"$11,721"
"South Windsor School District","=""1320011""","Support services - students","$9,505,439",5106,2,"$1,862"
"South Windsor School District","=""1320011""","Support services - instruction","$2,402,424",5106,2,"$471"
"South Windsor School District","=""1320011""","Support services - general administration","$1,789,172",5106,2,"$350"
"South Windsor School District","=""1320011""","Support services - school based administration","$7,707,572",5106,2,"$1,510"
"South Windsor School District","=""1320011""","Central and other support services","$3,438,612",5106,2,"$673"
"South Windsor School District","=""1320011""","Operation and maintenance of plant","$7,881,180",5106,2,"$1,544"
"South Windsor School District","=""1320011""","Student transportation services","$4,761,781",4441,3,"$1,072"
"South Windsor School District","=""1320011""","Food services","$415",5106,2,"$0"
"South Windsor School District","=""1320011""","Enterprise operations","$0",5106,2,"$0"
"South Windsor School District","=""1320011""","Minor school construction","N/A","N/A","N/A","N/A"
"South Windsor School District","=""1320011""","Total","$99,420,872",5284,1,"$18,815"
"Southington School District","=""1310011""","Instruction","$78,803,352",6266,1,"$12,576"
"Southington School District","=""1310011""","Support services - students","$12,593,566",6160,2,"$2,044"
"Southington School District","=""1310011""","Support services - instruction","$3,101,451",6160,2,"$503"
"Southington School District","=""1310011""","Support services - general administration","$5,248,354",6160,2,"$852"
"Southington School District","=""1310011""","Support services - school based administration","$6,929,259",6160,2,"$1,125"
"Southington School District","=""1310011""","Central and other support services","$865,154",6160,2,"$140"
"Southington School District","=""1310011""","Operation and maintenance of plant","$10,218,458",6160,2,"$1,659"
"Southington School District","=""1310011""","Student transportation services","$6,210,716",3641,3,"$1,706"
"Southington School District","=""1310011""","Food services","$0",6160,2,"$0"
"Southington School District","=""1310011""","Enterprise operations","$1,107,793",6160,2,"$180"
"Southington School District","=""1310011""","Minor school construction","N/A","N/A","N/A","N/A"
"Southington School District","=""1310011""","Total","$125,078,103",6266,1,"$19,961"
"Sprague School District","=""1330011""","Instruction","$5,860,954",387,1,"$15,145"
"Sprague School District","=""1330011""","Support services - students","$342,274",254,2,"$1,348"
"Sprague School District","=""1330011""","Support services - instruction","$187,952",254,2,"$740"
"Sprague School District","=""1330011""","Support services - general administration","$218,876",254,2,"$862"
"Sprague School District","=""1330011""","Support services - school based administration","$267,461",254,2,"$1,053"
"Sprague School District","=""1330011""","Central and other support services","$179,015",254,2,"$705"
"Sprague School District","=""1330011""","Operation and maintenance of plant","$390,398",254,2,"$1,537"
"Sprague School District","=""1330011""","Student transportation services","$760,863",400,3,"$1,902"
"Sprague School District","=""1330011""","Food services","$0",254,2,"$0"
"Sprague School District","=""1330011""","Enterprise operations","$0",254,2,"$0"
"Sprague School District","=""1330011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sprague School District","=""1330011""","Total","$8,207,793",387,1,"$21,209"
"Stafford School District","=""1340011""","Instruction","$16,940,911",1324,1,"$12,795"
"Stafford School District","=""1340011""","Support services - students","$3,034,731",1256,2,"$2,416"
"Stafford School District","=""1340011""","Support services - instruction","$1,925,309",1256,2,"$1,533"
"Stafford School District","=""1340011""","Support services - general administration","$711,810",1256,2,"$567"
"Stafford School District","=""1340011""","Support services - school based administration","$2,289,227",1256,2,"$1,823"
"Stafford School District","=""1340011""","Central and other support services","$2,117,594",1256,2,"$1,686"
"Stafford School District","=""1340011""","Operation and maintenance of plant","$2,903,927",1256,2,"$2,312"
"Stafford School District","=""1340011""","Student transportation services","$2,736,067",1261,3,"$2,170"
"Stafford School District","=""1340011""","Food services","$498,599",1256,2,"$397"
"Stafford School District","=""1340011""","Enterprise operations","$0",1256,2,"$0"
"Stafford School District","=""1340011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Total","$33,158,175",1324,1,"$25,044"
"Stamford Charter School for Excellence District","=""2960013""","Instruction","$3,353,397",543,1,"$6,176"
"Stamford Charter School for Excellence District","=""2960013""","Support services - students","$619,096",543,2,"$1,140"
"Stamford Charter School for Excellence District","=""2960013""","Support services - instruction","$314,015",543,2,"$578"
"Stamford Charter School for Excellence District","=""2960013""","Support services - general administration","$92,496",543,2,"$170"
"Stamford Charter School for Excellence District","=""2960013""","Support services - school based administration","$1,064,102",543,2,"$1,960"
"Stamford Charter School for Excellence District","=""2960013""","Central and other support services","$949",543,2,"$2"
"Stamford Charter School for Excellence District","=""2960013""","Operation and maintenance of plant","$982,800",543,2,"$1,810"
"Stamford Charter School for Excellence District","=""2960013""","Student transportation services","$383",1,3,"$383"
"Stamford Charter School for Excellence District","=""2960013""","Food services","$0",543,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Enterprise operations","$0",543,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford Charter School for Excellence District","=""2960013""","Total","$6,427,238",543,1,"$11,837"
"Stamford School District","=""1350011""","Instruction","$247,110,345",16278,1,"$15,181"
"Stamford School District","=""1350011""","Support services - students","$23,516,350",16045,2,"$1,466"
"Stamford School District","=""1350011""","Support services - instruction","$14,241,172",16045,2,"$888"
"Stamford School District","=""1350011""","Support services - general administration","$12,006,980",16045,2,"$748"
"Stamford School District","=""1350011""","Support services - school based administration","$24,008,376",16045,2,"$1,496"
"Stamford School District","=""1350011""","Central and other support services","$6,224,337",16045,2,"$388"
"Stamford School District","=""1350011""","Operation and maintenance of plant","$39,541,471",16045,2,"$2,464"
"Stamford School District","=""1350011""","Student transportation services","$26,890,052",15190,3,"$1,770"
"Stamford School District","=""1350011""","Food services","$0",16045,2,"$0"
"Stamford School District","=""1350011""","Enterprise operations","$0",16045,2,"$0"
"Stamford School District","=""1350011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Total","$393,539,082",16278,1,"$24,176"
"Sterling School District","=""1360011""","Instruction","$6,431,305",451,1,"$14,260"
"Sterling School District","=""1360011""","Support services - students","$142,342",301,2,"$473"
"Sterling School District","=""1360011""","Support services - instruction","$467,761",301,2,"$1,554"
"Sterling School District","=""1360011""","Support services - general administration","$306,950",301,2,"$1,020"
"Sterling School District","=""1360011""","Support services - school based administration","$392,075",301,2,"$1,303"
"Sterling School District","=""1360011""","Central and other support services","$142,596",301,2,"$474"
"Sterling School District","=""1360011""","Operation and maintenance of plant","$589,452",301,2,"$1,958"
"Sterling School District","=""1360011""","Student transportation services","$927,712",521,3,"$1,781"
"Sterling School District","=""1360011""","Food services","$23,750",301,2,"$79"
"Sterling School District","=""1360011""","Enterprise operations","$92,343",301,2,"$307"
"Sterling School District","=""1360011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sterling School District","=""1360011""","Total","$9,516,287",451,1,"$21,100"
"Stonington School District","=""1370011""","Instruction","$26,100,825",1761,1,"$14,822"
"Stonington School District","=""1370011""","Support services - students","$2,862,452",1708,2,"$1,676"
"Stonington School District","=""1370011""","Support services - instruction","$2,429,051",1708,2,"$1,422"
"Stonington School District","=""1370011""","Support services - general administration","$2,508,023",1708,2,"$1,468"
"Stonington School District","=""1370011""","Support services - school based administration","$2,860,428",1708,2,"$1,675"
"Stonington School District","=""1370011""","Central and other support services","$1,586,517",1708,2,"$929"
"Stonington School District","=""1370011""","Operation and maintenance of plant","$5,105,991",1708,2,"$2,989"
"Stonington School District","=""1370011""","Student transportation services","$2,441,952",1704,3,"$1,433"
"Stonington School District","=""1370011""","Food services","$0",1708,2,"$0"
"Stonington School District","=""1370011""","Enterprise operations","$607,708",1708,2,"$356"
"Stonington School District","=""1370011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stonington School District","=""1370011""","Total","$46,502,946",1761,1,"$26,407"
"Stratford School District","=""1380011""","Instruction","$93,885,191",6922,1,"$13,563"
"Stratford School District","=""1380011""","Support services - students","$15,398,951",6528,2,"$2,359"
"Stratford School District","=""1380011""","Support services - instruction","$2,476,550",6528,2,"$379"
"Stratford School District","=""1380011""","Support services - general administration","$1,514,851",6528,2,"$232"
"Stratford School District","=""1380011""","Support services - school based administration","$7,331,536",6528,2,"$1,123"
"Stratford School District","=""1380011""","Central and other support services","$4,537,193",6528,2,"$695"
"Stratford School District","=""1380011""","Operation and maintenance of plant","$16,936,464",6528,2,"$2,594"
"Stratford School District","=""1380011""","Student transportation services","$8,081,804",3411,3,"$2,369"
"Stratford School District","=""1380011""","Food services","$727,738",6528,2,"$111"
"Stratford School District","=""1380011""","Enterprise operations","$2,020,229",6528,2,"$309"
"Stratford School District","=""1380011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stratford School District","=""1380011""","Total","$152,910,508",6922,1,"$22,091"
"Suffield School District","=""1390011""","Instruction","$28,472,563",2059,1,"$13,828"
"Suffield School District","=""1390011""","Support services - students","$3,709,692",2011,2,"$1,845"
"Suffield School District","=""1390011""","Support services - instruction","$645,755",2011,2,"$321"
"Suffield School District","=""1390011""","Support services - general administration","$1,763,950",2011,2,"$877"
"Suffield School District","=""1390011""","Support services - school based administration","$2,534,367",2011,2,"$1,260"
"Suffield School District","=""1390011""","Central and other support services","$35,631",2011,2,"$18"
"Suffield School District","=""1390011""","Operation and maintenance of plant","$3,345,506",2011,2,"$1,664"
"Suffield School District","=""1390011""","Student transportation services","$1,897,167",1719,3,"$1,104"
"Suffield School District","=""1390011""","Food services","$0",2011,2,"$0"
"Suffield School District","=""1390011""","Enterprise operations","$779,666",2011,2,"$388"
"Suffield School District","=""1390011""","Minor school construction","N/A","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Total","$43,184,295",2059,1,"$20,973"
"The Bridge Academy District","=""2690013""","Instruction","$2,375,994",281,1,"$8,455"
"The Bridge Academy District","=""2690013""","Support services - students","$444,217",281,2,"$1,581"
"The Bridge Academy District","=""2690013""","Support services - instruction","$643,751",281,2,"$2,291"
"The Bridge Academy District","=""2690013""","Support services - general administration","$42,144",281,2,"$150"
"The Bridge Academy District","=""2690013""","Support services - school based administration","$877,272",281,2,"$3,122"
"The Bridge Academy District","=""2690013""","Central and other support services","$357,117",281,2,"$1,271"
"The Bridge Academy District","=""2690013""","Operation and maintenance of plant","$4,593",281,2,"$16"
"The Bridge Academy District","=""2690013""","Student transportation services","$19,158",281,3,"$68"
"The Bridge Academy District","=""2690013""","Food services","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Enterprise operations","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Minor school construction","N/A","N/A","N/A","N/A"
"The Bridge Academy District","=""2690013""","Total","$4,764,247",281,1,"$16,955"
"Thomaston School District","=""1400011""","Instruction","$11,166,743",871,1,"$12,821"
"Thomaston School District","=""1400011""","Support services - students","$1,453,457",774,2,"$1,878"
"Thomaston School District","=""1400011""","Support services - instruction","$193,828",774,2,"$250"
"Thomaston School District","=""1400011""","Support services - general administration","$1,275,171",774,2,"$1,648"
"Thomaston School District","=""1400011""","Support services - school based administration","$1,193,489",774,2,"$1,542"
"Thomaston School District","=""1400011""","Central and other support services","$498,627",774,2,"$644"
"Thomaston School District","=""1400011""","Operation and maintenance of plant","$2,271,516",774,2,"$2,935"
"Thomaston School District","=""1400011""","Student transportation services","$1,232,889",875,3,"$1,409"
"Thomaston School District","=""1400011""","Food services","$0",774,2,"$0"
"Thomaston School District","=""1400011""","Enterprise operations","$370,354",774,2,"$478"
"Thomaston School District","=""1400011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Total","$19,656,075",871,1,"$22,567"
"Thompson School District","=""1410011""","Instruction","$13,994,995",850,1,"$16,465"
"Thompson School District","=""1410011""","Support services - students","$1,755,650",806,2,"$2,178"
"Thompson School District","=""1410011""","Support services - instruction","$536,742",806,2,"$666"
"Thompson School District","=""1410011""","Support services - general administration","$837,918",806,2,"$1,040"
"Thompson School District","=""1410011""","Support services - school based administration","$744,427",806,2,"$924"
"Thompson School District","=""1410011""","Central and other support services","$1,313,843",806,2,"$1,630"
"Thompson School District","=""1410011""","Operation and maintenance of plant","$2,336,008",806,2,"$2,898"
"Thompson School District","=""1410011""","Student transportation services","$1,870,842",858,3,"$2,180"
"Thompson School District","=""1410011""","Food services","$0",806,2,"$0"
"Thompson School District","=""1410011""","Enterprise operations","$0",806,2,"$0"
"Thompson School District","=""1410011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thompson School District","=""1410011""","Total","$23,390,425",850,1,"$27,518"
"Tolland School District","=""1420011""","Instruction","$28,444,967",2203,1,"$12,912"
"Tolland School District","=""1420011""","Support services - students","$3,116,555",2128,2,"$1,465"
"Tolland School District","=""1420011""","Support services - instruction","$1,955,001",2128,2,"$919"
"Tolland School District","=""1420011""","Support services - general administration","$643,533",2128,2,"$302"
"Tolland School District","=""1420011""","Support services - school based administration","$2,178,083",2128,2,"$1,024"
"Tolland School District","=""1420011""","Central and other support services","$1,449,264",2128,2,"$681"
"Tolland School District","=""1420011""","Operation and maintenance of plant","$3,962,532",2128,2,"$1,862"
"Tolland School District","=""1420011""","Student transportation services","$3,907,839",2257,3,"$1,731"
"Tolland School District","=""1420011""","Food services","$0",2128,2,"$0"
"Tolland School District","=""1420011""","Enterprise operations","$296,782",2128,2,"$139"
"Tolland School District","=""1420011""","Minor school construction","N/A","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Total","$45,954,557",2203,1,"$20,860"
"Torrington School District","=""1430011""","Instruction","$60,008,212",4210,1,"$14,254"
"Torrington School District","=""1430011""","Support services - students","$5,729,776",3861,2,"$1,484"
"Torrington School District","=""1430011""","Support services - instruction","$1,125,815",3861,2,"$292"
"Torrington School District","=""1430011""","Support services - general administration","$2,411,166",3861,2,"$624"
"Torrington School District","=""1430011""","Support services - school based administration","$3,495,664",3861,2,"$905"
"Torrington School District","=""1430011""","Central and other support services","$7,157,750",3861,2,"$1,854"
"Torrington School District","=""1430011""","Operation and maintenance of plant","$4,761,668",3861,2,"$1,233"
"Torrington School District","=""1430011""","Student transportation services","$6,970,033",4606,3,"$1,513"
"Torrington School District","=""1430011""","Food services","$0",3861,2,"$0"
"Torrington School District","=""1430011""","Enterprise operations","$0",3861,2,"$0"
"Torrington School District","=""1430011""","Minor school construction","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Total","$91,660,084",4210,1,"$21,772"
"Trumbull School District","=""1440011""","Instruction","$76,582,897",7038,1,"$10,881"
"Trumbull School District","=""1440011""","Support services - students","$22,271,597",6917,2,"$3,220"
"Trumbull School District","=""1440011""","Support services - instruction","$7,484,321",6917,2,"$1,082"
"Trumbull School District","=""1440011""","Support services - general administration","$3,124,471",6917,2,"$452"
