"Per Pupil Expenditures by Function (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Salisbury School District","=""1220011""","Total","$6,872,692",300,1,"$22,909"
"Scotland School District","=""1230011""","Instruction","$1,420,060",125,1,"$11,360"
"Scotland School District","=""1230011""","Support services - students","$245,812",119,2,"$2,066"
"Scotland School District","=""1230011""","Support services - instruction","$92,114",119,2,"$774"
"Scotland School District","=""1230011""","Support services - general administration","$112,500",119,2,"$945"
"Scotland School District","=""1230011""","Support services - school based administration","$198,631",119,2,"$1,669"
"Scotland School District","=""1230011""","Central and other support services","$78,584",119,2,"$660"
"Scotland School District","=""1230011""","Operation and maintenance of plant","$235,940",119,2,"$1,983"
"Scotland School District","=""1230011""","Student transportation services","$172,663",222,3,"$778"
"Scotland School District","=""1230011""","Food services","$21,000",119,2,"$176"
"Scotland School District","=""1230011""","Enterprise operations","$0",119,2,"$0"
"Scotland School District","=""1230011""","Minor school construction","$0",119,2,"$0"
"Scotland School District","=""1230011""","Total","$2,577,305",125,1,"$20,618"
"Seymour School District","=""1240011""","Instruction","$21,322,116",2252,1,"$9,468"
"Seymour School District","=""1240011""","Support services - students","$2,410,229",2167,2,"$1,112"
"Seymour School District","=""1240011""","Support services - instruction","$892,702",2167,2,"$412"
"Seymour School District","=""1240011""","Support services - general administration","$450,863",2167,2,"$208"
"Seymour School District","=""1240011""","Support services - school based administration","$2,904,308",2167,2,"$1,340"
"Seymour School District","=""1240011""","Central and other support services","$687,373",2167,2,"$317"
"Seymour School District","=""1240011""","Operation and maintenance of plant","$3,398,582",2167,2,"$1,568"
"Seymour School District","=""1240011""","Student transportation services","$2,132,960",2243,3,"$951"
"Seymour School District","=""1240011""","Food services","$0",2167,2,"$0"
"Seymour School District","=""1240011""","Enterprise operations","$503,026",2167,2,"$232"
"Seymour School District","=""1240011""","Minor school construction","$0",2167,2,"$0"
"Seymour School District","=""1240011""","Total","$34,702,159",2252,1,"$15,409"
"Sharon School District","=""1250011""","Instruction","$2,776,465",141,1,"$19,691"
"Sharon School District","=""1250011""","Support services - students","$372,076",139,2,"$2,677"
"Sharon School District","=""1250011""","Support services - instruction","$116,831",139,2,"$841"
"Sharon School District","=""1250011""","Support services - general administration","$131,532",139,2,"$946"
"Sharon School District","=""1250011""","Support services - school based administration","$361,793",139,2,"$2,603"
"Sharon School District","=""1250011""","Central and other support services","$229,389",139,2,"$1,650"
"Sharon School District","=""1250011""","Operation and maintenance of plant","$679,646",139,2,"$4,890"
"Sharon School District","=""1250011""","Student transportation services","$367,236",220,3,"$1,669"
"Sharon School District","=""1250011""","Food services","$0",139,2,"$0"
"Sharon School District","=""1250011""","Enterprise operations","$1,706",139,2,"$12"
"Sharon School District","=""1250011""","Minor school construction","$0",139,2,"$0"
"Sharon School District","=""1250011""","Total","$5,036,674",141,1,"$35,721"
"Shelton School District","=""1260011""","Instruction","$44,199,104",4929,1,"$8,967"
"Shelton School District","=""1260011""","Support services - students","$7,597,908",4694,2,"$1,619"
"Shelton School District","=""1260011""","Support services - instruction","$1,700,347",4694,2,"$362"
"Shelton School District","=""1260011""","Support services - general administration","$3,318,773",4694,2,"$707"
"Shelton School District","=""1260011""","Support services - school based administration","$4,411,161",4694,2,"$940"
"Shelton School District","=""1260011""","Central and other support services","$1,675,027",4694,2,"$357"
"Shelton School District","=""1260011""","Operation and maintenance of plant","$7,508,505",4694,2,"$1,600"
"Shelton School District","=""1260011""","Student transportation services","$4,176,830",3836,3,"$1,089"
"Shelton School District","=""1260011""","Food services","$0",4694,2,"$0"
"Shelton School District","=""1260011""","Enterprise operations","$812,673",4694,2,"$173"
"Shelton School District","=""1260011""","Minor school construction","$689,515",4694,2,"$147"
"Shelton School District","=""1260011""","Total","$76,089,843",4929,1,"$15,437"
"Sherman School District","=""1270011""","Instruction","$6,481,045",444,1,"$14,597"
"Sherman School District","=""1270011""","Support services - students","$56,936",301,2,"$189"
"Sherman School District","=""1270011""","Support services - instruction","$631,151",301,2,"$2,097"
"Sherman School District","=""1270011""","Support services - general administration","$201,601",301,2,"$670"
"Sherman School District","=""1270011""","Support services - school based administration","$388,265",301,2,"$1,290"
"Sherman School District","=""1270011""","Central and other support services","$134,289",301,2,"$446"
"Sherman School District","=""1270011""","Operation and maintenance of plant","$610,410",301,2,"$2,028"
"Sherman School District","=""1270011""","Student transportation services","$450,170",463,3,"$972"
"Sherman School District","=""1270011""","Food services","$0",301,2,"$0"
"Sherman School District","=""1270011""","Enterprise operations","$76,493",301,2,"$254"
"Sherman School District","=""1270011""","Minor school construction","$0",301,2,"$0"
"Sherman School District","=""1270011""","Total","$9,030,360",444,1,"$20,339"
"Side By Side Charter School District","=""2700013""","Instruction","$1,492,219",235,1,"$6,350"
"Side By Side Charter School District","=""2700013""","Support services - students","$419,173",235,2,"$1,784"
"Side By Side Charter School District","=""2700013""","Support services - instruction","$9,700",235,2,"$41"
"Side By Side Charter School District","=""2700013""","Support services - general administration","$43,845",235,2,"$187"
"Side By Side Charter School District","=""2700013""","Support services - school based administration","$500,585",235,2,"$2,130"
"Side By Side Charter School District","=""2700013""","Central and other support services","$111,191",235,2,"$473"
"Side By Side Charter School District","=""2700013""","Operation and maintenance of plant","$357,621",235,2,"$1,522"
"Side By Side Charter School District","=""2700013""","Student transportation services","$0",0,3,"$0"
"Side By Side Charter School District","=""2700013""","Food services","$0",235,2,"$0"
"Side By Side Charter School District","=""2700013""","Enterprise operations","$0",235,2,"$0"
"Side By Side Charter School District","=""2700013""","Minor school construction","$7,500",235,2,"$32"
"Side By Side Charter School District","=""2700013""","Total","$2,941,835",235,1,"$12,518"
"Simsbury School District","=""1280011""","Instruction","$45,041,822",4232,1,"$10,643"
"Simsbury School District","=""1280011""","Support services - students","$5,293,635",4079,2,"$1,298"
"Simsbury School District","=""1280011""","Support services - instruction","$4,614,915",4079,2,"$1,131"
"Simsbury School District","=""1280011""","Support services - general administration","$1,327,672",4079,2,"$325"
"Simsbury School District","=""1280011""","Support services - school based administration","$3,864,921",4079,2,"$948"
"Simsbury School District","=""1280011""","Central and other support services","$1,498,584",4079,2,"$367"
"Simsbury School District","=""1280011""","Operation and maintenance of plant","$6,718,769",4079,2,"$1,647"
"Simsbury School District","=""1280011""","Student transportation services","$3,240,273",3696,3,"$877"
"Simsbury School District","=""1280011""","Food services","$8,304",4079,2,"$2"
"Simsbury School District","=""1280011""","Enterprise operations","$799,263",4079,2,"$196"
"Simsbury School District","=""1280011""","Minor school construction","$32,596",4079,2,"$8"
"Simsbury School District","=""1280011""","Total","$72,440,753",4232,1,"$17,117"
"Somers School District","=""1290011""","Instruction","$15,359,660",1469,1,"$10,456"
"Somers School District","=""1290011""","Support services - students","$1,382,771",1432,2,"$966"
"Somers School District","=""1290011""","Support services - instruction","$536,086",1432,2,"$374"
"Somers School District","=""1290011""","Support services - general administration","$588,131",1432,2,"$411"
"Somers School District","=""1290011""","Support services - school based administration","$1,263,498",1432,2,"$882"
"Somers School District","=""1290011""","Central and other support services","$297,537",1432,2,"$208"
"Somers School District","=""1290011""","Operation and maintenance of plant","$2,644,480",1432,2,"$1,847"
"Somers School District","=""1290011""","Student transportation services","$1,136,360",1415,3,"$803"
"Somers School District","=""1290011""","Food services","$0",1432,2,"$0"
"Somers School District","=""1290011""","Enterprise operations","$305,655",1432,2,"$213"
"Somers School District","=""1290011""","Minor school construction","$0",1432,2,"$0"
"Somers School District","=""1290011""","Total","$23,514,177",1469,1,"$16,007"
"South Windsor School District","=""1320011""","Instruction","$46,002,473",4495,1,"$10,234"
"South Windsor School District","=""1320011""","Support services - students","$5,615,897",4233,2,"$1,327"
"South Windsor School District","=""1320011""","Support services - instruction","$1,591,896",4233,2,"$376"
"South Windsor School District","=""1320011""","Support services - general administration","$1,340,213",4233,2,"$317"
"South Windsor School District","=""1320011""","Support services - school based administration","$5,271,526",4233,2,"$1,245"
"South Windsor School District","=""1320011""","Central and other support services","$4,940,029",4233,2,"$1,167"
"South Windsor School District","=""1320011""","Operation and maintenance of plant","$6,493,744",4233,2,"$1,534"
"South Windsor School District","=""1320011""","Student transportation services","$3,687,315",4049,3,"$911"
"South Windsor School District","=""1320011""","Food services","$0",4233,2,"$0"
"South Windsor School District","=""1320011""","Enterprise operations","$0",4233,2,"$0"
"South Windsor School District","=""1320011""","Minor school construction","$545,934",4233,2,"$129"
"South Windsor School District","=""1320011""","Total","$75,489,026",4495,1,"$16,794"
"Southington School District","=""1310011""","Instruction","$63,635,129",6673,1,"$9,536"
"Southington School District","=""1310011""","Support services - students","$7,575,336",6463,2,"$1,172"
"Southington School District","=""1310011""","Support services - instruction","$1,656,632",6463,2,"$256"
"Southington School District","=""1310011""","Support services - general administration","$3,932,131",6463,2,"$608"
"Southington School District","=""1310011""","Support services - school based administration","$5,734,505",6463,2,"$887"
"Southington School District","=""1310011""","Central and other support services","$533,501",6463,2,"$83"
"Southington School District","=""1310011""","Operation and maintenance of plant","$9,115,043",6463,2,"$1,410"
"Southington School District","=""1310011""","Student transportation services","$4,679,565",4102,3,"$1,141"
"Southington School District","=""1310011""","Food services","$1,596",6463,2,"$0"
"Southington School District","=""1310011""","Enterprise operations","$934,580",6463,2,"$145"
"Southington School District","=""1310011""","Minor school construction","$3,426",6463,2,"$1"
"Southington School District","=""1310011""","Total","$97,801,442",6673,1,"$14,656"
"Sprague School District","=""1330011""","Instruction","$5,370,327",484,1,"$11,096"
"Sprague School District","=""1330011""","Support services - students","$243,294",334,2,"$728"
"Sprague School District","=""1330011""","Support services - instruction","$146,382",334,2,"$438"
"Sprague School District","=""1330011""","Support services - general administration","$259,957",334,2,"$778"
"Sprague School District","=""1330011""","Support services - school based administration","$242,371",334,2,"$726"
"Sprague School District","=""1330011""","Central and other support services","$173,217",334,2,"$519"
"Sprague School District","=""1330011""","Operation and maintenance of plant","$329,284",334,2,"$986"
"Sprague School District","=""1330011""","Student transportation services","$528,037",509,3,"$1,037"
"Sprague School District","=""1330011""","Food services","$0",334,2,"$0"
"Sprague School District","=""1330011""","Enterprise operations","$0",334,2,"$0"
"Sprague School District","=""1330011""","Minor school construction","$0",334,2,"$0"
"Sprague School District","=""1330011""","Total","$7,292,869",484,1,"$15,068"
"Stafford School District","=""1340011""","Instruction","$16,338,492",1579,1,"$10,347"
"Stafford School District","=""1340011""","Support services - students","$1,818,162",1514,2,"$1,201"
"Stafford School District","=""1340011""","Support services - instruction","$1,041,439",1514,2,"$688"
"Stafford School District","=""1340011""","Support services - general administration","$509,494",1514,2,"$337"
"Stafford School District","=""1340011""","Support services - school based administration","$1,750,013",1514,2,"$1,156"
"Stafford School District","=""1340011""","Central and other support services","$1,687,552",1514,2,"$1,115"
"Stafford School District","=""1340011""","Operation and maintenance of plant","$2,759,257",1514,2,"$1,822"
"Stafford School District","=""1340011""","Student transportation services","$2,265,313",1601,3,"$1,415"
"Stafford School District","=""1340011""","Food services","$94,611",1514,2,"$62"
"Stafford School District","=""1340011""","Enterprise operations","$0",1514,2,"$0"
"Stafford School District","=""1340011""","Minor school construction","$45,000",1514,2,"$30"
"Stafford School District","=""1340011""","Total","$28,309,333",1579,1,"$17,929"
"Stamford Academy District","=""2820013""","Instruction","$1,089,032",159,1,"$6,849"
"Stamford Academy District","=""2820013""","Support services - students","$298,726",159,2,"$1,879"
"Stamford Academy District","=""2820013""","Support services - instruction","$308,100",159,2,"$1,938"
"Stamford Academy District","=""2820013""","Support services - general administration","$439,251",159,2,"$2,763"
"Stamford Academy District","=""2820013""","Support services - school based administration","$393,209",159,2,"$2,473"
"Stamford Academy District","=""2820013""","Central and other support services","$0",159,2,"$0"
"Stamford Academy District","=""2820013""","Operation and maintenance of plant","$240,574",159,2,"$1,513"
"Stamford Academy District","=""2820013""","Student transportation services","$64,805",148,3,"$438"
"Stamford Academy District","=""2820013""","Food services","$0",159,2,"$0"
"Stamford Academy District","=""2820013""","Enterprise operations","$0",159,2,"$0"
"Stamford Academy District","=""2820013""","Minor school construction","$0",159,2,"$0"
"Stamford Academy District","=""2820013""","Total","$2,833,697",159,1,"$17,822"
"Stamford Charter School for Excellence District","=""2960013""","Instruction","$1,389,426",273,1,"$5,089"
"Stamford Charter School for Excellence District","=""2960013""","Support services - students","$17,669",273,2,"$65"
"Stamford Charter School for Excellence District","=""2960013""","Support services - instruction","$19,299",273,2,"$71"
"Stamford Charter School for Excellence District","=""2960013""","Support services - general administration","$0",273,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Support services - school based administration","$378,813",273,2,"$1,388"
"Stamford Charter School for Excellence District","=""2960013""","Central and other support services","$0",273,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Operation and maintenance of plant","$525,318",273,2,"$1,924"
"Stamford Charter School for Excellence District","=""2960013""","Student transportation services","$0",0,3,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Food services","$0",273,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Enterprise operations","$0",273,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Minor school construction","$0",273,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$2,330,524",273,1,"$8,537"
"Stamford School District","=""1350011""","Instruction","$199,085,962",16010,1,"$12,435"
"Stamford School District","=""1350011""","Support services - students","$17,945,269",15816,2,"$1,135"
"Stamford School District","=""1350011""","Support services - instruction","$18,894,819",15816,2,"$1,195"
"Stamford School District","=""1350011""","Support services - general administration","$6,590,261",15816,2,"$417"
"Stamford School District","=""1350011""","Support services - school based administration","$15,413,178",15816,2,"$975"
"Stamford School District","=""1350011""","Central and other support services","$4,739,456",15816,2,"$300"
"Stamford School District","=""1350011""","Operation and maintenance of plant","$25,388,868",15816,2,"$1,605"
"Stamford School District","=""1350011""","Student transportation services","$16,307,003",12141,3,"$1,343"
"Stamford School District","=""1350011""","Food services","$0",15816,2,"$0"
"Stamford School District","=""1350011""","Enterprise operations","$0",15816,2,"$0"
"Stamford School District","=""1350011""","Minor school construction","$0",15816,2,"$0"
"Stamford School District","=""1350011""","Total","$304,364,815",16010,1,"$19,011"
"Sterling School District","=""1360011""","Instruction","$5,967,170",551,1,"$10,830"
"Sterling School District","=""1360011""","Support services - students","$162,761",380,2,"$428"
"Sterling School District","=""1360011""","Support services - instruction","$339,175",380,2,"$893"
"Sterling School District","=""1360011""","Support services - general administration","$362,623",380,2,"$954"
"Sterling School District","=""1360011""","Support services - school based administration","$343,442",380,2,"$904"
"Sterling School District","=""1360011""","Central and other support services","$124,892",380,2,"$329"
"Sterling School District","=""1360011""","Operation and maintenance of plant","$519,800",380,2,"$1,368"
"Sterling School District","=""1360011""","Student transportation services","$652,156",606,3,"$1,076"
"Sterling School District","=""1360011""","Food services","$23,475",380,2,"$62"
"Sterling School District","=""1360011""","Enterprise operations","$46,010",380,2,"$121"
"Sterling School District","=""1360011""","Minor school construction","$0",380,2,"$0"
"Sterling School District","=""1360011""","Total","$8,541,503",551,1,"$15,502"
"Stonington School District","=""1370011""","Instruction","$23,361,902",2194,1,"$10,648"
"Stonington School District","=""1370011""","Support services - students","$1,747,127",2072,2,"$843"
"Stonington School District","=""1370011""","Support services - instruction","$2,177,128",2072,2,"$1,051"
"Stonington School District","=""1370011""","Support services - general administration","$1,337,024",2072,2,"$645"
"Stonington School District","=""1370011""","Support services - school based administration","$2,579,909",2072,2,"$1,245"
"Stonington School District","=""1370011""","Central and other support services","$878,764",2072,2,"$424"
"Stonington School District","=""1370011""","Operation and maintenance of plant","$4,800,049",2072,2,"$2,317"
"Stonington School District","=""1370011""","Student transportation services","$2,258,737",2213,3,"$1,021"
"Stonington School District","=""1370011""","Food services","$0",2072,2,"$0"
"Stonington School District","=""1370011""","Enterprise operations","$556,604",2072,2,"$269"
"Stonington School District","=""1370011""","Minor school construction","$59,944",2072,2,"$29"
"Stonington School District","=""1370011""","Total","$39,757,188",2194,1,"$18,121"
"Stratford School District","=""1380011""","Instruction","$69,717,278",7233,1,"$9,639"
"Stratford School District","=""1380011""","Support services - students","$10,390,033",6787,2,"$1,531"
"Stratford School District","=""1380011""","Support services - instruction","$4,063,790",6787,2,"$599"
"Stratford School District","=""1380011""","Support services - general administration","$1,169,469",6787,2,"$172"
"Stratford School District","=""1380011""","Support services - school based administration","$6,618,724",6787,2,"$975"
"Stratford School District","=""1380011""","Central and other support services","$4,532,757",6787,2,"$668"
"Stratford School District","=""1380011""","Operation and maintenance of plant","$11,408,084",6787,2,"$1,681"
"Stratford School District","=""1380011""","Student transportation services","$5,455,760",4063,3,"$1,343"
"Stratford School District","=""1380011""","Food services","$672,960",6787,2,"$99"
"Stratford School District","=""1380011""","Enterprise operations","$1,544,828",6787,2,"$228"
"Stratford School District","=""1380011""","Minor school construction","$0",6787,2,"$0"
"Stratford School District","=""1380011""","Total","$115,573,684",7233,1,"$15,979"
"Suffield School District","=""1390011""","Instruction","$24,538,723",2267,1,"$10,824"
"Suffield School District","=""1390011""","Support services - students","$3,458,865",2204,2,"$1,569"
"Suffield School District","=""1390011""","Support services - instruction","$486,689",2204,2,"$221"
"Suffield School District","=""1390011""","Support services - general administration","$1,142,571",2204,2,"$518"
"Suffield School District","=""1390011""","Support services - school based administration","$2,370,618",2204,2,"$1,076"
"Suffield School District","=""1390011""","Central and other support services","$208,819",2204,2,"$95"
"Suffield School District","=""1390011""","Operation and maintenance of plant","$3,498,022",2204,2,"$1,587"
"Suffield School District","=""1390011""","Student transportation services","$1,530,310",2061,3,"$743"
"Suffield School District","=""1390011""","Food services","$10,000",2204,2,"$5"
"Suffield School District","=""1390011""","Enterprise operations","$608,040",2204,2,"$276"
"Suffield School District","=""1390011""","Minor school construction","$0",2204,2,"$0"
"Suffield School District","=""1390011""","Total","$37,852,657",2267,1,"$16,697"
"The Bridge Academy District","=""2690013""","Instruction","$1,795,633",279,1,"$6,436"
"The Bridge Academy District","=""2690013""","Support services - students","$1,118,466",279,2,"$4,009"
"The Bridge Academy District","=""2690013""","Support services - instruction","$37,040",279,2,"$133"
"The Bridge Academy District","=""2690013""","Support services - general administration","$56,410",279,2,"$202"
"The Bridge Academy District","=""2690013""","Support services - school based administration","$453,874",279,2,"$1,627"
"The Bridge Academy District","=""2690013""","Central and other support services","$5,200",279,2,"$19"
"The Bridge Academy District","=""2690013""","Operation and maintenance of plant","$163,435",279,2,"$586"
"The Bridge Academy District","=""2690013""","Student transportation services","$13,502",279,3,"$48"
"The Bridge Academy District","=""2690013""","Food services","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Enterprise operations","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Minor school construction","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Total","$3,643,560",279,1,"$13,059"
"Thomaston School District","=""1400011""","Instruction","$10,064,212",996,1,"$10,105"
"Thomaston School District","=""1400011""","Support services - students","$586,955",871,2,"$674"
"Thomaston School District","=""1400011""","Support services - instruction","$104,552",871,2,"$120"
"Thomaston School District","=""1400011""","Support services - general administration","$851,905",871,2,"$978"
"Thomaston School District","=""1400011""","Support services - school based administration","$953,887",871,2,"$1,095"
"Thomaston School District","=""1400011""","Central and other support services","$521,768",871,2,"$599"
"Thomaston School District","=""1400011""","Operation and maintenance of plant","$1,522,640",871,2,"$1,748"
"Thomaston School District","=""1400011""","Student transportation services","$1,120,960",1051,3,"$1,067"
"Thomaston School District","=""1400011""","Food services","$16,700",871,2,"$19"
"Thomaston School District","=""1400011""","Enterprise operations","$317,124",871,2,"$364"
"Thomaston School District","=""1400011""","Minor school construction","$0",871,2,"$0"
"Thomaston School District","=""1400011""","Total","$16,060,702",996,1,"$16,125"
"Thompson School District","=""1410011""","Instruction","$10,146,063",1071,1,"$9,473"
"Thompson School District","=""1410011""","Support services - students","$1,118,966",1008,2,"$1,110"
"Thompson School District","=""1410011""","Support services - instruction","$570,097",1008,2,"$566"
"Thompson School District","=""1410011""","Support services - general administration","$731,440",1008,2,"$726"
"Thompson School District","=""1410011""","Support services - school based administration","$810,191",1008,2,"$804"
"Thompson School District","=""1410011""","Central and other support services","$3,380,683",1008,2,"$3,354"
"Thompson School District","=""1410011""","Operation and maintenance of plant","$1,732,315",1008,2,"$1,719"
"Thompson School District","=""1410011""","Student transportation services","$920,813",1101,3,"$836"
"Thompson School District","=""1410011""","Food services","$0",1008,2,"$0"
"Thompson School District","=""1410011""","Enterprise operations","$0",1008,2,"$0"
"Thompson School District","=""1410011""","Minor school construction","$0",1008,2,"$0"
"Thompson School District","=""1410011""","Total","$19,410,568",1071,1,"$18,124"
"Tolland School District","=""1420011""","Instruction","$26,068,391",2552,1,"$10,215"
"Tolland School District","=""1420011""","Support services - students","$1,779,021",2443,2,"$728"
"Tolland School District","=""1420011""","Support services - instruction","$1,234,073",2443,2,"$505"
"Tolland School District","=""1420011""","Support services - general administration","$545,683",2443,2,"$223"
"Tolland School District","=""1420011""","Support services - school based administration","$1,990,610",2443,2,"$815"
"Tolland School District","=""1420011""","Central and other support services","$1,321,826",2443,2,"$541"
"Tolland School District","=""1420011""","Operation and maintenance of plant","$4,412,028",2443,2,"$1,806"
"Tolland School District","=""1420011""","Student transportation services","$2,574,298",2549,3,"$1,010"
"Tolland School District","=""1420011""","Food services","$0",2443,2,"$0"
"Tolland School District","=""1420011""","Enterprise operations","$131,216",2443,2,"$54"
"Tolland School District","=""1420011""","Minor school construction","$0",2443,2,"$0"
"Tolland School District","=""1420011""","Total","$40,057,146",2552,1,"$15,696"
"Torrington School District","=""1430011""","Instruction","$51,739,093",4361,1,"$11,864"
"Torrington School District","=""1430011""","Support services - students","$4,034,231",4036,2,"$1,000"
"Torrington School District","=""1430011""","Support services - instruction","$1,080,308",4036,2,"$268"
"Torrington School District","=""1430011""","Support services - general administration","$2,375,072",4036,2,"$588"
"Torrington School District","=""1430011""","Support services - school based administration","$3,784,770",4036,2,"$938"
"Torrington School District","=""1430011""","Central and other support services","$5,029,091",4036,2,"$1,246"
"Torrington School District","=""1430011""","Operation and maintenance of plant","$5,352,382",4036,2,"$1,326"
"Torrington School District","=""1430011""","Student transportation services","$5,094,520",4596,3,"$1,108"
"Torrington School District","=""1430011""","Food services","$0",4036,2,"$0"
"Torrington School District","=""1430011""","Enterprise operations","$0",4036,2,"$0"
"Torrington School District","=""1430011""","Minor school construction","$0",4036,2,"$0"
"Torrington School District","=""1430011""","Total","$78,489,467",4361,1,"$17,998"
"Trailblazers Academy District","=""2780013""","Instruction","$1,044,404",119,1,"$8,777"
"Trailblazers Academy District","=""2780013""","Support services - students","$412,565",119,2,"$3,467"
"Trailblazers Academy District","=""2780013""","Support services - instruction","$290,190",119,2,"$2,439"
"Trailblazers Academy District","=""2780013""","Support services - general administration","$597,184",119,2,"$5,018"
"Trailblazers Academy District","=""2780013""","Support services - school based administration","$492,119",119,2,"$4,135"
"Trailblazers Academy District","=""2780013""","Central and other support services","$0",119,2,"$0"
"Trailblazers Academy District","=""2780013""","Operation and maintenance of plant","$1,192,450",119,2,"$10,021"
"Trailblazers Academy District","=""2780013""","Student transportation services","$9,096",117,3,"$78"
"Trailblazers Academy District","=""2780013""","Food services","$0",119,2,"$0"
"Trailblazers Academy District","=""2780013""","Enterprise operations","$0",119,2,"$0"
"Trailblazers Academy District","=""2780013""","Minor school construction","$0",119,2,"$0"
"Trailblazers Academy District","=""2780013""","Total","$4,038,008",119,1,"$33,933"
"Trumbull School District","=""1440011""","Instruction","$63,755,042",6868,1,"$9,283"
"Trumbull School District","=""1440011""","Support services - students","$15,753,757",6717,2,"$2,345"
"Trumbull School District","=""1440011""","Support services - instruction","$7,157,986",6717,2,"$1,066"
"Trumbull School District","=""1440011""","Support services - general administration","$1,989,219",6717,2,"$296"
"Trumbull School District","=""1440011""","Support services - school based administration","$4,256,504",6717,2,"$634"
"Trumbull School District","=""1440011""","Central and other support services","$3,641,734",6717,2,"$542"
"Trumbull School District","=""1440011""","Operation and maintenance of plant","$8,489,887",6717,2,"$1,264"
"Trumbull School District","=""1440011""","Student transportation services","$5,055,994",6861,3,"$737"
"Trumbull School District","=""1440011""","Food services","$0",6717,2,"$0"
"Trumbull School District","=""1440011""","Enterprise operations","$0",6717,2,"$0"
"Trumbull School District","=""1440011""","Minor school construction","$0",6717,2,"$0"
"Trumbull School District","=""1440011""","Total","$110,100,123",6868,1,"$16,031"
"Union School District","=""1450011""","Instruction","$1,470,400",90,1,"$16,338"
"Union School District","=""1450011""","Support services - students","$53,275",53,2,"$1,005"
"Union School District","=""1450011""","Support services - instruction","$19,754",53,2,"$373"
"Union School District","=""1450011""","Support services - general administration","$197,120",53,2,"$3,719"
"Union School District","=""1450011""","Support services - school based administration","$48,494",53,2,"$915"
"Union School District","=""1450011""","Central and other support services","$45,719",53,2,"$863"
"Union School District","=""1450011""","Operation and maintenance of plant","$128,971",53,2,"$2,433"
"Union School District","=""1450011""","Student transportation services","$120,288",94,3,"$1,280"
"Union School District","=""1450011""","Food services","$0",53,2,"$0"
"Union School District","=""1450011""","Enterprise operations","$0",53,2,"$0"
"Union School District","=""1450011""","Minor school construction","$0",53,2,"$0"
"Union School District","=""1450011""","Total","$2,084,020",90,1,"$23,156"
"Vernon School District","=""1460011""","Instruction","$31,657,844",3436,1,"$9,214"
"Vernon School District","=""1460011""","Support services - students","$6,648,555",3086,2,"$2,154"
"Vernon School District","=""1460011""","Support services - instruction","$3,183,177",3086,2,"$1,031"
"Vernon School District","=""1460011""","Support services - general administration","$2,519,173",3086,2,"$816"
"Vernon School District","=""1460011""","Support services - school based administration","$2,953,707",3086,2,"$957"
"Vernon School District","=""1460011""","Central and other support services","$671,247",3086,2,"$218"
"Vernon School District","=""1460011""","Operation and maintenance of plant","$6,645,778",3086,2,"$2,154"
"Vernon School District","=""1460011""","Student transportation services","$3,003,525",2873,3,"$1,045"
"Vernon School District","=""1460011""","Food services","$75,000",3086,2,"$24"
"Vernon School District","=""1460011""","Enterprise operations","$537,789",3086,2,"$174"
"Vernon School District","=""1460011""","Minor school construction","$33,934",3086,2,"$11"
"Vernon School District","=""1460011""","Total","$57,929,728",3436,1,"$16,860"
"Voluntown School District","=""1470011""","Instruction","$4,768,153",393,1,"$12,133"
"Voluntown School District","=""1470011""","Support services - students","$481,467",276,2,"$1,744"
"Voluntown School District","=""1470011""","Support services - instruction","$378,924",276,2,"$1,373"
"Voluntown School District","=""1470011""","Support services - general administration","$261,888",276,2,"$949"
"Voluntown School District","=""1470011""","Support services - school based administration","$333,672",276,2,"$1,209"
"Voluntown School District","=""1470011""","Central and other support services","$101,369",276,2,"$367"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$358,713",276,2,"$1,300"
"Voluntown School District","=""1470011""","Student transportation services","$428,542",399,3,"$1,074"
"Voluntown School District","=""1470011""","Food services","$20,985",276,2,"$76"
"Voluntown School District","=""1470011""","Enterprise operations","$26,160",276,2,"$95"
"Voluntown School District","=""1470011""","Minor school construction","$0",276,2,"$0"
"Voluntown School District","=""1470011""","Total","$7,159,871",393,1,"$18,219"
"Wallingford School District","=""1480011""","Instruction","$66,855,518",6008,1,"$11,128"
"Wallingford School District","=""1480011""","Support services - students","$7,041,185",5824,2,"$1,209"
"Wallingford School District","=""1480011""","Support services - instruction","$4,049,458",5824,2,"$695"
"Wallingford School District","=""1480011""","Support services - general administration","$2,572,422",5824,2,"$442"
"Wallingford School District","=""1480011""","Support services - school based administration","$6,501,457",5824,2,"$1,116"
