"Per Pupil Expenditures by Function (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Hebron School District","=""0670011""","Support services - school based administration","$584,817",696,2,"$840"
"Hebron School District","=""0670011""","Central and other support services","$710,601",696,2,"$1,021"
"Hebron School District","=""0670011""","Operation and maintenance of plant","$1,157,842",696,2,"$1,664"
"Hebron School District","=""0670011""","Student transportation services","$520,478",582,3,"$894"
"Hebron School District","=""0670011""","Food services","$0",696,2,"$0"
"Hebron School District","=""0670011""","Enterprise operations","$0",696,2,"$0"
"Hebron School District","=""0670011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hebron School District","=""0670011""","Total","$13,345,098",706,1,"$18,902"
"Highville Charter School District","=""2860013""","Instruction","$3,410,789",505,1,"$6,754"
"Highville Charter School District","=""2860013""","Support services - students","$855,818",505,2,"$1,695"
"Highville Charter School District","=""2860013""","Support services - instruction","$248,187",505,2,"$491"
"Highville Charter School District","=""2860013""","Support services - general administration","$2,820",505,2,"$6"
"Highville Charter School District","=""2860013""","Support services - school based administration","$530,183",505,2,"$1,050"
"Highville Charter School District","=""2860013""","Central and other support services","$0",505,2,"$0"
"Highville Charter School District","=""2860013""","Operation and maintenance of plant","$876,294",505,2,"$1,735"
"Highville Charter School District","=""2860013""","Student transportation services","$1,706",2,3,"$853"
"Highville Charter School District","=""2860013""","Food services","$0",505,2,"$0"
"Highville Charter School District","=""2860013""","Enterprise operations","$439",505,2,"$1"
"Highville Charter School District","=""2860013""","Minor school construction","N/A","N/A","N/A","N/A"
"Highville Charter School District","=""2860013""","Total","$5,926,237",505,1,"$11,735"
"Integrated Day Charter School District","=""2640013""","Instruction","$2,499,723",361,1,"$6,924"
"Integrated Day Charter School District","=""2640013""","Support services - students","$958,379",361,2,"$2,655"
"Integrated Day Charter School District","=""2640013""","Support services - instruction","$23,503",361,2,"$65"
"Integrated Day Charter School District","=""2640013""","Support services - general administration","$0",361,2,"$0"
"Integrated Day Charter School District","=""2640013""","Support services - school based administration","$460,302",361,2,"$1,275"
"Integrated Day Charter School District","=""2640013""","Central and other support services","$627,178",361,2,"$1,737"
"Integrated Day Charter School District","=""2640013""","Operation and maintenance of plant","$713,444",361,2,"$1,976"
"Integrated Day Charter School District","=""2640013""","Student transportation services","$14,606",361,3,"$40"
"Integrated Day Charter School District","=""2640013""","Food services","$0",361,2,"$0"
"Integrated Day Charter School District","=""2640013""","Enterprise operations","$0",361,2,"$0"
"Integrated Day Charter School District","=""2640013""","Minor school construction","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Total","$5,297,134",361,1,"$14,674"
"Interdistrict School for Arts and Comm District","=""2650013""","Instruction","$2,496,902",281,1,"$8,886"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - students","$250,324",281,2,"$891"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - instruction","$458,362",281,2,"$1,631"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - general administration","$0",281,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - school based administration","$445,899",281,2,"$1,587"
"Interdistrict School for Arts and Comm District","=""2650013""","Central and other support services","$633,657",281,2,"$2,255"
"Interdistrict School for Arts and Comm District","=""2650013""","Operation and maintenance of plant","$448,117",281,2,"$1,595"
"Interdistrict School for Arts and Comm District","=""2650013""","Student transportation services","$14,730",281,3,"$52"
"Interdistrict School for Arts and Comm District","=""2650013""","Food services","$0",281,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Enterprise operations","$0",281,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Minor school construction","N/A","N/A","N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$4,747,992",281,1,"$16,897"
"Jumoke Academy District","=""2610013""","Instruction","$7,245,832",629,1,"$11,520"
"Jumoke Academy District","=""2610013""","Support services - students","$306,597",629,2,"$487"
"Jumoke Academy District","=""2610013""","Support services - instruction","$274,874",629,2,"$437"
"Jumoke Academy District","=""2610013""","Support services - general administration","$143,362",629,2,"$228"
"Jumoke Academy District","=""2610013""","Support services - school based administration","$452,127",629,2,"$719"
"Jumoke Academy District","=""2610013""","Central and other support services","$65,310",629,2,"$104"
"Jumoke Academy District","=""2610013""","Operation and maintenance of plant","$969,065",629,2,"$1,541"
"Jumoke Academy District","=""2610013""","Student transportation services","$0",0,3,"$0"
"Jumoke Academy District","=""2610013""","Food services","$0",629,2,"$0"
"Jumoke Academy District","=""2610013""","Enterprise operations","$0",629,2,"$0"
"Jumoke Academy District","=""2610013""","Minor school construction","N/A","N/A","N/A","N/A"
"Jumoke Academy District","=""2610013""","Total","$9,457,167",629,1,"$15,035"
"Kent School District","=""0680011""","Instruction","$3,852,366",197,1,"$19,555"
"Kent School District","=""0680011""","Support services - students","$526,990",194,2,"$2,716"
"Kent School District","=""0680011""","Support services - instruction","$83,853",194,2,"$432"
"Kent School District","=""0680011""","Support services - general administration","$263,990",194,2,"$1,361"
"Kent School District","=""0680011""","Support services - school based administration","$308,151",194,2,"$1,588"
"Kent School District","=""0680011""","Central and other support services","$91,786",194,2,"$473"
"Kent School District","=""0680011""","Operation and maintenance of plant","$592,124",194,2,"$3,052"
"Kent School District","=""0680011""","Student transportation services","$381,994",227,3,"$1,683"
"Kent School District","=""0680011""","Food services","$0",194,2,"$0"
"Kent School District","=""0680011""","Enterprise operations","$44,569",194,2,"$230"
"Kent School District","=""0680011""","Minor school construction","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","Total","$6,145,823",197,1,"$31,197"
"Killingly School District","=""0690011""","Instruction","$27,828,676",2513,1,"$11,074"
"Killingly School District","=""0690011""","Support services - students","$3,837,853",2421,2,"$1,585"
"Killingly School District","=""0690011""","Support services - instruction","$1,339,146",2421,2,"$553"
"Killingly School District","=""0690011""","Support services - general administration","$2,202,004",2421,2,"$910"
"Killingly School District","=""0690011""","Support services - school based administration","$2,646,015",2421,2,"$1,093"
"Killingly School District","=""0690011""","Central and other support services","$1,833,345",2421,2,"$757"
"Killingly School District","=""0690011""","Operation and maintenance of plant","$5,361,970",2421,2,"$2,215"
"Killingly School District","=""0690011""","Student transportation services","$3,770,211",2042,3,"$1,846"
"Killingly School District","=""0690011""","Food services","$0",2421,2,"$0"
"Killingly School District","=""0690011""","Enterprise operations","$0",2421,2,"$0"
"Killingly School District","=""0690011""","Minor school construction","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Total","$48,819,221",2513,1,"$19,427"
"Learn","=""2450014""","Instruction","$27,697,754",1410,1,"$19,644"
"Learn","=""2450014""","Support services - students","$3,084,907",1410,2,"$2,188"
"Learn","=""2450014""","Support services - instruction","$111,592",1410,2,"$79"
"Learn","=""2450014""","Support services - general administration","$0",1410,2,"$0"
"Learn","=""2450014""","Support services - school based administration","$1,768,614",1410,2,"$1,254"
"Learn","=""2450014""","Central and other support services","$2,347,367",1410,2,"$1,665"
"Learn","=""2450014""","Operation and maintenance of plant","$1,358,097",1410,2,"$963"
"Learn","=""2450014""","Student transportation services","$339,255",180,3,"$1,885"
"Learn","=""2450014""","Food services","$0",1410,2,"$0"
"Learn","=""2450014""","Enterprise operations","$33,468",1410,2,"$24"
"Learn","=""2450014""","Minor school construction","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Total","$36,741,055",1410,1,"$26,057"
"Lebanon School District","=""0710011""","Instruction","$13,564,282",980,1,"$13,841"
"Lebanon School District","=""0710011""","Support services - students","$1,734,639",952,2,"$1,822"
"Lebanon School District","=""0710011""","Support services - instruction","$924,522",952,2,"$971"
"Lebanon School District","=""0710011""","Support services - general administration","$493,946",952,2,"$519"
"Lebanon School District","=""0710011""","Support services - school based administration","$1,096,826",952,2,"$1,152"
"Lebanon School District","=""0710011""","Central and other support services","$896,025",952,2,"$941"
"Lebanon School District","=""0710011""","Operation and maintenance of plant","$2,163,690",952,2,"$2,273"
"Lebanon School District","=""0710011""","Student transportation services","$1,405,796",1007,3,"$1,396"
"Lebanon School District","=""0710011""","Food services","$0",952,2,"$0"
"Lebanon School District","=""0710011""","Enterprise operations","$90,114",952,2,"$95"
"Lebanon School District","=""0710011""","Minor school construction","N/A","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Total","$22,369,841",980,1,"$22,826"
"Ledyard School District","=""0720011""","Instruction","$25,448,896",2526,1,"$10,075"
"Ledyard School District","=""0720011""","Support services - students","$3,368,876",2407,2,"$1,400"
"Ledyard School District","=""0720011""","Support services - instruction","$2,627,881",2407,2,"$1,092"
"Ledyard School District","=""0720011""","Support services - general administration","$1,634,129",2407,2,"$679"
"Ledyard School District","=""0720011""","Support services - school based administration","$2,542,927",2407,2,"$1,056"
