"Per Pupil Expenditures by Function (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Side By Side Charter School District","=""2700013""","Support services - instruction","$16,238",236,2,"$69"
"Side By Side Charter School District","=""2700013""","Support services - general administration","$215,041",236,2,"$911"
"Side By Side Charter School District","=""2700013""","Support services - school based administration","$551,902",236,2,"$2,339"
"Side By Side Charter School District","=""2700013""","Central and other support services","$131,379",236,2,"$557"
"Side By Side Charter School District","=""2700013""","Operation and maintenance of plant","$336,457",236,2,"$1,426"
"Side By Side Charter School District","=""2700013""","Student transportation services","$0",0,3,"$0"
"Side By Side Charter School District","=""2700013""","Food services","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Enterprise operations","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Minor school construction","N/A","N/A","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Total","$3,476,115",236,1,"$14,729"
"Simsbury School District","=""1280011""","Instruction","$51,389,736",4215,1,"$12,192"
"Simsbury School District","=""1280011""","Support services - students","$6,434,869",4065,2,"$1,583"
"Simsbury School District","=""1280011""","Support services - instruction","$5,001,477",4065,2,"$1,230"
"Simsbury School District","=""1280011""","Support services - general administration","$1,403,635",4065,2,"$345"
"Simsbury School District","=""1280011""","Support services - school based administration","$4,502,920",4065,2,"$1,108"
"Simsbury School District","=""1280011""","Central and other support services","$1,521,020",4065,2,"$374"
"Simsbury School District","=""1280011""","Operation and maintenance of plant","$7,401,370",4065,2,"$1,821"
"Simsbury School District","=""1280011""","Student transportation services","$3,486,735",3678,3,"$948"
"Simsbury School District","=""1280011""","Food services","$0",4065,2,"$0"
"Simsbury School District","=""1280011""","Enterprise operations","$933,628",4065,2,"$230"
"Simsbury School District","=""1280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Simsbury School District","=""1280011""","Total","$82,075,391",4215,1,"$19,472"
"Somers School District","=""1290011""","Instruction","$16,061,012",1379,1,"$11,647"
"Somers School District","=""1290011""","Support services - students","$1,725,094",1341,2,"$1,286"
"Somers School District","=""1290011""","Support services - instruction","$689,573",1341,2,"$514"
"Somers School District","=""1290011""","Support services - general administration","$561,974",1341,2,"$419"
"Somers School District","=""1290011""","Support services - school based administration","$1,442,761",1341,2,"$1,076"
"Somers School District","=""1290011""","Central and other support services","$1,257,759",1341,2,"$938"
"Somers School District","=""1290011""","Operation and maintenance of plant","$3,288,452",1341,2,"$2,452"
"Somers School District","=""1290011""","Student transportation services","$1,373,509",1352,3,"$1,016"
"Somers School District","=""1290011""","Food services","$0",1341,2,"$0"
"Somers School District","=""1290011""","Enterprise operations","$376,030",1341,2,"$280"
"Somers School District","=""1290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Somers School District","=""1290011""","Total","$26,776,164",1379,1,"$19,417"
"South Windsor School District","=""1320011""","Instruction","$52,614,260",4991,1,"$10,542"
"South Windsor School District","=""1320011""","Support services - students","$7,452,471",4754,2,"$1,568"
"South Windsor School District","=""1320011""","Support services - instruction","$1,940,613",4754,2,"$408"
"South Windsor School District","=""1320011""","Support services - general administration","$1,585,906",4754,2,"$334"
"South Windsor School District","=""1320011""","Support services - school based administration","$5,874,909",4754,2,"$1,236"
"South Windsor School District","=""1320011""","Central and other support services","$3,033,855",4754,2,"$638"
"South Windsor School District","=""1320011""","Operation and maintenance of plant","$6,800,741",4754,2,"$1,431"
"South Windsor School District","=""1320011""","Student transportation services","$3,554,723",3890,3,"$914"
"South Windsor School District","=""1320011""","Food services","$0",4754,2,"$0"
"South Windsor School District","=""1320011""","Enterprise operations","$0",4754,2,"$0"
"South Windsor School District","=""1320011""","Minor school construction","N/A","N/A","N/A","N/A"
"South Windsor School District","=""1320011""","Total","$82,857,479",4991,1,"$16,601"
"Southington School District","=""1310011""","Instruction","$71,599,271",6366,1,"$11,247"
"Southington School District","=""1310011""","Support services - students","$9,317,239",6230,2,"$1,496"
"Southington School District","=""1310011""","Support services - instruction","$1,578,535",6230,2,"$253"
"Southington School District","=""1310011""","Support services - general administration","$4,588,370",6230,2,"$736"
"Southington School District","=""1310011""","Support services - school based administration","$6,150,050",6230,2,"$987"
"Southington School District","=""1310011""","Central and other support services","$658,416",6230,2,"$106"
"Southington School District","=""1310011""","Operation and maintenance of plant","$9,424,766",6230,2,"$1,513"
"Southington School District","=""1310011""","Student transportation services","$5,505,350",3510,3,"$1,568"
"Southington School District","=""1310011""","Food services","$0",6230,2,"$0"
"Southington School District","=""1310011""","Enterprise operations","$996,253",6230,2,"$160"
"Southington School District","=""1310011""","Minor school construction","N/A","N/A","N/A","N/A"
"Southington School District","=""1310011""","Total","$109,818,249",6366,1,"$17,251"
"Sprague School District","=""1330011""","Instruction","$5,430,826",398,1,"$13,645"
"Sprague School District","=""1330011""","Support services - students","$252,180",281,2,"$897"
"Sprague School District","=""1330011""","Support services - instruction","$227,263",281,2,"$809"
"Sprague School District","=""1330011""","Support services - general administration","$178,670",281,2,"$636"
"Sprague School District","=""1330011""","Support services - school based administration","$202,898",281,2,"$722"
"Sprague School District","=""1330011""","Central and other support services","$161,389",281,2,"$574"
"Sprague School District","=""1330011""","Operation and maintenance of plant","$454,676",281,2,"$1,618"
"Sprague School District","=""1330011""","Student transportation services","$546,363",403,3,"$1,356"
"Sprague School District","=""1330011""","Food services","$0",281,2,"$0"
"Sprague School District","=""1330011""","Enterprise operations","$20,300",281,2,"$72"
"Sprague School District","=""1330011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sprague School District","=""1330011""","Total","$7,474,565",398,1,"$18,780"
"Stafford School District","=""1340011""","Instruction","$17,214,385",1415,1,"$12,166"
"Stafford School District","=""1340011""","Support services - students","$2,749,469",1375,2,"$2,000"
"Stafford School District","=""1340011""","Support services - instruction","$1,861,156",1375,2,"$1,354"
"Stafford School District","=""1340011""","Support services - general administration","$532,592",1375,2,"$387"
"Stafford School District","=""1340011""","Support services - school based administration","$2,134,541",1375,2,"$1,552"
"Stafford School District","=""1340011""","Central and other support services","$1,826,016",1375,2,"$1,328"
"Stafford School District","=""1340011""","Operation and maintenance of plant","$3,193,165",1375,2,"$2,322"
"Stafford School District","=""1340011""","Student transportation services","$2,391,222",1458,3,"$1,640"
"Stafford School District","=""1340011""","Food services","$0",1375,2,"$0"
"Stafford School District","=""1340011""","Enterprise operations","$0",1375,2,"$0"
"Stafford School District","=""1340011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Total","$31,902,547",1415,1,"$22,546"
"Stamford Charter School for Excellence District","=""2960013""","Instruction","$3,163,613",506,1,"$6,252"
"Stamford Charter School for Excellence District","=""2960013""","Support services - students","$199,453",506,2,"$394"
"Stamford Charter School for Excellence District","=""2960013""","Support services - instruction","$237,523",506,2,"$469"
"Stamford Charter School for Excellence District","=""2960013""","Support services - general administration","$122,875",506,2,"$243"
"Stamford Charter School for Excellence District","=""2960013""","Support services - school based administration","$831,674",506,2,"$1,644"
"Stamford Charter School for Excellence District","=""2960013""","Central and other support services","$0",506,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Operation and maintenance of plant","$807,117",506,2,"$1,595"
"Stamford Charter School for Excellence District","=""2960013""","Student transportation services","$0",0,3,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Food services","$0",506,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Enterprise operations","$0",506,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford Charter School for Excellence District","=""2960013""","Total","$5,362,253",506,1,"$10,597"
"Stamford School District","=""1350011""","Instruction","$226,348,152",16172,1,"$13,996"
"Stamford School District","=""1350011""","Support services - students","$19,015,848",15964,2,"$1,191"
"Stamford School District","=""1350011""","Support services - instruction","$14,073,958",15964,2,"$882"
"Stamford School District","=""1350011""","Support services - general administration","$7,532,889",15964,2,"$472"
"Stamford School District","=""1350011""","Support services - school based administration","$18,123,085",15964,2,"$1,135"
"Stamford School District","=""1350011""","Central and other support services","$5,707,434",15964,2,"$358"
"Stamford School District","=""1350011""","Operation and maintenance of plant","$33,548,082",15964,2,"$2,101"
"Stamford School District","=""1350011""","Student transportation services","$22,605,182",12914,3,"$1,750"
"Stamford School District","=""1350011""","Food services","$0",15964,2,"$0"
"Stamford School District","=""1350011""","Enterprise operations","$0",15964,2,"$0"
"Stamford School District","=""1350011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Total","$346,954,631",16172,1,"$21,454"
"Sterling School District","=""1360011""","Instruction","$6,006,709",455,1,"$13,202"
"Sterling School District","=""1360011""","Support services - students","$127,547",330,2,"$387"
"Sterling School District","=""1360011""","Support services - instruction","$281,168",330,2,"$852"
"Sterling School District","=""1360011""","Support services - general administration","$351,656",330,2,"$1,066"
"Sterling School District","=""1360011""","Support services - school based administration","$385,230",330,2,"$1,167"
"Sterling School District","=""1360011""","Central and other support services","$142,620",330,2,"$432"
"Sterling School District","=""1360011""","Operation and maintenance of plant","$536,214",330,2,"$1,625"
"Sterling School District","=""1360011""","Student transportation services","$555,325",542,3,"$1,025"
"Sterling School District","=""1360011""","Food services","$25,397",330,2,"$77"
"Sterling School District","=""1360011""","Enterprise operations","$81,161",330,2,"$246"
"Sterling School District","=""1360011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sterling School District","=""1360011""","Total","$8,493,027",455,1,"$18,666"
"Stonington School District","=""1370011""","Instruction","$24,316,389",1895,1,"$12,832"
"Stonington School District","=""1370011""","Support services - students","$2,532,626",1807,2,"$1,402"
"Stonington School District","=""1370011""","Support services - instruction","$2,147,984",1807,2,"$1,189"
"Stonington School District","=""1370011""","Support services - general administration","$725,505",1807,2,"$401"
"Stonington School District","=""1370011""","Support services - school based administration","$4,239,866",1807,2,"$2,346"
"Stonington School District","=""1370011""","Central and other support services","$1,848,240",1807,2,"$1,023"
"Stonington School District","=""1370011""","Operation and maintenance of plant","$3,145,227",1807,2,"$1,741"
"Stonington School District","=""1370011""","Student transportation services","$1,968,788",1933,3,"$1,019"
"Stonington School District","=""1370011""","Food services","$0",1807,2,"$0"
"Stonington School District","=""1370011""","Enterprise operations","$506,468",1807,2,"$280"
"Stonington School District","=""1370011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stonington School District","=""1370011""","Total","$41,431,092",1895,1,"$21,863"
"Stratford School District","=""1380011""","Instruction","$84,291,781",7192,1,"$11,720"
"Stratford School District","=""1380011""","Support services - students","$13,819,621",6782,2,"$2,038"
"Stratford School District","=""1380011""","Support services - instruction","$3,427,732",6782,2,"$505"
"Stratford School District","=""1380011""","Support services - general administration","$1,079,394",6782,2,"$159"
"Stratford School District","=""1380011""","Support services - school based administration","$7,359,161",6782,2,"$1,085"
"Stratford School District","=""1380011""","Central and other support services","$4,668,124",6782,2,"$688"
"Stratford School District","=""1380011""","Operation and maintenance of plant","$13,599,269",6782,2,"$2,005"
"Stratford School District","=""1380011""","Student transportation services","$6,587,667",3492,3,"$1,887"
"Stratford School District","=""1380011""","Food services","$0",6782,2,"$0"
"Stratford School District","=""1380011""","Enterprise operations","$1,383,092",6782,2,"$204"
"Stratford School District","=""1380011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stratford School District","=""1380011""","Total","$136,215,841",7192,1,"$18,940"
"Suffield School District","=""1390011""","Instruction","$27,069,746",2112,1,"$12,817"
"Suffield School District","=""1390011""","Support services - students","$3,357,881",2034,2,"$1,651"
"Suffield School District","=""1390011""","Support services - instruction","$602,372",2034,2,"$296"
"Suffield School District","=""1390011""","Support services - general administration","$1,483,737",2034,2,"$729"
"Suffield School District","=""1390011""","Support services - school based administration","$2,185,550",2034,2,"$1,075"
"Suffield School District","=""1390011""","Central and other support services","$34,090",2034,2,"$17"
"Suffield School District","=""1390011""","Operation and maintenance of plant","$3,255,209",2034,2,"$1,600"
"Suffield School District","=""1390011""","Student transportation services","$1,621,692",1924,3,"$843"
"Suffield School District","=""1390011""","Food services","$0",2034,2,"$0"
"Suffield School District","=""1390011""","Enterprise operations","$708,134",2034,2,"$348"
"Suffield School District","=""1390011""","Minor school construction","N/A","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Total","$40,318,412",2112,1,"$19,090"
"The Bridge Academy District","=""2690013""","Instruction","$2,477,444",279,1,"$8,880"
"The Bridge Academy District","=""2690013""","Support services - students","$915,875",279,2,"$3,283"
"The Bridge Academy District","=""2690013""","Support services - instruction","$90,368",279,2,"$324"
"The Bridge Academy District","=""2690013""","Support services - general administration","$59,562",279,2,"$213"
"The Bridge Academy District","=""2690013""","Support services - school based administration","$753,020",279,2,"$2,699"
"The Bridge Academy District","=""2690013""","Central and other support services","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Operation and maintenance of plant","$238,868",279,2,"$856"
"The Bridge Academy District","=""2690013""","Student transportation services","$18,586",279,3,"$67"
"The Bridge Academy District","=""2690013""","Food services","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Enterprise operations","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Minor school construction","N/A","N/A","N/A","N/A"
"The Bridge Academy District","=""2690013""","Total","$4,553,723",279,1,"$16,322"
"Thomaston School District","=""1400011""","Instruction","$9,920,386",951,1,"$10,432"
"Thomaston School District","=""1400011""","Support services - students","$1,191,113",839,2,"$1,420"
"Thomaston School District","=""1400011""","Support services - instruction","$355,424",839,2,"$424"
"Thomaston School District","=""1400011""","Support services - general administration","$1,125,850",839,2,"$1,342"
"Thomaston School District","=""1400011""","Support services - school based administration","$1,048,950",839,2,"$1,250"
"Thomaston School District","=""1400011""","Central and other support services","$407,566",839,2,"$486"
"Thomaston School District","=""1400011""","Operation and maintenance of plant","$1,794,002",839,2,"$2,138"
"Thomaston School District","=""1400011""","Student transportation services","$1,037,006",961,3,"$1,079"
"Thomaston School District","=""1400011""","Food services","$0",839,2,"$0"
"Thomaston School District","=""1400011""","Enterprise operations","$374,172",839,2,"$446"
"Thomaston School District","=""1400011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Total","$17,254,469",951,1,"$18,144"
"Thompson School District","=""1410011""","Instruction","$11,332,048",986,1,"$11,493"
"Thompson School District","=""1410011""","Support services - students","$2,139,176",935,2,"$2,288"
"Thompson School District","=""1410011""","Support services - instruction","$545,444",935,2,"$583"
"Thompson School District","=""1410011""","Support services - general administration","$708,724",935,2,"$758"
"Thompson School District","=""1410011""","Support services - school based administration","$1,290,659",935,2,"$1,380"
"Thompson School District","=""1410011""","Central and other support services","$1,556,460",935,2,"$1,665"
"Thompson School District","=""1410011""","Operation and maintenance of plant","$2,551,066",935,2,"$2,728"
"Thompson School District","=""1410011""","Student transportation services","$1,879,555",946,3,"$1,987"
"Thompson School District","=""1410011""","Food services","$0",935,2,"$0"
"Thompson School District","=""1410011""","Enterprise operations","$0",935,2,"$0"
"Thompson School District","=""1410011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thompson School District","=""1410011""","Total","$22,003,131",986,1,"$22,316"
"Tolland School District","=""1420011""","Instruction","$26,769,221",2303,1,"$11,624"
"Tolland School District","=""1420011""","Support services - students","$2,739,196",2217,2,"$1,236"
"Tolland School District","=""1420011""","Support services - instruction","$1,889,007",2217,2,"$852"
"Tolland School District","=""1420011""","Support services - general administration","$683,757",2217,2,"$308"
"Tolland School District","=""1420011""","Support services - school based administration","$2,062,235",2217,2,"$930"
"Tolland School District","=""1420011""","Central and other support services","$1,303,313",2217,2,"$588"
"Tolland School District","=""1420011""","Operation and maintenance of plant","$4,371,322",2217,2,"$1,972"
"Tolland School District","=""1420011""","Student transportation services","$3,084,493",2325,3,"$1,327"
"Tolland School District","=""1420011""","Food services","$0",2217,2,"$0"
"Tolland School District","=""1420011""","Enterprise operations","$103,436",2217,2,"$47"
"Tolland School District","=""1420011""","Minor school construction","N/A","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Total","$43,005,979",2303,1,"$18,674"
"Torrington School District","=""1430011""","Instruction","$54,166,515",4212,1,"$12,860"
"Torrington School District","=""1430011""","Support services - students","$6,721,157",3831,2,"$1,754"
"Torrington School District","=""1430011""","Support services - instruction","$3,364,689",3831,2,"$878"
"Torrington School District","=""1430011""","Support services - general administration","$2,436,002",3831,2,"$636"
"Torrington School District","=""1430011""","Support services - school based administration","$4,740,788",3831,2,"$1,237"
"Torrington School District","=""1430011""","Central and other support services","$7,083,671",3831,2,"$1,849"
"Torrington School District","=""1430011""","Operation and maintenance of plant","$6,110,600",3831,2,"$1,595"
"Torrington School District","=""1430011""","Student transportation services","$5,132,085",3803,3,"$1,349"
"Torrington School District","=""1430011""","Food services","$0",3831,2,"$0"
"Torrington School District","=""1430011""","Enterprise operations","$0",3831,2,"$0"
"Torrington School District","=""1430011""","Minor school construction","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Total","$89,755,507",4212,1,"$21,309"
"Trumbull School District","=""1440011""","Instruction","$68,687,431",7027,1,"$9,775"
"Trumbull School District","=""1440011""","Support services - students","$20,116,513",6871,2,"$2,928"
"Trumbull School District","=""1440011""","Support services - instruction","$6,337,173",6871,2,"$922"
"Trumbull School District","=""1440011""","Support services - general administration","$3,197,646",6871,2,"$465"
"Trumbull School District","=""1440011""","Support services - school based administration","$4,790,563",6871,2,"$697"
"Trumbull School District","=""1440011""","Central and other support services","$4,802,280",6871,2,"$699"
"Trumbull School District","=""1440011""","Operation and maintenance of plant","$9,815,902",6871,2,"$1,429"
"Trumbull School District","=""1440011""","Student transportation services","$6,648,678",6995,3,"$950"
"Trumbull School District","=""1440011""","Food services","$0",6871,2,"$0"
"Trumbull School District","=""1440011""","Enterprise operations","$0",6871,2,"$0"
"Trumbull School District","=""1440011""","Minor school construction","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Total","$124,396,187",7027,1,"$17,703"
"Union School District","=""1450011""","Instruction","$1,384,902",69,1,"$20,071"
"Union School District","=""1450011""","Support services - students","$89,260",41,2,"$2,177"
"Union School District","=""1450011""","Support services - instruction","$14,121",41,2,"$344"
"Union School District","=""1450011""","Support services - general administration","$159,994",41,2,"$3,902"
"Union School District","=""1450011""","Support services - school based administration","$48,568",41,2,"$1,185"
"Union School District","=""1450011""","Central and other support services","$40,308",41,2,"$983"
"Union School District","=""1450011""","Operation and maintenance of plant","$110,052",41,2,"$2,684"
"Union School District","=""1450011""","Student transportation services","$114,694",76,3,"$1,509"
"Union School District","=""1450011""","Food services","$0",41,2,"$0"
"Union School District","=""1450011""","Enterprise operations","$0",41,2,"$0"
"Union School District","=""1450011""","Minor school construction","N/A","N/A","N/A","N/A"
"Union School District","=""1450011""","Total","$1,961,899",69,1,"$28,433"
"Vernon School District","=""1460011""","Instruction","$36,411,837",3466,1,"$10,505"
"Vernon School District","=""1460011""","Support services - students","$6,868,031",3173,2,"$2,165"
"Vernon School District","=""1460011""","Support services - instruction","$2,854,689",3173,2,"$900"
"Vernon School District","=""1460011""","Support services - general administration","$2,673,658",3173,2,"$843"
"Vernon School District","=""1460011""","Support services - school based administration","$3,008,398",3173,2,"$948"
"Vernon School District","=""1460011""","Central and other support services","$708,235",3173,2,"$223"
"Vernon School District","=""1460011""","Operation and maintenance of plant","$6,833,434",3173,2,"$2,154"
"Vernon School District","=""1460011""","Student transportation services","$2,652,930",2057,3,"$1,290"
"Vernon School District","=""1460011""","Food services","$0",3173,2,"$0"
"Vernon School District","=""1460011""","Enterprise operations","$550,771",3173,2,"$174"
"Vernon School District","=""1460011""","Minor school construction","N/A","N/A","N/A","N/A"
"Vernon School District","=""1460011""","Total","$62,561,982",3466,1,"$18,050"
"Voluntown School District","=""1470011""","Instruction","$4,703,539",350,1,"$13,439"
"Voluntown School District","=""1470011""","Support services - students","$527,682",246,2,"$2,145"
"Voluntown School District","=""1470011""","Support services - instruction","$276,016",246,2,"$1,122"
"Voluntown School District","=""1470011""","Support services - general administration","$310,500",246,2,"$1,262"
"Voluntown School District","=""1470011""","Support services - school based administration","$238,795",246,2,"$971"
"Voluntown School District","=""1470011""","Central and other support services","$153,473",246,2,"$624"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$625,599",246,2,"$2,543"
"Voluntown School District","=""1470011""","Student transportation services","$496,568",366,3,"$1,357"
"Voluntown School District","=""1470011""","Food services","$0",246,2,"$0"
"Voluntown School District","=""1470011""","Enterprise operations","$23,994",246,2,"$98"
"Voluntown School District","=""1470011""","Minor school construction","N/A","N/A","N/A","N/A"
"Voluntown School District","=""1470011""","Total","$7,356,165",350,1,"$21,018"
"Wallingford School District","=""1480011""","Instruction","$73,776,191",5461,1,"$13,510"
"Wallingford School District","=""1480011""","Support services - students","$9,066,695",5305,2,"$1,709"
"Wallingford School District","=""1480011""","Support services - instruction","$4,553,690",5305,2,"$858"
"Wallingford School District","=""1480011""","Support services - general administration","$2,342,426",5305,2,"$442"
"Wallingford School District","=""1480011""","Support services - school based administration","$7,194,974",5305,2,"$1,356"
"Wallingford School District","=""1480011""","Central and other support services","$3,884,635",5305,2,"$732"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$9,382,931",5305,2,"$1,769"
"Wallingford School District","=""1480011""","Student transportation services","$5,819,104",4157,3,"$1,400"
"Wallingford School District","=""1480011""","Food services","$0",5305,2,"$0"
"Wallingford School District","=""1480011""","Enterprise operations","$1,755,485",5305,2,"$331"
"Wallingford School District","=""1480011""","Minor school construction","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Total","$117,776,132",5461,1,"$21,567"
"Waterbury School District","=""1510011""","Instruction","$183,460,612",19247,1,"$9,532"
"Waterbury School District","=""1510011""","Support services - students","$10,386,144",18602,2,"$558"
"Waterbury School District","=""1510011""","Support services - instruction","$45,973,295",18602,2,"$2,471"
"Waterbury School District","=""1510011""","Support services - general administration","$10,114,491",18602,2,"$544"
"Waterbury School District","=""1510011""","Support services - school based administration","$15,827,495",18602,2,"$851"
"Waterbury School District","=""1510011""","Central and other support services","$2,312,572",18602,2,"$124"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$20,272,777",18602,2,"$1,090"
"Waterbury School District","=""1510011""","Student transportation services","$16,337,998",14795,3,"$1,104"
"Waterbury School District","=""1510011""","Food services","$0",18602,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$12,206,145",18602,2,"$656"
"Waterbury School District","=""1510011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Total","$316,891,527",19247,1,"$16,464"
"Waterford School District","=""1520011""","Instruction","$34,715,021",2520,1,"$13,776"
"Waterford School District","=""1520011""","Support services - students","$4,394,188",2324,2,"$1,891"
"Waterford School District","=""1520011""","Support services - instruction","$1,556,764",2324,2,"$670"
"Waterford School District","=""1520011""","Support services - general administration","$2,333,544",2324,2,"$1,004"
"Waterford School District","=""1520011""","Support services - school based administration","$2,302,003",2324,2,"$991"
"Waterford School District","=""1520011""","Central and other support services","$671,524",2324,2,"$289"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$5,325,906",2324,2,"$2,292"
"Waterford School District","=""1520011""","Student transportation services","$2,862,644",2063,3,"$1,388"
"Waterford School District","=""1520011""","Food services","$0",2324,2,"$0"
"Waterford School District","=""1520011""","Enterprise operations","$1,034,698",2324,2,"$445"
"Waterford School District","=""1520011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Total","$55,196,292",2520,1,"$21,903"
"Watertown School District","=""1530011""","Instruction","$34,743,805",2733,1,"$12,713"
"Watertown School District","=""1530011""","Support services - students","$1,862,863",2580,2,"$722"
"Watertown School District","=""1530011""","Support services - instruction","$647,950",2580,2,"$251"
"Watertown School District","=""1530011""","Support services - general administration","$2,137,645",2580,2,"$829"
"Watertown School District","=""1530011""","Support services - school based administration","$3,210,711",2580,2,"$1,244"
"Watertown School District","=""1530011""","Central and other support services","$750,100",2580,2,"$291"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$5,850,418",2580,2,"$2,268"
"Watertown School District","=""1530011""","Student transportation services","$3,821,185",2781,3,"$1,374"
"Watertown School District","=""1530011""","Food services","$0",2580,2,"$0"
"Watertown School District","=""1530011""","Enterprise operations","$0",2580,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Total","$53,024,676",2733,1,"$19,402"
"West Hartford School District","=""1550011""","Instruction","$120,591,373",9565,1,"$12,608"
"West Hartford School District","=""1550011""","Support services - students","$15,624,707",9108,2,"$1,715"
"West Hartford School District","=""1550011""","Support services - instruction","$8,112,068",9108,2,"$891"
"West Hartford School District","=""1550011""","Support services - general administration","$4,736,634",9108,2,"$520"
"West Hartford School District","=""1550011""","Support services - school based administration","$12,902,211",9108,2,"$1,417"
"West Hartford School District","=""1550011""","Central and other support services","$2,662,346",9108,2,"$292"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$15,922,608",9108,2,"$1,748"
"West Hartford School District","=""1550011""","Student transportation services","$10,617,381",5592,3,"$1,899"
"West Hartford School District","=""1550011""","Food services","$0",9108,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$2,075,545",9108,2,"$228"
"West Hartford School District","=""1550011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Total","$193,244,873",9565,1,"$20,203"
"West Haven School District","=""1560011""","Instruction","$94,617,992",6707,1,"$14,107"
"West Haven School District","=""1560011""","Support services - students","$2,463,924",5755,2,"$428"
"West Haven School District","=""1560011""","Support services - instruction","$565,533",5755,2,"$98"
"West Haven School District","=""1560011""","Support services - general administration","$3,914,992",5755,2,"$680"
"West Haven School District","=""1560011""","Support services - school based administration","$3,050,152",5755,2,"$530"
"West Haven School District","=""1560011""","Central and other support services","$1,223,558",5755,2,"$213"
"West Haven School District","=""1560011""","Operation and maintenance of plant","$8,024,324",5755,2,"$1,394"
"West Haven School District","=""1560011""","Student transportation services","$5,454,457",4776,3,"$1,142"
"West Haven School District","=""1560011""","Food services","$0",5755,2,"$0"
"West Haven School District","=""1560011""","Enterprise operations","$236,953",5755,2,"$41"
"West Haven School District","=""1560011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Total","$119,551,886",6707,1,"$17,825"
"Westbrook School District","=""1540011""","Instruction","$13,839,184",641,1,"$21,590"
"Westbrook School District","=""1540011""","Support services - students","$459,726",628,2,"$732"
"Westbrook School District","=""1540011""","Support services - instruction","$402,136",628,2,"$640"
"Westbrook School District","=""1540011""","Support services - general administration","$566,725",628,2,"$902"
"Westbrook School District","=""1540011""","Support services - school based administration","$870,902",628,2,"$1,387"
"Westbrook School District","=""1540011""","Central and other support services","$210,188",628,2,"$335"
"Westbrook School District","=""1540011""","Operation and maintenance of plant","$1,899,355",628,2,"$3,024"
"Westbrook School District","=""1540011""","Student transportation services","$811,637",644,3,"$1,260"
"Westbrook School District","=""1540011""","Food services","$0",628,2,"$0"
"Westbrook School District","=""1540011""","Enterprise operations","$645,641",628,2,"$1,028"
"Westbrook School District","=""1540011""","Minor school construction","N/A","N/A","N/A","N/A"
"Westbrook School District","=""1540011""","Total","$19,705,494",641,1,"$30,742"
"Weston School District","=""1570011""","Instruction","$32,242,595",2245,1,"$14,362"
"Weston School District","=""1570011""","Support services - students","$4,715,375",2226,2,"$2,118"
"Weston School District","=""1570011""","Support services - instruction","$4,696,253",2226,2,"$2,110"
"Weston School District","=""1570011""","Support services - general administration","$894,056",2226,2,"$402"
