"Per Pupil Expenditures by Function (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Scotland School District","=""1230011""","Support services - students","$250,773",105,2,"$2,388"
"Scotland School District","=""1230011""","Support services - instruction","$68,449",105,2,"$652"
"Scotland School District","=""1230011""","Support services - general administration","$135,366",105,2,"$1,289"
"Scotland School District","=""1230011""","Support services - school based administration","$173,574",105,2,"$1,653"
"Scotland School District","=""1230011""","Central and other support services","$52,843",105,2,"$503"
"Scotland School District","=""1230011""","Operation and maintenance of plant","$253,816",105,2,"$2,417"
"Scotland School District","=""1230011""","Student transportation services","$175,694",235,3,"$748"
"Scotland School District","=""1230011""","Food services","$20,500",105,2,"$195"
"Scotland School District","=""1230011""","Enterprise operations","$0",105,2,"$0"
"Scotland School District","=""1230011""","Minor school construction","$0",105,2,"$0"
"Scotland School District","=""1230011""","Total","$2,612,820",115,1,"$22,720"
"Seymour School District","=""1240011""","Instruction","$22,023,914",2254,1,"$9,771"
"Seymour School District","=""1240011""","Support services - students","$2,127,002",2164,2,"$983"
"Seymour School District","=""1240011""","Support services - instruction","$656,684",2164,2,"$303"
"Seymour School District","=""1240011""","Support services - general administration","$682,830",2164,2,"$316"
"Seymour School District","=""1240011""","Support services - school based administration","$3,073,715",2164,2,"$1,420"
"Seymour School District","=""1240011""","Central and other support services","$924,336",2164,2,"$427"
"Seymour School District","=""1240011""","Operation and maintenance of plant","$3,876,307",2164,2,"$1,791"
"Seymour School District","=""1240011""","Student transportation services","$1,906,803",2286,3,"$834"
"Seymour School District","=""1240011""","Food services","$0",2164,2,"$0"
"Seymour School District","=""1240011""","Enterprise operations","$559,530",2164,2,"$259"
"Seymour School District","=""1240011""","Minor school construction","$0",2164,2,"$0"
"Seymour School District","=""1240011""","Total","$35,831,121",2254,1,"$15,897"
"Sharon School District","=""1250011""","Instruction","$3,000,064",118,1,"$25,424"
"Sharon School District","=""1250011""","Support services - students","$221,601",115,2,"$1,927"
"Sharon School District","=""1250011""","Support services - instruction","$217,370",115,2,"$1,890"
"Sharon School District","=""1250011""","Support services - general administration","$171,533",115,2,"$1,492"
"Sharon School District","=""1250011""","Support services - school based administration","$304,745",115,2,"$2,650"
"Sharon School District","=""1250011""","Central and other support services","$0",115,2,"$0"
"Sharon School District","=""1250011""","Operation and maintenance of plant","$862,921",115,2,"$7,504"
"Sharon School District","=""1250011""","Student transportation services","$292,930",179,3,"$1,636"
"Sharon School District","=""1250011""","Food services","$35,000",115,2,"$304"
"Sharon School District","=""1250011""","Enterprise operations","$0",115,2,"$0"
"Sharon School District","=""1250011""","Minor school construction","$0",115,2,"$0"
"Sharon School District","=""1250011""","Total","$5,106,164",118,1,"$43,273"
"Shelton School District","=""1260011""","Instruction","$46,516,976",4899,1,"$9,495"
"Shelton School District","=""1260011""","Support services - students","$8,154,857",4689,2,"$1,739"
"Shelton School District","=""1260011""","Support services - instruction","$1,457,704",4689,2,"$311"
"Shelton School District","=""1260011""","Support services - general administration","$614,005",4689,2,"$131"
"Shelton School District","=""1260011""","Support services - school based administration","$4,688,084",4689,2,"$1,000"
"Shelton School District","=""1260011""","Central and other support services","$1,434,898",4689,2,"$306"
"Shelton School District","=""1260011""","Operation and maintenance of plant","$8,684,159",4689,2,"$1,852"
"Shelton School District","=""1260011""","Student transportation services","$5,373,791",4915,3,"$1,093"
"Shelton School District","=""1260011""","Food services","$0",4689,2,"$0"
"Shelton School District","=""1260011""","Enterprise operations","$598,257",4689,2,"$128"
"Shelton School District","=""1260011""","Minor school construction","$0",4689,2,"$0"
"Shelton School District","=""1260011""","Total","$77,522,732",4899,1,"$15,824"
"Sherman School District","=""1270011""","Instruction","$6,609,467",414,1,"$15,965"
"Sherman School District","=""1270011""","Support services - students","$62,188",279,2,"$223"
"Sherman School District","=""1270011""","Support services - instruction","$664,760",279,2,"$2,383"
"Sherman School District","=""1270011""","Support services - general administration","$232,906",279,2,"$835"
"Sherman School District","=""1270011""","Support services - school based administration","$483,417",279,2,"$1,733"
"Sherman School District","=""1270011""","Central and other support services","$172,526",279,2,"$618"
"Sherman School District","=""1270011""","Operation and maintenance of plant","$560,087",279,2,"$2,007"
"Sherman School District","=""1270011""","Student transportation services","$397,559",422,3,"$942"
"Sherman School District","=""1270011""","Food services","$0",279,2,"$0"
"Sherman School District","=""1270011""","Enterprise operations","$71,494",279,2,"$256"
"Sherman School District","=""1270011""","Minor school construction","$0",279,2,"$0"
"Sherman School District","=""1270011""","Total","$9,254,404",414,1,"$22,354"
"Side By Side Charter School District","=""2700013""","Instruction","$1,563,023",236,1,"$6,623"
"Side By Side Charter School District","=""2700013""","Support services - students","$434,402",236,2,"$1,841"
"Side By Side Charter School District","=""2700013""","Support services - instruction","$14,558",236,2,"$62"
"Side By Side Charter School District","=""2700013""","Support services - general administration","$97,377",236,2,"$413"
"Side By Side Charter School District","=""2700013""","Support services - school based administration","$517,888",236,2,"$2,194"
"Side By Side Charter School District","=""2700013""","Central and other support services","$108,706",236,2,"$461"
"Side By Side Charter School District","=""2700013""","Operation and maintenance of plant","$438,540",236,2,"$1,858"
"Side By Side Charter School District","=""2700013""","Student transportation services","$0",0,3,"$0"
"Side By Side Charter School District","=""2700013""","Food services","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Enterprise operations","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Minor school construction","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Total","$3,174,493",236,1,"$13,451"
"Simsbury School District","=""1280011""","Instruction","$45,929,245",4227,1,"$10,866"
"Simsbury School District","=""1280011""","Support services - students","$5,612,112",4059,2,"$1,383"
"Simsbury School District","=""1280011""","Support services - instruction","$4,593,410",4059,2,"$1,132"
"Simsbury School District","=""1280011""","Support services - general administration","$1,365,775",4059,2,"$336"
"Simsbury School District","=""1280011""","Support services - school based administration","$3,840,259",4059,2,"$946"
"Simsbury School District","=""1280011""","Central and other support services","$1,565,322",4059,2,"$386"
"Simsbury School District","=""1280011""","Operation and maintenance of plant","$6,552,121",4059,2,"$1,614"
"Simsbury School District","=""1280011""","Student transportation services","$2,940,029",3672,3,"$801"
"Simsbury School District","=""1280011""","Food services","$0",4059,2,"$0"
"Simsbury School District","=""1280011""","Enterprise operations","$847,343",4059,2,"$209"
"Simsbury School District","=""1280011""","Minor school construction","$43,647",4059,2,"$11"
"Simsbury School District","=""1280011""","Total","$73,289,262",4227,1,"$17,338"
"Somers School District","=""1290011""","Instruction","$15,312,752",1412,1,"$10,845"
"Somers School District","=""1290011""","Support services - students","$1,598,433",1374,2,"$1,163"
"Somers School District","=""1290011""","Support services - instruction","$557,738",1374,2,"$406"
"Somers School District","=""1290011""","Support services - general administration","$589,102",1374,2,"$429"
"Somers School District","=""1290011""","Support services - school based administration","$1,290,237",1374,2,"$939"
"Somers School District","=""1290011""","Central and other support services","$325,327",1374,2,"$237"
"Somers School District","=""1290011""","Operation and maintenance of plant","$2,542,494",1374,2,"$1,850"
"Somers School District","=""1290011""","Student transportation services","$1,189,897",1355,3,"$878"
"Somers School District","=""1290011""","Food services","$0",1374,2,"$0"
"Somers School District","=""1290011""","Enterprise operations","$361,596",1374,2,"$263"
"Somers School District","=""1290011""","Minor school construction","$8,403",1374,2,"$6"
"Somers School District","=""1290011""","Total","$23,775,980",1412,1,"$16,839"
"South Windsor School District","=""1320011""","Instruction","$48,691,016",4581,1,"$10,629"
"South Windsor School District","=""1320011""","Support services - students","$6,615,377",4340,2,"$1,524"
"South Windsor School District","=""1320011""","Support services - instruction","$1,547,763",4340,2,"$357"
"South Windsor School District","=""1320011""","Support services - general administration","$1,416,508",4340,2,"$326"
"South Windsor School District","=""1320011""","Support services - school based administration","$5,479,099",4340,2,"$1,262"
"South Windsor School District","=""1320011""","Central and other support services","$3,080,347",4340,2,"$710"
"South Windsor School District","=""1320011""","Operation and maintenance of plant","$7,309,132",4340,2,"$1,684"
"South Windsor School District","=""1320011""","Student transportation services","$3,780,500",4211,3,"$898"
"South Windsor School District","=""1320011""","Food services","$0",4340,2,"$0"
"South Windsor School District","=""1320011""","Enterprise operations","$0",4340,2,"$0"
"South Windsor School District","=""1320011""","Minor school construction","$10,800",4340,2,"$2"
"South Windsor School District","=""1320011""","Total","$77,930,541",4581,1,"$17,012"
"Southington School District","=""1310011""","Instruction","$66,044,430",6559,1,"$10,069"
"Southington School District","=""1310011""","Support services - students","$7,616,487",6350,2,"$1,199"
"Southington School District","=""1310011""","Support services - instruction","$1,638,480",6350,2,"$258"
"Southington School District","=""1310011""","Support services - general administration","$4,043,061",6350,2,"$637"
"Southington School District","=""1310011""","Support services - school based administration","$6,052,867",6350,2,"$953"
"Southington School District","=""1310011""","Central and other support services","$533,840",6350,2,"$84"
"Southington School District","=""1310011""","Operation and maintenance of plant","$9,066,442",6350,2,"$1,428"
"Southington School District","=""1310011""","Student transportation services","$4,699,794",3975,3,"$1,182"
"Southington School District","=""1310011""","Food services","$0",6350,2,"$0"
"Southington School District","=""1310011""","Enterprise operations","$975,056",6350,2,"$154"
"Southington School District","=""1310011""","Minor school construction","$191,022",6350,2,"$30"
"Southington School District","=""1310011""","Total","$100,861,478",6559,1,"$15,378"
"Sprague School District","=""1330011""","Instruction","$5,035,774",464,1,"$10,853"
"Sprague School District","=""1330011""","Support services - students","$185,267",313,2,"$592"
"Sprague School District","=""1330011""","Support services - instruction","$126,286",313,2,"$403"
"Sprague School District","=""1330011""","Support services - general administration","$174,881",313,2,"$559"
"Sprague School District","=""1330011""","Support services - school based administration","$159,979",313,2,"$511"
"Sprague School District","=""1330011""","Central and other support services","$157,678",313,2,"$504"
"Sprague School District","=""1330011""","Operation and maintenance of plant","$283,224",313,2,"$905"
"Sprague School District","=""1330011""","Student transportation services","$589,408",498,3,"$1,184"
"Sprague School District","=""1330011""","Food services","$0",313,2,"$0"
"Sprague School District","=""1330011""","Enterprise operations","$0",313,2,"$0"
"Sprague School District","=""1330011""","Minor school construction","$0",313,2,"$0"
"Sprague School District","=""1330011""","Total","$6,712,498",464,1,"$14,467"
"Stafford School District","=""1340011""","Instruction","$13,838,997",1559,1,"$8,877"
"Stafford School District","=""1340011""","Support services - students","$1,788,431",1501,2,"$1,191"
"Stafford School District","=""1340011""","Support services - instruction","$1,002,974",1501,2,"$668"
"Stafford School District","=""1340011""","Support services - general administration","$686,397",1501,2,"$457"
"Stafford School District","=""1340011""","Support services - school based administration","$1,767,418",1501,2,"$1,177"
"Stafford School District","=""1340011""","Central and other support services","$4,859,054",1501,2,"$3,237"
"Stafford School District","=""1340011""","Operation and maintenance of plant","$2,602,170",1501,2,"$1,734"
"Stafford School District","=""1340011""","Student transportation services","$2,363,385",1571,3,"$1,504"
"Stafford School District","=""1340011""","Food services","$0",1501,2,"$0"
"Stafford School District","=""1340011""","Enterprise operations","$0",1501,2,"$0"
"Stafford School District","=""1340011""","Minor school construction","$78,268",1501,2,"$52"
"Stafford School District","=""1340011""","Total","$28,987,094",1559,1,"$18,593"
"Stamford Academy District","=""2820013""","Instruction","$1,471,897",152,1,"$9,684"
"Stamford Academy District","=""2820013""","Support services - students","$371,808",152,2,"$2,446"
"Stamford Academy District","=""2820013""","Support services - instruction","$285,786",152,2,"$1,880"
"Stamford Academy District","=""2820013""","Support services - general administration","$37,435",152,2,"$246"
"Stamford Academy District","=""2820013""","Support services - school based administration","$724,543",152,2,"$4,767"
"Stamford Academy District","=""2820013""","Central and other support services","$349,415",152,2,"$2,299"
"Stamford Academy District","=""2820013""","Operation and maintenance of plant","$23,154",152,2,"$152"
"Stamford Academy District","=""2820013""","Student transportation services","$74,251",148,3,"$502"
"Stamford Academy District","=""2820013""","Food services","$0",152,2,"$0"
"Stamford Academy District","=""2820013""","Enterprise operations","$0",152,2,"$0"
"Stamford Academy District","=""2820013""","Minor school construction","$0",152,2,"$0"
"Stamford Academy District","=""2820013""","Total","$3,338,288",152,1,"$21,962"
"Stamford Charter School for Excellence District","=""2960013""","Instruction","$2,318,914",339,1,"$6,840"
"Stamford Charter School for Excellence District","=""2960013""","Support services - students","$121,758",339,2,"$359"
"Stamford Charter School for Excellence District","=""2960013""","Support services - instruction","$143,189",339,2,"$422"
"Stamford Charter School for Excellence District","=""2960013""","Support services - general administration","$134,757",339,2,"$398"
"Stamford Charter School for Excellence District","=""2960013""","Support services - school based administration","$513,718",339,2,"$1,515"
"Stamford Charter School for Excellence District","=""2960013""","Central and other support services","$0",339,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Operation and maintenance of plant","$559,839",339,2,"$1,651"
"Stamford Charter School for Excellence District","=""2960013""","Student transportation services","$1,027",1,3,"$1,027"
"Stamford Charter School for Excellence District","=""2960013""","Food services","$0",339,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Enterprise operations","$0",339,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Minor school construction","$0",339,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$3,793,202",339,1,"$11,189"
"Stamford School District","=""1350011""","Instruction","$201,739,970",16131,1,"$12,506"
"Stamford School District","=""1350011""","Support services - students","$17,831,244",15942,2,"$1,119"
"Stamford School District","=""1350011""","Support services - instruction","$21,234,178",15942,2,"$1,332"
"Stamford School District","=""1350011""","Support services - general administration","$7,356,042",15942,2,"$461"
"Stamford School District","=""1350011""","Support services - school based administration","$15,196,399",15942,2,"$953"
"Stamford School District","=""1350011""","Central and other support services","$4,470,872",15942,2,"$280"
"Stamford School District","=""1350011""","Operation and maintenance of plant","$26,519,271",15942,2,"$1,663"
"Stamford School District","=""1350011""","Student transportation services","$17,632,150",12671,3,"$1,392"
"Stamford School District","=""1350011""","Food services","$0",15942,2,"$0"
"Stamford School District","=""1350011""","Enterprise operations","$0",15942,2,"$0"
"Stamford School District","=""1350011""","Minor school construction","$0",15942,2,"$0"
"Stamford School District","=""1350011""","Total","$311,980,127",16131,1,"$19,340"
"Sterling School District","=""1360011""","Instruction","$5,997,976",525,1,"$11,425"
"Sterling School District","=""1360011""","Support services - students","$178,755",361,2,"$495"
"Sterling School District","=""1360011""","Support services - instruction","$327,392",361,2,"$907"
"Sterling School District","=""1360011""","Support services - general administration","$238,753",361,2,"$661"
"Sterling School District","=""1360011""","Support services - school based administration","$335,732",361,2,"$930"
"Sterling School District","=""1360011""","Central and other support services","$103,496",361,2,"$287"
"Sterling School District","=""1360011""","Operation and maintenance of plant","$535,964",361,2,"$1,485"
"Sterling School District","=""1360011""","Student transportation services","$630,205",577,3,"$1,092"
"Sterling School District","=""1360011""","Food services","$1,543",361,2,"$4"
"Sterling School District","=""1360011""","Enterprise operations","$62,987",361,2,"$174"
"Sterling School District","=""1360011""","Minor school construction","$0",361,2,"$0"
"Sterling School District","=""1360011""","Total","$8,412,804",525,1,"$16,024"
"Stonington School District","=""1370011""","Instruction","$23,865,946",2140,1,"$11,152"
"Stonington School District","=""1370011""","Support services - students","$2,372,864",2028,2,"$1,170"
"Stonington School District","=""1370011""","Support services - instruction","$2,127,970",2028,2,"$1,049"
"Stonington School District","=""1370011""","Support services - general administration","$795,653",2028,2,"$392"
"Stonington School District","=""1370011""","Support services - school based administration","$2,769,045",2028,2,"$1,365"
"Stonington School District","=""1370011""","Central and other support services","$973,837",2028,2,"$480"
"Stonington School District","=""1370011""","Operation and maintenance of plant","$5,478,298",2028,2,"$2,701"
"Stonington School District","=""1370011""","Student transportation services","$2,315,185",2109,3,"$1,098"
"Stonington School District","=""1370011""","Food services","$0",2028,2,"$0"
"Stonington School District","=""1370011""","Enterprise operations","$568,621",2028,2,"$280"
"Stonington School District","=""1370011""","Minor school construction","$1,000",2028,2,"$0"
"Stonington School District","=""1370011""","Total","$41,268,419",2140,1,"$19,284"
"Stratford School District","=""1380011""","Instruction","$72,543,373",7213,1,"$10,057"
"Stratford School District","=""1380011""","Support services - students","$11,373,064",6762,2,"$1,682"
"Stratford School District","=""1380011""","Support services - instruction","$3,200,652",6762,2,"$473"
"Stratford School District","=""1380011""","Support services - general administration","$1,063,895",6762,2,"$157"
"Stratford School District","=""1380011""","Support services - school based administration","$6,955,129",6762,2,"$1,029"
"Stratford School District","=""1380011""","Central and other support services","$4,828,535",6762,2,"$714"
"Stratford School District","=""1380011""","Operation and maintenance of plant","$13,032,199",6762,2,"$1,927"
"Stratford School District","=""1380011""","Student transportation services","$5,264,640",3270,3,"$1,610"
"Stratford School District","=""1380011""","Food services","$1,019,475",6762,2,"$151"
"Stratford School District","=""1380011""","Enterprise operations","$1,710,686",6762,2,"$253"
"Stratford School District","=""1380011""","Minor school construction","$629,577",6762,2,"$93"
"Stratford School District","=""1380011""","Total","$121,621,224",7213,1,"$16,861"
"Suffield School District","=""1390011""","Instruction","$24,974,997",2201,1,"$11,347"
"Suffield School District","=""1390011""","Support services - students","$3,403,947",2135,2,"$1,594"
"Suffield School District","=""1390011""","Support services - instruction","$522,623",2135,2,"$245"
"Suffield School District","=""1390011""","Support services - general administration","$1,292,296",2135,2,"$605"
"Suffield School District","=""1390011""","Support services - school based administration","$2,266,259",2135,2,"$1,061"
"Suffield School District","=""1390011""","Central and other support services","$234,153",2135,2,"$110"
"Suffield School District","=""1390011""","Operation and maintenance of plant","$2,954,535",2135,2,"$1,384"
"Suffield School District","=""1390011""","Student transportation services","$1,641,844",2004,3,"$819"
"Suffield School District","=""1390011""","Food services","$18,300",2135,2,"$9"
"Suffield School District","=""1390011""","Enterprise operations","$604,678",2135,2,"$283"
"Suffield School District","=""1390011""","Minor school construction","$681,254",2135,2,"$319"
"Suffield School District","=""1390011""","Total","$38,594,886",2201,1,"$17,535"
"The Bridge Academy District","=""2690013""","Instruction","$1,796,848",281,1,"$6,394"
"The Bridge Academy District","=""2690013""","Support services - students","$1,057,587",281,2,"$3,764"
"The Bridge Academy District","=""2690013""","Support services - instruction","$66,047",281,2,"$235"
"The Bridge Academy District","=""2690013""","Support services - general administration","$48,854",281,2,"$174"
"The Bridge Academy District","=""2690013""","Support services - school based administration","$635,118",281,2,"$2,260"
"The Bridge Academy District","=""2690013""","Central and other support services","$9,734",281,2,"$35"
"The Bridge Academy District","=""2690013""","Operation and maintenance of plant","$179,896",281,2,"$640"
"The Bridge Academy District","=""2690013""","Student transportation services","$11,716",281,3,"$42"
"The Bridge Academy District","=""2690013""","Food services","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Enterprise operations","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Minor school construction","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Total","$3,805,800",281,1,"$13,544"
"Thomaston School District","=""1400011""","Instruction","$10,141,901",979,1,"$10,359"
"Thomaston School District","=""1400011""","Support services - students","$844,266",845,2,"$999"
"Thomaston School District","=""1400011""","Support services - instruction","$134,953",845,2,"$160"
"Thomaston School District","=""1400011""","Support services - general administration","$710,199",845,2,"$840"
"Thomaston School District","=""1400011""","Support services - school based administration","$967,604",845,2,"$1,145"
"Thomaston School District","=""1400011""","Central and other support services","$340,663",845,2,"$403"
"Thomaston School District","=""1400011""","Operation and maintenance of plant","$1,711,884",845,2,"$2,026"
"Thomaston School District","=""1400011""","Student transportation services","$1,008,455",998,3,"$1,010"
"Thomaston School District","=""1400011""","Food services","$0",845,2,"$0"
"Thomaston School District","=""1400011""","Enterprise operations","$352,394",845,2,"$417"
"Thomaston School District","=""1400011""","Minor school construction","$59,625",845,2,"$71"
"Thomaston School District","=""1400011""","Total","$16,271,946",979,1,"$16,621"
"Thompson School District","=""1410011""","Instruction","$9,858,526",1039,1,"$9,488"
"Thompson School District","=""1410011""","Support services - students","$1,078,762",984,2,"$1,096"
"Thompson School District","=""1410011""","Support services - instruction","$385,717",984,2,"$392"
"Thompson School District","=""1410011""","Support services - general administration","$726,043",984,2,"$738"
"Thompson School District","=""1410011""","Support services - school based administration","$922,380",984,2,"$937"
"Thompson School District","=""1410011""","Central and other support services","$3,123,948",984,2,"$3,175"
"Thompson School District","=""1410011""","Operation and maintenance of plant","$2,048,870",984,2,"$2,082"
"Thompson School District","=""1410011""","Student transportation services","$1,513,473",1001,3,"$1,512"
"Thompson School District","=""1410011""","Food services","$0",984,2,"$0"
"Thompson School District","=""1410011""","Enterprise operations","$0",984,2,"$0"
"Thompson School District","=""1410011""","Minor school construction","$0",984,2,"$0"
"Thompson School District","=""1410011""","Total","$19,657,717",1039,1,"$18,920"
"Tolland School District","=""1420011""","Instruction","$26,657,136",2482,1,"$10,740"
"Tolland School District","=""1420011""","Support services - students","$2,205,470",2368,2,"$931"
"Tolland School District","=""1420011""","Support services - instruction","$1,659,268",2368,2,"$701"
"Tolland School District","=""1420011""","Support services - general administration","$510,444",2368,2,"$216"
"Tolland School District","=""1420011""","Support services - school based administration","$2,006,235",2368,2,"$847"
"Tolland School District","=""1420011""","Central and other support services","$1,332,246",2368,2,"$563"
"Tolland School District","=""1420011""","Operation and maintenance of plant","$4,530,669",2368,2,"$1,913"
"Tolland School District","=""1420011""","Student transportation services","$2,662,708",2484,3,"$1,072"
"Tolland School District","=""1420011""","Food services","$0",2368,2,"$0"
"Tolland School District","=""1420011""","Enterprise operations","$127,244",2368,2,"$54"
"Tolland School District","=""1420011""","Minor school construction","$0",2368,2,"$0"
"Tolland School District","=""1420011""","Total","$41,691,419",2482,1,"$16,798"
"Torrington School District","=""1430011""","Instruction","$51,868,257",4335,1,"$11,965"
"Torrington School District","=""1430011""","Support services - students","$4,270,169",3846,2,"$1,110"
"Torrington School District","=""1430011""","Support services - instruction","$1,010,726",3846,2,"$263"
"Torrington School District","=""1430011""","Support services - general administration","$2,501,248",3846,2,"$650"
"Torrington School District","=""1430011""","Support services - school based administration","$3,861,539",3846,2,"$1,004"
"Torrington School District","=""1430011""","Central and other support services","$5,570,386",3846,2,"$1,448"
"Torrington School District","=""1430011""","Operation and maintenance of plant","$5,180,900",3846,2,"$1,347"
"Torrington School District","=""1430011""","Student transportation services","$5,172,055",4677,3,"$1,106"
"Torrington School District","=""1430011""","Food services","$0",3846,2,"$0"
"Torrington School District","=""1430011""","Enterprise operations","$0",3846,2,"$0"
"Torrington School District","=""1430011""","Minor school construction","$0",3846,2,"$0"
"Torrington School District","=""1430011""","Total","$79,435,280",4335,1,"$18,324"
"Trailblazers Academy District","=""2780013""","Instruction","$1,239,709",127,1,"$9,761"
"Trailblazers Academy District","=""2780013""","Support services - students","$410,414",127,2,"$3,232"
"Trailblazers Academy District","=""2780013""","Support services - instruction","$321,350",127,2,"$2,530"
"Trailblazers Academy District","=""2780013""","Support services - general administration","$45,662",127,2,"$360"
"Trailblazers Academy District","=""2780013""","Support services - school based administration","$473,310",127,2,"$3,727"
"Trailblazers Academy District","=""2780013""","Central and other support services","$555,000",127,2,"$4,370"
"Trailblazers Academy District","=""2780013""","Operation and maintenance of plant","$1,218,295",127,2,"$9,593"
"Trailblazers Academy District","=""2780013""","Student transportation services","$12,660",127,3,"$100"
"Trailblazers Academy District","=""2780013""","Food services","$0",127,2,"$0"
"Trailblazers Academy District","=""2780013""","Enterprise operations","$0",127,2,"$0"
"Trailblazers Academy District","=""2780013""","Minor school construction","$0",127,2,"$0"
"Trailblazers Academy District","=""2780013""","Total","$4,276,400",127,1,"$33,672"
"Trumbull School District","=""1440011""","Instruction","$65,664,845",6861,1,"$9,571"
"Trumbull School District","=""1440011""","Support services - students","$16,448,515",6722,2,"$2,447"
"Trumbull School District","=""1440011""","Support services - instruction","$7,555,411",6722,2,"$1,124"
"Trumbull School District","=""1440011""","Support services - general administration","$2,003,632",6722,2,"$298"
"Trumbull School District","=""1440011""","Support services - school based administration","$4,442,302",6722,2,"$661"
"Trumbull School District","=""1440011""","Central and other support services","$3,166,196",6722,2,"$471"
"Trumbull School District","=""1440011""","Operation and maintenance of plant","$9,238,378",6722,2,"$1,374"
"Trumbull School District","=""1440011""","Student transportation services","$5,790,015",6869,3,"$843"
"Trumbull School District","=""1440011""","Food services","$0",6722,2,"$0"
"Trumbull School District","=""1440011""","Enterprise operations","$0",6722,2,"$0"
"Trumbull School District","=""1440011""","Minor school construction","$0",6722,2,"$0"
"Trumbull School District","=""1440011""","Total","$114,309,294",6861,1,"$16,661"
"Union School District","=""1450011""","Instruction","$1,526,670",91,1,"$16,777"
"Union School District","=""1450011""","Support services - students","$55,141",52,2,"$1,060"
"Union School District","=""1450011""","Support services - instruction","$9,773",52,2,"$188"
"Union School District","=""1450011""","Support services - general administration","$189,243",52,2,"$3,639"
"Union School District","=""1450011""","Support services - school based administration","$45,833",52,2,"$881"
"Union School District","=""1450011""","Central and other support services","$48,617",52,2,"$935"
"Union School District","=""1450011""","Operation and maintenance of plant","$92,311",52,2,"$1,775"
"Union School District","=""1450011""","Student transportation services","$134,709",94,3,"$1,433"
"Union School District","=""1450011""","Food services","$0",52,2,"$0"
"Union School District","=""1450011""","Enterprise operations","$0",52,2,"$0"
"Union School District","=""1450011""","Minor school construction","$0",52,2,"$0"
"Union School District","=""1450011""","Total","$2,102,297",91,1,"$23,102"
"Vernon School District","=""1460011""","Instruction","$30,667,676",3451,1,"$8,887"
"Vernon School District","=""1460011""","Support services - students","$6,785,267",3114,2,"$2,179"
"Vernon School District","=""1460011""","Support services - instruction","$2,553,981",3114,2,"$820"
"Vernon School District","=""1460011""","Support services - general administration","$3,197,917",3114,2,"$1,027"
"Vernon School District","=""1460011""","Support services - school based administration","$3,119,104",3114,2,"$1,002"
"Vernon School District","=""1460011""","Central and other support services","$1,317,326",3114,2,"$423"
"Vernon School District","=""1460011""","Operation and maintenance of plant","$6,264,766",3114,2,"$2,012"
"Vernon School District","=""1460011""","Student transportation services","$3,050,042",2355,3,"$1,295"
"Vernon School District","=""1460011""","Food services","$42,306",3114,2,"$14"
"Vernon School District","=""1460011""","Enterprise operations","$509,599",3114,2,"$164"
"Vernon School District","=""1460011""","Minor school construction","$14,650",3114,2,"$5"
"Vernon School District","=""1460011""","Total","$57,522,633",3451,1,"$16,668"
"Voluntown School District","=""1470011""","Instruction","$4,807,772",365,1,"$13,172"
"Voluntown School District","=""1470011""","Support services - students","$493,561",264,2,"$1,870"
"Voluntown School District","=""1470011""","Support services - instruction","$327,580",264,2,"$1,241"
"Voluntown School District","=""1470011""","Support services - general administration","$293,263",264,2,"$1,111"
"Voluntown School District","=""1470011""","Support services - school based administration","$276,497",264,2,"$1,047"
"Voluntown School District","=""1470011""","Central and other support services","$103,134",264,2,"$391"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$434,989",264,2,"$1,648"
"Voluntown School District","=""1470011""","Student transportation services","$515,936",376,3,"$1,372"
"Voluntown School District","=""1470011""","Food services","$16,839",264,2,"$64"
"Voluntown School District","=""1470011""","Enterprise operations","$28,925",264,2,"$110"
"Voluntown School District","=""1470011""","Minor school construction","$11,691",264,2,"$44"
"Voluntown School District","=""1470011""","Total","$7,310,186",365,1,"$20,028"
"Wallingford School District","=""1480011""","Instruction","$68,023,320",5903,1,"$11,524"
"Wallingford School District","=""1480011""","Support services - students","$7,708,490",5730,2,"$1,345"
"Wallingford School District","=""1480011""","Support services - instruction","$3,884,115",5730,2,"$678"
"Wallingford School District","=""1480011""","Support services - general administration","$2,527,600",5730,2,"$441"
"Wallingford School District","=""1480011""","Support services - school based administration","$7,275,944",5730,2,"$1,270"
"Wallingford School District","=""1480011""","Central and other support services","$3,992,542",5730,2,"$697"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$8,824,343",5730,2,"$1,540"
