"Per Pupil Expenditures by Function (District), 2020-21"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Hebron School District","=""0670011""","Support services - students","$1,001,908",636,2,"$1,575"
"Hebron School District","=""0670011""","Support services - instruction","$858,716",636,2,"$1,350"
"Hebron School District","=""0670011""","Support services - general administration","$349,696",636,2,"$550"
"Hebron School District","=""0670011""","Support services - school based administration","$485,603",636,2,"$764"
"Hebron School District","=""0670011""","Central and other support services","$616,784",636,2,"$970"
"Hebron School District","=""0670011""","Operation and maintenance of plant","$994,107",636,2,"$1,563"
"Hebron School District","=""0670011""","Student transportation services","$511,894",418,3,"$1,225"
"Hebron School District","=""0670011""","Food services","$8,211",636,2,"$13"
"Hebron School District","=""0670011""","Enterprise operations","$0",636,2,"$0"
"Hebron School District","=""0670011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hebron School District","=""0670011""","Total","$12,322,502",654,1,"$18,842"
"Highville Charter School District","=""2860013""","Instruction","$2,333,977",447,1,"$5,221"
"Highville Charter School District","=""2860013""","Support services - students","$727,311",447,2,"$1,627"
"Highville Charter School District","=""2860013""","Support services - instruction","$548,075",447,2,"$1,226"
"Highville Charter School District","=""2860013""","Support services - general administration","$205,860",447,2,"$461"
"Highville Charter School District","=""2860013""","Support services - school based administration","$567,293",447,2,"$1,269"
"Highville Charter School District","=""2860013""","Central and other support services","$161,166",447,2,"$361"
"Highville Charter School District","=""2860013""","Operation and maintenance of plant","$592,992",447,2,"$1,327"
"Highville Charter School District","=""2860013""","Student transportation services","$562",1,3,"$562"
"Highville Charter School District","=""2860013""","Food services","$0",447,2,"$0"
"Highville Charter School District","=""2860013""","Enterprise operations","$0",447,2,"$0"
"Highville Charter School District","=""2860013""","Minor school construction","N/A","N/A","N/A","N/A"
"Highville Charter School District","=""2860013""","Total","$5,137,236",447,1,"$11,493"
"Integrated Day Charter School District","=""2640013""","Instruction","$2,546,927",353,1,"$7,215"
"Integrated Day Charter School District","=""2640013""","Support services - students","$373,767",353,2,"$1,059"
"Integrated Day Charter School District","=""2640013""","Support services - instruction","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Support services - general administration","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Support services - school based administration","$549,688",353,2,"$1,557"
"Integrated Day Charter School District","=""2640013""","Central and other support services","$504,187",353,2,"$1,428"
"Integrated Day Charter School District","=""2640013""","Operation and maintenance of plant","$455,880",353,2,"$1,291"
"Integrated Day Charter School District","=""2640013""","Student transportation services","$256",353,3,"$1"
"Integrated Day Charter School District","=""2640013""","Food services","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Enterprise operations","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Minor school construction","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Total","$4,430,705",353,1,"$12,552"
"Interdistrict School for Arts and Comm District","=""2650013""","Instruction","$2,372,942",281,1,"$8,445"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - students","$170,364",281,2,"$606"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - instruction","$331,122",281,2,"$1,178"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - general administration","$0",281,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - school based administration","$263,860",281,2,"$939"
"Interdistrict School for Arts and Comm District","=""2650013""","Central and other support services","$689,582",281,2,"$2,454"
"Interdistrict School for Arts and Comm District","=""2650013""","Operation and maintenance of plant","$412,330",281,2,"$1,467"
"Interdistrict School for Arts and Comm District","=""2650013""","Student transportation services","$716",281,3,"$3"
"Interdistrict School for Arts and Comm District","=""2650013""","Food services","$0",281,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Enterprise operations","$0",281,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Minor school construction","N/A","N/A","N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$4,240,916",281,1,"$15,092"
"Jumoke Academy District","=""2610013""","Instruction","$5,218,120",686,1,"$7,607"
"Jumoke Academy District","=""2610013""","Support services - students","$1,087,405",686,2,"$1,585"
"Jumoke Academy District","=""2610013""","Support services - instruction","$120,214",686,2,"$175"
"Jumoke Academy District","=""2610013""","Support services - general administration","$117",686,2,"$0"
"Jumoke Academy District","=""2610013""","Support services - school based administration","$2,244,959",686,2,"$3,273"
"Jumoke Academy District","=""2610013""","Central and other support services","$441,739",686,2,"$644"
"Jumoke Academy District","=""2610013""","Operation and maintenance of plant","$1,265,333",686,2,"$1,845"
"Jumoke Academy District","=""2610013""","Student transportation services","$0",0,3,"$0"
"Jumoke Academy District","=""2610013""","Food services","$0",686,2,"$0"
"Jumoke Academy District","=""2610013""","Enterprise operations","$0",686,2,"$0"
"Jumoke Academy District","=""2610013""","Minor school construction","N/A","N/A","N/A","N/A"
"Jumoke Academy District","=""2610013""","Total","$10,377,887",686,1,"$15,128"
"Kent School District","=""0680011""","Instruction","$3,761,388",209,1,"$17,997"
"Kent School District","=""0680011""","Support services - students","$475,434",207,2,"$2,297"
"Kent School District","=""0680011""","Support services - instruction","$52,527",207,2,"$254"
"Kent School District","=""0680011""","Support services - general administration","$225,295",207,2,"$1,088"
"Kent School District","=""0680011""","Support services - school based administration","$277,830",207,2,"$1,342"
"Kent School District","=""0680011""","Central and other support services","$74,792",207,2,"$361"
"Kent School District","=""0680011""","Operation and maintenance of plant","$612,484",207,2,"$2,959"
"Kent School District","=""0680011""","Student transportation services","$316,731",257,3,"$1,232"
"Kent School District","=""0680011""","Food services","$35,000",207,2,"$169"
"Kent School District","=""0680011""","Enterprise operations","$2,498",207,2,"$12"
"Kent School District","=""0680011""","Minor school construction","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","Total","$5,833,980",209,1,"$27,914"
"Killingly School District","=""0690011""","Instruction","$27,249,575",2423,1,"$11,246"
"Killingly School District","=""0690011""","Support services - students","$3,628,859",2312,2,"$1,570"
"Killingly School District","=""0690011""","Support services - instruction","$1,055,990",2312,2,"$457"
"Killingly School District","=""0690011""","Support services - general administration","$1,934,005",2312,2,"$837"
"Killingly School District","=""0690011""","Support services - school based administration","$2,515,576",2312,2,"$1,088"
"Killingly School District","=""0690011""","Central and other support services","$1,639,400",2312,2,"$709"
"Killingly School District","=""0690011""","Operation and maintenance of plant","$5,160,738",2312,2,"$2,232"
"Killingly School District","=""0690011""","Student transportation services","$2,291,338",2350,3,"$975"
"Killingly School District","=""0690011""","Food services","$0",2312,2,"$0"
"Killingly School District","=""0690011""","Enterprise operations","$0",2312,2,"$0"
"Killingly School District","=""0690011""","Minor school construction","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Total","$45,475,481",2423,1,"$18,768"
"Learn","=""2450014""","Instruction","$26,120,460",2359,1,"$11,073"
"Learn","=""2450014""","Support services - students","$2,920,277",2359,2,"$1,238"
"Learn","=""2450014""","Support services - instruction","$13,469",2359,2,"$6"
"Learn","=""2450014""","Support services - general administration","$0",2359,2,"$0"
"Learn","=""2450014""","Support services - school based administration","$784,664",2359,2,"$333"
"Learn","=""2450014""","Central and other support services","$1,250,299",2359,2,"$530"
"Learn","=""2450014""","Operation and maintenance of plant","$1,151,852",2359,2,"$488"
"Learn","=""2450014""","Student transportation services","$275,076",227,3,"$1,212"
"Learn","=""2450014""","Food services","$0",2359,2,"$0"
"Learn","=""2450014""","Enterprise operations","$0",2359,2,"$0"
"Learn","=""2450014""","Minor school construction","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Total","$32,516,097",2359,1,"$13,784"
"Lebanon School District","=""0710011""","Instruction","$12,867,561",977,1,"$13,170"
"Lebanon School District","=""0710011""","Support services - students","$1,731,118",934,2,"$1,853"
"Lebanon School District","=""0710011""","Support services - instruction","$719,836",934,2,"$771"
"Lebanon School District","=""0710011""","Support services - general administration","$545,519",934,2,"$584"
"Lebanon School District","=""0710011""","Support services - school based administration","$1,013,214",934,2,"$1,085"
"Lebanon School District","=""0710011""","Central and other support services","$909,802",934,2,"$974"
"Lebanon School District","=""0710011""","Operation and maintenance of plant","$2,277,402",934,2,"$2,438"
"Lebanon School District","=""0710011""","Student transportation services","$1,220,281",1019,3,"$1,198"
"Lebanon School District","=""0710011""","Food services","$0",934,2,"$0"
"Lebanon School District","=""0710011""","Enterprise operations","$0",934,2,"$0"
"Lebanon School District","=""0710011""","Minor school construction","N/A","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Total","$21,284,733",977,1,"$21,786"
"Ledyard School District","=""0720011""","Instruction","$24,408,916",2473,1,"$9,870"
