"Per Pupil Expenditures by Object (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 10","=""2100012""","Salaries","$24,705,638",2155,2,"$11,464"
"Regional School District 10","=""2100012""","Employee Benefits","$5,818,077",2155,2,"$2,700"
"Regional School District 10","=""2100012""","Purchased Services","$5,599,341",2155,2,"$2,598"
"Regional School District 10","=""2100012""","Tuition","$2,805,816",83,4,"$33,805"
"Regional School District 10","=""2100012""","Supplies","$1,370,067",2155,2,"$636"
"Regional School District 10","=""2100012""","Property","$1,148,173",2155,2,"$533"
"Regional School District 10","=""2100012""","Other","$45,058",2155,2,"$21"
"Regional School District 10","=""2100012""","Total","$41,492,169",2238,1,"$18,540"
"Regional School District 11","=""2110012""","Salaries","$3,075,627",207,2,"$14,858"
"Regional School District 11","=""2110012""","Employee Benefits","$690,699",207,2,"$3,337"
"Regional School District 11","=""2110012""","Purchased Services","$1,483,380",207,2,"$7,166"
"Regional School District 11","=""2110012""","Tuition","$926,207",42,4,"$22,053"
"Regional School District 11","=""2110012""","Supplies","$396,632",207,2,"$1,916"
"Regional School District 11","=""2110012""","Property","$114,734",207,2,"$554"
"Regional School District 11","=""2110012""","Other","$46,210",207,2,"$223"
"Regional School District 11","=""2110012""","Total","$6,733,489",249,1,"$27,042"
"Regional School District 12","=""2120012""","Salaries","$13,598,185",762,2,"$17,845"
"Regional School District 12","=""2120012""","Employee Benefits","$3,123,043",762,2,"$4,098"
"Regional School District 12","=""2120012""","Purchased Services","$2,812,477",762,2,"$3,691"
"Regional School District 12","=""2120012""","Supplies","$1,328,570",762,2,"$1,744"
"Regional School District 12","=""2120012""","Property","$1,469,449",762,2,"$1,928"
"Regional School District 12","=""2120012""","Other � Includes Tuition","$147,958",766,1,"$193"
"Regional School District 12","=""2120012""","Total","$22,479,683",766,1,"$29,347"
"Regional School District 13","=""2130012""","Salaries","$22,668,113",1364,2,"$16,619"
"Regional School District 13","=""2130012""","Employee Benefits","$5,820,459",1364,2,"$4,267"
"Regional School District 13","=""2130012""","Purchased Services","$4,974,227",1364,2,"$3,647"
"Regional School District 13","=""2130012""","Tuition","$930,306",33,4,"$28,191"
"Regional School District 13","=""2130012""","Supplies","$1,358,018",1364,2,"$996"
"Regional School District 13","=""2130012""","Property","$1,045,408",1364,2,"$766"
"Regional School District 13","=""2130012""","Other","$78,893",1364,2,"$58"
"Regional School District 13","=""2130012""","Total","$36,875,425",1397,1,"$26,396"
"Regional School District 14","=""2140012""","Salaries","$21,612,121",1588,2,"$13,610"
"Regional School District 14","=""2140012""","Employee Benefits","$5,594,095",1588,2,"$3,523"
"Regional School District 14","=""2140012""","Purchased Services","$6,632,535",1588,2,"$4,177"
"Regional School District 14","=""2140012""","Tuition","$848,294",25,4,"$33,932"
"Regional School District 14","=""2140012""","Supplies","$1,112,286",1588,2,"$700"
"Regional School District 14","=""2140012""","Property","$653,065",1588,2,"$411"
"Regional School District 14","=""2140012""","Other","$61,192",1588,2,"$39"
"Regional School District 14","=""2140012""","Total","$36,513,587",1613,1,"$22,637"
"Regional School District 15","=""2150012""","Salaries","$44,018,997",3516,2,"$12,520"
"Regional School District 15","=""2150012""","Employee Benefits","$13,267,549",3516,2,"$3,773"
"Regional School District 15","=""2150012""","Purchased Services","$8,896,451",3516,2,"$2,530"
"Regional School District 15","=""2150012""","Tuition","$5,263,386",93,4,"$56,596"
"Regional School District 15","=""2150012""","Supplies","$5,270,927",3516,2,"$1,499"
"Regional School District 15","=""2150012""","Property","$1,278,227",3516,2,"$364"
"Regional School District 15","=""2150012""","Other","$259,414",3516,2,"$74"
"Regional School District 15","=""2150012""","Total","$78,254,951",3609,1,"$21,683"
"Regional School District 16","=""2160012""","Salaries","$22,863,299",1964,2,"$11,641"
"Regional School District 16","=""2160012""","Employee Benefits","$6,092,356",1964,2,"$3,102"
"Regional School District 16","=""2160012""","Purchased Services","$6,396,400",1964,2,"$3,257"
"Regional School District 16","=""2160012""","Tuition","$1,812,438",63,4,"$28,769"
"Regional School District 16","=""2160012""","Supplies","$1,631,405",1964,2,"$831"
"Regional School District 16","=""2160012""","Property","$455,826",1964,2,"$232"
"Regional School District 16","=""2160012""","Other","$86,289",1964,2,"$44"
"Regional School District 16","=""2160012""","Total","$39,338,014",2027,1,"$19,407"
"Regional School District 17","=""2170012""","Salaries","$23,004,377",1774,2,"$12,968"
"Regional School District 17","=""2170012""","Employee Benefits","$6,800,107",1774,2,"$3,833"
"Regional School District 17","=""2170012""","Purchased Services","$5,671,970",1774,2,"$3,197"
"Regional School District 17","=""2170012""","Tuition","$2,702,434",32,4,"$84,451"
"Regional School District 17","=""2170012""","Supplies","$3,136,744",1774,2,"$1,768"
"Regional School District 17","=""2170012""","Property","$939,373",1774,2,"$530"
"Regional School District 17","=""2170012""","Other","$57,565",1774,2,"$32"
"Regional School District 17","=""2170012""","Total","$42,312,570",1806,1,"$23,429"
"Regional School District 18","=""2180012""","Salaries","$20,268,972",1297,2,"$15,628"
"Regional School District 18","=""2180012""","Employee Benefits","$4,110,605",1297,2,"$3,169"
"Regional School District 18","=""2180012""","Purchased Services","$3,667,479",1297,2,"$2,828"
"Regional School District 18","=""2180012""","Tuition","$345,519",7,4,"$49,360"
"Regional School District 18","=""2180012""","Supplies","$1,903,809",1297,2,"$1,468"
"Regional School District 18","=""2180012""","Property","$793,992",1297,2,"$612"
"Regional School District 18","=""2180012""","Other","$81,500",1297,2,"$63"
"Regional School District 18","=""2180012""","Total","$31,171,876",1304,1,"$23,905"
"Regional School District 19","=""2190012""","Salaries","$13,293,244",1127,2,"$11,795"
"Regional School District 19","=""2190012""","Employee Benefits","$2,979,448",1127,2,"$2,644"
"Regional School District 19","=""2190012""","Purchased Services","$4,095,233",1127,2,"$3,634"
"Regional School District 19","=""2190012""","Tuition","$1,508,180",29,4,"$52,006"
"Regional School District 19","=""2190012""","Supplies","$819,941",1127,2,"$728"
"Regional School District 19","=""2190012""","Property","$169,831",1127,2,"$151"
"Regional School District 19","=""2190012""","Other","$25,103",1127,2,"$22"
"Regional School District 19","=""2190012""","Total","$22,890,980",1156,1,"$19,802"
"Ridgefield School District","=""1180011""","Salaries","$62,934,983",4553,2,"$13,823"
"Ridgefield School District","=""1180011""","Employee Benefits","$18,891,437",4553,2,"$4,149"
"Ridgefield School District","=""1180011""","Purchased Services","$12,602,147",4553,2,"$2,768"
"Ridgefield School District","=""1180011""","Tuition","$6,258,779",38,4,"$164,705"
"Ridgefield School District","=""1180011""","Supplies","$4,367,206",4553,2,"$959"
"Ridgefield School District","=""1180011""","Property","$967,443",4553,2,"$212"
"Ridgefield School District","=""1180011""","Other","$-1,381,459",4553,2,"$-303"
"Ridgefield School District","=""1180011""","Total","$104,640,537",4591,1,"$22,793"
"Rocky Hill School District","=""1190011""","Salaries","$33,671,464",2533,2,"$13,293"
"Rocky Hill School District","=""1190011""","Employee Benefits","$7,586,654",2533,2,"$2,995"
"Rocky Hill School District","=""1190011""","Purchased Services","$6,050,105",2533,2,"$2,389"
"Rocky Hill School District","=""1190011""","Tuition","$1,363,331",162,4,"$8,416"
"Rocky Hill School District","=""1190011""","Supplies","$2,052,111",2533,2,"$810"
"Rocky Hill School District","=""1190011""","Property","$583,203",2533,2,"$230"
"Rocky Hill School District","=""1190011""","Other","$72,161",2533,2,"$28"
"Rocky Hill School District","=""1190011""","Total","$51,379,030",2695,1,"$19,065"
"Salem School District","=""1210011""","Salaries","$4,641,934",386,2,"$12,026"
"Salem School District","=""1210011""","Employee Benefits","$1,013,391",386,2,"$2,625"
"Salem School District","=""1210011""","Purchased Services","$1,930,776",386,2,"$5,002"
"Salem School District","=""1210011""","Tuition","$3,527,868",190,4,"$18,568"
"Salem School District","=""1210011""","Supplies","$215,324",386,2,"$558"
"Salem School District","=""1210011""","Property","$154,411",386,2,"$400"
"Salem School District","=""1210011""","Other","$7,795",386,2,"$20"
"Salem School District","=""1210011""","Total","$11,491,498",576,1,"$19,951"
"Salisbury School District","=""1220011""","Salaries","$5,117,309",305,2,"$16,778"
"Salisbury School District","=""1220011""","Employee Benefits","$1,312,359",305,2,"$4,303"
"Salisbury School District","=""1220011""","Purchased Services","$1,031,658",305,2,"$3,382"
"Salisbury School District","=""1220011""","Tuition","$61,035",0,4,"$0"
"Salisbury School District","=""1220011""","Supplies","$310,280",305,2,"$1,017"
"Salisbury School District","=""1220011""","Property","$61,418",305,2,"$201"
"Salisbury School District","=""1220011""","Other","$951",305,2,"$3"
"Salisbury School District","=""1220011""","Total","$7,895,010",305,1,"$25,885"
"Scotland School District","=""1230011""","Salaries","$1,685,186",101,2,"$16,685"
"Scotland School District","=""1230011""","Employee Benefits","$154,577",101,2,"$1,530"
"Scotland School District","=""1230011""","Purchased Services","$573,831",101,2,"$5,681"
"Scotland School District","=""1230011""","Tuition","$111,358",8,4,"$13,920"
"Scotland School District","=""1230011""","Supplies","$132,215",101,2,"$1,309"
"Scotland School District","=""1230011""","Property","$77,599",101,2,"$768"
"Scotland School District","=""1230011""","Other","$10,685",101,2,"$106"
"Scotland School District","=""1230011""","Total","$2,745,452",109,1,"$25,188"
"Seymour School District","=""1240011""","Salaries","$23,122,994",2059,2,"$11,230"
"Seymour School District","=""1240011""","Employee Benefits","$6,680,887",2059,2,"$3,245"
"Seymour School District","=""1240011""","Purchased Services","$4,512,720",2059,2,"$2,192"
"Seymour School District","=""1240011""","Tuition","$2,391,462",93,4,"$25,715"
"Seymour School District","=""1240011""","Supplies","$2,004,453",2059,2,"$974"
"Seymour School District","=""1240011""","Property","$260,141",2059,2,"$126"
"Seymour School District","=""1240011""","Other","$49,200",2059,2,"$24"
"Seymour School District","=""1240011""","Total","$39,021,857",2152,1,"$18,133"
"Sharon School District","=""1250011""","Salaries","$2,841,408",96,2,"$29,598"
"Sharon School District","=""1250011""","Employee Benefits","$859,503",96,2,"$8,953"
"Sharon School District","=""1250011""","Purchased Services","$949,371",96,2,"$9,889"
"Sharon School District","=""1250011""","Tuition","$10,794",0,4,"$0"
"Sharon School District","=""1250011""","Supplies","$403,068",96,2,"$4,199"
"Sharon School District","=""1250011""","Property","$693,020",96,2,"$7,219"
"Sharon School District","=""1250011""","Other","$90,995",96,2,"$948"
"Sharon School District","=""1250011""","Total","$5,848,158",96,1,"$60,918"
"Shelton School District","=""1260011""","Salaries","$40,246,052",4403,2,"$9,141"
"Shelton School District","=""1260011""","Employee Benefits","$21,894,606",4403,2,"$4,973"
"Shelton School District","=""1260011""","Purchased Services","$8,945,570",4403,2,"$2,032"
"Shelton School District","=""1260011""","Tuition","$6,084,392",188,4,"$32,364"
"Shelton School District","=""1260011""","Supplies","$3,494,476",4403,2,"$794"
"Shelton School District","=""1260011""","Property","$2,588,892",4403,2,"$588"
"Shelton School District","=""1260011""","Other","$347,772",4403,2,"$79"
"Shelton School District","=""1260011""","Total","$83,601,760",4591,1,"$18,210"
"Sherman School District","=""1270011""","Salaries","$5,078,074",261,2,"$19,456"
"Sherman School District","=""1270011""","Employee Benefits","$1,008,641",261,2,"$3,865"
"Sherman School District","=""1270011""","Purchased Services","$1,171,200",261,2,"$4,487"
"Sherman School District","=""1270011""","Tuition","$2,135,890",127,4,"$16,818"
"Sherman School District","=""1270011""","Supplies","$199,419",261,2,"$764"
"Sherman School District","=""1270011""","Property","$34,751",261,2,"$133"
"Sherman School District","=""1270011""","Other","$30,394",261,2,"$116"
"Sherman School District","=""1270011""","Total","$9,658,371",388,1,"$24,893"
"Side By Side Charter School District","=""2700013""","Salaries","$2,209,912",236,2,"$9,364"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$473,578",236,2,"$2,007"
"Side By Side Charter School District","=""2700013""","Purchased Services","$472,298",236,2,"$2,001"
"Side By Side Charter School District","=""2700013""","Tuition","$0",0,4,"$0"
"Side By Side Charter School District","=""2700013""","Supplies","$319,686",236,2,"$1,355"
"Side By Side Charter School District","=""2700013""","Property","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Other","$640",236,2,"$3"
"Side By Side Charter School District","=""2700013""","Total","$3,476,115",236,1,"$14,729"
"Simsbury School District","=""1280011""","Salaries","$52,838,336",4065,2,"$12,998"
"Simsbury School District","=""1280011""","Employee Benefits","$13,937,127",4065,2,"$3,429"
"Simsbury School District","=""1280011""","Purchased Services","$7,303,187",4065,2,"$1,797"
"Simsbury School District","=""1280011""","Tuition","$3,886,790",150,4,"$25,912"
"Simsbury School District","=""1280011""","Supplies","$2,821,918",4065,2,"$694"
"Simsbury School District","=""1280011""","Property","$1,246,030",4065,2,"$307"
"Simsbury School District","=""1280011""","Other","$42,003",4065,2,"$10"
"Simsbury School District","=""1280011""","Total","$82,075,391",4215,1,"$19,472"
"Somers School District","=""1290011""","Salaries","$17,381,611",1341,2,"$12,962"
"Somers School District","=""1290011""","Employee Benefits","$3,932,236",1341,2,"$2,932"
"Somers School District","=""1290011""","Purchased Services","$2,905,699",1341,2,"$2,167"
"Somers School District","=""1290011""","Tuition","$869,579",38,4,"$22,884"
"Somers School District","=""1290011""","Supplies","$1,384,915",1341,2,"$1,033"
"Somers School District","=""1290011""","Property","$270,982",1341,2,"$202"
"Somers School District","=""1290011""","Other","$31,142",1341,2,"$23"
"Somers School District","=""1290011""","Total","$26,776,164",1379,1,"$19,417"
"South Windsor School District","=""1320011""","Salaries","$55,299,293",4754,2,"$11,632"
"South Windsor School District","=""1320011""","Employee Benefits","$10,931,275",4754,2,"$2,299"
"South Windsor School District","=""1320011""","Purchased Services","$7,553,072",4754,2,"$1,589"
"South Windsor School District","=""1320011""","Tuition","$3,671,513",237,4,"$15,492"
"South Windsor School District","=""1320011""","Supplies","$3,474,489",4754,2,"$731"
"South Windsor School District","=""1320011""","Property","$1,831,509",4754,2,"$385"
"South Windsor School District","=""1320011""","Other","$96,328",4754,2,"$20"
"South Windsor School District","=""1320011""","Total","$82,857,479",4991,1,"$16,601"
"Southington School District","=""1310011""","Salaries","$69,929,639",6230,2,"$11,225"
"Southington School District","=""1310011""","Employee Benefits","$18,908,152",6230,2,"$3,035"
"Southington School District","=""1310011""","Purchased Services","$12,502,631",6230,2,"$2,007"
"Southington School District","=""1310011""","Tuition","$5,473,285",136,4,"$40,245"
"Southington School District","=""1310011""","Supplies","$2,603,821",6230,2,"$418"
"Southington School District","=""1310011""","Property","$336,149",6230,2,"$54"
"Southington School District","=""1310011""","Other","$64,572",6230,2,"$10"
"Southington School District","=""1310011""","Total","$109,818,249",6366,1,"$17,251"
"Sprague School District","=""1330011""","Salaries","$2,830,214",281,2,"$10,072"
"Sprague School District","=""1330011""","Employee Benefits","$697,605",281,2,"$2,483"
"Sprague School District","=""1330011""","Purchased Services","$1,101,965",281,2,"$3,922"
"Sprague School District","=""1330011""","Tuition","$2,235,555",117,4,"$19,107"
"Sprague School District","=""1330011""","Supplies","$341,525",281,2,"$1,215"
"Sprague School District","=""1330011""","Property","$242,927",281,2,"$865"
"Sprague School District","=""1330011""","Other","$24,774",281,2,"$88"
"Sprague School District","=""1330011""","Total","$7,474,565",398,1,"$18,780"
"Stafford School District","=""1340011""","Salaries","$17,834,013",1375,2,"$12,970"
"Stafford School District","=""1340011""","Employee Benefits","$6,150,469",1375,2,"$4,473"
"Stafford School District","=""1340011""","Purchased Services","$4,284,704",1375,2,"$3,116"
"Stafford School District","=""1340011""","Tuition","$1,572,428",40,4,"$39,311"
"Stafford School District","=""1340011""","Supplies","$1,412,317",1375,2,"$1,027"
"Stafford School District","=""1340011""","Property","$450,055",1375,2,"$327"
"Stafford School District","=""1340011""","Other","$198,561",1375,2,"$144"
"Stafford School District","=""1340011""","Total","$31,902,547",1415,1,"$22,546"
"Stamford Charter School for Excellence District","=""2960013""","Salaries","$2,738,920",506,2,"$5,413"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$786,121",506,2,"$1,554"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services","$1,136,151",506,2,"$2,245"
"Stamford Charter School for Excellence District","=""2960013""","Tuition","$0",0,4,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$267,804",506,2,"$529"
"Stamford Charter School for Excellence District","=""2960013""","Property","$421,027",506,2,"$832"
"Stamford Charter School for Excellence District","=""2960013""","Other","$12,231",506,2,"$24"
"Stamford Charter School for Excellence District","=""2960013""","Total","$5,362,253",506,1,"$10,597"
"Stamford School District","=""1350011""","Salaries","$207,343,282",15964,2,"$12,988"
"Stamford School District","=""1350011""","Employee Benefits","$53,454,707",15964,2,"$3,348"
"Stamford School District","=""1350011""","Purchased Services","$56,852,768",15964,2,"$3,561"
"Stamford School District","=""1350011""","Tuition","$18,679,560",208,4,"$89,806"
"Stamford School District","=""1350011""","Supplies","$8,706,447",15964,2,"$545"
"Stamford School District","=""1350011""","Property","$1,654,601",15964,2,"$104"
"Stamford School District","=""1350011""","Other","$263,266",15964,2,"$16"
"Stamford School District","=""1350011""","Total","$346,954,631",16172,1,"$21,454"
"Sterling School District","=""1360011""","Salaries","$3,662,824",330,2,"$11,099"
"Sterling School District","=""1360011""","Employee Benefits","$998,652",330,2,"$3,026"
"Sterling School District","=""1360011""","Purchased Services","$899,114",330,2,"$2,725"
"Sterling School District","=""1360011""","Tuition","$2,232,807",125,4,"$17,862"
"Sterling School District","=""1360011""","Supplies","$409,363",330,2,"$1,240"
"Sterling School District","=""1360011""","Property","$282,072",330,2,"$855"
"Sterling School District","=""1360011""","Other","$8,196",330,2,"$25"
"Sterling School District","=""1360011""","Total","$8,493,027",455,1,"$18,666"
"Stonington School District","=""1370011""","Salaries","$25,591,763",1807,2,"$14,163"
"Stonington School District","=""1370011""","Employee Benefits","$6,009,054",1807,2,"$3,325"
"Stonington School District","=""1370011""","Purchased Services","$3,989,334",1807,2,"$2,208"
"Stonington School District","=""1370011""","Tuition","$2,903,302",88,4,"$32,992"
"Stonington School District","=""1370011""","Supplies","$1,608,893",1807,2,"$890"
"Stonington School District","=""1370011""","Property","$848,170",1807,2,"$469"
"Stonington School District","=""1370011""","Other","$480,576",1807,2,"$266"
"Stonington School District","=""1370011""","Total","$41,431,092",1895,1,"$21,863"
"Stratford School District","=""1380011""","Salaries","$80,263,040",6782,2,"$11,835"
"Stratford School District","=""1380011""","Employee Benefits","$22,763,774",6782,2,"$3,356"
"Stratford School District","=""1380011""","Purchased Services","$16,352,643",6782,2,"$2,411"
"Stratford School District","=""1380011""","Tuition","$11,627,941",410,4,"$28,361"
"Stratford School District","=""1380011""","Supplies","$3,883,023",6782,2,"$573"
"Stratford School District","=""1380011""","Property","$1,237,818",6782,2,"$183"
"Stratford School District","=""1380011""","Other","$87,601",6782,2,"$13"
"Stratford School District","=""1380011""","Total","$136,215,841",7192,1,"$18,940"
"Suffield School District","=""1390011""","Salaries","$25,062,586",2034,2,"$12,322"
"Suffield School District","=""1390011""","Employee Benefits","$6,277,727",2034,2,"$3,086"
"Suffield School District","=""1390011""","Purchased Services","$3,640,560",2034,2,"$1,790"
"Suffield School District","=""1390011""","Tuition","$2,892,087",78,4,"$37,078"
"Suffield School District","=""1390011""","Supplies","$1,567,196",2034,2,"$770"
"Suffield School District","=""1390011""","Property","$835,641",2034,2,"$411"
"Suffield School District","=""1390011""","Other","$42,615",2034,2,"$21"
"Suffield School District","=""1390011""","Total","$40,318,412",2112,1,"$19,090"
"The Bridge Academy District","=""2690013""","Salaries","$3,134,810",279,2,"$11,236"
"The Bridge Academy District","=""2690013""","Employee Benefits","$775,905",279,2,"$2,781"
"The Bridge Academy District","=""2690013""","Purchased Services","$390,221",279,2,"$1,399"
"The Bridge Academy District","=""2690013""","Tuition","$0",0,4,"$0"
"The Bridge Academy District","=""2690013""","Supplies","$163,588",279,2,"$586"
"The Bridge Academy District","=""2690013""","Property","$89,199",279,2,"$320"
"The Bridge Academy District","=""2690013""","Other","$0",279,2,"$0"
"The Bridge Academy District","=""2690013""","Total","$4,553,723",279,1,"$16,322"
"Thomaston School District","=""1400011""","Salaries","$9,465,412",839,2,"$11,282"
"Thomaston School District","=""1400011""","Employee Benefits","$2,358,220",839,2,"$2,811"
"Thomaston School District","=""1400011""","Purchased Services","$3,221,946",839,2,"$3,840"
"Thomaston School District","=""1400011""","Tuition","$1,148,112",112,4,"$10,251"
"Thomaston School District","=""1400011""","Supplies","$579,425",839,2,"$691"
"Thomaston School District","=""1400011""","Property","$231,806",839,2,"$276"
"Thomaston School District","=""1400011""","Other","$249,547",839,2,"$297"
"Thomaston School District","=""1400011""","Total","$17,254,469",951,1,"$18,144"
"Thompson School District","=""1410011""","Salaries","$11,904,674",935,2,"$12,732"
"Thompson School District","=""1410011""","Employee Benefits","$3,233,546",935,2,"$3,458"
"Thompson School District","=""1410011""","Purchased Services","$3,553,562",935,2,"$3,801"
"Thompson School District","=""1410011""","Tuition","$1,926,125",51,4,"$37,767"
"Thompson School District","=""1410011""","Supplies","$1,027,206",935,2,"$1,099"
"Thompson School District","=""1410011""","Property","$285,784",935,2,"$306"
"Thompson School District","=""1410011""","Other","$72,233",935,2,"$77"
"Thompson School District","=""1410011""","Total","$22,003,131",986,1,"$22,316"
"Tolland School District","=""1420011""","Salaries","$25,055,137",2217,2,"$11,301"
"Tolland School District","=""1420011""","Employee Benefits","$7,239,522",2217,2,"$3,265"
"Tolland School District","=""1420011""","Purchased Services","$5,185,234",2217,2,"$2,339"
"Tolland School District","=""1420011""","Tuition","$3,040,526",86,4,"$35,355"
"Tolland School District","=""1420011""","Supplies","$2,472,929",2217,2,"$1,115"
"Tolland School District","=""1420011""","Property","$7,014",2217,2,"$3"
"Tolland School District","=""1420011""","Other","$5,617",2217,2,"$3"
"Tolland School District","=""1420011""","Total","$43,005,979",2303,1,"$18,674"
"Torrington School District","=""1430011""","Salaries","$44,142,044",3831,2,"$11,522"
"Torrington School District","=""1430011""","Employee Benefits","$17,719,000",3831,2,"$4,625"
"Torrington School District","=""1430011""","Purchased Services","$10,692,756",3831,2,"$2,791"
"Torrington School District","=""1430011""","Tuition","$9,399,091",381,4,"$24,670"
"Torrington School District","=""1430011""","Supplies","$2,945,272",3831,2,"$769"
"Torrington School District","=""1430011""","Property","$2,641,963",3831,2,"$690"
"Torrington School District","=""1430011""","Other","$2,215,382",3831,2,"$578"
"Torrington School District","=""1430011""","Total","$89,755,507",4212,1,"$21,309"
"Trumbull School District","=""1440011""","Salaries","$78,008,315",6871,2,"$11,353"
"Trumbull School District","=""1440011""","Employee Benefits","$23,250,743",6871,2,"$3,384"
"Trumbull School District","=""1440011""","Purchased Services","$10,942,296",6871,2,"$1,593"
"Trumbull School District","=""1440011""","Tuition","$5,706,413",156,4,"$36,580"
"Trumbull School District","=""1440011""","Supplies","$3,928,936",6871,2,"$572"
"Trumbull School District","=""1440011""","Property","$984,470",6871,2,"$143"
"Trumbull School District","=""1440011""","Other","$1,575,013",6871,2,"$229"
"Trumbull School District","=""1440011""","Total","$124,396,187",7027,1,"$17,703"
"Union School District","=""1450011""","Salaries","$846,433",41,2,"$20,645"
"Union School District","=""1450011""","Employee Benefits","$176,486",41,2,"$4,305"
"Union School District","=""1450011""","Purchased Services","$353,859",41,2,"$8,631"
"Union School District","=""1450011""","Tuition","$456,495",28,4,"$16,303"
"Union School District","=""1450011""","Supplies","$115,950",41,2,"$2,828"
"Union School District","=""1450011""","Property","$12,677",41,2,"$309"
"Union School District","=""1450011""","Other","$0",41,2,"$0"
"Union School District","=""1450011""","Total","$1,961,899",69,1,"$28,433"
"Vernon School District","=""1460011""","Salaries","$38,268,266",3173,2,"$12,061"
"Vernon School District","=""1460011""","Employee Benefits","$9,212,112",3173,2,"$2,903"
"Vernon School District","=""1460011""","Purchased Services","$6,958,231",3173,2,"$2,193"
"Vernon School District","=""1460011""","Tuition","$3,888,115",293,4,"$13,270"
"Vernon School District","=""1460011""","Supplies","$3,181,234",3173,2,"$1,003"
"Vernon School District","=""1460011""","Property","$1,051,074",3173,2,"$331"
"Vernon School District","=""1460011""","Other","$2,950",3173,2,"$1"
"Vernon School District","=""1460011""","Total","$62,561,982",3466,1,"$18,050"
"Voluntown School District","=""1470011""","Salaries","$3,482,434",246,2,"$14,156"
"Voluntown School District","=""1470011""","Employee Benefits","$824,840",246,2,"$3,353"
"Voluntown School District","=""1470011""","Purchased Services","$781,447",246,2,"$3,177"
"Voluntown School District","=""1470011""","Tuition","$1,785,971",104,4,"$17,173"
"Voluntown School District","=""1470011""","Supplies","$336,288",246,2,"$1,367"
"Voluntown School District","=""1470011""","Property","$131,586",246,2,"$535"
"Voluntown School District","=""1470011""","Other","$13,600",246,2,"$55"
"Voluntown School District","=""1470011""","Total","$7,356,165",350,1,"$21,018"
"Wallingford School District","=""1480011""","Salaries","$74,674,974",5305,2,"$14,076"
"Wallingford School District","=""1480011""","Employee Benefits","$15,861,648",5305,2,"$2,990"
"Wallingford School District","=""1480011""","Purchased Services","$15,305,574",5305,2,"$2,885"
"Wallingford School District","=""1480011""","Tuition","$6,956,932",156,4,"$44,596"
"Wallingford School District","=""1480011""","Supplies","$3,166,693",5305,2,"$597"
"Wallingford School District","=""1480011""","Property","$1,495,215",5305,2,"$282"
"Wallingford School District","=""1480011""","Other","$315,096",5305,2,"$59"
"Wallingford School District","=""1480011""","Total","$117,776,132",5461,1,"$21,567"
"Waterbury School District","=""1510011""","Salaries","$166,811,171",18602,2,"$8,967"
"Waterbury School District","=""1510011""","Employee Benefits","$75,961,715",18602,2,"$4,084"
"Waterbury School District","=""1510011""","Purchased Services","$45,031,279",18602,2,"$2,421"
"Waterbury School District","=""1510011""","Tuition","$11,957,011",645,4,"$18,538"
"Waterbury School District","=""1510011""","Supplies","$11,006,578",18602,2,"$592"
"Waterbury School District","=""1510011""","Property","$5,934,085",18602,2,"$319"
"Waterbury School District","=""1510011""","Other","$189,689",18602,2,"$10"
"Waterbury School District","=""1510011""","Total","$316,891,527",19247,1,"$16,464"
"Waterford School District","=""1520011""","Salaries","$32,872,141",2324,2,"$14,145"
"Waterford School District","=""1520011""","Employee Benefits","$9,233,743",2324,2,"$3,973"
"Waterford School District","=""1520011""","Purchased Services","$6,151,064",2324,2,"$2,647"
"Waterford School District","=""1520011""","Tuition","$3,419,560",196,4,"$17,447"
"Waterford School District","=""1520011""","Supplies","$2,366,033",2324,2,"$1,018"
"Waterford School District","=""1520011""","Property","$996,851",2324,2,"$429"
"Waterford School District","=""1520011""","Other","$156,900",2324,2,"$68"
"Waterford School District","=""1520011""","Total","$55,196,292",2520,1,"$21,903"
"Watertown School District","=""1530011""","Salaries","$29,665,732",2580,2,"$11,498"
"Watertown School District","=""1530011""","Employee Benefits","$9,467,922",2580,2,"$3,670"
"Watertown School District","=""1530011""","Purchased Services","$8,633,841",2580,2,"$3,346"
"Watertown School District","=""1530011""","Tuition","$3,599,553",153,4,"$23,526"
"Watertown School District","=""1530011""","Supplies","$1,429,439",2580,2,"$554"
"Watertown School District","=""1530011""","Property","$174,403",2580,2,"$68"
"Watertown School District","=""1530011""","Other","$53,786",2580,2,"$21"
"Watertown School District","=""1530011""","Total","$53,024,676",2733,1,"$19,402"
"West Hartford School District","=""1550011""","Salaries","$118,009,782",9108,2,"$12,957"
"West Hartford School District","=""1550011""","Employee Benefits","$36,531,088",9108,2,"$4,011"
"West Hartford School District","=""1550011""","Purchased Services","$20,003,414",9108,2,"$2,196"
