"Per Pupil Expenditures by Object (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 11","=""2110012""","Purchased Services","$1,225,137",203,2,"$6,035"
"Regional School District 11","=""2110012""","Tuition","$833,401",48,4,"$17,363"
"Regional School District 11","=""2110012""","Supplies","$339,692",203,2,"$1,673"
"Regional School District 11","=""2110012""","Property","$73,936",203,2,"$364"
"Regional School District 11","=""2110012""","Other","$45,707",203,2,"$225"
"Regional School District 11","=""2110012""","Total","$6,190,713",251,1,"$24,664"
"Regional School District 12","=""2120012""","Salaries","$12,395,088",705,2,"$17,582"
"Regional School District 12","=""2120012""","Employee Benefits","$3,244,320",705,2,"$4,602"
"Regional School District 12","=""2120012""","Purchased Services","$2,407,281",705,2,"$3,415"
"Regional School District 12","=""2120012""","Tuition","$268,666",8,4,"$33,583"
"Regional School District 12","=""2120012""","Supplies","$1,122,813",705,2,"$1,593"
"Regional School District 12","=""2120012""","Property","$379,521",705,2,"$538"
"Regional School District 12","=""2120012""","Other","$47,931",705,2,"$68"
"Regional School District 12","=""2120012""","Total","$19,865,621",713,1,"$27,862"
"Regional School District 13","=""2130012""","Salaries","$21,656,680",1510,2,"$14,342"
"Regional School District 13","=""2130012""","Employee Benefits","$5,604,048",1510,2,"$3,711"
"Regional School District 13","=""2130012""","Purchased Services","$4,197,609",1510,2,"$2,780"
"Regional School District 13","=""2130012""","Tuition","$1,288,563",33,4,"$39,047"
"Regional School District 13","=""2130012""","Supplies","$1,382,029",1510,2,"$915"
"Regional School District 13","=""2130012""","Property","$757,019",1510,2,"$501"
"Regional School District 13","=""2130012""","Other","$68,965",1510,2,"$46"
"Regional School District 13","=""2130012""","Total","$34,954,914",1543,1,"$22,654"
"Regional School District 14","=""2140012""","Salaries","$20,278,752",1584,2,"$12,802"
"Regional School District 14","=""2140012""","Employee Benefits","$5,223,700",1584,2,"$3,298"
"Regional School District 14","=""2140012""","Purchased Services","$5,432,307",1584,2,"$3,429"
"Regional School District 14","=""2140012""","Tuition","$1,457,938",25,4,"$58,318"
"Regional School District 14","=""2140012""","Supplies","$1,177,754",1584,2,"$744"
"Regional School District 14","=""2140012""","Property","$592,567",1584,2,"$374"
"Regional School District 14","=""2140012""","Other","$46,804",1584,2,"$30"
"Regional School District 14","=""2140012""","Total","$34,209,821",1609,1,"$21,262"
"Regional School District 15","=""2150012""","Salaries","$41,113,635",3646,2,"$11,276"
"Regional School District 15","=""2150012""","Employee Benefits","$13,941,363",3646,2,"$3,824"
"Regional School District 15","=""2150012""","Purchased Services","$7,980,903",3646,2,"$2,189"
"Regional School District 15","=""2150012""","Tuition","$5,175,540",99,4,"$52,278"
"Regional School District 15","=""2150012""","Supplies","$4,065,301",3646,2,"$1,115"
"Regional School District 15","=""2150012""","Property","$632,998",3646,2,"$174"
"Regional School District 15","=""2150012""","Other","$197,656",3646,2,"$54"
"Regional School District 15","=""2150012""","Total","$73,107,395",3745,1,"$19,521"
"Regional School District 16","=""2160012""","Salaries","$22,361,186",2073,2,"$10,787"
"Regional School District 16","=""2160012""","Employee Benefits","$5,880,764",2073,2,"$2,837"
"Regional School District 16","=""2160012""","Purchased Services","$4,979,702",2073,2,"$2,402"
"Regional School District 16","=""2160012""","Tuition","$1,325,553",43,4,"$30,827"
"Regional School District 16","=""2160012""","Supplies","$1,745,320",2073,2,"$842"
"Regional School District 16","=""2160012""","Property","$554,448",2073,2,"$267"
"Regional School District 16","=""2160012""","Other","$61,818",2073,2,"$30"
"Regional School District 16","=""2160012""","Total","$36,908,791",2116,1,"$17,443"
"Regional School District 17","=""2170012""","Salaries","$21,951,887",1941,2,"$11,310"
"Regional School District 17","=""2170012""","Employee Benefits","$7,772,843",1941,2,"$4,005"
"Regional School District 17","=""2170012""","Purchased Services","$4,922,826",1941,2,"$2,536"
"Regional School District 17","=""2170012""","Tuition","$2,561,954",47,4,"$54,510"
"Regional School District 17","=""2170012""","Supplies","$2,235,557",1941,2,"$1,152"
"Regional School District 17","=""2170012""","Property","$948,327",1941,2,"$489"
"Regional School District 17","=""2170012""","Other","$53,177",1941,2,"$27"
"Regional School District 17","=""2170012""","Total","$40,446,570",1988,1,"$20,345"
"Regional School District 18","=""2180012""","Salaries","$18,779,089",1288,2,"$14,580"
"Regional School District 18","=""2180012""","Employee Benefits","$4,367,585",1288,2,"$3,391"
"Regional School District 18","=""2180012""","Purchased Services","$3,998,125",1288,2,"$3,104"
"Regional School District 18","=""2180012""","Tuition","$540,668",9,4,"$60,074"
"Regional School District 18","=""2180012""","Supplies","$1,670,913",1288,2,"$1,297"
"Regional School District 18","=""2180012""","Property","$266,049",1288,2,"$207"
"Regional School District 18","=""2180012""","Other","$74,438",1288,2,"$58"
"Regional School District 18","=""2180012""","Total","$29,696,866",1297,1,"$22,897"
"Regional School District 19","=""2190012""","Salaries","$12,673,095",1098,2,"$11,542"
"Regional School District 19","=""2190012""","Employee Benefits","$3,006,014",1098,2,"$2,738"
"Regional School District 19","=""2190012""","Purchased Services","$4,054,201",1098,2,"$3,692"
"Regional School District 19","=""2190012""","Tuition","$1,126,518",29,4,"$38,845"
"Regional School District 19","=""2190012""","Supplies","$934,253",1098,2,"$851"
"Regional School District 19","=""2190012""","Property","$367,310",1098,2,"$335"
"Regional School District 19","=""2190012""","Other","$19,474",1098,2,"$18"
"Regional School District 19","=""2190012""","Total","$22,180,864",1127,1,"$19,681"
"Ridgefield School District","=""1180011""","Salaries","$61,030,338",4680,2,"$13,041"
"Ridgefield School District","=""1180011""","Employee Benefits","$19,271,268",4680,2,"$4,118"
"Ridgefield School District","=""1180011""","Purchased Services","$11,550,853",4680,2,"$2,468"
"Ridgefield School District","=""1180011""","Tuition","$3,297,468",40,4,"$82,437"
"Ridgefield School District","=""1180011""","Supplies","$3,433,283",4680,2,"$734"
"Ridgefield School District","=""1180011""","Property","$751,652",4680,2,"$161"
"Ridgefield School District","=""1180011""","Other","$-124,104",4680,2,"$-27"
"Ridgefield School District","=""1180011""","Total","$99,210,758",4720,1,"$21,019"
"Rocky Hill School District","=""1190011""","Salaries","$31,038,150",2698,2,"$11,504"
"Rocky Hill School District","=""1190011""","Employee Benefits","$7,002,111",2698,2,"$2,595"
"Rocky Hill School District","=""1190011""","Purchased Services","$4,461,560",2698,2,"$1,654"
"Rocky Hill School District","=""1190011""","Tuition","$1,343,417",170,4,"$7,902"
"Rocky Hill School District","=""1190011""","Supplies","$1,862,311",2698,2,"$690"
"Rocky Hill School District","=""1190011""","Property","$1,135,223",2698,2,"$421"
"Rocky Hill School District","=""1190011""","Other","$73,393",2698,2,"$27"
"Rocky Hill School District","=""1190011""","Total","$46,916,166",2868,1,"$16,358"
"Salem School District","=""1210011""","Salaries","$4,602,079",416,2,"$11,063"
"Salem School District","=""1210011""","Employee Benefits","$805,184",416,2,"$1,936"
"Salem School District","=""1210011""","Purchased Services","$1,734,783",416,2,"$4,170"
"Salem School District","=""1210011""","Tuition","$3,452,247",220,4,"$15,692"
"Salem School District","=""1210011""","Supplies","$176,732",416,2,"$425"
"Salem School District","=""1210011""","Property","$102,784",416,2,"$247"
"Salem School District","=""1210011""","Other","$7,640",416,2,"$18"
"Salem School District","=""1210011""","Total","$10,881,448",636,1,"$17,109"
"Salisbury School District","=""1220011""","Salaries","$4,323,170",284,2,"$15,222"
"Salisbury School District","=""1220011""","Employee Benefits","$1,259,435",284,2,"$4,435"
"Salisbury School District","=""1220011""","Purchased Services","$1,224,352",284,2,"$4,311"
"Salisbury School District","=""1220011""","Supplies","$268,053",284,2,"$944"
"Salisbury School District","=""1220011""","Property","$54,960",284,2,"$194"
"Salisbury School District","=""1220011""","Other � Includes Tuition","$47,378",286,1,"$166"
"Salisbury School District","=""1220011""","Total","$7,177,347",286,1,"$25,096"
"Scotland School District","=""1230011""","Salaries","$1,751,001",106,2,"$16,519"
"Scotland School District","=""1230011""","Employee Benefits","$207,872",106,2,"$1,961"
"Scotland School District","=""1230011""","Purchased Services","$351,934",106,2,"$3,320"
"Scotland School District","=""1230011""","Tuition","$46,276",7,4,"$6,611"
"Scotland School District","=""1230011""","Supplies","$117,571",106,2,"$1,109"
"Scotland School District","=""1230011""","Property","$26,355",106,2,"$249"
"Scotland School District","=""1230011""","Other","$3,327",106,2,"$31"
"Scotland School District","=""1230011""","Total","$2,504,335",113,1,"$22,162"
"Seymour School District","=""1240011""","Salaries","$21,422,032",2160,2,"$9,918"
"Seymour School District","=""1240011""","Employee Benefits","$5,479,720",2160,2,"$2,537"
"Seymour School District","=""1240011""","Purchased Services","$3,712,381",2160,2,"$1,719"
"Seymour School District","=""1240011""","Tuition","$3,029,026",91,4,"$33,286"
"Seymour School District","=""1240011""","Supplies","$1,948,181",2160,2,"$902"
"Seymour School District","=""1240011""","Property","$266,991",2160,2,"$124"
"Seymour School District","=""1240011""","Other","$58,084",2160,2,"$27"
"Seymour School District","=""1240011""","Total","$35,916,416",2251,1,"$15,956"
"Sharon School District","=""1250011""","Salaries","$2,736,687",103,2,"$26,570"
"Sharon School District","=""1250011""","Employee Benefits","$824,463",103,2,"$8,004"
"Sharon School District","=""1250011""","Purchased Services","$931,070",103,2,"$9,040"
"Sharon School District","=""1250011""","Supplies","$337,358",103,2,"$3,275"
"Sharon School District","=""1250011""","Property","$119,164",103,2,"$1,157"
"Sharon School District","=""1250011""","Other � Includes Tuition","$5,191",106,1,"$49"
"Sharon School District","=""1250011""","Total","$4,953,933",106,1,"$46,735"
"Shelton School District","=""1260011""","Salaries","$49,621,022",4656,2,"$10,657"
"Shelton School District","=""1260011""","Employee Benefits","$11,449,511",4656,2,"$2,459"
"Shelton School District","=""1260011""","Purchased Services","$7,736,953",4656,2,"$1,662"
"Shelton School District","=""1260011""","Tuition","$3,795,707",195,4,"$19,465"
"Shelton School District","=""1260011""","Supplies","$2,922,730",4656,2,"$628"
"Shelton School District","=""1260011""","Property","$734,531",4656,2,"$158"
"Shelton School District","=""1260011""","Other","$256,676",4656,2,"$55"
"Shelton School District","=""1260011""","Total","$76,517,130",4851,1,"$15,773"
"Sherman School District","=""1270011""","Salaries","$4,812,247",274,2,"$17,563"
"Sherman School District","=""1270011""","Employee Benefits","$966,850",274,2,"$3,529"
"Sherman School District","=""1270011""","Purchased Services","$1,000,615",274,2,"$3,652"
"Sherman School District","=""1270011""","Tuition","$1,819,719",119,4,"$15,292"
"Sherman School District","=""1270011""","Supplies","$307,771",274,2,"$1,123"
"Sherman School District","=""1270011""","Property","$73,849",274,2,"$270"
"Sherman School District","=""1270011""","Other","$61,079",274,2,"$223"
"Sherman School District","=""1270011""","Total","$9,042,129",393,1,"$23,008"
"Side By Side Charter School District","=""2700013""","Salaries","$2,078,416",236,2,"$8,807"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$358,370",236,2,"$1,519"
"Side By Side Charter School District","=""2700013""","Purchased Services","$332,806",236,2,"$1,410"
"Side By Side Charter School District","=""2700013""","Tuition","$0",0,4,"$0"
"Side By Side Charter School District","=""2700013""","Supplies","$186,265",236,2,"$789"
"Side By Side Charter School District","=""2700013""","Property","$4,980",236,2,"$21"
"Side By Side Charter School District","=""2700013""","Other","$55",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Total","$2,960,893",236,1,"$12,546"
"Simsbury School District","=""1280011""","Salaries","$49,408,947",4064,2,"$12,158"
"Simsbury School District","=""1280011""","Employee Benefits","$13,178,715",4064,2,"$3,243"
"Simsbury School District","=""1280011""","Purchased Services","$5,705,049",4064,2,"$1,404"
"Simsbury School District","=""1280011""","Tuition","$3,605,418",163,4,"$22,119"
"Simsbury School District","=""1280011""","Supplies","$2,411,284",4064,2,"$593"
"Simsbury School District","=""1280011""","Property","$1,270,362",4064,2,"$313"
"Simsbury School District","=""1280011""","Other","$472,386",4064,2,"$116"
"Simsbury School District","=""1280011""","Total","$76,052,161",4227,1,"$17,992"
"Somers School District","=""1290011""","Salaries","$15,914,926",1349,2,"$11,798"
"Somers School District","=""1290011""","Employee Benefits","$3,550,910",1349,2,"$2,632"
"Somers School District","=""1290011""","Purchased Services","$2,419,742",1349,2,"$1,794"
"Somers School District","=""1290011""","Tuition","$998,100",40,4,"$24,952"
"Somers School District","=""1290011""","Supplies","$1,301,391",1349,2,"$965"
"Somers School District","=""1290011""","Property","$482,704",1349,2,"$358"
"Somers School District","=""1290011""","Other","$48,429",1349,2,"$36"
"Somers School District","=""1290011""","Total","$24,716,201",1389,1,"$17,794"
"South Windsor School District","=""1320011""","Salaries","$49,092,136",4537,2,"$10,820"
"South Windsor School District","=""1320011""","Employee Benefits","$13,176,175",4537,2,"$2,904"
"South Windsor School District","=""1320011""","Purchased Services","$8,046,150",4537,2,"$1,773"
"South Windsor School District","=""1320011""","Tuition","$3,354,902",203,4,"$16,527"
"South Windsor School District","=""1320011""","Supplies","$3,142,263",4537,2,"$693"
"South Windsor School District","=""1320011""","Property","$1,825,495",4537,2,"$402"
"South Windsor School District","=""1320011""","Other","$53,937",4537,2,"$12"
"South Windsor School District","=""1320011""","Total","$78,691,058",4740,1,"$16,601"
"Southington School District","=""1310011""","Salaries","$63,531,190",6298,2,"$10,088"
"Southington School District","=""1310011""","Employee Benefits","$19,402,527",6298,2,"$3,081"
"Southington School District","=""1310011""","Purchased Services","$10,559,588",6298,2,"$1,677"
"Southington School District","=""1310011""","Tuition","$5,386,626",167,4,"$32,255"
"Southington School District","=""1310011""","Supplies","$2,276,334",6298,2,"$361"
"Southington School District","=""1310011""","Property","$340,062",6298,2,"$54"
"Southington School District","=""1310011""","Other","$44,354",6298,2,"$7"
"Southington School District","=""1310011""","Total","$101,540,682",6465,1,"$15,706"
"Sprague School District","=""1330011""","Salaries","$2,502,086",272,2,"$9,199"
"Sprague School District","=""1330011""","Employee Benefits","$586,477",272,2,"$2,156"
"Sprague School District","=""1330011""","Purchased Services","$927,641",272,2,"$3,410"
"Sprague School District","=""1330011""","Tuition","$2,273,964",140,4,"$16,243"
"Sprague School District","=""1330011""","Supplies","$238,485",272,2,"$877"
"Sprague School District","=""1330011""","Property","$190,284",272,2,"$700"
"Sprague School District","=""1330011""","Other","$28,957",272,2,"$106"
"Sprague School District","=""1330011""","Total","$6,747,894",412,1,"$16,378"
"Stafford School District","=""1340011""","Salaries","$17,321,610",1450,2,"$11,946"
"Stafford School District","=""1340011""","Employee Benefits","$4,834,947",1450,2,"$3,334"
"Stafford School District","=""1340011""","Purchased Services","$4,030,325",1450,2,"$2,780"
"Stafford School District","=""1340011""","Tuition","$1,310,003",57,4,"$22,983"
"Stafford School District","=""1340011""","Supplies","$1,386,659",1450,2,"$956"
"Stafford School District","=""1340011""","Property","$357,492",1450,2,"$247"
"Stafford School District","=""1340011""","Other","$251,557",1450,2,"$173"
"Stafford School District","=""1340011""","Total","$29,492,593",1507,1,"$19,570"
"Stamford Academy District","=""2820013""","Salaries","$1,693,232",147,2,"$11,519"
"Stamford Academy District","=""2820013""","Employee Benefits","$452,432",147,2,"$3,078"
"Stamford Academy District","=""2820013""","Purchased Services","$696,246",147,2,"$4,736"
"Stamford Academy District","=""2820013""","Tuition","$0",0,4,"$0"
"Stamford Academy District","=""2820013""","Supplies","$5,538",147,2,"$38"
"Stamford Academy District","=""2820013""","Property","$196",147,2,"$1"
"Stamford Academy District","=""2820013""","Other","$317,651",147,2,"$2,161"
"Stamford Academy District","=""2820013""","Total","$3,165,295",147,1,"$21,533"
"Stamford Charter School for Excellence District","=""2960013""","Salaries","$2,520,504",395,2,"$6,381"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$520,836",395,2,"$1,319"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services","$701,552",395,2,"$1,776"
"Stamford Charter School for Excellence District","=""2960013""","Tuition","$0",0,4,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$170,626",395,2,"$432"
"Stamford Charter School for Excellence District","=""2960013""","Property","$180,503",395,2,"$457"
"Stamford Charter School for Excellence District","=""2960013""","Other","$8,109",395,2,"$21"
"Stamford Charter School for Excellence District","=""2960013""","Total","$4,102,130",395,1,"$10,385"
"Stamford School District","=""1350011""","Salaries","$193,286,276",16479,2,"$11,729"
"Stamford School District","=""1350011""","Employee Benefits","$49,585,896",16479,2,"$3,009"
"Stamford School District","=""1350011""","Purchased Services","$40,784,993",16479,2,"$2,475"
"Stamford School District","=""1350011""","Tuition","$19,575,471",205,4,"$95,490"
"Stamford School District","=""1350011""","Supplies","$7,226,382",16479,2,"$439"
"Stamford School District","=""1350011""","Property","$2,655,709",16479,2,"$161"
"Stamford School District","=""1350011""","Other","$367,930",16479,2,"$22"
"Stamford School District","=""1350011""","Total","$313,482,657",16684,1,"$18,789"
"Sterling School District","=""1360011""","Salaries","$3,706,800",360,2,"$10,297"
"Sterling School District","=""1360011""","Employee Benefits","$1,066,067",360,2,"$2,961"
"Sterling School District","=""1360011""","Purchased Services","$688,062",360,2,"$1,911"
"Sterling School District","=""1360011""","Tuition","$2,814,433",169,4,"$16,653"
"Sterling School District","=""1360011""","Supplies","$184,986",360,2,"$514"
"Sterling School District","=""1360011""","Property","$96,150",360,2,"$267"
"Sterling School District","=""1360011""","Other","$7,606",360,2,"$21"
"Sterling School District","=""1360011""","Total","$8,564,105",529,1,"$16,189"
"Stonington School District","=""1370011""","Salaries","$23,980,647",1953,2,"$12,279"
"Stonington School District","=""1370011""","Employee Benefits","$6,453,446",1953,2,"$3,304"
"Stonington School District","=""1370011""","Purchased Services","$3,760,989",1953,2,"$1,926"
"Stonington School District","=""1370011""","Tuition","$3,342,286",125,4,"$26,738"
"Stonington School District","=""1370011""","Supplies","$1,682,829",1953,2,"$862"
"Stonington School District","=""1370011""","Property","$1,372,411",1953,2,"$703"
"Stonington School District","=""1370011""","Other","$215,082",1953,2,"$110"
"Stonington School District","=""1370011""","Total","$40,807,690",2078,1,"$19,638"
"Stratford School District","=""1380011""","Salaries","$75,727,563",6795,2,"$11,145"
"Stratford School District","=""1380011""","Employee Benefits","$21,262,736",6795,2,"$3,129"
"Stratford School District","=""1380011""","Purchased Services","$13,128,286",6795,2,"$1,932"
"Stratford School District","=""1380011""","Tuition","$9,735,044",447,4,"$21,779"
"Stratford School District","=""1380011""","Supplies","$2,614,625",6795,2,"$385"
"Stratford School District","=""1380011""","Property","$335,575",6795,2,"$49"
"Stratford School District","=""1380011""","Other","$91,396",6795,2,"$13"
"Stratford School District","=""1380011""","Total","$122,895,225",7242,1,"$16,970"
"Suffield School District","=""1390011""","Salaries","$24,145,987",2109,2,"$11,449"
"Suffield School District","=""1390011""","Employee Benefits","$5,803,475",2109,2,"$2,752"
"Suffield School District","=""1390011""","Purchased Services","$3,181,058",2109,2,"$1,508"
"Suffield School District","=""1390011""","Tuition","$2,823,812",77,4,"$36,673"
"Suffield School District","=""1390011""","Supplies","$1,312,088",2109,2,"$622"
"Suffield School District","=""1390011""","Property","$646,578",2109,2,"$307"
"Suffield School District","=""1390011""","Other","$54,544",2109,2,"$26"
"Suffield School District","=""1390011""","Total","$37,967,542",2186,1,"$17,369"
"The Bridge Academy District","=""2690013""","Salaries","$2,763,037",281,2,"$9,833"
"The Bridge Academy District","=""2690013""","Employee Benefits","$449,455",281,2,"$1,599"
"The Bridge Academy District","=""2690013""","Purchased Services","$174,270",281,2,"$620"
"The Bridge Academy District","=""2690013""","Tuition","$0",0,4,"$0"
"The Bridge Academy District","=""2690013""","Supplies","$180,318",281,2,"$642"
"The Bridge Academy District","=""2690013""","Property","$102,346",281,2,"$364"
"The Bridge Academy District","=""2690013""","Other","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Total","$3,669,426",281,1,"$13,058"
"Thomaston School District","=""1400011""","Salaries","$8,809,829",848,2,"$10,389"
"Thomaston School District","=""1400011""","Employee Benefits","$2,710,901",848,2,"$3,197"
"Thomaston School District","=""1400011""","Purchased Services","$2,637,206",848,2,"$3,110"
"Thomaston School District","=""1400011""","Tuition","$1,062,681",128,4,"$8,302"
"Thomaston School District","=""1400011""","Supplies","$450,772",848,2,"$532"
"Thomaston School District","=""1400011""","Property","$515,047",848,2,"$607"
"Thomaston School District","=""1400011""","Other","$133,618",848,2,"$158"
"Thomaston School District","=""1400011""","Total","$16,320,054",976,1,"$16,721"
"Thompson School District","=""1410011""","Salaries","$10,969,974",974,2,"$11,263"
"Thompson School District","=""1410011""","Employee Benefits","$3,408,611",974,2,"$3,500"
"Thompson School District","=""1410011""","Purchased Services","$2,959,321",974,2,"$3,038"
"Thompson School District","=""1410011""","Tuition","$1,893,764",64,4,"$29,590"
"Thompson School District","=""1410011""","Supplies","$1,075,227",974,2,"$1,104"
"Thompson School District","=""1410011""","Property","$205,907",974,2,"$211"
"Thompson School District","=""1410011""","Other","$51,263",974,2,"$53"
"Thompson School District","=""1410011""","Total","$20,564,068",1038,1,"$19,811"
"Tolland School District","=""1420011""","Salaries","$24,768,161",2331,2,"$10,626"
"Tolland School District","=""1420011""","Employee Benefits","$7,209,814",2331,2,"$3,093"
"Tolland School District","=""1420011""","Purchased Services","$5,167,533",2331,2,"$2,217"
"Tolland School District","=""1420011""","Tuition","$1,974,560",95,4,"$20,785"
"Tolland School District","=""1420011""","Supplies","$2,166,316",2331,2,"$929"
"Tolland School District","=""1420011""","Property","$14,599",2331,2,"$6"
"Tolland School District","=""1420011""","Other","$3,499",2331,2,"$2"
"Tolland School District","=""1420011""","Total","$41,304,481",2426,1,"$17,026"
"Torrington School District","=""1430011""","Salaries","$39,313,006",3789,2,"$10,376"
"Torrington School District","=""1430011""","Employee Benefits","$16,883,443",3789,2,"$4,456"
"Torrington School District","=""1430011""","Purchased Services","$9,924,809",3789,2,"$2,619"
"Torrington School District","=""1430011""","Tuition","$10,913,566",473,4,"$23,073"
"Torrington School District","=""1430011""","Supplies","$1,938,985",3789,2,"$512"
"Torrington School District","=""1430011""","Property","$80,483",3789,2,"$21"
"Torrington School District","=""1430011""","Other","$219,327",3789,2,"$58"
"Torrington School District","=""1430011""","Total","$79,273,619",4262,1,"$18,600"
"Trumbull School District","=""1440011""","Salaries","$75,839,749",6787,2,"$11,174"
"Trumbull School District","=""1440011""","Employee Benefits","$22,112,813",6787,2,"$3,258"
"Trumbull School District","=""1440011""","Purchased Services","$9,671,892",6787,2,"$1,425"
"Trumbull School District","=""1440011""","Tuition","$4,831,074",144,4,"$33,549"
"Trumbull School District","=""1440011""","Supplies","$3,511,354",6787,2,"$517"
"Trumbull School District","=""1440011""","Property","$1,439,622",6787,2,"$212"
"Trumbull School District","=""1440011""","Other","$96,250",6787,2,"$14"
"Trumbull School District","=""1440011""","Total","$117,502,755",6931,1,"$16,953"
"Union School District","=""1450011""","Salaries","$944,514",46,2,"$20,533"
"Union School District","=""1450011""","Employee Benefits","$240,241",46,2,"$5,223"
"Union School District","=""1450011""","Purchased Services","$305,641",46,2,"$6,644"
"Union School District","=""1450011""","Tuition","$556,250",37,4,"$15,034"
"Union School District","=""1450011""","Supplies","$41,828",46,2,"$909"
"Union School District","=""1450011""","Property","$2,958",46,2,"$64"
"Union School District","=""1450011""","Other","$0",46,2,"$0"
"Union School District","=""1450011""","Total","$2,091,432",83,1,"$25,198"
"Vernon School District","=""1460011""","Salaries","$35,462,153",3134,2,"$11,315"
"Vernon School District","=""1460011""","Employee Benefits","$9,031,889",3134,2,"$2,882"
"Vernon School District","=""1460011""","Purchased Services","$6,521,604",3134,2,"$2,081"
"Vernon School District","=""1460011""","Tuition","$3,990,922",301,4,"$13,259"
"Vernon School District","=""1460011""","Supplies","$2,723,399",3134,2,"$869"
"Vernon School District","=""1460011""","Property","$611,342",3134,2,"$195"
"Vernon School District","=""1460011""","Other","$76,992",3134,2,"$25"
"Vernon School District","=""1460011""","Total","$58,418,301",3435,1,"$17,007"
"Voluntown School District","=""1470011""","Salaries","$3,351,029",261,2,"$12,839"
"Voluntown School District","=""1470011""","Employee Benefits","$873,630",261,2,"$3,347"
"Voluntown School District","=""1470011""","Purchased Services","$850,510",261,2,"$3,259"
"Voluntown School District","=""1470011""","Tuition","$1,792,037",107,4,"$16,748"
"Voluntown School District","=""1470011""","Supplies","$264,276",261,2,"$1,013"
"Voluntown School District","=""1470011""","Property","$42,709",261,2,"$164"
"Voluntown School District","=""1470011""","Other","$14,469",261,2,"$55"
"Voluntown School District","=""1470011""","Total","$7,188,660",368,1,"$19,534"
"Wallingford School District","=""1480011""","Salaries","$69,192,049",5649,2,"$12,249"
"Wallingford School District","=""1480011""","Employee Benefits","$15,576,458",5649,2,"$2,757"
"Wallingford School District","=""1480011""","Purchased Services","$14,202,744",5649,2,"$2,514"
"Wallingford School District","=""1480011""","Tuition","$6,041,726",163,4,"$37,066"
"Wallingford School District","=""1480011""","Supplies","$3,070,817",5649,2,"$544"
"Wallingford School District","=""1480011""","Property","$1,244,798",5649,2,"$220"
"Wallingford School District","=""1480011""","Other","$659,692",5649,2,"$117"
"Wallingford School District","=""1480011""","Total","$109,988,283",5812,1,"$18,924"
"Waterbury School District","=""1510011""","Salaries","$156,021,476",18697,2,"$8,345"
"Waterbury School District","=""1510011""","Employee Benefits","$74,606,442",18697,2,"$3,990"
"Waterbury School District","=""1510011""","Purchased Services","$37,095,171",18697,2,"$1,984"
"Waterbury School District","=""1510011""","Tuition","$8,910,931",307,4,"$29,026"
"Waterbury School District","=""1510011""","Supplies","$8,896,296",18697,2,"$476"
"Waterbury School District","=""1510011""","Property","$4,568,275",18697,2,"$244"
"Waterbury School District","=""1510011""","Other","$168,317",18697,2,"$9"
"Waterbury School District","=""1510011""","Total","$290,266,909",19004,1,"$15,274"
"Waterford School District","=""1520011""","Salaries","$31,397,152",2446,2,"$12,836"
"Waterford School District","=""1520011""","Employee Benefits","$8,713,239",2446,2,"$3,562"
"Waterford School District","=""1520011""","Purchased Services","$4,870,223",2446,2,"$1,991"
"Waterford School District","=""1520011""","Tuition","$3,020,044",210,4,"$14,381"
"Waterford School District","=""1520011""","Supplies","$2,415,579",2446,2,"$988"
"Waterford School District","=""1520011""","Property","$1,187,224",2446,2,"$485"
"Waterford School District","=""1520011""","Other","$78,249",2446,2,"$32"
"Waterford School District","=""1520011""","Total","$51,681,711",2656,1,"$19,458"
"Watertown School District","=""1530011""","Salaries","$26,864,461",2705,2,"$9,931"
"Watertown School District","=""1530011""","Employee Benefits","$9,170,591",2705,2,"$3,390"
"Watertown School District","=""1530011""","Purchased Services","$7,458,711",2705,2,"$2,757"
"Watertown School District","=""1530011""","Tuition","$2,610,821",108,4,"$24,174"
"Watertown School District","=""1530011""","Supplies","$1,259,445",2705,2,"$466"
"Watertown School District","=""1530011""","Property","$344,750",2705,2,"$127"
"Watertown School District","=""1530011""","Other","$50,937",2705,2,"$19"
"Watertown School District","=""1530011""","Total","$47,759,716",2813,1,"$16,978"
"West Hartford School District","=""1550011""","Salaries","$110,609,070",9437,2,"$11,721"
"West Hartford School District","=""1550011""","Employee Benefits","$36,547,968",9437,2,"$3,873"
"West Hartford School District","=""1550011""","Purchased Services","$13,124,305",9437,2,"$1,391"
"West Hartford School District","=""1550011""","Tuition","$8,494,285",479,4,"$17,733"
"West Hartford School District","=""1550011""","Supplies","$5,976,456",9437,2,"$633"
"West Hartford School District","=""1550011""","Property","$2,399,497",9437,2,"$254"
"West Hartford School District","=""1550011""","Other","$30",9437,2,"$0"
