"Per Pupil Expenditures by Object (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 09","=""2090012""","Other","$48,763",768,2,"$63"
"Regional School District 09","=""2090012""","Total","$24,608,619",804,1,"$30,608"
"Regional School District 10","=""2100012""","Salaries","$26,005,618",2127,2,"$12,226"
"Regional School District 10","=""2100012""","Employee Benefits","$5,781,348",2127,2,"$2,718"
"Regional School District 10","=""2100012""","Purchased Services","$5,613,946",2127,2,"$2,639"
"Regional School District 10","=""2100012""","Tuition","$3,539,311",88,4,"$40,219"
"Regional School District 10","=""2100012""","Supplies","$1,010,597",2127,2,"$475"
"Regional School District 10","=""2100012""","Property","$849,385",2127,2,"$399"
"Regional School District 10","=""2100012""","Other","$43,523",2127,2,"$20"
"Regional School District 10","=""2100012""","Total","$42,843,728",2215,1,"$19,343"
"Regional School District 11","=""2110012""","Salaries","$3,024,923",220,2,"$13,750"
"Regional School District 11","=""2110012""","Employee Benefits","$662,350",220,2,"$3,011"
"Regional School District 11","=""2110012""","Purchased Services","$1,703,728",220,2,"$7,744"
"Regional School District 11","=""2110012""","Tuition","$1,166,382",37,4,"$31,524"
"Regional School District 11","=""2110012""","Supplies","$402,717",220,2,"$1,831"
"Regional School District 11","=""2110012""","Property","$43,185",220,2,"$196"
"Regional School District 11","=""2110012""","Other","$45,000",220,2,"$205"
"Regional School District 11","=""2110012""","Total","$7,048,285",257,1,"$27,425"
"Regional School District 12","=""2120012""","Salaries","$14,439,184",802,2,"$18,004"
"Regional School District 12","=""2120012""","Employee Benefits","$3,199,247",802,2,"$3,989"
"Regional School District 12","=""2120012""","Purchased Services","$3,219,641",802,2,"$4,015"
"Regional School District 12","=""2120012""","Supplies","$1,644,728",802,2,"$2,051"
"Regional School District 12","=""2120012""","Property","$684,810",802,2,"$854"
"Regional School District 12","=""2120012""","Other � Includes Tuition","$204,265",806,1,"$253"
"Regional School District 12","=""2120012""","Total","$23,391,874",806,1,"$29,022"
"Regional School District 13","=""2130012""","Salaries","$22,781,480",1359,2,"$16,763"
"Regional School District 13","=""2130012""","Employee Benefits","$6,136,407",1359,2,"$4,515"
"Regional School District 13","=""2130012""","Purchased Services","$4,783,664",1359,2,"$3,520"
"Regional School District 13","=""2130012""","Tuition","$1,308,108",24,4,"$54,505"
"Regional School District 13","=""2130012""","Supplies","$1,462,503",1359,2,"$1,076"
"Regional School District 13","=""2130012""","Property","$1,130,126",1359,2,"$832"
"Regional School District 13","=""2130012""","Other","$59,963",1359,2,"$44"
"Regional School District 13","=""2130012""","Total","$37,662,252",1383,1,"$27,232"
"Regional School District 14","=""2140012""","Salaries","$22,898,605",1613,2,"$14,196"
"Regional School District 14","=""2140012""","Employee Benefits","$5,689,974",1613,2,"$3,528"
"Regional School District 14","=""2140012""","Purchased Services","$5,675,573",1613,2,"$3,519"
"Regional School District 14","=""2140012""","Tuition","$981,276",22,4,"$44,603"
"Regional School District 14","=""2140012""","Supplies","$1,264,957",1613,2,"$784"
"Regional School District 14","=""2140012""","Property","$693,337",1613,2,"$430"
"Regional School District 14","=""2140012""","Other","$67,756",1613,2,"$42"
"Regional School District 14","=""2140012""","Total","$37,271,478",1635,1,"$22,796"
"Regional School District 15","=""2150012""","Salaries","$46,192,355",3441,2,"$13,424"
"Regional School District 15","=""2150012""","Employee Benefits","$13,822,143",3441,2,"$4,017"
"Regional School District 15","=""2150012""","Purchased Services","$10,200,570",3441,2,"$2,964"
"Regional School District 15","=""2150012""","Tuition","$5,818,879",100,4,"$58,189"
"Regional School District 15","=""2150012""","Supplies","$5,090,530",3441,2,"$1,479"
"Regional School District 15","=""2150012""","Property","$560,234",3441,2,"$163"
"Regional School District 15","=""2150012""","Other","$303,280",3441,2,"$88"
"Regional School District 15","=""2150012""","Total","$81,987,991",3541,1,"$23,154"
"Regional School District 16","=""2160012""","Salaries","$23,901,326",1949,2,"$12,263"
"Regional School District 16","=""2160012""","Employee Benefits","$5,804,891",1949,2,"$2,978"
"Regional School District 16","=""2160012""","Purchased Services","$5,953,260",1949,2,"$3,055"
"Regional School District 16","=""2160012""","Tuition","$2,103,767",60,4,"$35,063"
"Regional School District 16","=""2160012""","Supplies","$1,802,382",1949,2,"$925"
"Regional School District 16","=""2160012""","Property","$836,895",1949,2,"$429"
"Regional School District 16","=""2160012""","Other","$95,552",1949,2,"$49"
"Regional School District 16","=""2160012""","Total","$40,498,074",2009,1,"$20,158"
"Regional School District 17","=""2170012""","Salaries","$23,586,875",1802,2,"$13,089"
"Regional School District 17","=""2170012""","Employee Benefits","$7,657,355",1802,2,"$4,249"
"Regional School District 17","=""2170012""","Purchased Services","$5,547,079",1802,2,"$3,078"
"Regional School District 17","=""2170012""","Tuition","$2,571,608",29,4,"$88,676"
"Regional School District 17","=""2170012""","Supplies","$3,441,745",1802,2,"$1,910"
"Regional School District 17","=""2170012""","Property","$1,340,415",1802,2,"$744"
"Regional School District 17","=""2170012""","Other","$64,438",1802,2,"$36"
"Regional School District 17","=""2170012""","Total","$44,209,516",1831,1,"$24,145"
"Regional School District 18","=""2180012""","Salaries","$20,992,799",1288,2,"$16,299"
"Regional School District 18","=""2180012""","Employee Benefits","$3,878,940",1288,2,"$3,012"
"Regional School District 18","=""2180012""","Purchased Services","$3,869,310",1288,2,"$3,004"
"Regional School District 18","=""2180012""","Tuition","$330,502",8,4,"$41,313"
"Regional School District 18","=""2180012""","Supplies","$1,938,667",1288,2,"$1,505"
"Regional School District 18","=""2180012""","Property","$405,732",1288,2,"$315"
"Regional School District 18","=""2180012""","Other","$80,123",1288,2,"$62"
"Regional School District 18","=""2180012""","Total","$31,496,072",1296,1,"$24,303"
"Regional School District 19","=""2190012""","Salaries","$14,060,067",1116,2,"$12,599"
"Regional School District 19","=""2190012""","Employee Benefits","$3,091,859",1116,2,"$2,770"
"Regional School District 19","=""2190012""","Purchased Services","$4,760,386",1116,2,"$4,266"
"Regional School District 19","=""2190012""","Tuition","$1,406,926",24,4,"$58,622"
"Regional School District 19","=""2190012""","Supplies","$488,833",1116,2,"$438"
"Regional School District 19","=""2190012""","Property","$198,509",1116,2,"$178"
"Regional School District 19","=""2190012""","Other","$64,873",1116,2,"$58"
"Regional School District 19","=""2190012""","Total","$24,071,454",1140,1,"$21,115"
"Ridgefield School District","=""1180011""","Salaries","$64,335,553",4540,2,"$14,171"
"Ridgefield School District","=""1180011""","Employee Benefits","$18,472,695",4540,2,"$4,069"
"Ridgefield School District","=""1180011""","Purchased Services","$12,358,295",4540,2,"$2,722"
"Ridgefield School District","=""1180011""","Tuition","$6,701,588",37,4,"$181,124"
"Ridgefield School District","=""1180011""","Supplies","$5,961,519",4540,2,"$1,313"
"Ridgefield School District","=""1180011""","Property","$664,516",4540,2,"$146"
"Ridgefield School District","=""1180011""","Other","$561,231",4540,2,"$124"
"Ridgefield School District","=""1180011""","Total","$109,055,396",4577,1,"$23,827"
"Rocky Hill School District","=""1190011""","Salaries","$34,562,954",2544,2,"$13,586"
"Rocky Hill School District","=""1190011""","Employee Benefits","$8,172,433",2544,2,"$3,212"
"Rocky Hill School District","=""1190011""","Purchased Services","$5,853,684",2544,2,"$2,301"
"Rocky Hill School District","=""1190011""","Tuition","$1,662,529",155,4,"$10,726"
"Rocky Hill School District","=""1190011""","Supplies","$2,061,263",2544,2,"$810"
"Rocky Hill School District","=""1190011""","Property","$1,243,048",2544,2,"$489"
"Rocky Hill School District","=""1190011""","Other","$69,798",2544,2,"$27"
"Rocky Hill School District","=""1190011""","Total","$53,625,708",2699,1,"$19,869"
"Salem School District","=""1210011""","Salaries","$4,695,257",397,2,"$11,827"
"Salem School District","=""1210011""","Employee Benefits","$1,052,556",397,2,"$2,651"
"Salem School District","=""1210011""","Purchased Services","$2,071,288",397,2,"$5,217"
"Salem School District","=""1210011""","Tuition","$3,580,203",187,4,"$19,145"
"Salem School District","=""1210011""","Supplies","$244,689",397,2,"$616"
"Salem School District","=""1210011""","Property","$151,205",397,2,"$381"
"Salem School District","=""1210011""","Other","$8,586",397,2,"$22"
"Salem School District","=""1210011""","Total","$11,803,784",584,1,"$20,212"
"Salisbury School District","=""1220011""","Salaries","$5,219,856",296,2,"$17,635"
"Salisbury School District","=""1220011""","Employee Benefits","$1,513,318",296,2,"$5,113"
"Salisbury School District","=""1220011""","Purchased Services","$1,031,213",296,2,"$3,484"
"Salisbury School District","=""1220011""","Tuition","$43,525",0,4,"$0"
"Salisbury School District","=""1220011""","Supplies","$370,094",296,2,"$1,250"
"Salisbury School District","=""1220011""","Property","$142,140",296,2,"$480"
"Salisbury School District","=""1220011""","Other","$2,220",296,2,"$7"
"Salisbury School District","=""1220011""","Total","$8,322,365",296,1,"$28,116"
"Scotland School District","=""1230011""","Salaries","$1,636,736",96,2,"$17,049"
"Scotland School District","=""1230011""","Employee Benefits","$196,366",96,2,"$2,045"
"Scotland School District","=""1230011""","Purchased Services","$661,929",96,2,"$6,895"
"Scotland School District","=""1230011""","Tuition","$74,444",9,4,"$8,272"
"Scotland School District","=""1230011""","Supplies","$128,887",96,2,"$1,343"
"Scotland School District","=""1230011""","Property","$78,545",96,2,"$818"
"Scotland School District","=""1230011""","Other","$10,995",96,2,"$115"
"Scotland School District","=""1230011""","Total","$2,787,901",105,1,"$26,551"
"Seymour School District","=""1240011""","Salaries","$23,196,423",2123,2,"$10,926"
"Seymour School District","=""1240011""","Employee Benefits","$6,383,315",2123,2,"$3,007"
"Seymour School District","=""1240011""","Purchased Services","$5,265,313",2123,2,"$2,480"
"Seymour School District","=""1240011""","Tuition","$2,257,541",86,4,"$26,250"
"Seymour School District","=""1240011""","Supplies","$1,899,299",2123,2,"$895"
"Seymour School District","=""1240011""","Property","$2,226,771",2123,2,"$1,049"
"Seymour School District","=""1240011""","Other","$60,128",2123,2,"$28"
"Seymour School District","=""1240011""","Total","$41,288,790",2209,1,"$18,691"
"Sharon School District","=""1250011""","Salaries","$2,863,303",97,2,"$29,519"
"Sharon School District","=""1250011""","Employee Benefits","$903,908",97,2,"$9,319"
"Sharon School District","=""1250011""","Purchased Services","$716,389",97,2,"$7,385"
"Sharon School District","=""1250011""","Supplies","$364,329",97,2,"$3,756"
"Sharon School District","=""1250011""","Property","$68,071",97,2,"$702"
"Sharon School District","=""1250011""","Other � Includes Tuition","$128,077",98,1,"$1,307"
"Sharon School District","=""1250011""","Total","$5,044,078",98,1,"$51,470"
"Shelton School District","=""1260011""","Salaries","$50,653,222",4491,2,"$11,279"
"Shelton School District","=""1260011""","Employee Benefits","$12,607,298",4491,2,"$2,807"
"Shelton School District","=""1260011""","Purchased Services","$8,371,537",4491,2,"$1,864"
"Shelton School District","=""1260011""","Tuition","$5,364,333",191,4,"$28,086"
"Shelton School District","=""1260011""","Supplies","$3,758,130",4491,2,"$837"
"Shelton School District","=""1260011""","Property","$2,743,537",4491,2,"$611"
"Shelton School District","=""1260011""","Other","$358,942",4491,2,"$80"
"Shelton School District","=""1260011""","Total","$83,856,998",4682,1,"$17,911"
"Sherman School District","=""1270011""","Salaries","$4,976,646",264,2,"$18,851"
"Sherman School District","=""1270011""","Employee Benefits","$1,044,384",264,2,"$3,956"
"Sherman School District","=""1270011""","Purchased Services","$1,275,530",264,2,"$4,832"
"Sherman School District","=""1270011""","Tuition","$2,064,853",120,4,"$17,207"
"Sherman School District","=""1270011""","Supplies","$216,258",264,2,"$819"
"Sherman School District","=""1270011""","Property","$34,215",264,2,"$130"
"Sherman School District","=""1270011""","Other","$19,701",264,2,"$75"
"Sherman School District","=""1270011""","Total","$9,631,587",384,1,"$25,082"
"Side By Side Charter School District","=""2700013""","Salaries","$2,262,007",236,2,"$9,585"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$477,281",236,2,"$2,022"
"Side By Side Charter School District","=""2700013""","Purchased Services","$460,750",236,2,"$1,952"
"Side By Side Charter School District","=""2700013""","Tuition","$0",0,4,"$0"
"Side By Side Charter School District","=""2700013""","Supplies","$249,354",236,2,"$1,057"
"Side By Side Charter School District","=""2700013""","Property","$28,056",236,2,"$119"
"Side By Side Charter School District","=""2700013""","Other","$80",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Total","$3,477,527",236,1,"$14,735"
"Simsbury School District","=""1280011""","Salaries","$54,327,463",4092,2,"$13,277"
"Simsbury School District","=""1280011""","Employee Benefits","$13,601,265",4092,2,"$3,324"
"Simsbury School District","=""1280011""","Purchased Services","$8,662,393",4092,2,"$2,117"
"Simsbury School District","=""1280011""","Tuition","$4,708,858",159,4,"$29,615"
"Simsbury School District","=""1280011""","Supplies","$3,275,821",4092,2,"$801"
"Simsbury School District","=""1280011""","Property","$838,260",4092,2,"$205"
"Simsbury School District","=""1280011""","Other","$357,938",4092,2,"$87"
"Simsbury School District","=""1280011""","Total","$85,771,998",4251,1,"$20,177"
"Somers School District","=""1290011""","Salaries","$17,976,933",1337,2,"$13,446"
"Somers School District","=""1290011""","Employee Benefits","$4,122,776",1337,2,"$3,084"
"Somers School District","=""1290011""","Purchased Services","$2,881,626",1337,2,"$2,155"
"Somers School District","=""1290011""","Tuition","$904,426",30,4,"$30,148"
"Somers School District","=""1290011""","Supplies","$1,546,216",1337,2,"$1,156"
"Somers School District","=""1290011""","Property","$797,372",1337,2,"$596"
"Somers School District","=""1290011""","Other","$32,371",1337,2,"$24"
"Somers School District","=""1290011""","Total","$28,261,721",1367,1,"$20,674"
"South Windsor School District","=""1320011""","Salaries","$57,768,833",4855,2,"$11,899"
"South Windsor School District","=""1320011""","Employee Benefits","$12,324,034",4855,2,"$2,538"
"South Windsor School District","=""1320011""","Purchased Services","$8,629,390",4855,2,"$1,777"
"South Windsor School District","=""1320011""","Tuition","$3,731,518",256,4,"$14,576"
"South Windsor School District","=""1320011""","Supplies","$3,737,032",4855,2,"$770"
"South Windsor School District","=""1320011""","Property","$1,790,571",4855,2,"$369"
"South Windsor School District","=""1320011""","Other","$101,961",4855,2,"$21"
"South Windsor School District","=""1320011""","Total","$88,083,340",5111,1,"$17,234"
"Southington School District","=""1310011""","Salaries","$71,995,323",6244,2,"$11,530"
"Southington School District","=""1310011""","Employee Benefits","$20,040,611",6244,2,"$3,210"
"Southington School District","=""1310011""","Purchased Services","$13,358,645",6244,2,"$2,139"
"Southington School District","=""1310011""","Tuition","$5,807,565",136,4,"$42,703"
"Southington School District","=""1310011""","Supplies","$2,562,554",6244,2,"$410"
"Southington School District","=""1310011""","Property","$678,114",6244,2,"$109"
"Southington School District","=""1310011""","Other","$92,085",6244,2,"$15"
"Southington School District","=""1310011""","Total","$114,534,898",6380,1,"$17,952"
"Sprague School District","=""1330011""","Salaries","$2,757,162",270,2,"$10,212"
"Sprague School District","=""1330011""","Employee Benefits","$720,247",270,2,"$2,668"
"Sprague School District","=""1330011""","Purchased Services","$1,181,789",270,2,"$4,377"
"Sprague School District","=""1330011""","Tuition","$2,466,728",122,4,"$20,219"
"Sprague School District","=""1330011""","Supplies","$313,313",270,2,"$1,160"
"Sprague School District","=""1330011""","Property","$87,337",270,2,"$323"
"Sprague School District","=""1330011""","Other","$26,615",270,2,"$99"
"Sprague School District","=""1330011""","Total","$7,553,191",392,1,"$19,268"
"Stafford School District","=""1340011""","Salaries","$18,322,827",1390,2,"$13,182"
"Stafford School District","=""1340011""","Employee Benefits","$5,405,937",1390,2,"$3,889"
"Stafford School District","=""1340011""","Purchased Services","$4,955,558",1390,2,"$3,565"
"Stafford School District","=""1340011""","Tuition","$1,657,431",44,4,"$37,669"
"Stafford School District","=""1340011""","Supplies","$1,191,855",1390,2,"$857"
"Stafford School District","=""1340011""","Property","$676,052",1390,2,"$486"
"Stafford School District","=""1340011""","Other","$246,326",1390,2,"$177"
"Stafford School District","=""1340011""","Total","$32,455,986",1434,1,"$22,633"
"Stamford Charter School for Excellence District","=""2960013""","Salaries","$2,993,307",561,2,"$5,336"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$980,562",561,2,"$1,748"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services","$1,426,960",561,2,"$2,544"
"Stamford Charter School for Excellence District","=""2960013""","Tuition","$0",0,4,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$418,413",561,2,"$746"
"Stamford Charter School for Excellence District","=""2960013""","Property","$332,385",561,2,"$592"
"Stamford Charter School for Excellence District","=""2960013""","Other","$15,847",561,2,"$28"
"Stamford Charter School for Excellence District","=""2960013""","Total","$6,167,474",561,1,"$10,994"
"Stamford School District","=""1350011""","Salaries","$218,600,193",16040,2,"$13,628"
"Stamford School District","=""1350011""","Employee Benefits","$54,813,056",16040,2,"$3,417"
"Stamford School District","=""1350011""","Purchased Services","$57,719,401",16040,2,"$3,598"
"Stamford School District","=""1350011""","Tuition","$21,296,570",206,4,"$103,381"
"Stamford School District","=""1350011""","Supplies","$8,719,915",16040,2,"$544"
"Stamford School District","=""1350011""","Property","$1,183,877",16040,2,"$74"
"Stamford School District","=""1350011""","Other","$300,545",16040,2,"$19"
"Stamford School District","=""1350011""","Total","$362,633,556",16246,1,"$22,321"
"Sterling School District","=""1360011""","Salaries","$4,041,906",315,2,"$12,831"
"Sterling School District","=""1360011""","Employee Benefits","$1,118,045",315,2,"$3,549"
"Sterling School District","=""1360011""","Purchased Services","$822,927",315,2,"$2,612"
"Sterling School District","=""1360011""","Tuition","$2,483,471",149,4,"$16,668"
"Sterling School District","=""1360011""","Supplies","$410,785",315,2,"$1,304"
"Sterling School District","=""1360011""","Property","$234,536",315,2,"$745"
"Sterling School District","=""1360011""","Other","$11,681",315,2,"$37"
"Sterling School District","=""1360011""","Total","$9,123,351",464,1,"$19,662"
"Stonington School District","=""1370011""","Salaries","$26,174,497",1781,2,"$14,697"
"Stonington School District","=""1370011""","Employee Benefits","$6,111,988",1781,2,"$3,432"
"Stonington School District","=""1370011""","Purchased Services","$3,993,587",1781,2,"$2,242"
"Stonington School District","=""1370011""","Tuition","$2,470,146",84,4,"$29,407"
"Stonington School District","=""1370011""","Supplies","$1,871,752",1781,2,"$1,051"
"Stonington School District","=""1370011""","Property","$1,190,997",1781,2,"$669"
"Stonington School District","=""1370011""","Other","$510,374",1781,2,"$287"
"Stonington School District","=""1370011""","Total","$42,323,341",1865,1,"$22,693"
"Stratford School District","=""1380011""","Salaries","$82,516,687",6702,2,"$12,312"
"Stratford School District","=""1380011""","Employee Benefits","$23,307,295",6702,2,"$3,478"
"Stratford School District","=""1380011""","Purchased Services","$17,275,954",6702,2,"$2,578"
"Stratford School District","=""1380011""","Tuition","$10,726,752",373,4,"$28,758"
"Stratford School District","=""1380011""","Supplies","$5,194,818",6702,2,"$775"
"Stratford School District","=""1380011""","Property","$1,386,819",6702,2,"$207"
"Stratford School District","=""1380011""","Other","$1,356,792",6702,2,"$202"
"Stratford School District","=""1380011""","Total","$141,765,117",7075,1,"$20,037"
"Suffield School District","=""1390011""","Salaries","$25,439,048",2027,2,"$12,550"
"Suffield School District","=""1390011""","Employee Benefits","$6,425,002",2027,2,"$3,170"
"Suffield School District","=""1390011""","Purchased Services","$4,101,272",2027,2,"$2,023"
"Suffield School District","=""1390011""","Tuition","$2,689,996",60,4,"$44,833"
"Suffield School District","=""1390011""","Supplies","$1,393,043",2027,2,"$687"
"Suffield School District","=""1390011""","Property","$970,185",2027,2,"$479"
"Suffield School District","=""1390011""","Other","$43,298",2027,2,"$21"
"Suffield School District","=""1390011""","Total","$41,061,845",2087,1,"$19,675"
"The Bridge Academy District","=""2690013""","Salaries","$3,271,185",280,2,"$11,683"
"The Bridge Academy District","=""2690013""","Employee Benefits","$697,202",280,2,"$2,490"
"The Bridge Academy District","=""2690013""","Purchased Services","$392,258",280,2,"$1,401"
"The Bridge Academy District","=""2690013""","Tuition","$0",0,4,"$0"
"The Bridge Academy District","=""2690013""","Supplies","$243,360",280,2,"$869"
"The Bridge Academy District","=""2690013""","Property","$30,612",280,2,"$109"
"The Bridge Academy District","=""2690013""","Other","$0",280,2,"$0"
"The Bridge Academy District","=""2690013""","Total","$4,634,617",280,1,"$16,552"
"Thomaston School District","=""1400011""","Salaries","$10,117,704",816,2,"$12,399"
"Thomaston School District","=""1400011""","Employee Benefits","$2,615,020",816,2,"$3,205"
"Thomaston School District","=""1400011""","Purchased Services","$3,333,876",816,2,"$4,086"
"Thomaston School District","=""1400011""","Tuition","$1,153,403",109,4,"$10,582"
"Thomaston School District","=""1400011""","Supplies","$540,623",816,2,"$663"
"Thomaston School District","=""1400011""","Property","$536,325",816,2,"$657"
"Thomaston School District","=""1400011""","Other","$135,034",816,2,"$165"
"Thomaston School District","=""1400011""","Total","$18,431,986",925,1,"$19,926"
"Thompson School District","=""1410011""","Salaries","$11,636,779",903,2,"$12,887"
"Thompson School District","=""1410011""","Employee Benefits","$3,141,742",903,2,"$3,479"
"Thompson School District","=""1410011""","Purchased Services","$3,384,193",903,2,"$3,748"
"Thompson School District","=""1410011""","Tuition","$1,689,517",52,4,"$32,491"
"Thompson School District","=""1410011""","Supplies","$1,361,197",903,2,"$1,507"
"Thompson School District","=""1410011""","Property","$207,953",903,2,"$230"
"Thompson School District","=""1410011""","Other","$64,004",903,2,"$71"
"Thompson School District","=""1410011""","Total","$21,485,384",955,1,"$22,498"
"Tolland School District","=""1420011""","Salaries","$25,784,354",2286,2,"$11,279"
"Tolland School District","=""1420011""","Employee Benefits","$7,189,040",2286,2,"$3,145"
"Tolland School District","=""1420011""","Purchased Services","$5,734,854",2286,2,"$2,509"
"Tolland School District","=""1420011""","Tuition","$2,645,724",75,4,"$35,276"
"Tolland School District","=""1420011""","Supplies","$2,664,846",2286,2,"$1,166"
"Tolland School District","=""1420011""","Property","$96,009",2286,2,"$42"
"Tolland School District","=""1420011""","Other","$2,461",2286,2,"$1"
"Tolland School District","=""1420011""","Total","$44,117,288",2361,1,"$18,686"
"Torrington School District","=""1430011""","Salaries","$46,378,292",3836,2,"$12,090"
"Torrington School District","=""1430011""","Employee Benefits","$17,002,642",3836,2,"$4,432"
"Torrington School District","=""1430011""","Purchased Services","$10,340,953",3836,2,"$2,696"
"Torrington School District","=""1430011""","Tuition","$9,343,891",369,4,"$25,322"
"Torrington School District","=""1430011""","Supplies","$3,885,420",3836,2,"$1,013"
"Torrington School District","=""1430011""","Property","$1,564,820",3836,2,"$408"
"Torrington School District","=""1430011""","Other","$243,081",3836,2,"$63"
"Torrington School District","=""1430011""","Total","$88,759,098",4205,1,"$21,108"
"Trumbull School District","=""1440011""","Salaries","$80,694,170",6894,2,"$11,705"
"Trumbull School District","=""1440011""","Employee Benefits","$23,829,324",6894,2,"$3,457"
"Trumbull School District","=""1440011""","Purchased Services","$14,900,637",6894,2,"$2,161"
"Trumbull School District","=""1440011""","Tuition","$5,356,098",140,4,"$38,258"
"Trumbull School District","=""1440011""","Supplies","$4,222,697",6894,2,"$613"
"Trumbull School District","=""1440011""","Property","$764,322",6894,2,"$111"
"Trumbull School District","=""1440011""","Other","$732,075",6894,2,"$106"
"Trumbull School District","=""1440011""","Total","$130,499,323",7034,1,"$18,553"
"Union School District","=""1450011""","Salaries","$903,859",53,2,"$17,054"
"Union School District","=""1450011""","Employee Benefits","$135,810",53,2,"$2,562"
"Union School District","=""1450011""","Purchased Services","$357,284",53,2,"$6,741"
"Union School District","=""1450011""","Tuition","$396,019",22,4,"$18,001"
"Union School District","=""1450011""","Supplies","$53,235",53,2,"$1,004"
"Union School District","=""1450011""","Property","$1,318",53,2,"$25"
"Union School District","=""1450011""","Other","$20,433",53,2,"$386"
"Union School District","=""1450011""","Total","$1,867,958",75,1,"$24,906"
"Vernon School District","=""1460011""","Salaries","$39,452,794",3137,2,"$12,577"
"Vernon School District","=""1460011""","Employee Benefits","$9,134,015",3137,2,"$2,912"
"Vernon School District","=""1460011""","Purchased Services","$7,215,305",3137,2,"$2,300"
"Vernon School District","=""1460011""","Tuition","$4,657,738",278,4,"$16,754"
"Vernon School District","=""1460011""","Supplies","$3,625,610",3137,2,"$1,156"
"Vernon School District","=""1460011""","Property","$942,533",3137,2,"$300"
"Vernon School District","=""1460011""","Other","$0",3137,2,"$0"
"Vernon School District","=""1460011""","Total","$65,027,993",3415,1,"$19,042"
"Voluntown School District","=""1470011""","Salaries","$3,468,140",248,2,"$13,984"
"Voluntown School District","=""1470011""","Employee Benefits","$814,002",248,2,"$3,282"
"Voluntown School District","=""1470011""","Purchased Services","$885,734",248,2,"$3,572"
"Voluntown School District","=""1470011""","Tuition","$1,801,555",98,4,"$18,383"
"Voluntown School District","=""1470011""","Supplies","$419,231",248,2,"$1,690"
"Voluntown School District","=""1470011""","Property","$80,921",248,2,"$326"
"Voluntown School District","=""1470011""","Other","$12,285",248,2,"$50"
"Voluntown School District","=""1470011""","Total","$7,481,868",346,1,"$21,624"
"Wallingford School District","=""1480011""","Salaries","$75,488,244",5299,2,"$14,246"
"Wallingford School District","=""1480011""","Employee Benefits","$16,970,738",5299,2,"$3,203"
"Wallingford School District","=""1480011""","Purchased Services","$16,668,183",5299,2,"$3,146"
"Wallingford School District","=""1480011""","Tuition","$8,135,782",138,4,"$58,955"
"Wallingford School District","=""1480011""","Supplies","$4,285,871",5299,2,"$809"
"Wallingford School District","=""1480011""","Property","$1,517,895",5299,2,"$286"
"Wallingford School District","=""1480011""","Other","$307,879",5299,2,"$58"
"Wallingford School District","=""1480011""","Total","$123,374,591",5437,1,"$22,692"
"Waterbury School District","=""1510011""","Salaries","$171,243,040",18630,2,"$9,192"
"Waterbury School District","=""1510011""","Employee Benefits","$74,161,615",18630,2,"$3,981"
"Waterbury School District","=""1510011""","Purchased Services","$62,017,552",18630,2,"$3,329"
"Waterbury School District","=""1510011""","Tuition","$14,576,660",652,4,"$22,357"
"Waterbury School District","=""1510011""","Supplies","$12,789,942",18630,2,"$687"
"Waterbury School District","=""1510011""","Property","$19,386,562",18630,2,"$1,041"
"Waterbury School District","=""1510011""","Other","$710,116",18630,2,"$38"
"Waterbury School District","=""1510011""","Total","$354,885,488",19282,1,"$18,405"
"Waterford School District","=""1520011""","Salaries","$33,350,807",2316,2,"$14,400"
"Waterford School District","=""1520011""","Employee Benefits","$9,608,011",2316,2,"$4,149"
"Waterford School District","=""1520011""","Purchased Services","$6,069,307",2316,2,"$2,621"
"Waterford School District","=""1520011""","Tuition","$2,995,298",174,4,"$17,214"
"Waterford School District","=""1520011""","Supplies","$3,123,807",2316,2,"$1,349"
"Waterford School District","=""1520011""","Property","$1,559,564",2316,2,"$673"
"Waterford School District","=""1520011""","Other","$64,809",2316,2,"$28"
"Waterford School District","=""1520011""","Total","$56,771,603",2490,1,"$22,800"
"Watertown School District","=""1530011""","Salaries","$30,322,352",2574,2,"$11,780"
"Watertown School District","=""1530011""","Employee Benefits","$9,812,512",2574,2,"$3,812"
"Watertown School District","=""1530011""","Purchased Services","$9,502,638",2574,2,"$3,692"
"Watertown School District","=""1530011""","Tuition","$4,300,014",177,4,"$24,294"
"Watertown School District","=""1530011""","Supplies","$1,386,556",2574,2,"$539"
"Watertown School District","=""1530011""","Property","$293,144",2574,2,"$114"
"Watertown School District","=""1530011""","Other","$88,115",2574,2,"$34"
"Watertown School District","=""1530011""","Total","$55,705,331",2751,1,"$20,249"
"West Hartford School District","=""1550011""","Salaries","$123,243,276",9134,2,"$13,493"
"West Hartford School District","=""1550011""","Employee Benefits","$36,259,436",9134,2,"$3,970"
