"Per Pupil Expenditures by Object (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 10","=""2100012""","Salaries","$23,712,850",2335,2,"$10,155"
"Regional School District 10","=""2100012""","Employee Benefits","$5,025,677",2335,2,"$2,152"
"Regional School District 10","=""2100012""","Purchased Services","$4,963,939",2335,2,"$2,126"
"Regional School District 10","=""2100012""","Tuition","$2,092,336",94,4,"$22,259"
"Regional School District 10","=""2100012""","Supplies","$1,128,775",2335,2,"$483"
"Regional School District 10","=""2100012""","Property","$1,483,394",2335,2,"$635"
"Regional School District 10","=""2100012""","Other","$26,049",2335,2,"$11"
"Regional School District 10","=""2100012""","Total","$38,433,019",2429,1,"$15,823"
"Regional School District 11","=""2110012""","Salaries","$3,261,365",233,2,"$13,997"
"Regional School District 11","=""2110012""","Employee Benefits","$728,130",233,2,"$3,125"
"Regional School District 11","=""2110012""","Purchased Services","$1,519,709",233,2,"$6,522"
"Regional School District 11","=""2110012""","Tuition","$646,624",43,4,"$15,038"
"Regional School District 11","=""2110012""","Supplies","$219,282",233,2,"$941"
"Regional School District 11","=""2110012""","Property","$50,334",233,2,"$216"
"Regional School District 11","=""2110012""","Other","$39,486",233,2,"$169"
"Regional School District 11","=""2110012""","Total","$6,464,930",276,1,"$23,424"
"Regional School District 12","=""2120012""","Salaries","$12,551,699",689,2,"$18,217"
"Regional School District 12","=""2120012""","Employee Benefits","$2,819,257",689,2,"$4,092"
"Regional School District 12","=""2120012""","Purchased Services","$2,866,733",689,2,"$4,161"
"Regional School District 12","=""2120012""","Tuition","$484,560",14,4,"$34,611"
"Regional School District 12","=""2120012""","Supplies","$940,553",689,2,"$1,365"
"Regional School District 12","=""2120012""","Property","$371,181",689,2,"$539"
"Regional School District 12","=""2120012""","Other","$34,366",689,2,"$50"
"Regional School District 12","=""2120012""","Total","$20,068,349",703,1,"$28,547"
"Regional School District 13","=""2130012""","Salaries","$21,167,797",1669,2,"$12,683"
"Regional School District 13","=""2130012""","Employee Benefits","$6,337,581",1669,2,"$3,797"
"Regional School District 13","=""2130012""","Purchased Services","$3,590,128",1669,2,"$2,151"
"Regional School District 13","=""2130012""","Tuition","$1,152,342",38,4,"$30,325"
"Regional School District 13","=""2130012""","Supplies","$1,645,122",1669,2,"$986"
"Regional School District 13","=""2130012""","Property","$409,646",1669,2,"$245"
"Regional School District 13","=""2130012""","Other","$53,735",1669,2,"$32"
"Regional School District 13","=""2130012""","Total","$34,356,351",1707,1,"$20,127"
"Regional School District 14","=""2140012""","Salaries","$19,959,306",1707,2,"$11,693"
"Regional School District 14","=""2140012""","Employee Benefits","$4,978,244",1707,2,"$2,916"
"Regional School District 14","=""2140012""","Purchased Services","$5,433,678",1707,2,"$3,183"
"Regional School District 14","=""2140012""","Tuition","$1,264,340",18,4,"$70,241"
"Regional School District 14","=""2140012""","Supplies","$946,365",1707,2,"$554"
"Regional School District 14","=""2140012""","Property","$463,903",1707,2,"$272"
"Regional School District 14","=""2140012""","Other","$66,404",1707,2,"$39"
"Regional School District 14","=""2140012""","Total","$33,112,240",1725,1,"$19,196"
"Regional School District 15","=""2150012""","Salaries","$38,771,253",3607,2,"$10,749"
"Regional School District 15","=""2150012""","Employee Benefits","$13,463,050",3607,2,"$3,732"
"Regional School District 15","=""2150012""","Purchased Services","$7,668,439",3607,2,"$2,126"
"Regional School District 15","=""2150012""","Tuition","$3,571,289",73,4,"$48,922"
"Regional School District 15","=""2150012""","Supplies","$4,144,632",3607,2,"$1,149"
"Regional School District 15","=""2150012""","Property","$315,445",3607,2,"$87"
"Regional School District 15","=""2150012""","Other","$113,826",3607,2,"$32"
"Regional School District 15","=""2150012""","Total","$68,047,933",3680,1,"$18,491"
"Regional School District 16","=""2160012""","Salaries","$21,145,881",2188,2,"$9,664"
"Regional School District 16","=""2160012""","Employee Benefits","$5,882,582",2188,2,"$2,689"
"Regional School District 16","=""2160012""","Purchased Services","$5,423,904",2188,2,"$2,479"
"Regional School District 16","=""2160012""","Tuition","$1,377,305",51,4,"$27,006"
"Regional School District 16","=""2160012""","Supplies","$1,903,622",2188,2,"$870"
"Regional School District 16","=""2160012""","Property","$567,724",2188,2,"$259"
"Regional School District 16","=""2160012""","Other","$81,452",2188,2,"$37"
"Regional School District 16","=""2160012""","Total","$36,382,470",2239,1,"$16,249"
"Regional School District 17","=""2170012""","Salaries","$21,771,392",2053,2,"$10,605"
"Regional School District 17","=""2170012""","Employee Benefits","$7,868,504",2053,2,"$3,833"
"Regional School District 17","=""2170012""","Purchased Services","$5,194,091",2053,2,"$2,530"
"Regional School District 17","=""2170012""","Tuition","$1,629,619",44,4,"$37,037"
"Regional School District 17","=""2170012""","Supplies","$2,527,602",2053,2,"$1,231"
"Regional School District 17","=""2170012""","Property","$786,673",2053,2,"$383"
"Regional School District 17","=""2170012""","Other","$54,112",2053,2,"$26"
"Regional School District 17","=""2170012""","Total","$39,831,992",2097,1,"$18,995"
"Regional School District 18","=""2180012""","Salaries","$18,152,532",1273,2,"$14,260"
"Regional School District 18","=""2180012""","Employee Benefits","$4,141,169",1273,2,"$3,253"
"Regional School District 18","=""2180012""","Purchased Services","$3,800,041",1273,2,"$2,985"
"Regional School District 18","=""2180012""","Tuition","$961,652",16,4,"$60,103"
"Regional School District 18","=""2180012""","Supplies","$1,686,906",1273,2,"$1,325"
"Regional School District 18","=""2180012""","Property","$264,785",1273,2,"$208"
"Regional School District 18","=""2180012""","Other","$65,217",1273,2,"$51"
"Regional School District 18","=""2180012""","Total","$29,072,304",1289,1,"$22,554"
"Regional School District 19","=""2190012""","Salaries","$12,899,193",1198,2,"$10,767"
"Regional School District 19","=""2190012""","Employee Benefits","$3,141,195",1198,2,"$2,622"
"Regional School District 19","=""2190012""","Purchased Services","$4,061,071",1198,2,"$3,390"
"Regional School District 19","=""2190012""","Tuition","$1,315,248",34,4,"$38,684"
"Regional School District 19","=""2190012""","Supplies","$897,948",1198,2,"$750"
"Regional School District 19","=""2190012""","Property","$496,973",1198,2,"$415"
"Regional School District 19","=""2190012""","Other","$17,637",1198,2,"$15"
"Regional School District 19","=""2190012""","Total","$22,829,266",1232,1,"$18,530"
"Ridgefield School District","=""1180011""","Salaries","$57,649,851",4908,2,"$11,746"
"Ridgefield School District","=""1180011""","Employee Benefits","$17,812,382",4908,2,"$3,629"
"Ridgefield School District","=""1180011""","Purchased Services","$11,743,209",4908,2,"$2,393"
"Ridgefield School District","=""1180011""","Tuition","$3,859,961",31,4,"$124,515"
"Ridgefield School District","=""1180011""","Supplies","$3,348,553",4908,2,"$682"
"Ridgefield School District","=""1180011""","Property","$985,675",4908,2,"$201"
"Ridgefield School District","=""1180011""","Other","$-285,765",4908,2,"$-58"
"Ridgefield School District","=""1180011""","Total","$95,113,867",4939,1,"$19,258"
"Rocky Hill School District","=""1190011""","Salaries","$27,574,897",2700,2,"$10,213"
"Rocky Hill School District","=""1190011""","Employee Benefits","$6,594,466",2700,2,"$2,442"
"Rocky Hill School District","=""1190011""","Purchased Services","$5,515,169",2700,2,"$2,043"
"Rocky Hill School District","=""1190011""","Tuition","$2,152,306",187,4,"$11,510"
"Rocky Hill School District","=""1190011""","Supplies","$1,779,881",2700,2,"$659"
"Rocky Hill School District","=""1190011""","Property","$834,582",2700,2,"$309"
"Rocky Hill School District","=""1190011""","Other","$74,887",2700,2,"$28"
"Rocky Hill School District","=""1190011""","Total","$44,526,187",2887,1,"$15,423"
"Salem School District","=""1210011""","Salaries","$4,437,529",397,2,"$11,178"
"Salem School District","=""1210011""","Employee Benefits","$753,343",397,2,"$1,898"
"Salem School District","=""1210011""","Purchased Services","$1,687,717",397,2,"$4,251"
"Salem School District","=""1210011""","Tuition","$3,562,951",219,4,"$16,269"
"Salem School District","=""1210011""","Supplies","$179,004",397,2,"$451"
"Salem School District","=""1210011""","Property","$73,879",397,2,"$186"
"Salem School District","=""1210011""","Other","$7,749",397,2,"$20"
"Salem School District","=""1210011""","Total","$10,702,173",616,1,"$17,374"
"Salisbury School District","=""1220011""","Salaries","$4,190,599",298,2,"$14,062"
"Salisbury School District","=""1220011""","Employee Benefits","$1,106,590",298,2,"$3,713"
"Salisbury School District","=""1220011""","Purchased Services","$1,236,958",298,2,"$4,151"
"Salisbury School District","=""1220011""","Supplies","$253,329",298,2,"$850"
"Salisbury School District","=""1220011""","Property","$30,717",298,2,"$103"
"Salisbury School District","=""1220011""","Other � Includes Tuition","$54,499",300,1,"$182"
"Salisbury School District","=""1220011""","Total","$6,872,692",300,1,"$22,909"
"Scotland School District","=""1230011""","Salaries","$1,732,383",119,2,"$14,558"
"Scotland School District","=""1230011""","Employee Benefits","$298,105",119,2,"$2,505"
"Scotland School District","=""1230011""","Purchased Services","$338,763",119,2,"$2,847"
"Scotland School District","=""1230011""","Tuition","$35,312",6,4,"$5,885"
"Scotland School District","=""1230011""","Supplies","$164,067",119,2,"$1,379"
"Scotland School District","=""1230011""","Property","$5,325",119,2,"$45"
"Scotland School District","=""1230011""","Other","$3,350",119,2,"$28"
"Scotland School District","=""1230011""","Total","$2,577,305",125,1,"$20,618"
"Seymour School District","=""1240011""","Salaries","$20,936,917",2167,2,"$9,662"
"Seymour School District","=""1240011""","Employee Benefits","$5,297,435",2167,2,"$2,445"
"Seymour School District","=""1240011""","Purchased Services","$4,276,692",2167,2,"$1,974"
"Seymour School District","=""1240011""","Tuition","$2,343,914",85,4,"$27,575"
"Seymour School District","=""1240011""","Supplies","$1,769,624",2167,2,"$817"
"Seymour School District","=""1240011""","Property","$34,030",2167,2,"$16"
"Seymour School District","=""1240011""","Other","$43,547",2167,2,"$20"
"Seymour School District","=""1240011""","Total","$34,702,159",2252,1,"$15,409"
"Sharon School District","=""1250011""","Salaries","$2,923,345",139,2,"$21,031"
"Sharon School District","=""1250011""","Employee Benefits","$915,058",139,2,"$6,583"
"Sharon School District","=""1250011""","Purchased Services","$851,818",139,2,"$6,128"
"Sharon School District","=""1250011""","Supplies","$308,591",139,2,"$2,220"
"Sharon School District","=""1250011""","Property","$36,199",139,2,"$260"
"Sharon School District","=""1250011""","Other � Includes Tuition","$1,663",141,1,"$12"
"Sharon School District","=""1250011""","Total","$5,036,674",141,1,"$35,721"
"Shelton School District","=""1260011""","Salaries","$49,356,458",4694,2,"$10,515"
"Shelton School District","=""1260011""","Employee Benefits","$10,599,798",4694,2,"$2,258"
"Shelton School District","=""1260011""","Purchased Services","$7,450,751",4694,2,"$1,587"
"Shelton School District","=""1260011""","Tuition","$2,700,192",235,4,"$11,490"
"Shelton School District","=""1260011""","Supplies","$3,807,912",4694,2,"$811"
"Shelton School District","=""1260011""","Property","$2,019,094",4694,2,"$430"
"Shelton School District","=""1260011""","Other","$155,638",4694,2,"$33"
"Shelton School District","=""1260011""","Total","$76,089,843",4929,1,"$15,437"
"Sherman School District","=""1270011""","Salaries","$4,464,661",301,2,"$14,833"
"Sherman School District","=""1270011""","Employee Benefits","$990,515",301,2,"$3,291"
"Sherman School District","=""1270011""","Purchased Services","$1,212,575",301,2,"$4,028"
"Sherman School District","=""1270011""","Tuition","$1,970,616",143,4,"$13,781"
"Sherman School District","=""1270011""","Supplies","$210,565",301,2,"$700"
"Sherman School District","=""1270011""","Property","$145,777",301,2,"$484"
"Sherman School District","=""1270011""","Other","$35,651",301,2,"$118"
"Sherman School District","=""1270011""","Total","$9,030,360",444,1,"$20,339"
"Side By Side Charter School District","=""2700013""","Salaries","$2,000,281",235,2,"$8,512"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$329,825",235,2,"$1,404"
"Side By Side Charter School District","=""2700013""","Purchased Services","$374,101",235,2,"$1,592"
"Side By Side Charter School District","=""2700013""","Tuition","$0",0,4,"$0"
"Side By Side Charter School District","=""2700013""","Supplies","$172,428",235,2,"$734"
"Side By Side Charter School District","=""2700013""","Property","$65,200",235,2,"$277"
"Side By Side Charter School District","=""2700013""","Other","$0",235,2,"$0"
"Side By Side Charter School District","=""2700013""","Total","$2,941,835",235,1,"$12,518"
"Simsbury School District","=""1280011""","Salaries","$47,210,928",4079,2,"$11,574"
"Simsbury School District","=""1280011""","Employee Benefits","$12,026,843",4079,2,"$2,948"
"Simsbury School District","=""1280011""","Purchased Services","$5,980,309",4079,2,"$1,466"
"Simsbury School District","=""1280011""","Tuition","$2,823,569",153,4,"$18,455"
"Simsbury School District","=""1280011""","Supplies","$2,705,167",4079,2,"$663"
"Simsbury School District","=""1280011""","Property","$1,479,777",4079,2,"$363"
"Simsbury School District","=""1280011""","Other","$214,161",4079,2,"$53"
"Simsbury School District","=""1280011""","Total","$72,440,753",4232,1,"$17,117"
"Somers School District","=""1290011""","Salaries","$14,867,805",1432,2,"$10,383"
"Somers School District","=""1290011""","Employee Benefits","$3,574,886",1432,2,"$2,496"
"Somers School District","=""1290011""","Purchased Services","$2,518,373",1432,2,"$1,759"
"Somers School District","=""1290011""","Tuition","$951,404",37,4,"$25,714"
"Somers School District","=""1290011""","Supplies","$1,220,122",1432,2,"$852"
"Somers School District","=""1290011""","Property","$334,762",1432,2,"$234"
"Somers School District","=""1290011""","Other","$46,824",1432,2,"$33"
"Somers School District","=""1290011""","Total","$23,514,177",1469,1,"$16,007"
"South Windsor School District","=""1320011""","Salaries","$45,172,548",4233,2,"$10,672"
"South Windsor School District","=""1320011""","Employee Benefits","$14,049,038",4233,2,"$3,319"
"South Windsor School District","=""1320011""","Purchased Services","$7,013,717",4233,2,"$1,657"
"South Windsor School District","=""1320011""","Tuition","$4,451,808",262,4,"$16,992"
"South Windsor School District","=""1320011""","Supplies","$3,024,107",4233,2,"$714"
"South Windsor School District","=""1320011""","Property","$1,695,473",4233,2,"$401"
"South Windsor School District","=""1320011""","Other","$82,335",4233,2,"$19"
"South Windsor School District","=""1320011""","Total","$75,489,026",4495,1,"$16,794"
"Southington School District","=""1310011""","Salaries","$61,384,529",6463,2,"$9,498"
"Southington School District","=""1310011""","Employee Benefits","$17,816,131",6463,2,"$2,757"
"Southington School District","=""1310011""","Purchased Services","$10,936,250",6463,2,"$1,692"
"Southington School District","=""1310011""","Tuition","$5,528,880",210,4,"$26,328"
"Southington School District","=""1310011""","Supplies","$1,745,762",6463,2,"$270"
"Southington School District","=""1310011""","Property","$333,767",6463,2,"$52"
"Southington School District","=""1310011""","Other","$56,124",6463,2,"$9"
"Southington School District","=""1310011""","Total","$97,801,442",6673,1,"$14,656"
"Sprague School District","=""1330011""","Salaries","$2,765,556",334,2,"$8,280"
"Sprague School District","=""1330011""","Employee Benefits","$705,974",334,2,"$2,114"
"Sprague School District","=""1330011""","Purchased Services","$1,322,061",334,2,"$3,958"
"Sprague School District","=""1330011""","Tuition","$2,269,635",150,4,"$15,131"
"Sprague School District","=""1330011""","Supplies","$171,369",334,2,"$513"
"Sprague School District","=""1330011""","Property","$41,189",334,2,"$123"
"Sprague School District","=""1330011""","Other","$17,086",334,2,"$51"
"Sprague School District","=""1330011""","Total","$7,292,869",484,1,"$15,068"
"Stafford School District","=""1340011""","Salaries","$16,566,816",1514,2,"$10,942"
"Stafford School District","=""1340011""","Employee Benefits","$4,816,319",1514,2,"$3,181"
"Stafford School District","=""1340011""","Purchased Services","$3,819,883",1514,2,"$2,523"
"Stafford School District","=""1340011""","Tuition","$1,326,838",65,4,"$20,413"
"Stafford School District","=""1340011""","Supplies","$1,407,540",1514,2,"$930"
"Stafford School District","=""1340011""","Property","$222,366",1514,2,"$147"
"Stafford School District","=""1340011""","Other","$149,571",1514,2,"$99"
"Stafford School District","=""1340011""","Total","$28,309,333",1579,1,"$17,929"
"Stamford Academy District","=""2820013""","Salaries","$1,461,720",159,2,"$9,193"
"Stamford Academy District","=""2820013""","Employee Benefits","$396,303",159,2,"$2,492"
"Stamford Academy District","=""2820013""","Purchased Services","$780,633",159,2,"$4,910"
"Stamford Academy District","=""2820013""","Tuition","$0",0,4,"$0"
"Stamford Academy District","=""2820013""","Supplies","$100,717",159,2,"$633"
"Stamford Academy District","=""2820013""","Property","$29,342",159,2,"$185"
"Stamford Academy District","=""2820013""","Other","$64,982",159,2,"$409"
"Stamford Academy District","=""2820013""","Total","$2,833,697",159,1,"$17,822"
"Stamford Charter School for Excellence District","=""2960013""","Salaries","$1,154,053",273,2,"$4,227"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$232,330",273,2,"$851"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services","$647,477",273,2,"$2,372"
"Stamford Charter School for Excellence District","=""2960013""","Tuition","$0",0,4,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$216,343",273,2,"$792"
"Stamford Charter School for Excellence District","=""2960013""","Property","$75,822",273,2,"$278"
"Stamford Charter School for Excellence District","=""2960013""","Other","$4,500",273,2,"$16"
"Stamford Charter School for Excellence District","=""2960013""","Total","$2,330,524",273,1,"$8,537"
"Stamford School District","=""1350011""","Salaries","$185,399,933",15816,2,"$11,722"
"Stamford School District","=""1350011""","Employee Benefits","$51,252,025",15816,2,"$3,241"
"Stamford School District","=""1350011""","Purchased Services","$41,208,725",15816,2,"$2,606"
"Stamford School District","=""1350011""","Tuition","$17,616,346",194,4,"$90,806"
"Stamford School District","=""1350011""","Supplies","$7,286,152",15816,2,"$461"
"Stamford School District","=""1350011""","Property","$1,299,266",15816,2,"$82"
"Stamford School District","=""1350011""","Other","$302,366",15816,2,"$19"
"Stamford School District","=""1350011""","Total","$304,364,815",16010,1,"$19,011"
"Sterling School District","=""1360011""","Salaries","$3,779,269",380,2,"$9,945"
"Sterling School District","=""1360011""","Employee Benefits","$708,245",380,2,"$1,864"
"Sterling School District","=""1360011""","Purchased Services","$983,954",380,2,"$2,589"
"Sterling School District","=""1360011""","Tuition","$2,652,627",171,4,"$15,512"
"Sterling School District","=""1360011""","Supplies","$245,076",380,2,"$645"
"Sterling School District","=""1360011""","Property","$158,394",380,2,"$417"
"Sterling School District","=""1360011""","Other","$13,938",380,2,"$37"
"Sterling School District","=""1360011""","Total","$8,541,503",551,1,"$15,502"
"Stonington School District","=""1370011""","Salaries","$23,310,281",2072,2,"$11,250"
"Stonington School District","=""1370011""","Employee Benefits","$5,652,252",2072,2,"$2,728"
"Stonington School District","=""1370011""","Purchased Services","$5,308,232",2072,2,"$2,562"
"Stonington School District","=""1370011""","Tuition","$2,754,390",122,4,"$22,577"
"Stonington School District","=""1370011""","Supplies","$2,063,003",2072,2,"$996"
"Stonington School District","=""1370011""","Property","$463,090",2072,2,"$223"
"Stonington School District","=""1370011""","Other","$205,940",2072,2,"$99"
"Stonington School District","=""1370011""","Total","$39,757,188",2194,1,"$18,121"
"Stratford School District","=""1380011""","Salaries","$70,320,207",6787,2,"$10,361"
"Stratford School District","=""1380011""","Employee Benefits","$19,270,214",6787,2,"$2,839"
"Stratford School District","=""1380011""","Purchased Services","$13,851,994",6787,2,"$2,041"
"Stratford School District","=""1380011""","Tuition","$7,639,163",446,4,"$17,128"
"Stratford School District","=""1380011""","Supplies","$2,829,411",6787,2,"$417"
"Stratford School District","=""1380011""","Property","$1,467,493",6787,2,"$216"
"Stratford School District","=""1380011""","Other","$195,204",6787,2,"$29"
"Stratford School District","=""1380011""","Total","$115,573,684",7233,1,"$15,979"
"Suffield School District","=""1390011""","Salaries","$23,428,723",2204,2,"$10,630"
"Suffield School District","=""1390011""","Employee Benefits","$5,322,365",2204,2,"$2,415"
"Suffield School District","=""1390011""","Purchased Services","$4,471,401",2204,2,"$2,029"
"Suffield School District","=""1390011""","Tuition","$2,444,416",63,4,"$38,800"
"Suffield School District","=""1390011""","Supplies","$1,325,100",2204,2,"$601"
"Suffield School District","=""1390011""","Property","$808,725",2204,2,"$367"
"Suffield School District","=""1390011""","Other","$51,926",2204,2,"$24"
"Suffield School District","=""1390011""","Total","$37,852,657",2267,1,"$16,697"
"The Bridge Academy District","=""2690013""","Salaries","$2,735,385",279,2,"$9,804"
"The Bridge Academy District","=""2690013""","Employee Benefits","$503,523",279,2,"$1,805"
"The Bridge Academy District","=""2690013""","Purchased Services","$167,898",279,2,"$602"
"The Bridge Academy District","=""2690013""","Tuition","$0",0,4,"$0"
"The Bridge Academy District","=""2690013""","Supplies","$195,611",279,2,"$701"
"The Bridge Academy District","=""2690013""","Property","$35,942",279,2,"$129"
"The Bridge Academy District","=""2690013""","Other","$5,200",279,2,"$19"
"The Bridge Academy District","=""2690013""","Total","$3,643,560",279,1,"$13,059"
"Thomaston School District","=""1400011""","Salaries","$8,655,538",871,2,"$9,937"
"Thomaston School District","=""1400011""","Employee Benefits","$2,446,094",871,2,"$2,808"
"Thomaston School District","=""1400011""","Purchased Services","$3,164,658",871,2,"$3,633"
"Thomaston School District","=""1400011""","Tuition","$1,150,949",125,4,"$9,208"
"Thomaston School District","=""1400011""","Supplies","$400,739",871,2,"$460"
"Thomaston School District","=""1400011""","Property","$85,977",871,2,"$99"
"Thomaston School District","=""1400011""","Other","$156,747",871,2,"$180"
"Thomaston School District","=""1400011""","Total","$16,060,702",996,1,"$16,125"
"Thompson School District","=""1410011""","Salaries","$10,835,133",1008,2,"$10,749"
"Thompson School District","=""1410011""","Employee Benefits","$3,538,612",1008,2,"$3,511"
"Thompson School District","=""1410011""","Purchased Services","$2,058,004",1008,2,"$2,042"
"Thompson School District","=""1410011""","Tuition","$1,444,940",63,4,"$22,936"
"Thompson School District","=""1410011""","Supplies","$1,181,124",1008,2,"$1,172"
"Thompson School District","=""1410011""","Property","$318,860",1008,2,"$316"
"Thompson School District","=""1410011""","Other","$33,895",1008,2,"$34"
"Thompson School District","=""1410011""","Total","$19,410,568",1071,1,"$18,124"
"Tolland School District","=""1420011""","Salaries","$22,804,513",2443,2,"$9,335"
"Tolland School District","=""1420011""","Employee Benefits","$7,140,796",2443,2,"$2,923"
"Tolland School District","=""1420011""","Purchased Services","$5,146,985",2443,2,"$2,107"
"Tolland School District","=""1420011""","Tuition","$2,167,497",109,4,"$19,885"
"Tolland School District","=""1420011""","Supplies","$2,697,148",2443,2,"$1,104"
"Tolland School District","=""1420011""","Property","$97,765",2443,2,"$40"
"Tolland School District","=""1420011""","Other","$2,442",2443,2,"$1"
"Tolland School District","=""1420011""","Total","$40,057,146",2552,1,"$15,696"
"Torrington School District","=""1430011""","Salaries","$39,043,408",4036,2,"$9,674"
"Torrington School District","=""1430011""","Employee Benefits","$18,065,127",4036,2,"$4,476"
"Torrington School District","=""1430011""","Purchased Services","$9,692,990",4036,2,"$2,402"
"Torrington School District","=""1430011""","Tuition","$9,259,525",325,4,"$28,491"
"Torrington School District","=""1430011""","Supplies","$2,232,547",4036,2,"$553"
"Torrington School District","=""1430011""","Property","$58,585",4036,2,"$15"
"Torrington School District","=""1430011""","Other","$137,284",4036,2,"$34"
"Torrington School District","=""1430011""","Total","$78,489,467",4361,1,"$17,998"
"Trailblazers Academy District","=""2780013""","Salaries","$1,613,757",119,2,"$13,561"
"Trailblazers Academy District","=""2780013""","Employee Benefits","$447,480",119,2,"$3,760"
"Trailblazers Academy District","=""2780013""","Purchased Services","$1,625,848",119,2,"$13,663"
"Trailblazers Academy District","=""2780013""","Tuition","$0",0,4,"$0"
"Trailblazers Academy District","=""2780013""","Supplies","$102,308",119,2,"$860"
"Trailblazers Academy District","=""2780013""","Property","$240,064",119,2,"$2,017"
"Trailblazers Academy District","=""2780013""","Other","$8,550",119,2,"$72"
"Trailblazers Academy District","=""2780013""","Total","$4,038,008",119,1,"$33,933"
"Trumbull School District","=""1440011""","Salaries","$72,403,646",6717,2,"$10,779"
"Trumbull School District","=""1440011""","Employee Benefits","$18,716,242",6717,2,"$2,786"
"Trumbull School District","=""1440011""","Purchased Services","$8,891,631",6717,2,"$1,324"
"Trumbull School District","=""1440011""","Tuition","$4,875,645",151,4,"$32,289"
"Trumbull School District","=""1440011""","Supplies","$3,669,546",6717,2,"$546"
"Trumbull School District","=""1440011""","Property","$1,445,079",6717,2,"$215"
"Trumbull School District","=""1440011""","Other","$98,333",6717,2,"$15"
"Trumbull School District","=""1440011""","Total","$110,100,123",6868,1,"$16,031"
"Union School District","=""1450011""","Salaries","$919,596",53,2,"$17,351"
"Union School District","=""1450011""","Employee Benefits","$223,542",53,2,"$4,218"
"Union School District","=""1450011""","Purchased Services","$371,043",53,2,"$7,001"
"Union School District","=""1450011""","Tuition","$512,111",37,4,"$13,841"
"Union School District","=""1450011""","Supplies","$52,996",53,2,"$1,000"
"Union School District","=""1450011""","Property","$4,732",53,2,"$89"
"Union School District","=""1450011""","Other","$0",53,2,"$0"
"Union School District","=""1450011""","Total","$2,084,020",90,1,"$23,156"
"Vernon School District","=""1460011""","Salaries","$33,798,095",3086,2,"$10,952"
"Vernon School District","=""1460011""","Employee Benefits","$9,364,362",3086,2,"$3,034"
"Vernon School District","=""1460011""","Purchased Services","$6,654,607",3086,2,"$2,156"
"Vernon School District","=""1460011""","Tuition","$3,870,091",350,4,"$11,057"
"Vernon School District","=""1460011""","Supplies","$2,734,518",3086,2,"$886"
"Vernon School District","=""1460011""","Property","$1,433,055",3086,2,"$464"
"Vernon School District","=""1460011""","Other","$75,000",3086,2,"$24"
"Vernon School District","=""1460011""","Total","$57,929,728",3436,1,"$16,860"
"Voluntown School District","=""1470011""","Salaries","$3,539,404",276,2,"$12,824"
"Voluntown School District","=""1470011""","Employee Benefits","$712,891",276,2,"$2,583"
"Voluntown School District","=""1470011""","Purchased Services","$563,599",276,2,"$2,042"
"Voluntown School District","=""1470011""","Tuition","$2,113,029",117,4,"$18,060"
"Voluntown School District","=""1470011""","Supplies","$208,005",276,2,"$754"
"Voluntown School District","=""1470011""","Property","$6,674",276,2,"$24"
"Voluntown School District","=""1470011""","Other","$16,267",276,2,"$59"
"Voluntown School District","=""1470011""","Total","$7,159,871",393,1,"$18,219"
"Wallingford School District","=""1480011""","Salaries","$67,580,946",5824,2,"$11,604"
"Wallingford School District","=""1480011""","Employee Benefits","$13,853,630",5824,2,"$2,379"
"Wallingford School District","=""1480011""","Purchased Services","$16,824,540",5824,2,"$2,889"
"Wallingford School District","=""1480011""","Tuition","$6,651,021",184,4,"$36,147"
"Wallingford School District","=""1480011""","Supplies","$3,368,388",5824,2,"$578"
"Wallingford School District","=""1480011""","Property","$1,105,718",5824,2,"$190"
"Wallingford School District","=""1480011""","Other","$471,774",5824,2,"$81"
"Wallingford School District","=""1480011""","Total","$109,856,018",6008,1,"$18,285"
"Waterbury School District","=""1510011""","Salaries","$161,574,066",18914,2,"$8,543"
"Waterbury School District","=""1510011""","Employee Benefits","$75,329,226",18914,2,"$3,983"
"Waterbury School District","=""1510011""","Purchased Services","$37,975,976",18914,2,"$2,008"
"Waterbury School District","=""1510011""","Tuition","$7,682,878",229,4,"$33,550"
"Waterbury School District","=""1510011""","Supplies","$8,734,543",18914,2,"$462"
"Waterbury School District","=""1510011""","Property","$3,713,882",18914,2,"$196"
"Waterbury School District","=""1510011""","Other","$227,324",18914,2,"$12"
"Waterbury School District","=""1510011""","Total","$295,237,894",19143,1,"$15,423"
"Waterford School District","=""1520011""","Salaries","$30,607,582",2518,2,"$12,156"
"Waterford School District","=""1520011""","Employee Benefits","$8,052,546",2518,2,"$3,198"
"Waterford School District","=""1520011""","Purchased Services","$5,347,337",2518,2,"$2,124"
"Waterford School District","=""1520011""","Tuition","$2,480,573",257,4,"$9,652"
