"Per Pupil Expenditures by Object (District), 2023-24"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 10","=""2100012""","Salaries","$26,833,336",2108,2,"$12,729"
"Regional School District 10","=""2100012""","Employee Benefits","$6,193,375",2108,2,"$2,938"
"Regional School District 10","=""2100012""","Purchased Services","$5,467,456",2108,2,"$2,594"
"Regional School District 10","=""2100012""","Tuition","$3,337,973",75,4,"$44,506"
"Regional School District 10","=""2100012""","Supplies","$1,416,489",2108,2,"$672"
"Regional School District 10","=""2100012""","Property","$714,178",2108,2,"$339"
"Regional School District 10","=""2100012""","Other","$54,481",2108,2,"$26"
"Regional School District 10","=""2100012""","Total","$44,017,290",2183,1,"$20,164"
"Regional School District 11","=""2110012""","Salaries","$3,033,185",209,2,"$14,513"
"Regional School District 11","=""2110012""","Employee Benefits","$746,312",209,2,"$3,571"
"Regional School District 11","=""2110012""","Purchased Services","$1,818,203",209,2,"$8,700"
"Regional School District 11","=""2110012""","Tuition","$1,041,847",33,4,"$31,571"
"Regional School District 11","=""2110012""","Supplies","$429,374",209,2,"$2,054"
"Regional School District 11","=""2110012""","Property","$64,958",209,2,"$311"
"Regional School District 11","=""2110012""","Other","$92,550",209,2,"$443"
"Regional School District 11","=""2110012""","Total","$7,226,431",242,1,"$29,861"
"Regional School District 12","=""2120012""","Salaries","$15,419,276",794,2,"$19,420"
"Regional School District 12","=""2120012""","Employee Benefits","$3,836,002",794,2,"$4,831"
"Regional School District 12","=""2120012""","Purchased Services","$3,353,718",794,2,"$4,224"
"Regional School District 12","=""2120012""","Supplies","$1,664,153",794,2,"$2,096"
"Regional School District 12","=""2120012""","Property","$363,679",794,2,"$458"
"Regional School District 12","=""2120012""","Other � Includes Tuition","$306,006",799,1,"$383"
"Regional School District 12","=""2120012""","Total","$24,942,834",799,1,"$31,218"
"Regional School District 13","=""2130012""","Salaries","$23,038,122",1345,2,"$17,129"
"Regional School District 13","=""2130012""","Employee Benefits","$6,540,435",1345,2,"$4,863"
"Regional School District 13","=""2130012""","Purchased Services","$5,060,785",1345,2,"$3,763"
"Regional School District 13","=""2130012""","Tuition","$1,431,843",24,4,"$59,660"
"Regional School District 13","=""2130012""","Supplies","$1,294,853",1345,2,"$963"
"Regional School District 13","=""2130012""","Property","$1,315,480",1345,2,"$978"
"Regional School District 13","=""2130012""","Other","$61,246",1345,2,"$46"
"Regional School District 13","=""2130012""","Total","$38,742,765",1369,1,"$28,300"
"Regional School District 14","=""2140012""","Salaries","$23,457,308",1576,2,"$14,884"
"Regional School District 14","=""2140012""","Employee Benefits","$6,095,560",1576,2,"$3,868"
"Regional School District 14","=""2140012""","Purchased Services","$5,875,461",1576,2,"$3,728"
"Regional School District 14","=""2140012""","Tuition","$1,319,029",28,4,"$47,108"
"Regional School District 14","=""2140012""","Supplies","$1,439,372",1576,2,"$913"
"Regional School District 14","=""2140012""","Property","$462,516",1576,2,"$293"
"Regional School District 14","=""2140012""","Other","$81,845",1576,2,"$52"
"Regional School District 14","=""2140012""","Total","$38,731,089",1604,1,"$24,147"
"Regional School District 15","=""2150012""","Salaries","$48,088,923",3412,2,"$14,094"
"Regional School District 15","=""2150012""","Employee Benefits","$14,806,090",3412,2,"$4,339"
"Regional School District 15","=""2150012""","Purchased Services","$11,345,723",3412,2,"$3,325"
"Regional School District 15","=""2150012""","Tuition","$6,326,278",116,4,"$54,537"
"Regional School District 15","=""2150012""","Supplies","$3,394,535",3412,2,"$995"
"Regional School District 15","=""2150012""","Property","$2,279,079",3412,2,"$668"
"Regional School District 15","=""2150012""","Other","$262,586",3412,2,"$77"
"Regional School District 15","=""2150012""","Total","$86,503,215",3528,1,"$24,519"
"Regional School District 16","=""2160012""","Salaries","$24,746,666",1924,2,"$12,862"
"Regional School District 16","=""2160012""","Employee Benefits","$6,344,475",1924,2,"$3,298"
"Regional School District 16","=""2160012""","Purchased Services","$5,902,315",1924,2,"$3,068"
"Regional School District 16","=""2160012""","Tuition","$2,159,291",76,4,"$28,412"
"Regional School District 16","=""2160012""","Supplies","$1,698,345",1924,2,"$883"
"Regional School District 16","=""2160012""","Property","$745,633",1924,2,"$388"
"Regional School District 16","=""2160012""","Other","$99,421",1924,2,"$52"
"Regional School District 16","=""2160012""","Total","$41,696,145",2000,1,"$20,848"
"Regional School District 17","=""2170012""","Salaries","$24,297,349",1759,2,"$13,813"
"Regional School District 17","=""2170012""","Employee Benefits","$7,526,227",1759,2,"$4,279"
"Regional School District 17","=""2170012""","Purchased Services","$6,121,318",1759,2,"$3,480"
"Regional School District 17","=""2170012""","Tuition","$2,657,840",24,4,"$110,743"
"Regional School District 17","=""2170012""","Supplies","$3,441,808",1759,2,"$1,957"
"Regional School District 17","=""2170012""","Property","$1,479,707",1759,2,"$841"
"Regional School District 17","=""2170012""","Other","$738,813",1759,2,"$420"
"Regional School District 17","=""2170012""","Total","$46,263,062",1783,1,"$25,947"
"Regional School District 18","=""2180012""","Salaries","$21,032,626",1291,2,"$16,292"
"Regional School District 18","=""2180012""","Employee Benefits","$3,972,368",1291,2,"$3,077"
"Regional School District 18","=""2180012""","Purchased Services","$4,202,092",1291,2,"$3,255"
"Regional School District 18","=""2180012""","Tuition","$339,706",7,4,"$48,529"
"Regional School District 18","=""2180012""","Supplies","$1,871,522",1291,2,"$1,450"
"Regional School District 18","=""2180012""","Property","$461,572",1291,2,"$358"
"Regional School District 18","=""2180012""","Other","$95,034",1291,2,"$74"
"Regional School District 18","=""2180012""","Total","$31,974,921",1298,1,"$24,634"
"Regional School District 19","=""2190012""","Salaries","$14,657,547",1076,2,"$13,622"
"Regional School District 19","=""2190012""","Employee Benefits","$3,209,866",1076,2,"$2,983"
"Regional School District 19","=""2190012""","Purchased Services","$5,078,165",1076,2,"$4,719"
"Regional School District 19","=""2190012""","Tuition","$1,531,359",34,4,"$45,040"
"Regional School District 19","=""2190012""","Supplies","$439,754",1076,2,"$409"
"Regional School District 19","=""2190012""","Property","$274,548",1076,2,"$255"
"Regional School District 19","=""2190012""","Other","$45,869",1076,2,"$43"
"Regional School District 19","=""2190012""","Total","$25,237,108",1110,1,"$22,736"
"Ridgefield School District","=""1180011""","Salaries","$67,904,982",4444,2,"$15,280"
"Ridgefield School District","=""1180011""","Employee Benefits","$18,307,307",4444,2,"$4,120"
"Ridgefield School District","=""1180011""","Purchased Services","$13,892,297",4444,2,"$3,126"
"Ridgefield School District","=""1180011""","Tuition","$5,673,906",37,4,"$153,349"
"Ridgefield School District","=""1180011""","Supplies","$6,634,266",4444,2,"$1,493"
"Ridgefield School District","=""1180011""","Property","$848,634",4444,2,"$191"
"Ridgefield School District","=""1180011""","Other","$71,058",4444,2,"$16"
"Ridgefield School District","=""1180011""","Total","$113,332,450",4481,1,"$25,292"
"Rocky Hill School District","=""1190011""","Salaries","$35,572,923",2523,2,"$14,099"
"Rocky Hill School District","=""1190011""","Employee Benefits","$8,207,944",2523,2,"$3,253"
"Rocky Hill School District","=""1190011""","Purchased Services","$6,437,197",2523,2,"$2,551"
"Rocky Hill School District","=""1190011""","Tuition","$1,837,220",173,4,"$10,620"
"Rocky Hill School District","=""1190011""","Supplies","$2,069,761",2523,2,"$820"
"Rocky Hill School District","=""1190011""","Property","$643,342",2523,2,"$255"
"Rocky Hill School District","=""1190011""","Other","$76,107",2523,2,"$30"
"Rocky Hill School District","=""1190011""","Total","$54,844,494",2696,1,"$20,343"
"Salem School District","=""1210011""","Salaries","$4,373,036",383,2,"$11,418"
"Salem School District","=""1210011""","Employee Benefits","$1,069,733",383,2,"$2,793"
"Salem School District","=""1210011""","Purchased Services","$2,463,065",383,2,"$6,431"
"Salem School District","=""1210011""","Tuition","$3,228,711",170,4,"$18,992"
"Salem School District","=""1210011""","Supplies","$198,697",383,2,"$519"
"Salem School District","=""1210011""","Property","$169,735",383,2,"$443"
"Salem School District","=""1210011""","Other","$8,113",383,2,"$21"
"Salem School District","=""1210011""","Total","$11,511,091",553,1,"$20,816"
"Salisbury School District","=""1220011""","Salaries","$5,314,147",303,2,"$17,538"
"Salisbury School District","=""1220011""","Employee Benefits","$1,528,141",303,2,"$5,043"
"Salisbury School District","=""1220011""","Purchased Services","$1,043,221",303,2,"$3,443"
"Salisbury School District","=""1220011""","Supplies","$340,832",303,2,"$1,125"
"Salisbury School District","=""1220011""","Property","$104,414",303,2,"$345"
"Salisbury School District","=""1220011""","Other � Includes Tuition","$55,559",304,1,"$183"
"Salisbury School District","=""1220011""","Total","$8,386,315",304,1,"$27,587"
"Scotland School District","=""1230011""","Salaries","$1,770,930",103,2,"$17,193"
"Scotland School District","=""1230011""","Employee Benefits","$195,046",103,2,"$1,894"
"Scotland School District","=""1230011""","Purchased Services","$489,962",103,2,"$4,757"
"Scotland School District","=""1230011""","Tuition","$47,571",8,4,"$5,946"
"Scotland School District","=""1230011""","Supplies","$142,292",103,2,"$1,381"
"Scotland School District","=""1230011""","Property","$15,868",103,2,"$154"
"Scotland School District","=""1230011""","Other","$3,392",103,2,"$33"
"Scotland School District","=""1230011""","Total","$2,665,060",111,1,"$24,010"
"Seymour School District","=""1240011""","Salaries","$23,716,901",2086,2,"$11,370"
"Seymour School District","=""1240011""","Employee Benefits","$6,236,420",2086,2,"$2,990"
"Seymour School District","=""1240011""","Purchased Services","$5,839,551",2086,2,"$2,799"
"Seymour School District","=""1240011""","Tuition","$2,628,638",88,4,"$29,871"
"Seymour School District","=""1240011""","Supplies","$1,822,676",2086,2,"$874"
"Seymour School District","=""1240011""","Property","$717,546",2086,2,"$344"
"Seymour School District","=""1240011""","Other","$60,446",2086,2,"$29"
"Seymour School District","=""1240011""","Total","$41,022,178",2174,1,"$18,869"
"Sharon School District","=""1250011""","Salaries","$2,863,429",106,2,"$27,013"
"Sharon School District","=""1250011""","Employee Benefits","$881,981",106,2,"$8,321"
"Sharon School District","=""1250011""","Purchased Services","$676,434",106,2,"$6,381"
"Sharon School District","=""1250011""","Supplies","$434,827",106,2,"$4,102"
"Sharon School District","=""1250011""","Property","$53,458",106,2,"$504"
"Sharon School District","=""1250011""","Other � Includes Tuition","$231,386",108,1,"$2,142"
"Sharon School District","=""1250011""","Total","$5,141,515",108,1,"$47,607"
"Shelton School District","=""1260011""","Salaries","$54,777,479",4495,2,"$12,186"
"Shelton School District","=""1260011""","Employee Benefits","$13,943,010",4495,2,"$3,102"
"Shelton School District","=""1260011""","Purchased Services","$11,295,529",4495,2,"$2,513"
"Shelton School District","=""1260011""","Tuition","$5,360,659",198,4,"$27,074"
"Shelton School District","=""1260011""","Supplies","$2,748,237",4495,2,"$611"
"Shelton School District","=""1260011""","Property","$9,023",4495,2,"$2"
"Shelton School District","=""1260011""","Other","$1,231,117",4495,2,"$274"
"Shelton School District","=""1260011""","Total","$89,365,056",4693,1,"$19,042"
"Sherman School District","=""1270011""","Salaries","$5,116,588",245,2,"$20,884"
"Sherman School District","=""1270011""","Employee Benefits","$1,115,048",245,2,"$4,551"
"Sherman School District","=""1270011""","Purchased Services","$1,434,051",245,2,"$5,853"
"Sherman School District","=""1270011""","Tuition","$2,101,833",125,4,"$16,815"
"Sherman School District","=""1270011""","Supplies","$262,730",245,2,"$1,072"
"Sherman School District","=""1270011""","Property","$16,911",245,2,"$69"
"Sherman School District","=""1270011""","Other","$10,654",245,2,"$43"
"Sherman School District","=""1270011""","Total","$10,057,816",370,1,"$27,183"
"Side By Side Charter School District","=""2700013""","Salaries","$2,539,416",236,2,"$10,760"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$512,286",236,2,"$2,171"
"Side By Side Charter School District","=""2700013""","Purchased Services","$399,125",236,2,"$1,691"
"Side By Side Charter School District","=""2700013""","Tuition","$0",0,4,"$0"
"Side By Side Charter School District","=""2700013""","Supplies","$378,949",236,2,"$1,606"
"Side By Side Charter School District","=""2700013""","Property","$16,051",236,2,"$68"
"Side By Side Charter School District","=""2700013""","Other","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Total","$3,845,826",236,1,"$16,296"
"Simsbury School District","=""1280011""","Salaries","$56,800,298",4132,2,"$13,746"
"Simsbury School District","=""1280011""","Employee Benefits","$14,224,818",4132,2,"$3,443"
"Simsbury School District","=""1280011""","Purchased Services","$8,669,870",4132,2,"$2,098"
"Simsbury School District","=""1280011""","Tuition","$5,076,585",170,4,"$29,862"
"Simsbury School District","=""1280011""","Supplies","$3,577,918",4132,2,"$866"
"Simsbury School District","=""1280011""","Property","$1,014,690",4132,2,"$246"
"Simsbury School District","=""1280011""","Other","$148,924",4132,2,"$36"
"Simsbury School District","=""1280011""","Total","$89,513,103",4302,1,"$20,807"
"Somers School District","=""1290011""","Salaries","$18,655,736",1348,2,"$13,840"
"Somers School District","=""1290011""","Employee Benefits","$4,505,082",1348,2,"$3,342"
"Somers School District","=""1290011""","Purchased Services","$3,138,441",1348,2,"$2,328"
"Somers School District","=""1290011""","Tuition","$945,728",30,4,"$31,524"
"Somers School District","=""1290011""","Supplies","$1,461,745",1348,2,"$1,084"
"Somers School District","=""1290011""","Property","$258,828",1348,2,"$192"
"Somers School District","=""1290011""","Other","$16,708",1348,2,"$12"
"Somers School District","=""1290011""","Total","$28,982,269",1378,1,"$21,032"
"South Windsor School District","=""1320011""","Salaries","$62,078,766",5002,2,"$12,411"
"South Windsor School District","=""1320011""","Employee Benefits","$13,585,661",5002,2,"$2,716"
"South Windsor School District","=""1320011""","Purchased Services","$9,379,134",5002,2,"$1,875"
"South Windsor School District","=""1320011""","Tuition","$4,241,981",229,4,"$18,524"
"South Windsor School District","=""1320011""","Supplies","$3,536,379",5002,2,"$707"
"South Windsor School District","=""1320011""","Property","$2,346,013",5002,2,"$469"
"South Windsor School District","=""1320011""","Other","$130,138",5002,2,"$26"
"South Windsor School District","=""1320011""","Total","$95,298,073",5231,1,"$18,218"
"Southington School District","=""1310011""","Salaries","$73,021,237",6202,2,"$11,774"
"Southington School District","=""1310011""","Employee Benefits","$22,046,913",6202,2,"$3,555"
"Southington School District","=""1310011""","Purchased Services","$13,669,740",6202,2,"$2,204"
"Southington School District","=""1310011""","Tuition","$6,423,839",127,4,"$50,581"
"Southington School District","=""1310011""","Supplies","$3,163,179",6202,2,"$510"
"Southington School District","=""1310011""","Property","$1,635,661",6202,2,"$264"
"Southington School District","=""1310011""","Other","$70,466",6202,2,"$11"
"Southington School District","=""1310011""","Total","$120,031,034",6329,1,"$18,965"
"Sprague School District","=""1330011""","Salaries","$2,750,198",284,2,"$9,684"
"Sprague School District","=""1330011""","Employee Benefits","$733,577",284,2,"$2,583"
"Sprague School District","=""1330011""","Purchased Services","$1,449,701",284,2,"$5,105"
"Sprague School District","=""1330011""","Tuition","$2,844,285",136,4,"$20,914"
"Sprague School District","=""1330011""","Supplies","$319,371",284,2,"$1,125"
"Sprague School District","=""1330011""","Property","$119,811",284,2,"$422"
"Sprague School District","=""1330011""","Other","$17,774",284,2,"$63"
"Sprague School District","=""1330011""","Total","$8,234,717",420,1,"$19,606"
"Stafford School District","=""1340011""","Salaries","$17,548,443",1310,2,"$13,396"
"Stafford School District","=""1340011""","Employee Benefits","$5,795,670",1310,2,"$4,424"
"Stafford School District","=""1340011""","Purchased Services","$4,473,342",1310,2,"$3,415"
"Stafford School District","=""1340011""","Tuition","$2,007,041",56,4,"$35,840"
"Stafford School District","=""1340011""","Supplies","$1,126,178",1310,2,"$860"
"Stafford School District","=""1340011""","Property","$811,044",1310,2,"$619"
"Stafford School District","=""1340011""","Other","$240,720",1310,2,"$184"
"Stafford School District","=""1340011""","Total","$32,002,437",1366,1,"$23,428"
"Stamford Charter School for Excellence District","=""2960013""","Salaries","$3,024,489",540,2,"$5,601"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$1,063,671",540,2,"$1,970"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services","$1,377,193",540,2,"$2,550"
"Stamford Charter School for Excellence District","=""2960013""","Tuition","$0",0,4,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$256,529",540,2,"$475"
"Stamford Charter School for Excellence District","=""2960013""","Property","$324,236",540,2,"$600"
"Stamford Charter School for Excellence District","=""2960013""","Other","$12,549",540,2,"$23"
"Stamford Charter School for Excellence District","=""2960013""","Total","$6,058,667",540,1,"$11,220"
"Stamford School District","=""1350011""","Salaries","$226,847,984",16219,2,"$13,987"
"Stamford School District","=""1350011""","Employee Benefits","$57,045,969",16219,2,"$3,517"
"Stamford School District","=""1350011""","Purchased Services","$61,445,970",16219,2,"$3,789"
"Stamford School District","=""1350011""","Tuition","$23,244,421",213,4,"$109,129"
"Stamford School District","=""1350011""","Supplies","$10,739,573",16219,2,"$662"
"Stamford School District","=""1350011""","Property","$1,570,774",16219,2,"$97"
"Stamford School District","=""1350011""","Other","$341,648",16219,2,"$21"
"Stamford School District","=""1350011""","Total","$381,236,339",16432,1,"$23,201"
"Sterling School District","=""1360011""","Salaries","$4,248,214",319,2,"$13,317"
"Sterling School District","=""1360011""","Employee Benefits","$1,221,929",319,2,"$3,830"
"Sterling School District","=""1360011""","Purchased Services","$897,800",319,2,"$2,814"
"Sterling School District","=""1360011""","Tuition","$2,330,017",142,4,"$16,409"
"Sterling School District","=""1360011""","Supplies","$369,922",319,2,"$1,160"
"Sterling School District","=""1360011""","Property","$229,189",319,2,"$718"
"Sterling School District","=""1360011""","Other","$20,349",319,2,"$64"
"Sterling School District","=""1360011""","Total","$9,317,421",461,1,"$20,211"
"Stonington School District","=""1370011""","Salaries","$27,291,133",1749,2,"$15,604"
"Stonington School District","=""1370011""","Employee Benefits","$7,308,876",1749,2,"$4,179"
"Stonington School District","=""1370011""","Purchased Services","$6,172,941",1749,2,"$3,529"
"Stonington School District","=""1370011""","Tuition","$1,976,088",64,4,"$30,876"
"Stonington School District","=""1370011""","Supplies","$1,900,949",1749,2,"$1,087"
"Stonington School District","=""1370011""","Property","$1,213,031",1749,2,"$694"
"Stonington School District","=""1370011""","Other","$489,567",1749,2,"$280"
"Stonington School District","=""1370011""","Total","$46,352,585",1813,1,"$25,567"
"Stratford School District","=""1380011""","Salaries","$85,957,159",6685,2,"$12,858"
"Stratford School District","=""1380011""","Employee Benefits","$23,972,326",6685,2,"$3,586"
"Stratford School District","=""1380011""","Purchased Services","$19,438,434",6685,2,"$2,908"
"Stratford School District","=""1380011""","Tuition","$11,496,168",370,4,"$31,071"
"Stratford School District","=""1380011""","Supplies","$5,463,551",6685,2,"$817"
"Stratford School District","=""1380011""","Property","$1,115,221",6685,2,"$167"
"Stratford School District","=""1380011""","Other","$87,589",6685,2,"$13"
"Stratford School District","=""1380011""","Total","$147,530,448",7055,1,"$20,911"
"Suffield School District","=""1390011""","Salaries","$25,807,381",2023,2,"$12,757"
"Suffield School District","=""1390011""","Employee Benefits","$6,651,038",2023,2,"$3,288"
"Suffield School District","=""1390011""","Purchased Services","$3,821,853",2023,2,"$1,889"
"Suffield School District","=""1390011""","Tuition","$3,465,866",53,4,"$65,394"
"Suffield School District","=""1390011""","Supplies","$1,905,041",2023,2,"$942"
"Suffield School District","=""1390011""","Property","$1,467,246",2023,2,"$725"
"Suffield School District","=""1390011""","Other","$49,176",2023,2,"$24"
"Suffield School District","=""1390011""","Total","$43,167,602",2076,1,"$20,794"
"The Bridge Academy District","=""2690013""","Salaries","$3,325,531",281,2,"$11,835"
"The Bridge Academy District","=""2690013""","Employee Benefits","$593,048",281,2,"$2,110"
"The Bridge Academy District","=""2690013""","Purchased Services","$804,908",281,2,"$2,864"
"The Bridge Academy District","=""2690013""","Tuition","$0",0,4,"$0"
"The Bridge Academy District","=""2690013""","Supplies","$234,836",281,2,"$836"
"The Bridge Academy District","=""2690013""","Property","$109,611",281,2,"$390"
"The Bridge Academy District","=""2690013""","Other","$0",281,2,"$0"
"The Bridge Academy District","=""2690013""","Total","$5,067,934",281,1,"$18,035"
"Thomaston School District","=""1400011""","Salaries","$10,427,267",773,2,"$13,489"
"Thomaston School District","=""1400011""","Employee Benefits","$2,723,680",773,2,"$3,524"
"Thomaston School District","=""1400011""","Purchased Services","$3,535,264",773,2,"$4,573"
"Thomaston School District","=""1400011""","Tuition","$1,414,489",108,4,"$13,097"
"Thomaston School District","=""1400011""","Supplies","$485,525",773,2,"$628"
"Thomaston School District","=""1400011""","Property","$343,883",773,2,"$445"
"Thomaston School District","=""1400011""","Other","$228,822",773,2,"$296"
"Thomaston School District","=""1400011""","Total","$19,158,931",881,1,"$21,747"
"Thompson School District","=""1410011""","Salaries","$11,809,918",867,2,"$13,622"
"Thompson School District","=""1410011""","Employee Benefits","$3,335,083",867,2,"$3,847"
"Thompson School District","=""1410011""","Purchased Services","$3,600,548",867,2,"$4,153"
"Thompson School District","=""1410011""","Tuition","$1,668,354",46,4,"$36,269"
"Thompson School District","=""1410011""","Supplies","$1,343,013",867,2,"$1,549"
"Thompson School District","=""1410011""","Property","$155,533",867,2,"$179"
"Thompson School District","=""1410011""","Other","$71,663",867,2,"$83"
"Thompson School District","=""1410011""","Total","$21,984,112",913,1,"$24,079"
"Tolland School District","=""1420011""","Salaries","$26,093,727",2193,2,"$11,899"
"Tolland School District","=""1420011""","Employee Benefits","$8,150,895",2193,2,"$3,717"
"Tolland School District","=""1420011""","Purchased Services","$6,577,310",2193,2,"$2,999"
"Tolland School District","=""1420011""","Tuition","$2,754,161",75,4,"$36,722"
"Tolland School District","=""1420011""","Supplies","$2,241,868",2193,2,"$1,022"
"Tolland School District","=""1420011""","Property","$299,764",2193,2,"$137"
"Tolland School District","=""1420011""","Other","$69,609",2193,2,"$32"
"Tolland School District","=""1420011""","Total","$46,187,335",2268,1,"$20,365"
"Torrington School District","=""1430011""","Salaries","$48,382,993",3893,2,"$12,428"
"Torrington School District","=""1430011""","Employee Benefits","$15,897,460",3893,2,"$4,084"
"Torrington School District","=""1430011""","Purchased Services","$12,273,014",3893,2,"$3,153"
"Torrington School District","=""1430011""","Tuition","$10,071,972",371,4,"$27,148"
"Torrington School District","=""1430011""","Supplies","$2,745,677",3893,2,"$705"
"Torrington School District","=""1430011""","Property","$1,168,941",3893,2,"$300"
"Torrington School District","=""1430011""","Other","$304,962",3893,2,"$78"
"Torrington School District","=""1430011""","Total","$90,845,019",4264,1,"$21,305"
"Trumbull School District","=""1440011""","Salaries","$81,492,123",6917,2,"$11,781"
"Trumbull School District","=""1440011""","Employee Benefits","$25,134,675",6917,2,"$3,634"
"Trumbull School District","=""1440011""","Purchased Services","$18,551,075",6917,2,"$2,682"
"Trumbull School District","=""1440011""","Tuition","$6,041,666",130,4,"$46,474"
"Trumbull School District","=""1440011""","Supplies","$4,365,182",6917,2,"$631"
"Trumbull School District","=""1440011""","Property","$940,451",6917,2,"$136"
"Trumbull School District","=""1440011""","Other","$556,159",6917,2,"$80"
"Trumbull School District","=""1440011""","Total","$137,081,330",7047,1,"$19,452"
"Union School District","=""1450011""","Salaries","$870,710",51,2,"$17,073"
"Union School District","=""1450011""","Employee Benefits","$191,285",51,2,"$3,751"
"Union School District","=""1450011""","Purchased Services","$363,545",51,2,"$7,128"
"Union School District","=""1450011""","Tuition","$409,931",25,4,"$16,397"
"Union School District","=""1450011""","Supplies","$67,676",51,2,"$1,327"
"Union School District","=""1450011""","Property","$3,595",51,2,"$70"
"Union School District","=""1450011""","Other","$25,883",51,2,"$508"
"Union School District","=""1450011""","Total","$1,932,625",76,1,"$25,429"
"Vernon School District","=""1460011""","Salaries","$40,754,865",3214,2,"$12,680"
"Vernon School District","=""1460011""","Employee Benefits","$9,860,489",3214,2,"$3,068"
"Vernon School District","=""1460011""","Purchased Services","$6,883,052",3214,2,"$2,142"
"Vernon School District","=""1460011""","Tuition","$4,781,232",257,4,"$18,604"
"Vernon School District","=""1460011""","Supplies","$3,314,673",3214,2,"$1,031"
"Vernon School District","=""1460011""","Property","$1,124,592",3214,2,"$350"
"Vernon School District","=""1460011""","Other","$75,000",3214,2,"$23"
"Vernon School District","=""1460011""","Total","$66,793,903",3471,1,"$19,243"
"Voluntown School District","=""1470011""","Salaries","$3,483,347",235,2,"$14,823"
"Voluntown School District","=""1470011""","Employee Benefits","$821,256",235,2,"$3,495"
"Voluntown School District","=""1470011""","Purchased Services","$1,067,728",235,2,"$4,544"
"Voluntown School District","=""1470011""","Tuition","$1,936,945",92,4,"$21,054"
"Voluntown School District","=""1470011""","Supplies","$329,565",235,2,"$1,402"
"Voluntown School District","=""1470011""","Property","$64,193",235,2,"$273"
"Voluntown School District","=""1470011""","Other","$13,000",235,2,"$55"
"Voluntown School District","=""1470011""","Total","$7,716,033",327,1,"$23,596"
"Wallingford School District","=""1480011""","Salaries","$76,881,530",5257,2,"$14,625"
"Wallingford School District","=""1480011""","Employee Benefits","$17,791,982",5257,2,"$3,384"
"Wallingford School District","=""1480011""","Purchased Services","$17,378,169",5257,2,"$3,306"
"Wallingford School District","=""1480011""","Tuition","$8,652,004",114,4,"$75,895"
"Wallingford School District","=""1480011""","Supplies","$4,435,630",5257,2,"$844"
"Wallingford School District","=""1480011""","Property","$887,816",5257,2,"$169"
"Wallingford School District","=""1480011""","Other","$298,649",5257,2,"$57"
"Wallingford School District","=""1480011""","Total","$126,325,781",5371,1,"$23,520"
"Waterbury School District","=""1510011""","Salaries","$183,544,902",18871,2,"$9,726"
"Waterbury School District","=""1510011""","Employee Benefits","$76,630,341",18871,2,"$4,061"
"Waterbury School District","=""1510011""","Purchased Services","$64,865,574",18871,2,"$3,437"
"Waterbury School District","=""1510011""","Tuition","$17,152,583",607,4,"$28,258"
"Waterbury School District","=""1510011""","Supplies","$9,551,135",18871,2,"$506"
"Waterbury School District","=""1510011""","Property","$42,250,048",18871,2,"$2,239"
"Waterbury School District","=""1510011""","Other","$752,911",18871,2,"$40"
"Waterbury School District","=""1510011""","Total","$394,747,494",19478,1,"$20,266"
"Waterford School District","=""1520011""","Salaries","$34,595,681",2322,2,"$14,899"
"Waterford School District","=""1520011""","Employee Benefits","$10,232,951",2322,2,"$4,407"
"Waterford School District","=""1520011""","Purchased Services","$6,336,992",2322,2,"$2,729"
"Waterford School District","=""1520011""","Tuition","$3,330,149",162,4,"$20,556"
"Waterford School District","=""1520011""","Supplies","$2,930,502",2322,2,"$1,262"
"Waterford School District","=""1520011""","Property","$1,669,244",2322,2,"$719"
"Waterford School District","=""1520011""","Other","$116,845",2322,2,"$50"
"Waterford School District","=""1520011""","Total","$59,212,364",2484,1,"$23,838"
"Watertown School District","=""1530011""","Salaries","$32,310,750",2561,2,"$12,616"
"Watertown School District","=""1530011""","Employee Benefits","$10,207,823",2561,2,"$3,986"
"Watertown School District","=""1530011""","Purchased Services","$8,836,308",2561,2,"$3,450"
"Watertown School District","=""1530011""","Tuition","$3,357,073",190,4,"$17,669"
"Watertown School District","=""1530011""","Supplies","$1,667,164",2561,2,"$651"
"Watertown School District","=""1530011""","Property","$580,166",2561,2,"$227"
"Watertown School District","=""1530011""","Other","$88,352",2561,2,"$34"
"Watertown School District","=""1530011""","Total","$57,047,636",2751,1,"$20,737"
"West Hartford School District","=""1550011""","Salaries","$128,020,530",9156,2,"$13,982"
"West Hartford School District","=""1550011""","Employee Benefits","$40,570,647",9156,2,"$4,431"
"West Hartford School District","=""1550011""","Purchased Services","$19,136,984",9156,2,"$2,090"
"West Hartford School District","=""1550011""","Tuition","$13,984,517",512,4,"$27,314"
