"Special Education Expenditures, 2023-24"
"All Districts"

"District","District Code","Description","Amount"
"Lisbon School District","=""0730011""","Teacher Salaries","$967,014"
"Lisbon School District","=""0730011""","Instructional Aide Salaries","$176,996"
"Lisbon School District","=""0730011""","Other Salaries","$159,935"
"Lisbon School District","=""0730011""","Employee Benefits","$263,580"
"Lisbon School District","=""0730011""","Purchased Services Other Than Transportation","$420,069"
"Lisbon School District","=""0730011""","Special Education Tuition","$1,406,869"
"Lisbon School District","=""0730011""","Supplies","$6,614"
"Lisbon School District","=""0730011""","Property Services","$0"
"Lisbon School District","=""0730011""","Purchased Services For Transportation","$328,915"
"Lisbon School District","=""0730011""","Equipment","$2,456"
"Lisbon School District","=""0730011""","All Other Expenditures","$0"
"Lisbon School District","=""0730011""","Total","$3,732,448"
"Litchfield School District","=""0740011""","Teacher Salaries","$861,549"
"Litchfield School District","=""0740011""","Instructional Aide Salaries","$583,897"
"Litchfield School District","=""0740011""","Other Salaries","$11,468"
"Litchfield School District","=""0740011""","Employee Benefits","$405,173"
"Litchfield School District","=""0740011""","Purchased Services Other Than Transportation","$10,155"
"Litchfield School District","=""0740011""","Special Education Tuition","$758,041"
"Litchfield School District","=""0740011""","Supplies","$0"
"Litchfield School District","=""0740011""","Property Services","$0"
"Litchfield School District","=""0740011""","Purchased Services For Transportation","$338,826"
"Litchfield School District","=""0740011""","Equipment","$0"
"Litchfield School District","=""0740011""","All Other Expenditures","$0"
"Litchfield School District","=""0740011""","Total","$2,969,109"
"Madison School District","=""0760011""","Teacher Salaries","$5,235,617"
"Madison School District","=""0760011""","Instructional Aide Salaries","$25,541"
"Madison School District","=""0760011""","Other Salaries","$1,613,338"
"Madison School District","=""0760011""","Employee Benefits","$2,013,418"
"Madison School District","=""0760011""","Purchased Services Other Than Transportation","$829,266"
"Madison School District","=""0760011""","Special Education Tuition","$3,427,350"
"Madison School District","=""0760011""","Supplies","$57,619"
"Madison School District","=""0760011""","Property Services","$0"
"Madison School District","=""0760011""","Purchased Services For Transportation","$1,683,462"
"Madison School District","=""0760011""","Equipment","$53,745"
"Madison School District","=""0760011""","All Other Expenditures","$0"
"Madison School District","=""0760011""","Total","$14,939,356"
"Manchester School District","=""0770011""","Teacher Salaries","$7,831,395"
"Manchester School District","=""0770011""","Instructional Aide Salaries","$3,550,516"
"Manchester School District","=""0770011""","Other Salaries","$2,976,115"
"Manchester School District","=""0770011""","Employee Benefits","$5,771,118"
"Manchester School District","=""0770011""","Purchased Services Other Than Transportation","$5,723,802"
"Manchester School District","=""0770011""","Special Education Tuition","$6,683,545"
"Manchester School District","=""0770011""","Supplies","$140,787"
"Manchester School District","=""0770011""","Property Services","$34,582"
"Manchester School District","=""0770011""","Purchased Services For Transportation","$2,807,905"
"Manchester School District","=""0770011""","Equipment","$0"
"Manchester School District","=""0770011""","All Other Expenditures","$2,717"
"Manchester School District","=""0770011""","Total","$35,522,482"
"Mansfield School District","=""0780011""","Teacher Salaries","$1,413,263"
"Mansfield School District","=""0780011""","Instructional Aide Salaries","$903,424"
"Mansfield School District","=""0780011""","Other Salaries","$308,661"
"Mansfield School District","=""0780011""","Employee Benefits","$728,939"
"Mansfield School District","=""0780011""","Purchased Services Other Than Transportation","$296,833"
"Mansfield School District","=""0780011""","Special Education Tuition","$215,846"
"Mansfield School District","=""0780011""","Supplies","$25,453"
"Mansfield School District","=""0780011""","Property Services","$270"
"Mansfield School District","=""0780011""","Purchased Services For Transportation","$147,318"
"Mansfield School District","=""0780011""","Equipment","$3,040"
"Mansfield School District","=""0780011""","All Other Expenditures","$2,520"
"Mansfield School District","=""0780011""","Total","$4,045,567"
"Marlborough School District","=""0790011""","Teacher Salaries","$756,791"
"Marlborough School District","=""0790011""","Instructional Aide Salaries","$383,880"
"Marlborough School District","=""0790011""","Other Salaries","$235,722"
"Marlborough School District","=""0790011""","Employee Benefits","$84,176"
"Marlborough School District","=""0790011""","Purchased Services Other Than Transportation","$105,271"
"Marlborough School District","=""0790011""","Special Education Tuition","$268,519"
"Marlborough School District","=""0790011""","Supplies","$50,101"
"Marlborough School District","=""0790011""","Property Services","$0"
"Marlborough School District","=""0790011""","Purchased Services For Transportation","$105,101"
"Marlborough School District","=""0790011""","Equipment","$0"
"Marlborough School District","=""0790011""","All Other Expenditures","$422"
"Marlborough School District","=""0790011""","Total","$1,989,984"
"Meriden School District","=""0800011""","Teacher Salaries","$8,341,763"
"Meriden School District","=""0800011""","Instructional Aide Salaries","$3,305,797"
"Meriden School District","=""0800011""","Other Salaries","$7,764,692"
"Meriden School District","=""0800011""","Employee Benefits","$5,660,707"
"Meriden School District","=""0800011""","Purchased Services Other Than Transportation","$1,121,396"
"Meriden School District","=""0800011""","Special Education Tuition","$9,981,236"
"Meriden School District","=""0800011""","Supplies","$550,056"
"Meriden School District","=""0800011""","Property Services","$122,402"
"Meriden School District","=""0800011""","Purchased Services For Transportation","$2,900,720"
"Meriden School District","=""0800011""","Equipment","$28,078"
"Meriden School District","=""0800011""","All Other Expenditures","$825"
"Meriden School District","=""0800011""","Total","$39,777,670"
"Middletown School District","=""0830011""","Teacher Salaries","$8,605,871"
"Middletown School District","=""0830011""","Instructional Aide Salaries","$5,186,407"
"Middletown School District","=""0830011""","Other Salaries","$1,133,406"
"Middletown School District","=""0830011""","Employee Benefits","$4,093,136"
"Middletown School District","=""0830011""","Purchased Services Other Than Transportation","$1,288,570"
"Middletown School District","=""0830011""","Special Education Tuition","$7,237,002"
"Middletown School District","=""0830011""","Supplies","$200,881"
"Middletown School District","=""0830011""","Property Services","$3,728"
"Middletown School District","=""0830011""","Purchased Services For Transportation","$3,824,184"
"Middletown School District","=""0830011""","Equipment","$0"
"Middletown School District","=""0830011""","All Other Expenditures","$3,039"
"Middletown School District","=""0830011""","Total","$31,576,222"
"Milford School District","=""0840011""","Teacher Salaries","$10,428,797"
"Milford School District","=""0840011""","Instructional Aide Salaries","$3,736,020"
"Milford School District","=""0840011""","Other Salaries","$1,774,529"
"Milford School District","=""0840011""","Employee Benefits","$6,828,325"
"Milford School District","=""0840011""","Purchased Services Other Than Transportation","$560,655"
"Milford School District","=""0840011""","Special Education Tuition","$7,887,183"
"Milford School District","=""0840011""","Supplies","$80,059"
"Milford School District","=""0840011""","Property Services","$2,784"
"Milford School District","=""0840011""","Purchased Services For Transportation","$3,486,484"
"Milford School District","=""0840011""","Equipment","$105,127"
"Milford School District","=""0840011""","All Other Expenditures","$33,270"
"Milford School District","=""0840011""","Total","$34,923,234"
"Monroe School District","=""0850011""","Teacher Salaries","$5,603,827"
"Monroe School District","=""0850011""","Instructional Aide Salaries","$416,416"
"Monroe School District","=""0850011""","Other Salaries","$2,967,752"
"Monroe School District","=""0850011""","Employee Benefits","$2,076,484"
"Monroe School District","=""0850011""","Purchased Services Other Than Transportation","$1,325,540"
"Monroe School District","=""0850011""","Special Education Tuition","$2,840,866"
"Monroe School District","=""0850011""","Supplies","$69,069"
"Monroe School District","=""0850011""","Property Services","$3,725"
"Monroe School District","=""0850011""","Purchased Services For Transportation","$1,060,810"
"Monroe School District","=""0850011""","Equipment","$597"
"Monroe School District","=""0850011""","All Other Expenditures","$2,823"
"Monroe School District","=""0850011""","Total","$16,367,909"
"Montville School District","=""0860011""","Teacher Salaries","$3,985,211"
"Montville School District","=""0860011""","Instructional Aide Salaries","$1,628,958"
"Montville School District","=""0860011""","Other Salaries","$1,347,626"
