"Special Education Expenditures, 2019-20"
"All Districts"

"District","District Code","Description","Amount"
"Salem School District","=""1210011""","Instructional Aide Salaries","$338,221"
"Salem School District","=""1210011""","Other Salaries","$0"
"Salem School District","=""1210011""","Employee Benefits","$154,450"
"Salem School District","=""1210011""","Purchased Services Other Than Transportation","$346,081"
"Salem School District","=""1210011""","Special Education Tuition","$1,289,753"
"Salem School District","=""1210011""","Supplies","$5,900"
"Salem School District","=""1210011""","Property Services","$0"
"Salem School District","=""1210011""","Purchased Services For Transportation","$211,315"
"Salem School District","=""1210011""","Equipment","$9,759"
"Salem School District","=""1210011""","All Other Expenditures","$0"
"Salem School District","=""1210011""","Total","$2,967,752"
"Salisbury School District","=""1220011""","Teacher Salaries","$620,150"
"Salisbury School District","=""1220011""","Instructional Aide Salaries","$6,898"
"Salisbury School District","=""1220011""","Other Salaries","$248,637"
"Salisbury School District","=""1220011""","Employee Benefits","$289,920"
"Salisbury School District","=""1220011""","Purchased Services Other Than Transportation","$107,899"
"Salisbury School District","=""1220011""","Special Education Tuition","$47,378"
"Salisbury School District","=""1220011""","Supplies","$4,735"
"Salisbury School District","=""1220011""","Property Services","$0"
"Salisbury School District","=""1220011""","Purchased Services For Transportation","$55,644"
"Salisbury School District","=""1220011""","Equipment","$186"
"Salisbury School District","=""1220011""","All Other Expenditures","$0"
"Salisbury School District","=""1220011""","Total","$1,381,447"
"Scotland School District","=""1230011""","Teacher Salaries","$257,672"
"Scotland School District","=""1230011""","Instructional Aide Salaries","$142,279"
"Scotland School District","=""1230011""","Other Salaries","$53,411"
"Scotland School District","=""1230011""","Employee Benefits","$17,132"
"Scotland School District","=""1230011""","Purchased Services Other Than Transportation","$31,154"
"Scotland School District","=""1230011""","Special Education Tuition","$6,825"
"Scotland School District","=""1230011""","Supplies","$4,138"
"Scotland School District","=""1230011""","Property Services","$0"
"Scotland School District","=""1230011""","Purchased Services For Transportation","$0"
"Scotland School District","=""1230011""","Equipment","$203"
"Scotland School District","=""1230011""","All Other Expenditures","$0"
"Scotland School District","=""1230011""","Total","$512,813"
"Seymour School District","=""1240011""","Teacher Salaries","$2,953,094"
"Seymour School District","=""1240011""","Instructional Aide Salaries","$852,512"
"Seymour School District","=""1240011""","Other Salaries","$238,927"
"Seymour School District","=""1240011""","Employee Benefits","$644,900"
"Seymour School District","=""1240011""","Purchased Services Other Than Transportation","$376,696"
"Seymour School District","=""1240011""","Special Education Tuition","$2,796,584"
"Seymour School District","=""1240011""","Supplies","$20,070"
"Seymour School District","=""1240011""","Property Services","$2,757"
"Seymour School District","=""1240011""","Purchased Services For Transportation","$583,726"
"Seymour School District","=""1240011""","Equipment","$7,525"
"Seymour School District","=""1240011""","All Other Expenditures","$0"
"Seymour School District","=""1240011""","Total","$8,476,790"
"Sharon School District","=""1250011""","Teacher Salaries","$248,492"
"Sharon School District","=""1250011""","Instructional Aide Salaries","$0"
"Sharon School District","=""1250011""","Other Salaries","$105,591"
"Sharon School District","=""1250011""","Employee Benefits","$116,432"
"Sharon School District","=""1250011""","Purchased Services Other Than Transportation","$54,785"
"Sharon School District","=""1250011""","Special Education Tuition","$0"
"Sharon School District","=""1250011""","Supplies","$1,971"
"Sharon School District","=""1250011""","Property Services","$0"
"Sharon School District","=""1250011""","Purchased Services For Transportation","$19,616"
"Sharon School District","=""1250011""","Equipment","$120"
"Sharon School District","=""1250011""","All Other Expenditures","$0"
"Sharon School District","=""1250011""","Total","$547,007"
"Shelton School District","=""1260011""","Teacher Salaries","$7,792,079"
"Shelton School District","=""1260011""","Instructional Aide Salaries","$1,646,872"
"Shelton School District","=""1260011""","Other Salaries","$746,688"
"Shelton School District","=""1260011""","Employee Benefits","$2,078,000"
"Shelton School District","=""1260011""","Purchased Services Other Than Transportation","$1,409,858"
"Shelton School District","=""1260011""","Special Education Tuition","$3,371,555"
"Shelton School District","=""1260011""","Supplies","$34,938"
"Shelton School District","=""1260011""","Property Services","$6,369"
"Shelton School District","=""1260011""","Purchased Services For Transportation","$1,121,143"
"Shelton School District","=""1260011""","Equipment","$6,989"
"Shelton School District","=""1260011""","All Other Expenditures","$0"
"Shelton School District","=""1260011""","Total","$18,214,491"
"Sherman School District","=""1270011""","Teacher Salaries","$397,712"
"Sherman School District","=""1270011""","Instructional Aide Salaries","$246,628"
"Sherman School District","=""1270011""","Other Salaries","$380,378"
"Sherman School District","=""1270011""","Employee Benefits","$140,807"
"Sherman School District","=""1270011""","Purchased Services Other Than Transportation","$68,069"
"Sherman School District","=""1270011""","Special Education Tuition","$217,912"
"Sherman School District","=""1270011""","Supplies","$8,686"
"Sherman School District","=""1270011""","Property Services","$0"
"Sherman School District","=""1270011""","Purchased Services For Transportation","$37,515"
"Sherman School District","=""1270011""","Equipment","$96"
"Sherman School District","=""1270011""","All Other Expenditures","$200"
"Sherman School District","=""1270011""","Total","$1,498,004"
"Side By Side Charter School District","=""2700013""","Teacher Salaries","$86,296"
"Side By Side Charter School District","=""2700013""","Instructional Aide Salaries","$8,357"
"Side By Side Charter School District","=""2700013""","Other Salaries","$0"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$5,247"
"Side By Side Charter School District","=""2700013""","Purchased Services Other Than Transportation","$2,488"
"Side By Side Charter School District","=""2700013""","Special Education Tuition","$0"
"Side By Side Charter School District","=""2700013""","Supplies","$0"
"Side By Side Charter School District","=""2700013""","Property Services","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services For Transportation","$0"
"Side By Side Charter School District","=""2700013""","Equipment","$0"
"Side By Side Charter School District","=""2700013""","All Other Expenditures","$0"
"Side By Side Charter School District","=""2700013""","Total","$102,388"
"Simsbury School District","=""1280011""","Teacher Salaries","$6,018,002"
"Simsbury School District","=""1280011""","Instructional Aide Salaries","$3,366,490"
"Simsbury School District","=""1280011""","Other Salaries","$540,312"
"Simsbury School District","=""1280011""","Employee Benefits","$2,010,558"
"Simsbury School District","=""1280011""","Purchased Services Other Than Transportation","$980,388"
"Simsbury School District","=""1280011""","Special Education Tuition","$3,355,226"
"Simsbury School District","=""1280011""","Supplies","$51,500"
"Simsbury School District","=""1280011""","Property Services","$0"
"Simsbury School District","=""1280011""","Purchased Services For Transportation","$1,122,464"
"Simsbury School District","=""1280011""","Equipment","$51,169"
"Simsbury School District","=""1280011""","All Other Expenditures","$0"
"Simsbury School District","=""1280011""","Total","$17,496,110"
"Somers School District","=""1290011""","Teacher Salaries","$1,870,739"
"Somers School District","=""1290011""","Instructional Aide Salaries","$828,341"
"Somers School District","=""1290011""","Other Salaries","$283,589"
"Somers School District","=""1290011""","Employee Benefits","$622,818"
"Somers School District","=""1290011""","Purchased Services Other Than Transportation","$136,260"
"Somers School District","=""1290011""","Special Education Tuition","$889,904"
"Somers School District","=""1290011""","Supplies","$34,232"
"Somers School District","=""1290011""","Property Services","$0"
"Somers School District","=""1290011""","Purchased Services For Transportation","$449,044"
"Somers School District","=""1290011""","Equipment","$8,096"
"Somers School District","=""1290011""","All Other Expenditures","$405"
"Somers School District","=""1290011""","Total","$5,123,429"
"South Windsor School District","=""1320011""","Teacher Salaries","$5,240,861"
"South Windsor School District","=""1320011""","Instructional Aide Salaries","$3,007,296"
"South Windsor School District","=""1320011""","Other Salaries","$1,313,958"
"South Windsor School District","=""1320011""","Employee Benefits","$2,637,107"
"South Windsor School District","=""1320011""","Purchased Services Other Than Transportation","$1,263,189"
"South Windsor School District","=""1320011""","Special Education Tuition","$2,839,675"
"South Windsor School District","=""1320011""","Supplies","$94,038"
"South Windsor School District","=""1320011""","Property Services","$97,905"
"South Windsor School District","=""1320011""","Purchased Services For Transportation","$1,399,373"
"South Windsor School District","=""1320011""","Equipment","$81,223"
"South Windsor School District","=""1320011""","All Other Expenditures","$6,793"
"South Windsor School District","=""1320011""","Total","$17,981,419"
"Southington School District","=""1310011""","Teacher Salaries","$8,612,433"
"Southington School District","=""1310011""","Instructional Aide Salaries","$5,485,444"
"Southington School District","=""1310011""","Other Salaries","$1,547,577"
"Southington School District","=""1310011""","Employee Benefits","$5,629,958"
"Southington School District","=""1310011""","Purchased Services Other Than Transportation","$722,773"
"Southington School District","=""1310011""","Special Education Tuition","$4,862,422"
"Southington School District","=""1310011""","Supplies","$98,463"
"Southington School District","=""1310011""","Property Services","$36,865"
"Southington School District","=""1310011""","Purchased Services For Transportation","$1,842,674"
"Southington School District","=""1310011""","Equipment","$33,665"
"Southington School District","=""1310011""","All Other Expenditures","$0"
"Southington School District","=""1310011""","Total","$28,872,273"
"Sprague School District","=""1330011""","Teacher Salaries","$285,807"
"Sprague School District","=""1330011""","Instructional Aide Salaries","$200,900"
"Sprague School District","=""1330011""","Other Salaries","$78,546"
"Sprague School District","=""1330011""","Employee Benefits","$187,853"
"Sprague School District","=""1330011""","Purchased Services Other Than Transportation","$54,233"
"Sprague School District","=""1330011""","Special Education Tuition","$778,585"
"Sprague School District","=""1330011""","Supplies","$25,057"
"Sprague School District","=""1330011""","Property Services","$0"
"Sprague School District","=""1330011""","Purchased Services For Transportation","$114,670"
"Sprague School District","=""1330011""","Equipment","$0"
"Sprague School District","=""1330011""","All Other Expenditures","$550"
"Sprague School District","=""1330011""","Total","$1,726,202"
"Stafford School District","=""1340011""","Teacher Salaries","$2,079,401"
"Stafford School District","=""1340011""","Instructional Aide Salaries","$1,084,675"
"Stafford School District","=""1340011""","Other Salaries","$254,960"
"Stafford School District","=""1340011""","Employee Benefits","$896,788"
"Stafford School District","=""1340011""","Purchased Services Other Than Transportation","$343,993"
"Stafford School District","=""1340011""","Special Education Tuition","$1,080,623"
"Stafford School District","=""1340011""","Supplies","$45,331"
"Stafford School District","=""1340011""","Property Services","$0"
"Stafford School District","=""1340011""","Purchased Services For Transportation","$579,838"
"Stafford School District","=""1340011""","Equipment","$549"
"Stafford School District","=""1340011""","All Other Expenditures","$690"
"Stafford School District","=""1340011""","Total","$6,366,848"
"Stamford Academy District","=""2820013""","Teacher Salaries","$115,937"
"Stamford Academy District","=""2820013""","Instructional Aide Salaries","$0"
"Stamford Academy District","=""2820013""","Other Salaries","$0"
"Stamford Academy District","=""2820013""","Employee Benefits","$33,042"
"Stamford Academy District","=""2820013""","Purchased Services Other Than Transportation","$0"
"Stamford Academy District","=""2820013""","Special Education Tuition","$0"
"Stamford Academy District","=""2820013""","Supplies","$0"
"Stamford Academy District","=""2820013""","Property Services","$0"
"Stamford Academy District","=""2820013""","Purchased Services For Transportation","$0"
"Stamford Academy District","=""2820013""","Equipment","$0"
"Stamford Academy District","=""2820013""","All Other Expenditures","$0"
"Stamford Academy District","=""2820013""","Total","$148,979"
"Stamford Charter School for Excellence District","=""2960013""","Teacher Salaries","$112,166"
"Stamford Charter School for Excellence District","=""2960013""","Instructional Aide Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Other Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$41,589"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services Other Than Transportation","$23,688"
"Stamford Charter School for Excellence District","=""2960013""","Special Education Tuition","$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$0"
"Stamford Charter School for Excellence District","=""2960013""","Property Services","$0"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services For Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Equipment","$0"
"Stamford Charter School for Excellence District","=""2960013""","All Other Expenditures","$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$177,443"
"Stamford School District","=""1350011""","Teacher Salaries","$17,134,396"
"Stamford School District","=""1350011""","Instructional Aide Salaries","$9,274,240"
"Stamford School District","=""1350011""","Other Salaries","$10,746,493"
"Stamford School District","=""1350011""","Employee Benefits","$9,529,369"
"Stamford School District","=""1350011""","Purchased Services Other Than Transportation","$6,374,134"
"Stamford School District","=""1350011""","Special Education Tuition","$19,551,863"
"Stamford School District","=""1350011""","Supplies","$460,401"
"Stamford School District","=""1350011""","Property Services","$0"
"Stamford School District","=""1350011""","Purchased Services For Transportation","$4,825,441"
"Stamford School District","=""1350011""","Equipment","$123,897"
"Stamford School District","=""1350011""","All Other Expenditures","$84,605"
"Stamford School District","=""1350011""","Total","$78,104,840"
"Sterling School District","=""1360011""","Teacher Salaries","$600,395"
"Sterling School District","=""1360011""","Instructional Aide Salaries","$351,886"
"Sterling School District","=""1360011""","Other Salaries","$94,118"
"Sterling School District","=""1360011""","Employee Benefits","$283,851"
"Sterling School District","=""1360011""","Purchased Services Other Than Transportation","$28,542"
"Sterling School District","=""1360011""","Special Education Tuition","$1,179,603"
"Sterling School District","=""1360011""","Supplies","$23,080"
"Sterling School District","=""1360011""","Property Services","$1,500"
"Sterling School District","=""1360011""","Purchased Services For Transportation","$691"
"Sterling School District","=""1360011""","Equipment","$2,417"
"Sterling School District","=""1360011""","All Other Expenditures","$229"
"Sterling School District","=""1360011""","Total","$2,566,312"
"Stonington School District","=""1370011""","Teacher Salaries","$3,925,213"
"Stonington School District","=""1370011""","Instructional Aide Salaries","$1,374,867"
"Stonington School District","=""1370011""","Other Salaries","$987,387"
"Stonington School District","=""1370011""","Employee Benefits","$1,610,748"
"Stonington School District","=""1370011""","Purchased Services Other Than Transportation","$211,120"
"Stonington School District","=""1370011""","Special Education Tuition","$2,935,530"
"Stonington School District","=""1370011""","Supplies","$61,168"
"Stonington School District","=""1370011""","Property Services","$0"
"Stonington School District","=""1370011""","Purchased Services For Transportation","$500,783"
"Stonington School District","=""1370011""","Equipment","$5,037"
"Stonington School District","=""1370011""","All Other Expenditures","$141"
"Stonington School District","=""1370011""","Total","$11,611,994"
"Stratford School District","=""1380011""","Teacher Salaries","$3,875,659"
"Stratford School District","=""1380011""","Instructional Aide Salaries","$0"
"Stratford School District","=""1380011""","Other Salaries","$10,748,833"
"Stratford School District","=""1380011""","Employee Benefits","$4,682,789"
"Stratford School District","=""1380011""","Purchased Services Other Than Transportation","$3,028,521"
"Stratford School District","=""1380011""","Special Education Tuition","$8,391,306"
"Stratford School District","=""1380011""","Supplies","$54,981"
"Stratford School District","=""1380011""","Property Services","$33,253"
"Stratford School District","=""1380011""","Purchased Services For Transportation","$2,138,429"
"Stratford School District","=""1380011""","Equipment","$21,020"
"Stratford School District","=""1380011""","All Other Expenditures","$200"
"Stratford School District","=""1380011""","Total","$32,974,992"
"Suffield School District","=""1390011""","Teacher Salaries","$2,610,875"
"Suffield School District","=""1390011""","Instructional Aide Salaries","$1,250,588"
"Suffield School District","=""1390011""","Other Salaries","$531,786"
"Suffield School District","=""1390011""","Employee Benefits","$841,252"
"Suffield School District","=""1390011""","Purchased Services Other Than Transportation","$525,438"
"Suffield School District","=""1390011""","Special Education Tuition","$2,657,332"
"Suffield School District","=""1390011""","Supplies","$26,250"
"Suffield School District","=""1390011""","Property Services","$0"
"Suffield School District","=""1390011""","Purchased Services For Transportation","$467,839"
"Suffield School District","=""1390011""","Equipment","$6,369"
"Suffield School District","=""1390011""","All Other Expenditures","$1,000"
"Suffield School District","=""1390011""","Total","$8,918,729"
"The Bridge Academy District","=""2690013""","Teacher Salaries","$186,549"
"The Bridge Academy District","=""2690013""","Instructional Aide Salaries","$87,156"
"The Bridge Academy District","=""2690013""","Other Salaries","$24,895"
"The Bridge Academy District","=""2690013""","Employee Benefits","$21,787"
"The Bridge Academy District","=""2690013""","Purchased Services Other Than Transportation","$0"
"The Bridge Academy District","=""2690013""","Special Education Tuition","$0"
"The Bridge Academy District","=""2690013""","Supplies","$0"
"The Bridge Academy District","=""2690013""","Property Services","$0"
"The Bridge Academy District","=""2690013""","Purchased Services For Transportation","$0"
"The Bridge Academy District","=""2690013""","Equipment","$0"
"The Bridge Academy District","=""2690013""","All Other Expenditures","$0"
"The Bridge Academy District","=""2690013""","Total","$320,387"
"Thomaston School District","=""1400011""","Teacher Salaries","$1,082,660"
"Thomaston School District","=""1400011""","Instructional Aide Salaries","$372,957"
"Thomaston School District","=""1400011""","Other Salaries","$180,223"
"Thomaston School District","=""1400011""","Employee Benefits","$430,397"
"Thomaston School District","=""1400011""","Purchased Services Other Than Transportation","$410,435"
"Thomaston School District","=""1400011""","Special Education Tuition","$939,867"
"Thomaston School District","=""1400011""","Supplies","$43,833"
"Thomaston School District","=""1400011""","Property Services","$470"
"Thomaston School District","=""1400011""","Purchased Services For Transportation","$235,251"
"Thomaston School District","=""1400011""","Equipment","$0"
"Thomaston School District","=""1400011""","All Other Expenditures","$2,483"
"Thomaston School District","=""1400011""","Total","$3,698,577"
"Thompson School District","=""1410011""","Teacher Salaries","$1,595,720"
"Thompson School District","=""1410011""","Instructional Aide Salaries","$535,468"
"Thompson School District","=""1410011""","Other Salaries","$262,557"
"Thompson School District","=""1410011""","Employee Benefits","$566,579"
"Thompson School District","=""1410011""","Purchased Services Other Than Transportation","$168,094"
"Thompson School District","=""1410011""","Special Education Tuition","$1,628,609"
"Thompson School District","=""1410011""","Supplies","$26,774"
"Thompson School District","=""1410011""","Property Services","$0"
"Thompson School District","=""1410011""","Purchased Services For Transportation","$569,345"
"Thompson School District","=""1410011""","Equipment","$9,300"
"Thompson School District","=""1410011""","All Other Expenditures","$175"
"Thompson School District","=""1410011""","Total","$5,362,622"
"Tolland School District","=""1420011""","Teacher Salaries","$3,210,976"
"Tolland School District","=""1420011""","Instructional Aide Salaries","$0"
"Tolland School District","=""1420011""","Other Salaries","$2,281,830"
"Tolland School District","=""1420011""","Employee Benefits","$1,851,643"
"Tolland School District","=""1420011""","Purchased Services Other Than Transportation","$493,359"
"Tolland School District","=""1420011""","Special Education Tuition","$1,767,258"
"Tolland School District","=""1420011""","Supplies","$43,591"
"Tolland School District","=""1420011""","Property Services","$0"
"Tolland School District","=""1420011""","Purchased Services For Transportation","$888,724"
"Tolland School District","=""1420011""","Equipment","$11,229"
"Tolland School District","=""1420011""","All Other Expenditures","$1,414"
"Tolland School District","=""1420011""","Total","$10,550,022"
"Torrington School District","=""1430011""","Teacher Salaries","$3,272,546"
"Torrington School District","=""1430011""","Instructional Aide Salaries","$1,918,175"
"Torrington School District","=""1430011""","Other Salaries","$3,576,713"
"Torrington School District","=""1430011""","Employee Benefits","$2,641,903"
"Torrington School District","=""1430011""","Purchased Services Other Than Transportation","$716,645"
"Torrington School District","=""1430011""","Special Education Tuition","$9,457,631"
"Torrington School District","=""1430011""","Supplies","$69,496"
"Torrington School District","=""1430011""","Property Services","$25,132"
"Torrington School District","=""1430011""","Purchased Services For Transportation","$1,647,803"
"Torrington School District","=""1430011""","Equipment","$1,214"
"Torrington School District","=""1430011""","All Other Expenditures","$2,695"
"Torrington School District","=""1430011""","Total","$23,329,952"
"Trumbull School District","=""1440011""","Teacher Salaries","$10,909,410"
"Trumbull School District","=""1440011""","Instructional Aide Salaries","$0"
"Trumbull School District","=""1440011""","Other Salaries","$4,990,186"
"Trumbull School District","=""1440011""","Employee Benefits","$3,669,440"
"Trumbull School District","=""1440011""","Purchased Services Other Than Transportation","$1,079,203"
"Trumbull School District","=""1440011""","Special Education Tuition","$4,620,474"
"Trumbull School District","=""1440011""","Supplies","$90,933"
"Trumbull School District","=""1440011""","Property Services","$0"
"Trumbull School District","=""1440011""","Purchased Services For Transportation","$2,061,581"
"Trumbull School District","=""1440011""","Equipment","$9,337"
"Trumbull School District","=""1440011""","All Other Expenditures","$730"
"Trumbull School District","=""1440011""","Total","$27,431,294"
"Union School District","=""1450011""","Teacher Salaries","$98,818"
"Union School District","=""1450011""","Instructional Aide Salaries","$86,809"
"Union School District","=""1450011""","Other Salaries","$22,502"
"Union School District","=""1450011""","Employee Benefits","$44,106"
"Union School District","=""1450011""","Purchased Services Other Than Transportation","$77,530"
"Union School District","=""1450011""","Special Education Tuition","$30,226"
"Union School District","=""1450011""","Supplies","$4,000"
"Union School District","=""1450011""","Property Services","$0"
"Union School District","=""1450011""","Purchased Services For Transportation","$2,000"
"Union School District","=""1450011""","Equipment","$0"
"Union School District","=""1450011""","All Other Expenditures","$0"
"Union School District","=""1450011""","Total","$365,991"
"Vernon School District","=""1460011""","Teacher Salaries","$2,930,075"
"Vernon School District","=""1460011""","Instructional Aide Salaries","$2,170,066"
"Vernon School District","=""1460011""","Other Salaries","$2,973,895"
"Vernon School District","=""1460011""","Employee Benefits","$162,937"
"Vernon School District","=""1460011""","Purchased Services Other Than Transportation","$319,846"
"Vernon School District","=""1460011""","Special Education Tuition","$3,400,421"
"Vernon School District","=""1460011""","Supplies","$16,970"
"Vernon School District","=""1460011""","Property Services","$8,000"
"Vernon School District","=""1460011""","Purchased Services For Transportation","$1,425,138"
"Vernon School District","=""1460011""","Equipment","$1,681"
"Vernon School District","=""1460011""","All Other Expenditures","$0"
"Vernon School District","=""1460011""","Total","$13,409,029"
"Voluntown School District","=""1470011""","Teacher Salaries","$430,428"
"Voluntown School District","=""1470011""","Instructional Aide Salaries","$251,658"
"Voluntown School District","=""1470011""","Other Salaries","$19,463"
"Voluntown School District","=""1470011""","Employee Benefits","$151,277"
"Voluntown School District","=""1470011""","Purchased Services Other Than Transportation","$210,675"
"Voluntown School District","=""1470011""","Special Education Tuition","$924,938"
"Voluntown School District","=""1470011""","Supplies","$32,308"
"Voluntown School District","=""1470011""","Property Services","$54,490"
"Voluntown School District","=""1470011""","Purchased Services For Transportation","$17,514"
"Voluntown School District","=""1470011""","Equipment","$4,045"
"Voluntown School District","=""1470011""","All Other Expenditures","$650"
"Voluntown School District","=""1470011""","Total","$2,097,447"
"Wallingford School District","=""1480011""","Teacher Salaries","$10,134,596"
"Wallingford School District","=""1480011""","Instructional Aide Salaries","$2,913,362"
"Wallingford School District","=""1480011""","Other Salaries","$969,631"
"Wallingford School District","=""1480011""","Employee Benefits","$2,504,521"
"Wallingford School District","=""1480011""","Purchased Services Other Than Transportation","$2,686,277"
"Wallingford School District","=""1480011""","Special Education Tuition","$5,742,757"
"Wallingford School District","=""1480011""","Supplies","$111,342"
"Wallingford School District","=""1480011""","Property Services","$3,743"
"Wallingford School District","=""1480011""","Purchased Services For Transportation","$2,286,556"
"Wallingford School District","=""1480011""","Equipment","$9,762"
"Wallingford School District","=""1480011""","All Other Expenditures","$1,120"
"Wallingford School District","=""1480011""","Total","$27,363,666"
"Waterbury School District","=""1510011""","Teacher Salaries","$19,961,871"
"Waterbury School District","=""1510011""","Instructional Aide Salaries","$97,642"
"Waterbury School District","=""1510011""","Other Salaries","$12,951,201"
"Waterbury School District","=""1510011""","Employee Benefits","$16,158,873"
"Waterbury School District","=""1510011""","Purchased Services Other Than Transportation","$3,815,633"
"Waterbury School District","=""1510011""","Special Education Tuition","$8,378,813"
"Waterbury School District","=""1510011""","Supplies","$372,894"
"Waterbury School District","=""1510011""","Property Services","$0"
"Waterbury School District","=""1510011""","Purchased Services For Transportation","$6,108,983"
"Waterbury School District","=""1510011""","Equipment","$11,830"
"Waterbury School District","=""1510011""","All Other Expenditures","$0"
"Waterbury School District","=""1510011""","Total","$67,857,741"
"Waterford School District","=""1520011""","Teacher Salaries","$5,102,161"
"Waterford School District","=""1520011""","Instructional Aide Salaries","$1,823,530"
"Waterford School District","=""1520011""","Other Salaries","$308,367"
"Waterford School District","=""1520011""","Employee Benefits","$2,134,950"
"Waterford School District","=""1520011""","Purchased Services Other Than Transportation","$621,741"
"Waterford School District","=""1520011""","Special Education Tuition","$2,563,454"
"Waterford School District","=""1520011""","Supplies","$19,993"
"Waterford School District","=""1520011""","Property Services","$9,525"
"Waterford School District","=""1520011""","Purchased Services For Transportation","$709,109"
"Waterford School District","=""1520011""","Equipment","$5,180"
"Waterford School District","=""1520011""","All Other Expenditures","$52,388"
"Waterford School District","=""1520011""","Total","$13,350,398"
"Watertown School District","=""1530011""","Teacher Salaries","$3,672,500"
"Watertown School District","=""1530011""","Instructional Aide Salaries","$1,592,851"
"Watertown School District","=""1530011""","Other Salaries","$702,434"
"Watertown School District","=""1530011""","Employee Benefits","$2,137,143"
"Watertown School District","=""1530011""","Purchased Services Other Than Transportation","$2,179,203"
"Watertown School District","=""1530011""","Special Education Tuition","$2,382,721"
"Watertown School District","=""1530011""","Supplies","$51,797"
"Watertown School District","=""1530011""","Property Services","$7,756"
"Watertown School District","=""1530011""","Purchased Services For Transportation","$986,804"
"Watertown School District","=""1530011""","Equipment","$379"
"Watertown School District","=""1530011""","All Other Expenditures","$0"
"Watertown School District","=""1530011""","Total","$13,713,588"
"West Hartford School District","=""1550011""","Teacher Salaries","$15,128,241"
"West Hartford School District","=""1550011""","Instructional Aide Salaries","$5,571,939"
"West Hartford School District","=""1550011""","Other Salaries","$3,328,227"
"West Hartford School District","=""1550011""","Employee Benefits","$7,412,478"
"West Hartford School District","=""1550011""","Purchased Services Other Than Transportation","$1,409,573"
"West Hartford School District","=""1550011""","Special Education Tuition","$7,878,086"
"West Hartford School District","=""1550011""","Supplies","$233,021"
"West Hartford School District","=""1550011""","Property Services","$35,328"
"West Hartford School District","=""1550011""","Purchased Services For Transportation","$3,821,008"
"West Hartford School District","=""1550011""","Equipment","$33,564"
"West Hartford School District","=""1550011""","All Other Expenditures","$0"
"West Hartford School District","=""1550011""","Total","$44,851,465"
"West Haven School District","=""1560011""","Teacher Salaries","$8,648,920"
"West Haven School District","=""1560011""","Instructional Aide Salaries","$3,072,331"
"West Haven School District","=""1560011""","Other Salaries","$439,580"
"West Haven School District","=""1560011""","Employee Benefits","$3,732,992"
"West Haven School District","=""1560011""","Purchased Services Other Than Transportation","$524,938"
"West Haven School District","=""1560011""","Special Education Tuition","$11,248,579"
"West Haven School District","=""1560011""","Supplies","$4,614"
"West Haven School District","=""1560011""","Property Services","$0"
"West Haven School District","=""1560011""","Purchased Services For Transportation","$1,807,573"
"West Haven School District","=""1560011""","Equipment","$0"
"West Haven School District","=""1560011""","All Other Expenditures","$0"
"West Haven School District","=""1560011""","Total","$29,479,527"
"Westbrook School District","=""1540011""","Teacher Salaries","$1,831,994"
"Westbrook School District","=""1540011""","Instructional Aide Salaries","$612,076"
"Westbrook School District","=""1540011""","Other Salaries","$5,183"
"Westbrook School District","=""1540011""","Employee Benefits","$973,399"
"Westbrook School District","=""1540011""","Purchased Services Other Than Transportation","$265,565"
"Westbrook School District","=""1540011""","Special Education Tuition","$810,629"
"Westbrook School District","=""1540011""","Supplies","$16,893"
"Westbrook School District","=""1540011""","Property Services","$0"
"Westbrook School District","=""1540011""","Purchased Services For Transportation","$224,260"
"Westbrook School District","=""1540011""","Equipment","$12,076"
"Westbrook School District","=""1540011""","All Other Expenditures","$780"
"Westbrook School District","=""1540011""","Total","$4,752,854"
"Weston School District","=""1570011""","Teacher Salaries","$3,355,198"
"Weston School District","=""1570011""","Instructional Aide Salaries","$1,629,209"
"Weston School District","=""1570011""","Other Salaries","$2,192,736"
"Weston School District","=""1570011""","Employee Benefits","$2,022,748"
"Weston School District","=""1570011""","Purchased Services Other Than Transportation","$1,053,687"
"Weston School District","=""1570011""","Special Education Tuition","$2,385,957"
"Weston School District","=""1570011""","Supplies","$25,394"
"Weston School District","=""1570011""","Property Services","$0"
"Weston School District","=""1570011""","Purchased Services For Transportation","$703,461"
"Weston School District","=""1570011""","Equipment","$32,992"
"Weston School District","=""1570011""","All Other Expenditures","$200"
"Weston School District","=""1570011""","Total","$13,401,581"
"Westport School District","=""1580011""","Teacher Salaries","$9,482,728"
"Westport School District","=""1580011""","Instructional Aide Salaries","$0"
"Westport School District","=""1580011""","Other Salaries","$5,262,461"
"Westport School District","=""1580011""","Employee Benefits","$3,202,524"
"Westport School District","=""1580011""","Purchased Services Other Than Transportation","$919,765"
"Westport School District","=""1580011""","Special Education Tuition","$3,322,051"
"Westport School District","=""1580011""","Supplies","$45,624"
"Westport School District","=""1580011""","Property Services","$0"
"Westport School District","=""1580011""","Purchased Services For Transportation","$1,404,235"
"Westport School District","=""1580011""","Equipment","$5,500"
