"Special Education Expenditures, 2024-25"
"All Districts"

"District","District Code","Description","Amount"
"Rocky Hill School District","=""1190011""","Instructional Aide Salaries","$2,272,022"
"Rocky Hill School District","=""1190011""","Other Salaries","$1,263,260"
"Rocky Hill School District","=""1190011""","Employee Benefits","$1,793,995"
"Rocky Hill School District","=""1190011""","Purchased Services Other Than Transportation","$774,311"
"Rocky Hill School District","=""1190011""","Special Education Tuition","$1,222,240"
"Rocky Hill School District","=""1190011""","Supplies","$69,684"
"Rocky Hill School District","=""1190011""","Property Services","$0"
"Rocky Hill School District","=""1190011""","Purchased Services For Transportation","$945,649"
"Rocky Hill School District","=""1190011""","Equipment","$40,272"
"Rocky Hill School District","=""1190011""","All Other Expenditures","$144"
"Rocky Hill School District","=""1190011""","Total","$13,187,931"
"Salem School District","=""1210011""","Teacher Salaries","$640,845"
"Salem School District","=""1210011""","Instructional Aide Salaries","$285,865"
"Salem School District","=""1210011""","Other Salaries","$0"
"Salem School District","=""1210011""","Employee Benefits","$204,240"
"Salem School District","=""1210011""","Purchased Services Other Than Transportation","$396,372"
"Salem School District","=""1210011""","Special Education Tuition","$978,219"
"Salem School District","=""1210011""","Supplies","$15,592"
"Salem School District","=""1210011""","Property Services","$0"
"Salem School District","=""1210011""","Purchased Services For Transportation","$217,761"
"Salem School District","=""1210011""","Equipment","$0"
"Salem School District","=""1210011""","All Other Expenditures","$0"
"Salem School District","=""1210011""","Total","$2,738,895"
"Salisbury School District","=""1220011""","Teacher Salaries","$835,309"
"Salisbury School District","=""1220011""","Instructional Aide Salaries","$142,468"
"Salisbury School District","=""1220011""","Other Salaries","$235,687"
"Salisbury School District","=""1220011""","Employee Benefits","$406,375"
"Salisbury School District","=""1220011""","Purchased Services Other Than Transportation","$143,474"
"Salisbury School District","=""1220011""","Special Education Tuition","$11,242"
"Salisbury School District","=""1220011""","Supplies","$9,968"
"Salisbury School District","=""1220011""","Property Services","$0"
"Salisbury School District","=""1220011""","Purchased Services For Transportation","$120,341"
"Salisbury School District","=""1220011""","Equipment","$10,902"
"Salisbury School District","=""1220011""","All Other Expenditures","$31,217"
"Salisbury School District","=""1220011""","Total","$1,946,982"
"Scotland School District","=""1230011""","Teacher Salaries","$180,845"
"Scotland School District","=""1230011""","Instructional Aide Salaries","$175,415"
"Scotland School District","=""1230011""","Other Salaries","$41,600"
"Scotland School District","=""1230011""","Employee Benefits","$30,850"
"Scotland School District","=""1230011""","Purchased Services Other Than Transportation","$106,378"
"Scotland School District","=""1230011""","Special Education Tuition","$73,600"
"Scotland School District","=""1230011""","Supplies","$119"
"Scotland School District","=""1230011""","Property Services","$408"
"Scotland School District","=""1230011""","Purchased Services For Transportation","$20,858"
"Scotland School District","=""1230011""","Equipment","$0"
"Scotland School District","=""1230011""","All Other Expenditures","$0"
"Scotland School District","=""1230011""","Total","$630,071"
"Seymour School District","=""1240011""","Teacher Salaries","$3,642,453"
"Seymour School District","=""1240011""","Instructional Aide Salaries","$1,429,036"
"Seymour School District","=""1240011""","Other Salaries","$232,345"
"Seymour School District","=""1240011""","Employee Benefits","$1,677,598"
"Seymour School District","=""1240011""","Purchased Services Other Than Transportation","$841,791"
"Seymour School District","=""1240011""","Special Education Tuition","$2,417,794"
"Seymour School District","=""1240011""","Supplies","$37,295"
"Seymour School District","=""1240011""","Property Services","$0"
"Seymour School District","=""1240011""","Purchased Services For Transportation","$1,423,425"
"Seymour School District","=""1240011""","Equipment","$1,513"
"Seymour School District","=""1240011""","All Other Expenditures","$250"
"Seymour School District","=""1240011""","Total","$11,703,499"
"Sharon School District","=""1250011""","Teacher Salaries","$272,047"
"Sharon School District","=""1250011""","Instructional Aide Salaries","$24,907"
"Sharon School District","=""1250011""","Other Salaries","$78,296"
"Sharon School District","=""1250011""","Employee Benefits","$133,456"
"Sharon School District","=""1250011""","Purchased Services Other Than Transportation","$38,535"
"Sharon School District","=""1250011""","Special Education Tuition","$1,965"
"Sharon School District","=""1250011""","Supplies","$3,180"
"Sharon School District","=""1250011""","Property Services","$0"
"Sharon School District","=""1250011""","Purchased Services For Transportation","$39,378"
"Sharon School District","=""1250011""","Equipment","$2,421"
"Sharon School District","=""1250011""","All Other Expenditures","$10,370"
"Sharon School District","=""1250011""","Total","$604,555"
"Shelton School District","=""1260011""","Teacher Salaries","$8,368,501"
"Shelton School District","=""1260011""","Instructional Aide Salaries","$2,447,180"
"Shelton School District","=""1260011""","Other Salaries","$577,240"
"Shelton School District","=""1260011""","Employee Benefits","$2,993,020"
"Shelton School District","=""1260011""","Purchased Services Other Than Transportation","$2,974,665"
"Shelton School District","=""1260011""","Special Education Tuition","$6,158,829"
"Shelton School District","=""1260011""","Supplies","$41,885"
"Shelton School District","=""1260011""","Property Services","$0"
"Shelton School District","=""1260011""","Purchased Services For Transportation","$2,251,660"
"Shelton School District","=""1260011""","Equipment","$0"
"Shelton School District","=""1260011""","All Other Expenditures","$0"
"Shelton School District","=""1260011""","Total","$25,812,980"
"Sherman School District","=""1270011""","Teacher Salaries","$327,232"
"Sherman School District","=""1270011""","Instructional Aide Salaries","$279,077"
"Sherman School District","=""1270011""","Other Salaries","$358,325"
"Sherman School District","=""1270011""","Employee Benefits","$184,381"
"Sherman School District","=""1270011""","Purchased Services Other Than Transportation","$54,501"
"Sherman School District","=""1270011""","Special Education Tuition","$513,464"
"Sherman School District","=""1270011""","Supplies","$9,265"
"Sherman School District","=""1270011""","Property Services","$0"
"Sherman School District","=""1270011""","Purchased Services For Transportation","$150,104"
"Sherman School District","=""1270011""","Equipment","$0"
"Sherman School District","=""1270011""","All Other Expenditures","$285"
"Sherman School District","=""1270011""","Total","$1,876,634"
"Side By Side Charter School District","=""2700013""","Teacher Salaries","$127,690"
"Side By Side Charter School District","=""2700013""","Instructional Aide Salaries","$0"
"Side By Side Charter School District","=""2700013""","Other Salaries","$0"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$19,499"
"Side By Side Charter School District","=""2700013""","Purchased Services Other Than Transportation","$0"
"Side By Side Charter School District","=""2700013""","Special Education Tuition","$0"
"Side By Side Charter School District","=""2700013""","Supplies","$0"
"Side By Side Charter School District","=""2700013""","Property Services","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services For Transportation","$0"
"Side By Side Charter School District","=""2700013""","Equipment","$0"
"Side By Side Charter School District","=""2700013""","All Other Expenditures","$0"
"Side By Side Charter School District","=""2700013""","Total","$147,189"
"Simsbury School District","=""1280011""","Teacher Salaries","$9,155,956"
"Simsbury School District","=""1280011""","Instructional Aide Salaries","$3,403,462"
"Simsbury School District","=""1280011""","Other Salaries","$478,444"
"Simsbury School District","=""1280011""","Employee Benefits","$2,438,148"
"Simsbury School District","=""1280011""","Purchased Services Other Than Transportation","$1,953,124"
"Simsbury School District","=""1280011""","Special Education Tuition","$4,944,443"
"Simsbury School District","=""1280011""","Supplies","$177,727"
"Simsbury School District","=""1280011""","Property Services","$125,468"
"Simsbury School District","=""1280011""","Purchased Services For Transportation","$2,084,950"
"Simsbury School District","=""1280011""","Equipment","$65,851"
"Simsbury School District","=""1280011""","All Other Expenditures","$0"
"Simsbury School District","=""1280011""","Total","$24,827,573"
"Somers School District","=""1290011""","Teacher Salaries","$2,412,359"
"Somers School District","=""1290011""","Instructional Aide Salaries","$1,392,974"
"Somers School District","=""1290011""","Other Salaries","$573,141"
"Somers School District","=""1290011""","Employee Benefits","$1,194,940"
"Somers School District","=""1290011""","Purchased Services Other Than Transportation","$138,519"
"Somers School District","=""1290011""","Special Education Tuition","$1,032,216"
"Somers School District","=""1290011""","Supplies","$49,492"
"Somers School District","=""1290011""","Property Services","$6,010"
"Somers School District","=""1290011""","Purchased Services For Transportation","$606,640"
"Somers School District","=""1290011""","Equipment","$0"
"Somers School District","=""1290011""","All Other Expenditures","$910"
"Somers School District","=""1290011""","Total","$7,407,203"
"South Windsor School District","=""1320011""","Teacher Salaries","$6,921,513"
"South Windsor School District","=""1320011""","Instructional Aide Salaries","$3,563,139"
"South Windsor School District","=""1320011""","Other Salaries","$2,765,574"
"South Windsor School District","=""1320011""","Employee Benefits","$2,469,387"
"South Windsor School District","=""1320011""","Purchased Services Other Than Transportation","$1,710,439"
"South Windsor School District","=""1320011""","Special Education Tuition","$3,178,251"
"South Windsor School District","=""1320011""","Supplies","$112,902"
"South Windsor School District","=""1320011""","Property Services","$2,987"
"South Windsor School District","=""1320011""","Purchased Services For Transportation","$2,148,008"
"South Windsor School District","=""1320011""","Equipment","$55,918"
"South Windsor School District","=""1320011""","All Other Expenditures","$5,583"
"South Windsor School District","=""1320011""","Total","$22,933,700"
"Southington School District","=""1310011""","Teacher Salaries","$11,533,764"
"Southington School District","=""1310011""","Instructional Aide Salaries","$7,561,265"
"Southington School District","=""1310011""","Other Salaries","$2,060,595"
"Southington School District","=""1310011""","Employee Benefits","$7,045,252"
"Southington School District","=""1310011""","Purchased Services Other Than Transportation","$1,763,602"
"Southington School District","=""1310011""","Special Education Tuition","$6,705,483"
"Southington School District","=""1310011""","Supplies","$151,619"
"Southington School District","=""1310011""","Property Services","$94,492"
"Southington School District","=""1310011""","Purchased Services For Transportation","$3,283,187"
"Southington School District","=""1310011""","Equipment","$163,549"
"Southington School District","=""1310011""","All Other Expenditures","$3,978"
"Southington School District","=""1310011""","Total","$40,366,786"
"Sprague School District","=""1330011""","Teacher Salaries","$327,050"
"Sprague School District","=""1330011""","Instructional Aide Salaries","$199,985"
"Sprague School District","=""1330011""","Other Salaries","$224,652"
"Sprague School District","=""1330011""","Employee Benefits","$192,377"
"Sprague School District","=""1330011""","Purchased Services Other Than Transportation","$190,452"
"Sprague School District","=""1330011""","Special Education Tuition","$1,811,212"
"Sprague School District","=""1330011""","Supplies","$3,978"
"Sprague School District","=""1330011""","Property Services","$0"
"Sprague School District","=""1330011""","Purchased Services For Transportation","$266,838"
"Sprague School District","=""1330011""","Equipment","$188"
"Sprague School District","=""1330011""","All Other Expenditures","$250"
"Sprague School District","=""1330011""","Total","$3,216,981"
"Stafford School District","=""1340011""","Teacher Salaries","$1,984,724"
"Stafford School District","=""1340011""","Instructional Aide Salaries","$1,061,608"
"Stafford School District","=""1340011""","Other Salaries","$304,385"
"Stafford School District","=""1340011""","Employee Benefits","$1,030,964"
"Stafford School District","=""1340011""","Purchased Services Other Than Transportation","$606,981"
"Stafford School District","=""1340011""","Special Education Tuition","$2,190,324"
"Stafford School District","=""1340011""","Supplies","$31,027"
"Stafford School District","=""1340011""","Property Services","$3,724"
"Stafford School District","=""1340011""","Purchased Services For Transportation","$946,583"
"Stafford School District","=""1340011""","Equipment","$1,273"
"Stafford School District","=""1340011""","All Other Expenditures","$500"
"Stafford School District","=""1340011""","Total","$8,162,093"
"Stamford Charter School for Excellence District","=""2960013""","Teacher Salaries","$26,240"
"Stamford Charter School for Excellence District","=""2960013""","Instructional Aide Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Other Salaries","$328,078"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$62,037"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services Other Than Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Special Education Tuition","$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$0"
"Stamford Charter School for Excellence District","=""2960013""","Property Services","$0"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services For Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Equipment","$0"
"Stamford Charter School for Excellence District","=""2960013""","All Other Expenditures","$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$416,355"
"Stamford School District","=""1350011""","Teacher Salaries","$24,084,345"
"Stamford School District","=""1350011""","Instructional Aide Salaries","$13,491,440"
"Stamford School District","=""1350011""","Other Salaries","$17,417,449"
"Stamford School District","=""1350011""","Employee Benefits","$13,725,576"
"Stamford School District","=""1350011""","Purchased Services Other Than Transportation","$10,404,034"
"Stamford School District","=""1350011""","Special Education Tuition","$27,185,887"
"Stamford School District","=""1350011""","Supplies","$948,060"
"Stamford School District","=""1350011""","Property Services","$0"
"Stamford School District","=""1350011""","Purchased Services For Transportation","$11,507,219"
"Stamford School District","=""1350011""","Equipment","$178,156"
"Stamford School District","=""1350011""","All Other Expenditures","$82,291"
"Stamford School District","=""1350011""","Total","$119,024,457"
"Sterling School District","=""1360011""","Teacher Salaries","$716,895"
"Sterling School District","=""1360011""","Instructional Aide Salaries","$274,609"
"Sterling School District","=""1360011""","Other Salaries","$12,444"
"Sterling School District","=""1360011""","Employee Benefits","$244,194"
"Sterling School District","=""1360011""","Purchased Services Other Than Transportation","$81,171"
"Sterling School District","=""1360011""","Special Education Tuition","$1,483,710"
"Sterling School District","=""1360011""","Supplies","$16,387"
"Sterling School District","=""1360011""","Property Services","$3,596"
"Sterling School District","=""1360011""","Purchased Services For Transportation","$1,209"
"Sterling School District","=""1360011""","Equipment","$4,641"
"Sterling School District","=""1360011""","All Other Expenditures","$907"
"Sterling School District","=""1360011""","Total","$2,839,764"
"Stonington School District","=""1370011""","Teacher Salaries","$4,873,413"
"Stonington School District","=""1370011""","Instructional Aide Salaries","$1,491,950"
"Stonington School District","=""1370011""","Other Salaries","$1,017,279"
"Stonington School District","=""1370011""","Employee Benefits","$1,762,253"
"Stonington School District","=""1370011""","Purchased Services Other Than Transportation","$764,632"
"Stonington School District","=""1370011""","Special Education Tuition","$2,283,605"
"Stonington School District","=""1370011""","Supplies","$70,852"
"Stonington School District","=""1370011""","Property Services","$0"
"Stonington School District","=""1370011""","Purchased Services For Transportation","$602,520"
"Stonington School District","=""1370011""","Equipment","$4,644"
"Stonington School District","=""1370011""","All Other Expenditures","$7,058"
"Stonington School District","=""1370011""","Total","$12,878,206"
"Stratford School District","=""1380011""","Teacher Salaries","$4,559,813"
"Stratford School District","=""1380011""","Instructional Aide Salaries","$0"
"Stratford School District","=""1380011""","Other Salaries","$12,361,059"
"Stratford School District","=""1380011""","Employee Benefits","$5,498,635"
"Stratford School District","=""1380011""","Purchased Services Other Than Transportation","$6,657,326"
"Stratford School District","=""1380011""","Special Education Tuition","$11,810,859"
"Stratford School District","=""1380011""","Supplies","$231,743"
"Stratford School District","=""1380011""","Property Services","$56,641"
"Stratford School District","=""1380011""","Purchased Services For Transportation","$3,687,862"
"Stratford School District","=""1380011""","Equipment","$30,090"
"Stratford School District","=""1380011""","All Other Expenditures","$0"
"Stratford School District","=""1380011""","Total","$44,894,027"
"Suffield School District","=""1390011""","Teacher Salaries","$3,198,180"
"Suffield School District","=""1390011""","Instructional Aide Salaries","$1,393,661"
"Suffield School District","=""1390011""","Other Salaries","$638,962"
"Suffield School District","=""1390011""","Employee Benefits","$1,022,676"
"Suffield School District","=""1390011""","Purchased Services Other Than Transportation","$413,129"
"Suffield School District","=""1390011""","Special Education Tuition","$3,377,229"
"Suffield School District","=""1390011""","Supplies","$28,273"
"Suffield School District","=""1390011""","Property Services","$0"
"Suffield School District","=""1390011""","Purchased Services For Transportation","$863,767"
"Suffield School District","=""1390011""","Equipment","$2,942"
"Suffield School District","=""1390011""","All Other Expenditures","$0"
"Suffield School District","=""1390011""","Total","$10,938,819"
"The Bridge Academy District","=""2690013""","Teacher Salaries","$332,874"
"The Bridge Academy District","=""2690013""","Instructional Aide Salaries","$36,000"
"The Bridge Academy District","=""2690013""","Other Salaries","$0"
"The Bridge Academy District","=""2690013""","Employee Benefits","$75,343"
"The Bridge Academy District","=""2690013""","Purchased Services Other Than Transportation","$0"
"The Bridge Academy District","=""2690013""","Special Education Tuition","$0"
"The Bridge Academy District","=""2690013""","Supplies","$0"
"The Bridge Academy District","=""2690013""","Property Services","$0"
"The Bridge Academy District","=""2690013""","Purchased Services For Transportation","$0"
"The Bridge Academy District","=""2690013""","Equipment","$0"
"The Bridge Academy District","=""2690013""","All Other Expenditures","$0"
"The Bridge Academy District","=""2690013""","Total","$444,217"
"Thomaston School District","=""1400011""","Teacher Salaries","$1,527,041"
"Thomaston School District","=""1400011""","Instructional Aide Salaries","$392,668"
"Thomaston School District","=""1400011""","Other Salaries","$203,941"
"Thomaston School District","=""1400011""","Employee Benefits","$619,286"
"Thomaston School District","=""1400011""","Purchased Services Other Than Transportation","$772,688"
"Thomaston School District","=""1400011""","Special Education Tuition","$1,131,981"
"Thomaston School District","=""1400011""","Supplies","$50,409"
"Thomaston School District","=""1400011""","Property Services","$0"
"Thomaston School District","=""1400011""","Purchased Services For Transportation","$349,578"
"Thomaston School District","=""1400011""","Equipment","$0"
"Thomaston School District","=""1400011""","All Other Expenditures","$11,806"
"Thomaston School District","=""1400011""","Total","$5,059,400"
"Thompson School District","=""1410011""","Teacher Salaries","$1,262,350"
"Thompson School District","=""1410011""","Instructional Aide Salaries","$611,065"
"Thompson School District","=""1410011""","Other Salaries","$393,822"
"Thompson School District","=""1410011""","Employee Benefits","$502,577"
"Thompson School District","=""1410011""","Purchased Services Other Than Transportation","$868,631"
"Thompson School District","=""1410011""","Special Education Tuition","$1,892,348"
"Thompson School District","=""1410011""","Supplies","$7,421"
"Thompson School District","=""1410011""","Property Services","$0"
"Thompson School District","=""1410011""","Purchased Services For Transportation","$633,726"
"Thompson School District","=""1410011""","Equipment","$0"
"Thompson School District","=""1410011""","All Other Expenditures","$1,458"
"Thompson School District","=""1410011""","Total","$6,173,398"
"Tolland School District","=""1420011""","Teacher Salaries","$3,723,119"
"Tolland School District","=""1420011""","Instructional Aide Salaries","$0"
"Tolland School District","=""1420011""","Other Salaries","$3,134,985"
"Tolland School District","=""1420011""","Employee Benefits","$1,847,197"
"Tolland School District","=""1420011""","Purchased Services Other Than Transportation","$521,186"
"Tolland School District","=""1420011""","Special Education Tuition","$2,266,312"
"Tolland School District","=""1420011""","Supplies","$33,932"
"Tolland School District","=""1420011""","Property Services","$0"
"Tolland School District","=""1420011""","Purchased Services For Transportation","$906,325"
"Tolland School District","=""1420011""","Equipment","$9,983"
"Tolland School District","=""1420011""","All Other Expenditures","$3,098"
"Tolland School District","=""1420011""","Total","$12,446,136"
"Torrington School District","=""1430011""","Teacher Salaries","$4,117,412"
"Torrington School District","=""1430011""","Instructional Aide Salaries","$3,465,562"
"Torrington School District","=""1430011""","Other Salaries","$3,886,721"
"Torrington School District","=""1430011""","Employee Benefits","$2,995,116"
"Torrington School District","=""1430011""","Purchased Services Other Than Transportation","$686,817"
"Torrington School District","=""1430011""","Special Education Tuition","$9,697,583"
"Torrington School District","=""1430011""","Supplies","$102,226"
"Torrington School District","=""1430011""","Property Services","$0"
"Torrington School District","=""1430011""","Purchased Services For Transportation","$2,886,584"
"Torrington School District","=""1430011""","Equipment","$33,738"
"Torrington School District","=""1430011""","All Other Expenditures","$6,167"
"Torrington School District","=""1430011""","Total","$27,877,927"
"Trumbull School District","=""1440011""","Teacher Salaries","$13,349,205"
"Trumbull School District","=""1440011""","Instructional Aide Salaries","$0"
"Trumbull School District","=""1440011""","Other Salaries","$6,036,589"
"Trumbull School District","=""1440011""","Employee Benefits","$5,451,818"
"Trumbull School District","=""1440011""","Purchased Services Other Than Transportation","$1,078,486"
"Trumbull School District","=""1440011""","Special Education Tuition","$6,365,234"
"Trumbull School District","=""1440011""","Supplies","$245,634"
"Trumbull School District","=""1440011""","Property Services","$0"
"Trumbull School District","=""1440011""","Purchased Services For Transportation","$3,951,321"
"Trumbull School District","=""1440011""","Equipment","$45,695"
"Trumbull School District","=""1440011""","All Other Expenditures","$10,188"
"Trumbull School District","=""1440011""","Total","$36,534,171"
"Union School District","=""1450011""","Teacher Salaries","$75,403"
"Union School District","=""1450011""","Instructional Aide Salaries","$90,406"
"Union School District","=""1450011""","Other Salaries","$33,550"
"Union School District","=""1450011""","Employee Benefits","$11,252"
"Union School District","=""1450011""","Purchased Services Other Than Transportation","$92,810"
"Union School District","=""1450011""","Special Education Tuition","$11,748"
"Union School District","=""1450011""","Supplies","$2,451"
"Union School District","=""1450011""","Property Services","$0"
"Union School District","=""1450011""","Purchased Services For Transportation","$2,028"
"Union School District","=""1450011""","Equipment","$1,133"
"Union School District","=""1450011""","All Other Expenditures","$0"
"Union School District","=""1450011""","Total","$320,780"
"Vernon School District","=""1460011""","Teacher Salaries","$3,435,666"
"Vernon School District","=""1460011""","Instructional Aide Salaries","$2,733,351"
"Vernon School District","=""1460011""","Other Salaries","$3,257,909"
"Vernon School District","=""1460011""","Employee Benefits","$2,455,266"
"Vernon School District","=""1460011""","Purchased Services Other Than Transportation","$1,429,764"
"Vernon School District","=""1460011""","Special Education Tuition","$3,062,428"
"Vernon School District","=""1460011""","Supplies","$67,872"
"Vernon School District","=""1460011""","Property Services","$0"
"Vernon School District","=""1460011""","Purchased Services For Transportation","$1,761,876"
"Vernon School District","=""1460011""","Equipment","$12,217"
"Vernon School District","=""1460011""","All Other Expenditures","$0"
"Vernon School District","=""1460011""","Total","$18,216,349"
"Voluntown School District","=""1470011""","Teacher Salaries","$365,648"
"Voluntown School District","=""1470011""","Instructional Aide Salaries","$129,720"
"Voluntown School District","=""1470011""","Other Salaries","$130,140"
"Voluntown School District","=""1470011""","Employee Benefits","$165,228"
"Voluntown School District","=""1470011""","Purchased Services Other Than Transportation","$283,805"
"Voluntown School District","=""1470011""","Special Education Tuition","$768,057"
"Voluntown School District","=""1470011""","Supplies","$89,115"
"Voluntown School District","=""1470011""","Property Services","$7,137"
"Voluntown School District","=""1470011""","Purchased Services For Transportation","$21,945"
"Voluntown School District","=""1470011""","Equipment","$0"
"Voluntown School District","=""1470011""","All Other Expenditures","$1,124"
"Voluntown School District","=""1470011""","Total","$1,961,919"
"Wallingford School District","=""1480011""","Teacher Salaries","$12,368,874"
"Wallingford School District","=""1480011""","Instructional Aide Salaries","$3,476,536"
"Wallingford School District","=""1480011""","Other Salaries","$1,423,267"
"Wallingford School District","=""1480011""","Employee Benefits","$4,104,083"
"Wallingford School District","=""1480011""","Purchased Services Other Than Transportation","$2,844,405"
"Wallingford School District","=""1480011""","Special Education Tuition","$9,964,913"
"Wallingford School District","=""1480011""","Supplies","$88,097"
"Wallingford School District","=""1480011""","Property Services","$0"
"Wallingford School District","=""1480011""","Purchased Services For Transportation","$3,601,955"
"Wallingford School District","=""1480011""","Equipment","$43,310"
"Wallingford School District","=""1480011""","All Other Expenditures","$1,683"
"Wallingford School District","=""1480011""","Total","$37,917,123"
"Waterbury School District","=""1510011""","Teacher Salaries","$22,241,108"
"Waterbury School District","=""1510011""","Instructional Aide Salaries","$0"
"Waterbury School District","=""1510011""","Other Salaries","$12,593,464"
"Waterbury School District","=""1510011""","Employee Benefits","$16,745,910"
"Waterbury School District","=""1510011""","Purchased Services Other Than Transportation","$6,283,420"
"Waterbury School District","=""1510011""","Special Education Tuition","$15,563,128"
"Waterbury School District","=""1510011""","Supplies","$628,998"
"Waterbury School District","=""1510011""","Property Services","$0"
"Waterbury School District","=""1510011""","Purchased Services For Transportation","$10,324,908"
"Waterbury School District","=""1510011""","Equipment","$20,531"
"Waterbury School District","=""1510011""","All Other Expenditures","$35,054"
"Waterbury School District","=""1510011""","Total","$84,436,520"
"Waterford School District","=""1520011""","Teacher Salaries","$5,809,771"
"Waterford School District","=""1520011""","Instructional Aide Salaries","$2,508,542"
"Waterford School District","=""1520011""","Other Salaries","$718,838"
"Waterford School District","=""1520011""","Employee Benefits","$2,766,802"
"Waterford School District","=""1520011""","Purchased Services Other Than Transportation","$1,066,902"
"Waterford School District","=""1520011""","Special Education Tuition","$3,046,478"
"Waterford School District","=""1520011""","Supplies","$37,190"
"Waterford School District","=""1520011""","Property Services","$9,835"
"Waterford School District","=""1520011""","Purchased Services For Transportation","$1,170,894"
"Waterford School District","=""1520011""","Equipment","$3,899"
"Waterford School District","=""1520011""","All Other Expenditures","$34,175"
"Waterford School District","=""1520011""","Total","$17,173,325"
"Watertown School District","=""1530011""","Teacher Salaries","$5,463,252"
"Watertown School District","=""1530011""","Instructional Aide Salaries","$2,229,508"
"Watertown School District","=""1530011""","Other Salaries","$1,091,281"
"Watertown School District","=""1530011""","Employee Benefits","$3,272,211"
"Watertown School District","=""1530011""","Purchased Services Other Than Transportation","$1,877,376"
"Watertown School District","=""1530011""","Special Education Tuition","$2,605,387"
"Watertown School District","=""1530011""","Supplies","$50,635"
"Watertown School District","=""1530011""","Property Services","$11,942"
"Watertown School District","=""1530011""","Purchased Services For Transportation","$2,785,164"
"Watertown School District","=""1530011""","Equipment","$20,659"
"Watertown School District","=""1530011""","All Other Expenditures","$4,329"
"Watertown School District","=""1530011""","Total","$19,411,745"
"West Hartford School District","=""1550011""","Teacher Salaries","$20,686,782"
"West Hartford School District","=""1550011""","Instructional Aide Salaries","$8,328,829"
"West Hartford School District","=""1550011""","Other Salaries","$3,336,479"
"West Hartford School District","=""1550011""","Employee Benefits","$9,971,063"
"West Hartford School District","=""1550011""","Purchased Services Other Than Transportation","$3,813,124"
"West Hartford School District","=""1550011""","Special Education Tuition","$16,410,158"
"West Hartford School District","=""1550011""","Supplies","$294,828"
"West Hartford School District","=""1550011""","Property Services","$21,232"
"West Hartford School District","=""1550011""","Purchased Services For Transportation","$6,501,322"
"West Hartford School District","=""1550011""","Equipment","$38,260"
"West Hartford School District","=""1550011""","All Other Expenditures","$0"
"West Hartford School District","=""1550011""","Total","$69,402,078"
"West Haven School District","=""1560011""","Teacher Salaries","$6,645,231"
"West Haven School District","=""1560011""","Instructional Aide Salaries","$4,449,210"
"West Haven School District","=""1560011""","Other Salaries","$332,638"
"West Haven School District","=""1560011""","Employee Benefits","$4,558,166"
"West Haven School District","=""1560011""","Purchased Services Other Than Transportation","$743,278"
"West Haven School District","=""1560011""","Special Education Tuition","$17,404,236"
"West Haven School District","=""1560011""","Supplies","$6,742"
"West Haven School District","=""1560011""","Property Services","$0"
"West Haven School District","=""1560011""","Purchased Services For Transportation","$4,271,384"
"West Haven School District","=""1560011""","Equipment","$0"
"West Haven School District","=""1560011""","All Other Expenditures","$0"
"West Haven School District","=""1560011""","Total","$38,410,886"
"Westbrook School District","=""1540011""","Teacher Salaries","$2,050,368"
"Westbrook School District","=""1540011""","Instructional Aide Salaries","$759,398"
"Westbrook School District","=""1540011""","Other Salaries","$70,131"
"Westbrook School District","=""1540011""","Employee Benefits","$1,124,354"
"Westbrook School District","=""1540011""","Purchased Services Other Than Transportation","$153,482"
"Westbrook School District","=""1540011""","Special Education Tuition","$611,133"
"Westbrook School District","=""1540011""","Supplies","$32,220"
"Westbrook School District","=""1540011""","Property Services","$0"
"Westbrook School District","=""1540011""","Purchased Services For Transportation","$268,255"
"Westbrook School District","=""1540011""","Equipment","$2,000"
"Westbrook School District","=""1540011""","All Other Expenditures","$1,748"
"Westbrook School District","=""1540011""","Total","$5,073,088"
"Weston School District","=""1570011""","Teacher Salaries","$4,129,745"
"Weston School District","=""1570011""","Instructional Aide Salaries","$1,710,273"
"Weston School District","=""1570011""","Other Salaries","$2,148,377"
"Weston School District","=""1570011""","Employee Benefits","$2,237,303"
"Weston School District","=""1570011""","Purchased Services Other Than Transportation","$894,309"
"Weston School District","=""1570011""","Special Education Tuition","$3,034,565"
"Weston School District","=""1570011""","Supplies","$46,398"
"Weston School District","=""1570011""","Property Services","$0"
"Weston School District","=""1570011""","Purchased Services For Transportation","$912,779"
"Weston School District","=""1570011""","Equipment","$17,087"
"Weston School District","=""1570011""","All Other Expenditures","$0"
"Weston School District","=""1570011""","Total","$15,130,836"
"Westport School District","=""1580011""","Teacher Salaries","$12,134,560"
"Westport School District","=""1580011""","Instructional Aide Salaries","$0"
"Westport School District","=""1580011""","Other Salaries","$7,092,039"
"Westport School District","=""1580011""","Employee Benefits","$4,562,983"
"Westport School District","=""1580011""","Purchased Services Other Than Transportation","$925,245"
"Westport School District","=""1580011""","Special Education Tuition","$6,169,412"
"Westport School District","=""1580011""","Supplies","$258,264"
