"Special Education Expenditures, 2017-18"
"All Districts"

"District","District Code","Description","Amount"
"Salem School District","=""1210011""","Purchased Services Other Than Transportation","$256,480"
"Salem School District","=""1210011""","Special Education Tuition","$1,442,967"
"Salem School District","=""1210011""","Supplies","$1,759"
"Salem School District","=""1210011""","Property Services","$0"
"Salem School District","=""1210011""","Purchased Services For Transportation","$212,451"
"Salem School District","=""1210011""","Equipment","$6,727"
"Salem School District","=""1210011""","All Other Expenditures","$0"
"Salem School District","=""1210011""","Total","$2,886,498"
"Salisbury School District","=""1220011""","Teacher Salaries","$571,291"
"Salisbury School District","=""1220011""","Instructional Aide Salaries","$0"
"Salisbury School District","=""1220011""","Other Salaries","$222,830"
"Salisbury School District","=""1220011""","Employee Benefits","$277,815"
"Salisbury School District","=""1220011""","Purchased Services Other Than Transportation","$102,660"
"Salisbury School District","=""1220011""","Special Education Tuition","$0"
"Salisbury School District","=""1220011""","Supplies","$4,220"
"Salisbury School District","=""1220011""","Property Services","$27,814"
"Salisbury School District","=""1220011""","Purchased Services For Transportation","$85,887"
"Salisbury School District","=""1220011""","Equipment","$4,874"
"Salisbury School District","=""1220011""","All Other Expenditures","$0"
"Salisbury School District","=""1220011""","Total","$1,297,391"
"Scotland School District","=""1230011""","Teacher Salaries","$266,809"
"Scotland School District","=""1230011""","Instructional Aide Salaries","$114,580"
"Scotland School District","=""1230011""","Other Salaries","$10,144"
"Scotland School District","=""1230011""","Employee Benefits","$55,819"
"Scotland School District","=""1230011""","Purchased Services Other Than Transportation","$43,997"
"Scotland School District","=""1230011""","Special Education Tuition","$7,788"
"Scotland School District","=""1230011""","Supplies","$3,420"
"Scotland School District","=""1230011""","Property Services","$0"
"Scotland School District","=""1230011""","Purchased Services For Transportation","$0"
"Scotland School District","=""1230011""","Equipment","$0"
"Scotland School District","=""1230011""","All Other Expenditures","$0"
"Scotland School District","=""1230011""","Total","$502,558"
"Seymour School District","=""1240011""","Teacher Salaries","$2,846,475"
"Seymour School District","=""1240011""","Instructional Aide Salaries","$953,424"
"Seymour School District","=""1240011""","Other Salaries","$241,497"
"Seymour School District","=""1240011""","Employee Benefits","$904,373"
"Seymour School District","=""1240011""","Purchased Services Other Than Transportation","$387,074"
"Seymour School District","=""1240011""","Special Education Tuition","$2,129,997"
"Seymour School District","=""1240011""","Supplies","$42,230"
"Seymour School District","=""1240011""","Property Services","$4,050"
"Seymour School District","=""1240011""","Purchased Services For Transportation","$966,874"
"Seymour School District","=""1240011""","Equipment","$1,575"
"Seymour School District","=""1240011""","All Other Expenditures","$360"
"Seymour School District","=""1240011""","Total","$8,477,929"
"Sharon School District","=""1250011""","Teacher Salaries","$314,932"
"Sharon School District","=""1250011""","Instructional Aide Salaries","$0"
"Sharon School District","=""1250011""","Other Salaries","$108,713"
"Sharon School District","=""1250011""","Employee Benefits","$174,711"
"Sharon School District","=""1250011""","Purchased Services Other Than Transportation","$19,667"
"Sharon School District","=""1250011""","Special Education Tuition","$0"
"Sharon School District","=""1250011""","Supplies","$3,153"
"Sharon School District","=""1250011""","Property Services","$0"
"Sharon School District","=""1250011""","Purchased Services For Transportation","$46,072"
"Sharon School District","=""1250011""","Equipment","$2,721"
"Sharon School District","=""1250011""","All Other Expenditures","$0"
"Sharon School District","=""1250011""","Total","$669,969"
"Shelton School District","=""1260011""","Teacher Salaries","$6,600,057"
"Shelton School District","=""1260011""","Instructional Aide Salaries","$1,312,436"
"Shelton School District","=""1260011""","Other Salaries","$1,311,007"
"Shelton School District","=""1260011""","Employee Benefits","$1,875,899"
"Shelton School District","=""1260011""","Purchased Services Other Than Transportation","$370,917"
"Shelton School District","=""1260011""","Special Education Tuition","$2,411,697"
"Shelton School District","=""1260011""","Supplies","$59,796"
"Shelton School District","=""1260011""","Property Services","$1,870"
"Shelton School District","=""1260011""","Purchased Services For Transportation","$1,404,399"
"Shelton School District","=""1260011""","Equipment","$0"
"Shelton School District","=""1260011""","All Other Expenditures","$0"
"Shelton School District","=""1260011""","Total","$15,348,079"
"Sherman School District","=""1270011""","Teacher Salaries","$437,876"
"Sherman School District","=""1270011""","Instructional Aide Salaries","$235,481"
"Sherman School District","=""1270011""","Other Salaries","$412,202"
"Sherman School District","=""1270011""","Employee Benefits","$190,888"
"Sherman School District","=""1270011""","Purchased Services Other Than Transportation","$100,385"
"Sherman School District","=""1270011""","Special Education Tuition","$449,724"
"Sherman School District","=""1270011""","Supplies","$9,028"
"Sherman School District","=""1270011""","Property Services","$0"
"Sherman School District","=""1270011""","Purchased Services For Transportation","$40,986"
"Sherman School District","=""1270011""","Equipment","$3,749"
"Sherman School District","=""1270011""","All Other Expenditures","$788"
"Sherman School District","=""1270011""","Total","$1,881,107"
"Side By Side Charter School District","=""2700013""","Teacher Salaries","$0"
"Side By Side Charter School District","=""2700013""","Instructional Aide Salaries","$0"
"Side By Side Charter School District","=""2700013""","Other Salaries","$0"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services Other Than Transportation","$143,146"
"Side By Side Charter School District","=""2700013""","Special Education Tuition","$0"
"Side By Side Charter School District","=""2700013""","Supplies","$0"
"Side By Side Charter School District","=""2700013""","Property Services","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services For Transportation","$0"
"Side By Side Charter School District","=""2700013""","Equipment","$0"
"Side By Side Charter School District","=""2700013""","All Other Expenditures","$0"
"Side By Side Charter School District","=""2700013""","Total","$143,146"
"Simsbury School District","=""1280011""","Teacher Salaries","$5,620,085"
"Simsbury School District","=""1280011""","Instructional Aide Salaries","$2,982,719"
"Simsbury School District","=""1280011""","Other Salaries","$566,373"
"Simsbury School District","=""1280011""","Employee Benefits","$1,655,681"
"Simsbury School District","=""1280011""","Purchased Services Other Than Transportation","$576,834"
"Simsbury School District","=""1280011""","Special Education Tuition","$2,568,475"
"Simsbury School District","=""1280011""","Supplies","$31,284"
"Simsbury School District","=""1280011""","Property Services","$0"
"Simsbury School District","=""1280011""","Purchased Services For Transportation","$1,404,513"
"Simsbury School District","=""1280011""","Equipment","$34,557"
"Simsbury School District","=""1280011""","All Other Expenditures","$0"
"Simsbury School District","=""1280011""","Total","$15,440,522"
"Somers School District","=""1290011""","Teacher Salaries","$1,578,257"
"Somers School District","=""1290011""","Instructional Aide Salaries","$777,090"
"Somers School District","=""1290011""","Other Salaries","$269,494"
"Somers School District","=""1290011""","Employee Benefits","$567,912"
"Somers School District","=""1290011""","Purchased Services Other Than Transportation","$226,653"
"Somers School District","=""1290011""","Special Education Tuition","$861,314"
"Somers School District","=""1290011""","Supplies","$40,693"
"Somers School District","=""1290011""","Property Services","$0"
"Somers School District","=""1290011""","Purchased Services For Transportation","$449,049"
"Somers School District","=""1290011""","Equipment","$16,242"
"Somers School District","=""1290011""","All Other Expenditures","$115"
"Somers School District","=""1290011""","Total","$4,786,819"
"South Windsor School District","=""1320011""","Teacher Salaries","$5,201,797"
"South Windsor School District","=""1320011""","Instructional Aide Salaries","$2,657,354"
"South Windsor School District","=""1320011""","Other Salaries","$1,042,009"
"South Windsor School District","=""1320011""","Employee Benefits","$2,239,329"
"South Windsor School District","=""1320011""","Purchased Services Other Than Transportation","$417,701"
"South Windsor School District","=""1320011""","Special Education Tuition","$4,424,516"
"South Windsor School District","=""1320011""","Supplies","$79,293"
"South Windsor School District","=""1320011""","Property Services","$73,697"
"South Windsor School District","=""1320011""","Purchased Services For Transportation","$1,598,941"
"South Windsor School District","=""1320011""","Equipment","$54,153"
"South Windsor School District","=""1320011""","All Other Expenditures","$6,981"
"South Windsor School District","=""1320011""","Total","$17,795,771"
"Southington School District","=""1310011""","Teacher Salaries","$8,202,834"
"Southington School District","=""1310011""","Instructional Aide Salaries","$5,416,832"
"Southington School District","=""1310011""","Other Salaries","$1,440,393"
"Southington School District","=""1310011""","Employee Benefits","$5,036,648"
"Southington School District","=""1310011""","Purchased Services Other Than Transportation","$658,012"
"Southington School District","=""1310011""","Special Education Tuition","$4,920,177"
"Southington School District","=""1310011""","Supplies","$72,516"
"Southington School District","=""1310011""","Property Services","$0"
"Southington School District","=""1310011""","Purchased Services For Transportation","$2,061,357"
"Southington School District","=""1310011""","Equipment","$18,339"
"Southington School District","=""1310011""","All Other Expenditures","$0"
"Southington School District","=""1310011""","Total","$27,827,108"
"Sprague School District","=""1330011""","Teacher Salaries","$262,656"
"Sprague School District","=""1330011""","Instructional Aide Salaries","$276,626"
"Sprague School District","=""1330011""","Other Salaries","$78,578"
"Sprague School District","=""1330011""","Employee Benefits","$217,952"
"Sprague School District","=""1330011""","Purchased Services Other Than Transportation","$310,021"
"Sprague School District","=""1330011""","Special Education Tuition","$590,094"
"Sprague School District","=""1330011""","Supplies","$175"
"Sprague School District","=""1330011""","Property Services","$0"
"Sprague School District","=""1330011""","Purchased Services For Transportation","$83,500"
"Sprague School District","=""1330011""","Equipment","$0"
"Sprague School District","=""1330011""","All Other Expenditures","$760"
"Sprague School District","=""1330011""","Total","$1,820,362"
"Stafford School District","=""1340011""","Teacher Salaries","$1,920,740"
"Stafford School District","=""1340011""","Instructional Aide Salaries","$976,457"
"Stafford School District","=""1340011""","Other Salaries","$196,012"
"Stafford School District","=""1340011""","Employee Benefits","$834,534"
"Stafford School District","=""1340011""","Purchased Services Other Than Transportation","$252,767"
"Stafford School District","=""1340011""","Special Education Tuition","$1,165,316"
"Stafford School District","=""1340011""","Supplies","$15,814"
"Stafford School District","=""1340011""","Property Services","$0"
"Stafford School District","=""1340011""","Purchased Services For Transportation","$596,355"
"Stafford School District","=""1340011""","Equipment","$2,563"
"Stafford School District","=""1340011""","All Other Expenditures","$11,350"
"Stafford School District","=""1340011""","Total","$5,971,908"
"Stamford Academy District","=""2820013""","Teacher Salaries","$74,972"
"Stamford Academy District","=""2820013""","Instructional Aide Salaries","$0"
"Stamford Academy District","=""2820013""","Other Salaries","$0"
"Stamford Academy District","=""2820013""","Employee Benefits","$21,367"
"Stamford Academy District","=""2820013""","Purchased Services Other Than Transportation","$0"
"Stamford Academy District","=""2820013""","Special Education Tuition","$0"
"Stamford Academy District","=""2820013""","Supplies","$0"
"Stamford Academy District","=""2820013""","Property Services","$0"
"Stamford Academy District","=""2820013""","Purchased Services For Transportation","$0"
"Stamford Academy District","=""2820013""","Equipment","$0"
"Stamford Academy District","=""2820013""","All Other Expenditures","$0"
"Stamford Academy District","=""2820013""","Total","$96,339"
"Stamford Charter School for Excellence District","=""2960013""","Teacher Salaries","$75,144"
"Stamford Charter School for Excellence District","=""2960013""","Instructional Aide Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Other Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$15,434"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services Other Than Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Special Education Tuition","$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$2,029"
"Stamford Charter School for Excellence District","=""2960013""","Property Services","$0"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services For Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Equipment","$0"
"Stamford Charter School for Excellence District","=""2960013""","All Other Expenditures","$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$92,607"
"Stamford School District","=""1350011""","Teacher Salaries","$16,666,158"
"Stamford School District","=""1350011""","Instructional Aide Salaries","$8,735,035"
"Stamford School District","=""1350011""","Other Salaries","$10,024,648"
"Stamford School District","=""1350011""","Employee Benefits","$10,470,966"
"Stamford School District","=""1350011""","Purchased Services Other Than Transportation","$4,994,297"
"Stamford School District","=""1350011""","Special Education Tuition","$17,549,599"
"Stamford School District","=""1350011""","Supplies","$464,511"
"Stamford School District","=""1350011""","Property Services","$0"
"Stamford School District","=""1350011""","Purchased Services For Transportation","$5,620,785"
"Stamford School District","=""1350011""","Equipment","$88,427"
"Stamford School District","=""1350011""","All Other Expenditures","$67,334"
"Stamford School District","=""1350011""","Total","$74,681,759"
"Sterling School District","=""1360011""","Teacher Salaries","$677,859"
"Sterling School District","=""1360011""","Instructional Aide Salaries","$391,894"
"Sterling School District","=""1360011""","Other Salaries","$115,512"
"Sterling School District","=""1360011""","Employee Benefits","$228,635"
"Sterling School District","=""1360011""","Purchased Services Other Than Transportation","$83,291"
"Sterling School District","=""1360011""","Special Education Tuition","$1,077,452"
"Sterling School District","=""1360011""","Supplies","$47,709"
"Sterling School District","=""1360011""","Property Services","$1,251"
"Sterling School District","=""1360011""","Purchased Services For Transportation","$48,028"
"Sterling School District","=""1360011""","Equipment","$92"
"Sterling School District","=""1360011""","All Other Expenditures","$210"
"Sterling School District","=""1360011""","Total","$2,671,931"
"Stonington School District","=""1370011""","Teacher Salaries","$3,839,511"
"Stonington School District","=""1370011""","Instructional Aide Salaries","$1,479,984"
"Stonington School District","=""1370011""","Other Salaries","$1,017,271"
"Stonington School District","=""1370011""","Employee Benefits","$1,469,694"
"Stonington School District","=""1370011""","Purchased Services Other Than Transportation","$295,434"
"Stonington School District","=""1370011""","Special Education Tuition","$2,413,852"
"Stonington School District","=""1370011""","Supplies","$92,314"
"Stonington School District","=""1370011""","Property Services","$0"
"Stonington School District","=""1370011""","Purchased Services For Transportation","$605,702"
"Stonington School District","=""1370011""","Equipment","$380"
"Stonington School District","=""1370011""","All Other Expenditures","$0"
"Stonington School District","=""1370011""","Total","$11,214,141"
"Stratford School District","=""1380011""","Teacher Salaries","$3,080,505"
"Stratford School District","=""1380011""","Instructional Aide Salaries","$0"
"Stratford School District","=""1380011""","Other Salaries","$10,230,535"
"Stratford School District","=""1380011""","Employee Benefits","$4,184,022"
"Stratford School District","=""1380011""","Purchased Services Other Than Transportation","$3,326,348"
"Stratford School District","=""1380011""","Special Education Tuition","$6,522,343"
"Stratford School District","=""1380011""","Supplies","$35,031"
"Stratford School District","=""1380011""","Property Services","$48,898"
"Stratford School District","=""1380011""","Purchased Services For Transportation","$2,084,516"
"Stratford School District","=""1380011""","Equipment","$21,601"
"Stratford School District","=""1380011""","All Other Expenditures","$200"
"Stratford School District","=""1380011""","Total","$29,534,000"
"Suffield School District","=""1390011""","Teacher Salaries","$2,431,883"
"Suffield School District","=""1390011""","Instructional Aide Salaries","$1,077,116"
"Suffield School District","=""1390011""","Other Salaries","$555,555"
"Suffield School District","=""1390011""","Employee Benefits","$976,168"
"Suffield School District","=""1390011""","Purchased Services Other Than Transportation","$828,983"
"Suffield School District","=""1390011""","Special Education Tuition","$2,286,606"
"Suffield School District","=""1390011""","Supplies","$30,425"
"Suffield School District","=""1390011""","Property Services","$0"
"Suffield School District","=""1390011""","Purchased Services For Transportation","$474,978"
"Suffield School District","=""1390011""","Equipment","$30,995"
"Suffield School District","=""1390011""","All Other Expenditures","$630"
"Suffield School District","=""1390011""","Total","$8,693,338"
"The Bridge Academy District","=""2690013""","Teacher Salaries","$447,976"
"The Bridge Academy District","=""2690013""","Instructional Aide Salaries","$0"
"The Bridge Academy District","=""2690013""","Other Salaries","$0"
"The Bridge Academy District","=""2690013""","Employee Benefits","$58,010"
"The Bridge Academy District","=""2690013""","Purchased Services Other Than Transportation","$0"
"The Bridge Academy District","=""2690013""","Special Education Tuition","$0"
"The Bridge Academy District","=""2690013""","Supplies","$0"
"The Bridge Academy District","=""2690013""","Property Services","$0"
"The Bridge Academy District","=""2690013""","Purchased Services For Transportation","$0"
"The Bridge Academy District","=""2690013""","Equipment","$0"
"The Bridge Academy District","=""2690013""","All Other Expenditures","$0"
"The Bridge Academy District","=""2690013""","Total","$505,986"
"Thomaston School District","=""1400011""","Teacher Salaries","$830,965"
"Thomaston School District","=""1400011""","Instructional Aide Salaries","$435,200"
"Thomaston School District","=""1400011""","Other Salaries","$169,722"
"Thomaston School District","=""1400011""","Employee Benefits","$355,464"
"Thomaston School District","=""1400011""","Purchased Services Other Than Transportation","$491,282"
"Thomaston School District","=""1400011""","Special Education Tuition","$1,031,229"
"Thomaston School District","=""1400011""","Supplies","$35,923"
"Thomaston School District","=""1400011""","Property Services","$470"
"Thomaston School District","=""1400011""","Purchased Services For Transportation","$430,684"
"Thomaston School District","=""1400011""","Equipment","$560"
"Thomaston School District","=""1400011""","All Other Expenditures","$2,555"
"Thomaston School District","=""1400011""","Total","$3,784,053"
"Thompson School District","=""1410011""","Teacher Salaries","$1,491,056"
"Thompson School District","=""1410011""","Instructional Aide Salaries","$564,084"
"Thompson School District","=""1410011""","Other Salaries","$473,617"
"Thompson School District","=""1410011""","Employee Benefits","$668,700"
"Thompson School District","=""1410011""","Purchased Services Other Than Transportation","$267,059"
"Thompson School District","=""1410011""","Special Education Tuition","$1,160,986"
"Thompson School District","=""1410011""","Supplies","$16,126"
"Thompson School District","=""1410011""","Property Services","$2,300"
"Thompson School District","=""1410011""","Purchased Services For Transportation","$217,725"
"Thompson School District","=""1410011""","Equipment","$2,524"
"Thompson School District","=""1410011""","All Other Expenditures","$1,400"
"Thompson School District","=""1410011""","Total","$4,865,578"
"Tolland School District","=""1420011""","Teacher Salaries","$2,733,284"
"Tolland School District","=""1420011""","Instructional Aide Salaries","$0"
"Tolland School District","=""1420011""","Other Salaries","$2,017,554"
"Tolland School District","=""1420011""","Employee Benefits","$1,476,925"
"Tolland School District","=""1420011""","Purchased Services Other Than Transportation","$488,917"
"Tolland School District","=""1420011""","Special Education Tuition","$1,973,124"
"Tolland School District","=""1420011""","Supplies","$59,386"
"Tolland School District","=""1420011""","Property Services","$0"
"Tolland School District","=""1420011""","Purchased Services For Transportation","$887,032"
"Tolland School District","=""1420011""","Equipment","$13,449"
"Tolland School District","=""1420011""","All Other Expenditures","$700"
"Tolland School District","=""1420011""","Total","$9,650,371"
"Torrington School District","=""1430011""","Teacher Salaries","$3,521,406"
"Torrington School District","=""1430011""","Instructional Aide Salaries","$1,835,854"
"Torrington School District","=""1430011""","Other Salaries","$2,911,240"
"Torrington School District","=""1430011""","Employee Benefits","$3,319,311"
"Torrington School District","=""1430011""","Purchased Services Other Than Transportation","$878,382"
"Torrington School District","=""1430011""","Special Education Tuition","$8,204,305"
"Torrington School District","=""1430011""","Supplies","$146,764"
"Torrington School District","=""1430011""","Property Services","$51,623"
"Torrington School District","=""1430011""","Purchased Services For Transportation","$1,962,946"
"Torrington School District","=""1430011""","Equipment","$70"
"Torrington School District","=""1430011""","All Other Expenditures","$5,717"
"Torrington School District","=""1430011""","Total","$22,837,618"
"Trailblazers Academy District","=""2780013""","Teacher Salaries","$83,875"
"Trailblazers Academy District","=""2780013""","Instructional Aide Salaries","$0"
"Trailblazers Academy District","=""2780013""","Other Salaries","$0"
"Trailblazers Academy District","=""2780013""","Employee Benefits","$23,904"
"Trailblazers Academy District","=""2780013""","Purchased Services Other Than Transportation","$0"
"Trailblazers Academy District","=""2780013""","Special Education Tuition","$0"
"Trailblazers Academy District","=""2780013""","Supplies","$0"
"Trailblazers Academy District","=""2780013""","Property Services","$0"
"Trailblazers Academy District","=""2780013""","Purchased Services For Transportation","$0"
"Trailblazers Academy District","=""2780013""","Equipment","$0"
"Trailblazers Academy District","=""2780013""","All Other Expenditures","$0"
"Trailblazers Academy District","=""2780013""","Total","$107,779"
"Trumbull School District","=""1440011""","Teacher Salaries","$9,963,053"
"Trumbull School District","=""1440011""","Instructional Aide Salaries","$0"
"Trumbull School District","=""1440011""","Other Salaries","$4,007,799"
"Trumbull School District","=""1440011""","Employee Benefits","$2,942,905"
"Trumbull School District","=""1440011""","Purchased Services Other Than Transportation","$547,589"
"Trumbull School District","=""1440011""","Special Education Tuition","$4,572,373"
"Trumbull School District","=""1440011""","Supplies","$71,707"
"Trumbull School District","=""1440011""","Property Services","$0"
"Trumbull School District","=""1440011""","Purchased Services For Transportation","$1,764,393"
"Trumbull School District","=""1440011""","Equipment","$16,483"
"Trumbull School District","=""1440011""","All Other Expenditures","$1,820"
"Trumbull School District","=""1440011""","Total","$23,888,122"
"Union School District","=""1450011""","Teacher Salaries","$101,869"
"Union School District","=""1450011""","Instructional Aide Salaries","$53,879"
"Union School District","=""1450011""","Other Salaries","$21,868"
"Union School District","=""1450011""","Employee Benefits","$39,353"
"Union School District","=""1450011""","Purchased Services Other Than Transportation","$112,687"
"Union School District","=""1450011""","Special Education Tuition","$23,081"
"Union School District","=""1450011""","Supplies","$4,330"
"Union School District","=""1450011""","Property Services","$0"
"Union School District","=""1450011""","Purchased Services For Transportation","$5,906"
"Union School District","=""1450011""","Equipment","$796"
"Union School District","=""1450011""","All Other Expenditures","$0"
"Union School District","=""1450011""","Total","$363,768"
"Vernon School District","=""1460011""","Teacher Salaries","$3,380,875"
"Vernon School District","=""1460011""","Instructional Aide Salaries","$2,014,197"
"Vernon School District","=""1460011""","Other Salaries","$2,343,220"
"Vernon School District","=""1460011""","Employee Benefits","$207,323"
"Vernon School District","=""1460011""","Purchased Services Other Than Transportation","$204,581"
"Vernon School District","=""1460011""","Special Education Tuition","$3,200,646"
"Vernon School District","=""1460011""","Supplies","$10,733"
"Vernon School District","=""1460011""","Property Services","$18,000"
"Vernon School District","=""1460011""","Purchased Services For Transportation","$1,858,001"
"Vernon School District","=""1460011""","Equipment","$108,841"
"Vernon School District","=""1460011""","All Other Expenditures","$0"
"Vernon School District","=""1460011""","Total","$13,346,418"
"Voluntown School District","=""1470011""","Teacher Salaries","$398,687"
"Voluntown School District","=""1470011""","Instructional Aide Salaries","$239,050"
"Voluntown School District","=""1470011""","Other Salaries","$38,840"
"Voluntown School District","=""1470011""","Employee Benefits","$124,922"
"Voluntown School District","=""1470011""","Purchased Services Other Than Transportation","$218,545"
"Voluntown School District","=""1470011""","Special Education Tuition","$949,279"
"Voluntown School District","=""1470011""","Supplies","$21,271"
"Voluntown School District","=""1470011""","Property Services","$41,563"
"Voluntown School District","=""1470011""","Purchased Services For Transportation","$18,467"
"Voluntown School District","=""1470011""","Equipment","$1,071"
"Voluntown School District","=""1470011""","All Other Expenditures","$1,171"
"Voluntown School District","=""1470011""","Total","$2,052,867"
"Wallingford School District","=""1480011""","Teacher Salaries","$9,028,621"
"Wallingford School District","=""1480011""","Instructional Aide Salaries","$2,418,859"
"Wallingford School District","=""1480011""","Other Salaries","$1,085,907"
"Wallingford School District","=""1480011""","Employee Benefits","$2,020,107"
"Wallingford School District","=""1480011""","Purchased Services Other Than Transportation","$1,885,922"
"Wallingford School District","=""1480011""","Special Education Tuition","$6,283,301"
"Wallingford School District","=""1480011""","Supplies","$110,305"
"Wallingford School District","=""1480011""","Property Services","$500"
"Wallingford School District","=""1480011""","Purchased Services For Transportation","$2,879,105"
"Wallingford School District","=""1480011""","Equipment","$15,633"
"Wallingford School District","=""1480011""","All Other Expenditures","$1,102"
"Wallingford School District","=""1480011""","Total","$25,729,361"
"Waterbury School District","=""1510011""","Teacher Salaries","$21,455,035"
"Waterbury School District","=""1510011""","Instructional Aide Salaries","$476,531"
"Waterbury School District","=""1510011""","Other Salaries","$12,385,851"
"Waterbury School District","=""1510011""","Employee Benefits","$17,138,773"
"Waterbury School District","=""1510011""","Purchased Services Other Than Transportation","$4,138,437"
"Waterbury School District","=""1510011""","Special Education Tuition","$7,420,878"
"Waterbury School District","=""1510011""","Supplies","$275,853"
"Waterbury School District","=""1510011""","Property Services","$0"
"Waterbury School District","=""1510011""","Purchased Services For Transportation","$6,088,433"
"Waterbury School District","=""1510011""","Equipment","$4,321"
"Waterbury School District","=""1510011""","All Other Expenditures","$0"
"Waterbury School District","=""1510011""","Total","$69,384,112"
"Waterford School District","=""1520011""","Teacher Salaries","$4,613,184"
"Waterford School District","=""1520011""","Instructional Aide Salaries","$1,187,279"
"Waterford School District","=""1520011""","Other Salaries","$987,096"
"Waterford School District","=""1520011""","Employee Benefits","$1,813,841"
"Waterford School District","=""1520011""","Purchased Services Other Than Transportation","$862,519"
"Waterford School District","=""1520011""","Special Education Tuition","$1,951,902"
"Waterford School District","=""1520011""","Supplies","$98,289"
"Waterford School District","=""1520011""","Property Services","$11,608"
"Waterford School District","=""1520011""","Purchased Services For Transportation","$473,279"
"Waterford School District","=""1520011""","Equipment","$31,548"
"Waterford School District","=""1520011""","All Other Expenditures","$38,764"
"Waterford School District","=""1520011""","Total","$12,069,308"
"Watertown School District","=""1530011""","Teacher Salaries","$3,546,837"
"Watertown School District","=""1530011""","Instructional Aide Salaries","$1,299,481"
"Watertown School District","=""1530011""","Other Salaries","$675,603"
"Watertown School District","=""1530011""","Employee Benefits","$1,979,052"
"Watertown School District","=""1530011""","Purchased Services Other Than Transportation","$1,529,757"
"Watertown School District","=""1530011""","Special Education Tuition","$1,862,903"
"Watertown School District","=""1530011""","Supplies","$49,477"
"Watertown School District","=""1530011""","Property Services","$5,170"
"Watertown School District","=""1530011""","Purchased Services For Transportation","$1,301,420"
"Watertown School District","=""1530011""","Equipment","$0"
"Watertown School District","=""1530011""","All Other Expenditures","$830"
"Watertown School District","=""1530011""","Total","$12,250,531"
"West Hartford School District","=""1550011""","Teacher Salaries","$15,132,337"
"West Hartford School District","=""1550011""","Instructional Aide Salaries","$4,705,352"
"West Hartford School District","=""1550011""","Other Salaries","$1,871,315"
"West Hartford School District","=""1550011""","Employee Benefits","$8,046,280"
"West Hartford School District","=""1550011""","Purchased Services Other Than Transportation","$598,586"
"West Hartford School District","=""1550011""","Special Education Tuition","$7,689,341"
"West Hartford School District","=""1550011""","Supplies","$250,355"
"West Hartford School District","=""1550011""","Property Services","$0"
"West Hartford School District","=""1550011""","Purchased Services For Transportation","$3,864,134"
"West Hartford School District","=""1550011""","Equipment","$60,649"
"West Hartford School District","=""1550011""","All Other Expenditures","$0"
"West Hartford School District","=""1550011""","Total","$42,218,349"
"West Haven School District","=""1560011""","Teacher Salaries","$8,723,426"
"West Haven School District","=""1560011""","Instructional Aide Salaries","$3,115,492"
"West Haven School District","=""1560011""","Other Salaries","$421,525"
"West Haven School District","=""1560011""","Employee Benefits","$3,384,199"
"West Haven School District","=""1560011""","Purchased Services Other Than Transportation","$523,161"
"West Haven School District","=""1560011""","Special Education Tuition","$10,793,090"
"West Haven School District","=""1560011""","Supplies","$79,685"
"West Haven School District","=""1560011""","Property Services","$0"
"West Haven School District","=""1560011""","Purchased Services For Transportation","$1,677,967"
"West Haven School District","=""1560011""","Equipment","$0"
"West Haven School District","=""1560011""","All Other Expenditures","$0"
"West Haven School District","=""1560011""","Total","$28,718,545"
"Westbrook School District","=""1540011""","Teacher Salaries","$1,776,844"
"Westbrook School District","=""1540011""","Instructional Aide Salaries","$604,831"
"Westbrook School District","=""1540011""","Other Salaries","$17,419"
"Westbrook School District","=""1540011""","Employee Benefits","$919,436"
"Westbrook School District","=""1540011""","Purchased Services Other Than Transportation","$205,261"
"Westbrook School District","=""1540011""","Special Education Tuition","$580,631"
"Westbrook School District","=""1540011""","Supplies","$16,851"
"Westbrook School District","=""1540011""","Property Services","$0"
"Westbrook School District","=""1540011""","Purchased Services For Transportation","$456,060"
"Westbrook School District","=""1540011""","Equipment","$6,145"
"Westbrook School District","=""1540011""","All Other Expenditures","$870"
"Westbrook School District","=""1540011""","Total","$4,584,349"
"Weston School District","=""1570011""","Teacher Salaries","$3,269,796"
"Weston School District","=""1570011""","Instructional Aide Salaries","$1,413,740"
"Weston School District","=""1570011""","Other Salaries","$1,990,395"
"Weston School District","=""1570011""","Employee Benefits","$1,926,871"
"Weston School District","=""1570011""","Purchased Services Other Than Transportation","$1,020,325"
"Weston School District","=""1570011""","Special Education Tuition","$3,069,632"
"Weston School District","=""1570011""","Supplies","$15,309"
"Weston School District","=""1570011""","Property Services","$0"
"Weston School District","=""1570011""","Purchased Services For Transportation","$154,353"
"Weston School District","=""1570011""","Equipment","$35,866"
"Weston School District","=""1570011""","All Other Expenditures","$0"
"Weston School District","=""1570011""","Total","$12,896,288"
