"Special Education Expenditures, 2018-19"
"All Districts"

"District","District Code","Description","Amount"
"Salem School District","=""1210011""","All Other Expenditures","$0"
"Salem School District","=""1210011""","Total","$3,000,572"
"Salisbury School District","=""1220011""","Teacher Salaries","$609,498"
"Salisbury School District","=""1220011""","Instructional Aide Salaries","$6,103"
"Salisbury School District","=""1220011""","Other Salaries","$228,052"
"Salisbury School District","=""1220011""","Employee Benefits","$299,119"
"Salisbury School District","=""1220011""","Purchased Services Other Than Transportation","$73,000"
"Salisbury School District","=""1220011""","Special Education Tuition","$0"
"Salisbury School District","=""1220011""","Supplies","$6,088"
"Salisbury School District","=""1220011""","Property Services","$0"
"Salisbury School District","=""1220011""","Purchased Services For Transportation","$91,611"
"Salisbury School District","=""1220011""","Equipment","$5,819"
"Salisbury School District","=""1220011""","All Other Expenditures","$0"
"Salisbury School District","=""1220011""","Total","$1,319,290"
"Scotland School District","=""1230011""","Teacher Salaries","$279,739"
"Scotland School District","=""1230011""","Instructional Aide Salaries","$129,360"
"Scotland School District","=""1230011""","Other Salaries","$33,655"
"Scotland School District","=""1230011""","Employee Benefits","$17,828"
"Scotland School District","=""1230011""","Purchased Services Other Than Transportation","$41,723"
"Scotland School District","=""1230011""","Special Education Tuition","$14,380"
"Scotland School District","=""1230011""","Supplies","$2,517"
"Scotland School District","=""1230011""","Property Services","$0"
"Scotland School District","=""1230011""","Purchased Services For Transportation","$0"
"Scotland School District","=""1230011""","Equipment","$0"
"Scotland School District","=""1230011""","All Other Expenditures","$0"
"Scotland School District","=""1230011""","Total","$519,203"
"Seymour School District","=""1240011""","Teacher Salaries","$2,994,976"
"Seymour School District","=""1240011""","Instructional Aide Salaries","$946,269"
"Seymour School District","=""1240011""","Other Salaries","$206,931"
"Seymour School District","=""1240011""","Employee Benefits","$995,924"
"Seymour School District","=""1240011""","Purchased Services Other Than Transportation","$438,515"
"Seymour School District","=""1240011""","Special Education Tuition","$1,971,646"
"Seymour School District","=""1240011""","Supplies","$37,333"
"Seymour School District","=""1240011""","Property Services","$4,141"
"Seymour School District","=""1240011""","Purchased Services For Transportation","$858,949"
"Seymour School District","=""1240011""","Equipment","$5,308"
"Seymour School District","=""1240011""","All Other Expenditures","$0"
"Seymour School District","=""1240011""","Total","$8,459,992"
"Sharon School District","=""1250011""","Teacher Salaries","$307,758"
"Sharon School District","=""1250011""","Instructional Aide Salaries","$0"
"Sharon School District","=""1250011""","Other Salaries","$109,584"
"Sharon School District","=""1250011""","Employee Benefits","$131,719"
"Sharon School District","=""1250011""","Purchased Services Other Than Transportation","$50,600"
"Sharon School District","=""1250011""","Special Education Tuition","$1,805"
"Sharon School District","=""1250011""","Supplies","$2,172"
"Sharon School District","=""1250011""","Property Services","$0"
"Sharon School District","=""1250011""","Purchased Services For Transportation","$39,114"
"Sharon School District","=""1250011""","Equipment","$326"
"Sharon School District","=""1250011""","All Other Expenditures","$0"
"Sharon School District","=""1250011""","Total","$643,078"
"Shelton School District","=""1260011""","Teacher Salaries","$7,304,758"
"Shelton School District","=""1260011""","Instructional Aide Salaries","$1,615,325"
"Shelton School District","=""1260011""","Other Salaries","$748,707"
"Shelton School District","=""1260011""","Employee Benefits","$2,114,631"
"Shelton School District","=""1260011""","Purchased Services Other Than Transportation","$1,214,584"
"Shelton School District","=""1260011""","Special Education Tuition","$3,759,577"
"Shelton School District","=""1260011""","Supplies","$72,580"
"Shelton School District","=""1260011""","Property Services","$4,750"
"Shelton School District","=""1260011""","Purchased Services For Transportation","$1,749,901"
"Shelton School District","=""1260011""","Equipment","$33,942"
"Shelton School District","=""1260011""","All Other Expenditures","$0"
"Shelton School District","=""1260011""","Total","$18,618,755"
"Sherman School District","=""1270011""","Teacher Salaries","$509,609"
"Sherman School District","=""1270011""","Instructional Aide Salaries","$203,509"
"Sherman School District","=""1270011""","Other Salaries","$379,203"
"Sherman School District","=""1270011""","Employee Benefits","$153,628"
"Sherman School District","=""1270011""","Purchased Services Other Than Transportation","$66,718"
"Sherman School District","=""1270011""","Special Education Tuition","$242,796"
"Sherman School District","=""1270011""","Supplies","$18,143"
"Sherman School District","=""1270011""","Property Services","$0"
"Sherman School District","=""1270011""","Purchased Services For Transportation","$0"
"Sherman School District","=""1270011""","Equipment","$0"
"Sherman School District","=""1270011""","All Other Expenditures","$180"
"Sherman School District","=""1270011""","Total","$1,573,785"
"Side By Side Charter School District","=""2700013""","Teacher Salaries","$0"
"Side By Side Charter School District","=""2700013""","Instructional Aide Salaries","$0"
"Side By Side Charter School District","=""2700013""","Other Salaries","$0"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services Other Than Transportation","$146,822"
"Side By Side Charter School District","=""2700013""","Special Education Tuition","$0"
"Side By Side Charter School District","=""2700013""","Supplies","$0"
"Side By Side Charter School District","=""2700013""","Property Services","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services For Transportation","$0"
"Side By Side Charter School District","=""2700013""","Equipment","$0"
"Side By Side Charter School District","=""2700013""","All Other Expenditures","$0"
"Side By Side Charter School District","=""2700013""","Total","$146,822"
"Simsbury School District","=""1280011""","Teacher Salaries","$5,814,123"
"Simsbury School District","=""1280011""","Instructional Aide Salaries","$3,287,829"
"Simsbury School District","=""1280011""","Other Salaries","$532,181"
"Simsbury School District","=""1280011""","Employee Benefits","$1,887,617"
"Simsbury School District","=""1280011""","Purchased Services Other Than Transportation","$815,497"
"Simsbury School District","=""1280011""","Special Education Tuition","$2,827,111"
"Simsbury School District","=""1280011""","Supplies","$44,294"
"Simsbury School District","=""1280011""","Property Services","$0"
"Simsbury School District","=""1280011""","Purchased Services For Transportation","$1,401,054"
"Simsbury School District","=""1280011""","Equipment","$97,503"
"Simsbury School District","=""1280011""","All Other Expenditures","$0"
"Simsbury School District","=""1280011""","Total","$16,707,210"
"Somers School District","=""1290011""","Teacher Salaries","$1,631,588"
"Somers School District","=""1290011""","Instructional Aide Salaries","$778,273"
"Somers School District","=""1290011""","Other Salaries","$352,750"
"Somers School District","=""1290011""","Employee Benefits","$568,049"
"Somers School District","=""1290011""","Purchased Services Other Than Transportation","$145,951"
"Somers School District","=""1290011""","Special Education Tuition","$811,229"
"Somers School District","=""1290011""","Supplies","$41,114"
"Somers School District","=""1290011""","Property Services","$0"
"Somers School District","=""1290011""","Purchased Services For Transportation","$445,047"
"Somers School District","=""1290011""","Equipment","$7,352"
"Somers School District","=""1290011""","All Other Expenditures","$200"
"Somers School District","=""1290011""","Total","$4,781,552"
"South Windsor School District","=""1320011""","Teacher Salaries","$5,052,255"
"South Windsor School District","=""1320011""","Instructional Aide Salaries","$2,812,176"
"South Windsor School District","=""1320011""","Other Salaries","$1,305,867"
"South Windsor School District","=""1320011""","Employee Benefits","$2,106,166"
"South Windsor School District","=""1320011""","Purchased Services Other Than Transportation","$783,889"
"South Windsor School District","=""1320011""","Special Education Tuition","$3,971,979"
"South Windsor School District","=""1320011""","Supplies","$70,708"
"South Windsor School District","=""1320011""","Property Services","$66,323"
"South Windsor School District","=""1320011""","Purchased Services For Transportation","$1,535,350"
"South Windsor School District","=""1320011""","Equipment","$38,790"
"South Windsor School District","=""1320011""","All Other Expenditures","$6,515"
"South Windsor School District","=""1320011""","Total","$17,750,019"
"Southington School District","=""1310011""","Teacher Salaries","$8,360,816"
"Southington School District","=""1310011""","Instructional Aide Salaries","$5,554,616"
"Southington School District","=""1310011""","Other Salaries","$1,428,959"
"Southington School District","=""1310011""","Employee Benefits","$5,421,018"
"Southington School District","=""1310011""","Purchased Services Other Than Transportation","$738,765"
"Southington School District","=""1310011""","Special Education Tuition","$4,923,812"
"Southington School District","=""1310011""","Supplies","$89,204"
"Southington School District","=""1310011""","Property Services","$0"
"Southington School District","=""1310011""","Purchased Services For Transportation","$2,035,968"
"Southington School District","=""1310011""","Equipment","$6,295"
"Southington School District","=""1310011""","All Other Expenditures","$0"
"Southington School District","=""1310011""","Total","$28,559,453"
"Sprague School District","=""1330011""","Teacher Salaries","$333,762"
"Sprague School District","=""1330011""","Instructional Aide Salaries","$224,849"
"Sprague School District","=""1330011""","Other Salaries","$74,421"
"Sprague School District","=""1330011""","Employee Benefits","$193,512"
"Sprague School District","=""1330011""","Purchased Services Other Than Transportation","$115,669"
"Sprague School District","=""1330011""","Special Education Tuition","$858,651"
"Sprague School District","=""1330011""","Supplies","$3,152"
"Sprague School District","=""1330011""","Property Services","$0"
"Sprague School District","=""1330011""","Purchased Services For Transportation","$162,907"
"Sprague School District","=""1330011""","Equipment","$0"
"Sprague School District","=""1330011""","All Other Expenditures","$1,076"
"Sprague School District","=""1330011""","Total","$1,967,999"
"Stafford School District","=""1340011""","Teacher Salaries","$2,152,617"
"Stafford School District","=""1340011""","Instructional Aide Salaries","$989,742"
"Stafford School District","=""1340011""","Other Salaries","$292,692"
"Stafford School District","=""1340011""","Employee Benefits","$853,288"
"Stafford School District","=""1340011""","Purchased Services Other Than Transportation","$129,632"
"Stafford School District","=""1340011""","Special Education Tuition","$1,217,381"
"Stafford School District","=""1340011""","Supplies","$37,928"
"Stafford School District","=""1340011""","Property Services","$10,044"
"Stafford School District","=""1340011""","Purchased Services For Transportation","$614,083"
"Stafford School District","=""1340011""","Equipment","$0"
"Stafford School District","=""1340011""","All Other Expenditures","$24,000"
"Stafford School District","=""1340011""","Total","$6,321,407"
"Stamford Academy District","=""2820013""","Teacher Salaries","$115,937"
"Stamford Academy District","=""2820013""","Instructional Aide Salaries","$0"
"Stamford Academy District","=""2820013""","Other Salaries","$0"
"Stamford Academy District","=""2820013""","Employee Benefits","$33,042"
"Stamford Academy District","=""2820013""","Purchased Services Other Than Transportation","$0"
"Stamford Academy District","=""2820013""","Special Education Tuition","$0"
"Stamford Academy District","=""2820013""","Supplies","$0"
"Stamford Academy District","=""2820013""","Property Services","$0"
"Stamford Academy District","=""2820013""","Purchased Services For Transportation","$0"
"Stamford Academy District","=""2820013""","Equipment","$0"
"Stamford Academy District","=""2820013""","All Other Expenditures","$0"
"Stamford Academy District","=""2820013""","Total","$148,979"
"Stamford Charter School for Excellence District","=""2960013""","Teacher Salaries","$49,993"
"Stamford Charter School for Excellence District","=""2960013""","Instructional Aide Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Other Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$0"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services Other Than Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Special Education Tuition","$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$0"
"Stamford Charter School for Excellence District","=""2960013""","Property Services","$0"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services For Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Equipment","$0"
"Stamford Charter School for Excellence District","=""2960013""","All Other Expenditures","$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$49,993"
"Stamford School District","=""1350011""","Teacher Salaries","$16,686,649"
"Stamford School District","=""1350011""","Instructional Aide Salaries","$9,181,570"
"Stamford School District","=""1350011""","Other Salaries","$10,120,595"
"Stamford School District","=""1350011""","Employee Benefits","$9,169,880"
"Stamford School District","=""1350011""","Purchased Services Other Than Transportation","$6,781,012"
"Stamford School District","=""1350011""","Special Education Tuition","$17,877,772"
"Stamford School District","=""1350011""","Supplies","$544,720"
"Stamford School District","=""1350011""","Property Services","$0"
"Stamford School District","=""1350011""","Purchased Services For Transportation","$6,203,249"
"Stamford School District","=""1350011""","Equipment","$92,441"
"Stamford School District","=""1350011""","All Other Expenditures","$68,593"
"Stamford School District","=""1350011""","Total","$76,726,481"
"Sterling School District","=""1360011""","Teacher Salaries","$716,519"
"Sterling School District","=""1360011""","Instructional Aide Salaries","$349,623"
"Sterling School District","=""1360011""","Other Salaries","$78,694"
"Sterling School District","=""1360011""","Employee Benefits","$248,507"
"Sterling School District","=""1360011""","Purchased Services Other Than Transportation","$45,082"
"Sterling School District","=""1360011""","Special Education Tuition","$955,647"
"Sterling School District","=""1360011""","Supplies","$36,674"
"Sterling School District","=""1360011""","Property Services","$1,521"
"Sterling School District","=""1360011""","Purchased Services For Transportation","$682"
"Sterling School District","=""1360011""","Equipment","$1,236"
"Sterling School District","=""1360011""","All Other Expenditures","$269"
"Sterling School District","=""1360011""","Total","$2,434,455"
"Stonington School District","=""1370011""","Teacher Salaries","$3,954,486"
"Stonington School District","=""1370011""","Instructional Aide Salaries","$1,526,941"
"Stonington School District","=""1370011""","Other Salaries","$972,716"
"Stonington School District","=""1370011""","Employee Benefits","$1,612,209"
"Stonington School District","=""1370011""","Purchased Services Other Than Transportation","$206,288"
"Stonington School District","=""1370011""","Special Education Tuition","$2,684,467"
"Stonington School District","=""1370011""","Supplies","$47,042"
"Stonington School District","=""1370011""","Property Services","$0"
"Stonington School District","=""1370011""","Purchased Services For Transportation","$700,119"
"Stonington School District","=""1370011""","Equipment","$44,593"
"Stonington School District","=""1370011""","All Other Expenditures","$141"
"Stonington School District","=""1370011""","Total","$11,749,003"
"Stratford School District","=""1380011""","Teacher Salaries","$3,716,913"
"Stratford School District","=""1380011""","Instructional Aide Salaries","$0"
"Stratford School District","=""1380011""","Other Salaries","$10,327,979"
"Stratford School District","=""1380011""","Employee Benefits","$4,142,214"
"Stratford School District","=""1380011""","Purchased Services Other Than Transportation","$3,211,011"
"Stratford School District","=""1380011""","Special Education Tuition","$7,036,583"
"Stratford School District","=""1380011""","Supplies","$39,396"
"Stratford School District","=""1380011""","Property Services","$36,970"
"Stratford School District","=""1380011""","Purchased Services For Transportation","$2,025,490"
"Stratford School District","=""1380011""","Equipment","$10,566"
"Stratford School District","=""1380011""","All Other Expenditures","$200"
"Stratford School District","=""1380011""","Total","$30,547,321"
"Suffield School District","=""1390011""","Teacher Salaries","$2,608,308"
"Suffield School District","=""1390011""","Instructional Aide Salaries","$1,012,880"
"Suffield School District","=""1390011""","Other Salaries","$600,601"
"Suffield School District","=""1390011""","Employee Benefits","$856,925"
"Suffield School District","=""1390011""","Purchased Services Other Than Transportation","$907,439"
"Suffield School District","=""1390011""","Special Education Tuition","$2,498,646"
"Suffield School District","=""1390011""","Supplies","$22,416"
"Suffield School District","=""1390011""","Property Services","$0"
"Suffield School District","=""1390011""","Purchased Services For Transportation","$553,523"
"Suffield School District","=""1390011""","Equipment","$20,615"
"Suffield School District","=""1390011""","All Other Expenditures","$1,020"
"Suffield School District","=""1390011""","Total","$9,082,372"
"The Bridge Academy District","=""2690013""","Teacher Salaries","$517,951"
"The Bridge Academy District","=""2690013""","Instructional Aide Salaries","$0"
"The Bridge Academy District","=""2690013""","Other Salaries","$0"
"The Bridge Academy District","=""2690013""","Employee Benefits","$35,200"
"The Bridge Academy District","=""2690013""","Purchased Services Other Than Transportation","$0"
"The Bridge Academy District","=""2690013""","Special Education Tuition","$0"
"The Bridge Academy District","=""2690013""","Supplies","$0"
"The Bridge Academy District","=""2690013""","Property Services","$0"
"The Bridge Academy District","=""2690013""","Purchased Services For Transportation","$0"
"The Bridge Academy District","=""2690013""","Equipment","$0"
"The Bridge Academy District","=""2690013""","All Other Expenditures","$0"
"The Bridge Academy District","=""2690013""","Total","$553,151"
"Thomaston School District","=""1400011""","Teacher Salaries","$1,007,432"
"Thomaston School District","=""1400011""","Instructional Aide Salaries","$418,635"
"Thomaston School District","=""1400011""","Other Salaries","$182,231"
"Thomaston School District","=""1400011""","Employee Benefits","$389,721"
"Thomaston School District","=""1400011""","Purchased Services Other Than Transportation","$409,472"
"Thomaston School District","=""1400011""","Special Education Tuition","$1,130,865"
"Thomaston School District","=""1400011""","Supplies","$35,850"
"Thomaston School District","=""1400011""","Property Services","$470"
"Thomaston School District","=""1400011""","Purchased Services For Transportation","$326,491"
"Thomaston School District","=""1400011""","Equipment","$0"
"Thomaston School District","=""1400011""","All Other Expenditures","$6,088"
"Thomaston School District","=""1400011""","Total","$3,907,255"
"Thompson School District","=""1410011""","Teacher Salaries","$1,471,159"
"Thompson School District","=""1410011""","Instructional Aide Salaries","$625,451"
"Thompson School District","=""1410011""","Other Salaries","$556,999"
"Thompson School District","=""1410011""","Employee Benefits","$601,600"
"Thompson School District","=""1410011""","Purchased Services Other Than Transportation","$200,589"
"Thompson School District","=""1410011""","Special Education Tuition","$1,085,966"
"Thompson School District","=""1410011""","Supplies","$31,011"
"Thompson School District","=""1410011""","Property Services","$2,300"
"Thompson School District","=""1410011""","Purchased Services For Transportation","$388,656"
"Thompson School District","=""1410011""","Equipment","$1,188"
"Thompson School District","=""1410011""","All Other Expenditures","$1,119"
"Thompson School District","=""1410011""","Total","$4,966,038"
"Tolland School District","=""1420011""","Teacher Salaries","$3,104,743"
"Tolland School District","=""1420011""","Instructional Aide Salaries","$0"
"Tolland School District","=""1420011""","Other Salaries","$2,222,355"
"Tolland School District","=""1420011""","Employee Benefits","$1,466,519"
"Tolland School District","=""1420011""","Purchased Services Other Than Transportation","$532,475"
"Tolland School District","=""1420011""","Special Education Tuition","$1,905,579"
"Tolland School District","=""1420011""","Supplies","$138,309"
"Tolland School District","=""1420011""","Property Services","$0"
"Tolland School District","=""1420011""","Purchased Services For Transportation","$914,352"
"Tolland School District","=""1420011""","Equipment","$21,056"
"Tolland School District","=""1420011""","All Other Expenditures","$3,255"
"Tolland School District","=""1420011""","Total","$10,308,642"
"Torrington School District","=""1430011""","Teacher Salaries","$3,474,049"
"Torrington School District","=""1430011""","Instructional Aide Salaries","$2,028,998"
"Torrington School District","=""1430011""","Other Salaries","$3,173,601"
"Torrington School District","=""1430011""","Employee Benefits","$3,385,697"
"Torrington School District","=""1430011""","Purchased Services Other Than Transportation","$647,528"
"Torrington School District","=""1430011""","Special Education Tuition","$8,392,653"
"Torrington School District","=""1430011""","Supplies","$114,264"
"Torrington School District","=""1430011""","Property Services","$39,091"
"Torrington School District","=""1430011""","Purchased Services For Transportation","$1,809,858"
"Torrington School District","=""1430011""","Equipment","$2,622"
"Torrington School District","=""1430011""","All Other Expenditures","$4,171"
"Torrington School District","=""1430011""","Total","$23,072,531"
"Trailblazers Academy District","=""2780013""","Teacher Salaries","$106,646"
"Trailblazers Academy District","=""2780013""","Instructional Aide Salaries","$0"
"Trailblazers Academy District","=""2780013""","Other Salaries","$0"
"Trailblazers Academy District","=""2780013""","Employee Benefits","$30,394"
"Trailblazers Academy District","=""2780013""","Purchased Services Other Than Transportation","$0"
"Trailblazers Academy District","=""2780013""","Special Education Tuition","$0"
"Trailblazers Academy District","=""2780013""","Supplies","$0"
"Trailblazers Academy District","=""2780013""","Property Services","$0"
"Trailblazers Academy District","=""2780013""","Purchased Services For Transportation","$0"
"Trailblazers Academy District","=""2780013""","Equipment","$0"
"Trailblazers Academy District","=""2780013""","All Other Expenditures","$0"
"Trailblazers Academy District","=""2780013""","Total","$137,040"
"Trumbull School District","=""1440011""","Teacher Salaries","$10,436,262"
"Trumbull School District","=""1440011""","Instructional Aide Salaries","$0"
"Trumbull School District","=""1440011""","Other Salaries","$4,711,800"
"Trumbull School District","=""1440011""","Employee Benefits","$3,269,303"
"Trumbull School District","=""1440011""","Purchased Services Other Than Transportation","$570,657"
"Trumbull School District","=""1440011""","Special Education Tuition","$4,135,185"
"Trumbull School District","=""1440011""","Supplies","$92,192"
"Trumbull School District","=""1440011""","Property Services","$0"
"Trumbull School District","=""1440011""","Purchased Services For Transportation","$2,286,101"
"Trumbull School District","=""1440011""","Equipment","$12,256"
"Trumbull School District","=""1440011""","All Other Expenditures","$1,903"
"Trumbull School District","=""1440011""","Total","$25,515,659"
"Union School District","=""1450011""","Teacher Salaries","$99,201"
"Union School District","=""1450011""","Instructional Aide Salaries","$92,461"
"Union School District","=""1450011""","Other Salaries","$21,868"
"Union School District","=""1450011""","Employee Benefits","$39,977"
"Union School District","=""1450011""","Purchased Services Other Than Transportation","$94,281"
"Union School District","=""1450011""","Special Education Tuition","$0"
"Union School District","=""1450011""","Supplies","$3,800"
"Union School District","=""1450011""","Property Services","$0"
"Union School District","=""1450011""","Purchased Services For Transportation","$5,000"
"Union School District","=""1450011""","Equipment","$0"
"Union School District","=""1450011""","All Other Expenditures","$0"
"Union School District","=""1450011""","Total","$356,588"
"Vernon School District","=""1460011""","Teacher Salaries","$3,311,509"
"Vernon School District","=""1460011""","Instructional Aide Salaries","$1,940,496"
"Vernon School District","=""1460011""","Other Salaries","$2,295,797"
"Vernon School District","=""1460011""","Employee Benefits","$140,800"
"Vernon School District","=""1460011""","Purchased Services Other Than Transportation","$349,979"
"Vernon School District","=""1460011""","Special Education Tuition","$2,976,699"
"Vernon School District","=""1460011""","Supplies","$53,110"
"Vernon School District","=""1460011""","Property Services","$8,000"
"Vernon School District","=""1460011""","Purchased Services For Transportation","$1,888,276"
"Vernon School District","=""1460011""","Equipment","$17,133"
"Vernon School District","=""1460011""","All Other Expenditures","$0"
"Vernon School District","=""1460011""","Total","$12,981,799"
"Voluntown School District","=""1470011""","Teacher Salaries","$425,753"
"Voluntown School District","=""1470011""","Instructional Aide Salaries","$235,409"
"Voluntown School District","=""1470011""","Other Salaries","$33,996"
"Voluntown School District","=""1470011""","Employee Benefits","$139,549"
"Voluntown School District","=""1470011""","Purchased Services Other Than Transportation","$230,490"
"Voluntown School District","=""1470011""","Special Education Tuition","$803,597"
"Voluntown School District","=""1470011""","Supplies","$25,058"
"Voluntown School District","=""1470011""","Property Services","$11,637"
"Voluntown School District","=""1470011""","Purchased Services For Transportation","$23,572"
"Voluntown School District","=""1470011""","Equipment","$611"
"Voluntown School District","=""1470011""","All Other Expenditures","$625"
"Voluntown School District","=""1470011""","Total","$1,930,297"
"Wallingford School District","=""1480011""","Teacher Salaries","$9,590,016"
"Wallingford School District","=""1480011""","Instructional Aide Salaries","$2,960,281"
"Wallingford School District","=""1480011""","Other Salaries","$1,018,412"
"Wallingford School District","=""1480011""","Employee Benefits","$2,238,336"
"Wallingford School District","=""1480011""","Purchased Services Other Than Transportation","$2,355,155"
"Wallingford School District","=""1480011""","Special Education Tuition","$5,470,355"
"Wallingford School District","=""1480011""","Supplies","$114,728"
"Wallingford School District","=""1480011""","Property Services","$8,579"
"Wallingford School District","=""1480011""","Purchased Services For Transportation","$3,243,644"
"Wallingford School District","=""1480011""","Equipment","$3,643"
"Wallingford School District","=""1480011""","All Other Expenditures","$405"
"Wallingford School District","=""1480011""","Total","$27,003,554"
"Waterbury School District","=""1510011""","Teacher Salaries","$21,154,286"
"Waterbury School District","=""1510011""","Instructional Aide Salaries","$0"
"Waterbury School District","=""1510011""","Other Salaries","$12,787,256"
"Waterbury School District","=""1510011""","Employee Benefits","$15,324,252"
"Waterbury School District","=""1510011""","Purchased Services Other Than Transportation","$4,569,667"
"Waterbury School District","=""1510011""","Special Education Tuition","$8,654,977"
"Waterbury School District","=""1510011""","Supplies","$374,710"
"Waterbury School District","=""1510011""","Property Services","$0"
"Waterbury School District","=""1510011""","Purchased Services For Transportation","$6,365,502"
"Waterbury School District","=""1510011""","Equipment","$5,880"
"Waterbury School District","=""1510011""","All Other Expenditures","$0"
"Waterbury School District","=""1510011""","Total","$69,236,530"
"Waterford School District","=""1520011""","Teacher Salaries","$4,812,175"
"Waterford School District","=""1520011""","Instructional Aide Salaries","$1,679,979"
"Waterford School District","=""1520011""","Other Salaries","$639,027"
"Waterford School District","=""1520011""","Employee Benefits","$1,865,918"
"Waterford School District","=""1520011""","Purchased Services Other Than Transportation","$618,642"
"Waterford School District","=""1520011""","Special Education Tuition","$2,386,573"
"Waterford School District","=""1520011""","Supplies","$105,199"
"Waterford School District","=""1520011""","Property Services","$10,823"
"Waterford School District","=""1520011""","Purchased Services For Transportation","$638,475"
"Waterford School District","=""1520011""","Equipment","$19,002"
"Waterford School District","=""1520011""","All Other Expenditures","$54,850"
"Waterford School District","=""1520011""","Total","$12,830,663"
"Watertown School District","=""1530011""","Teacher Salaries","$3,513,926"
"Watertown School District","=""1530011""","Instructional Aide Salaries","$1,460,402"
"Watertown School District","=""1530011""","Other Salaries","$678,856"
"Watertown School District","=""1530011""","Employee Benefits","$2,425,695"
"Watertown School District","=""1530011""","Purchased Services Other Than Transportation","$1,256,003"
"Watertown School District","=""1530011""","Special Education Tuition","$2,166,903"
"Watertown School District","=""1530011""","Supplies","$48,573"
"Watertown School District","=""1530011""","Property Services","$7,709"
"Watertown School District","=""1530011""","Purchased Services For Transportation","$1,112,215"
"Watertown School District","=""1530011""","Equipment","$0"
"Watertown School District","=""1530011""","All Other Expenditures","$510"
"Watertown School District","=""1530011""","Total","$12,670,791"
"West Hartford School District","=""1550011""","Teacher Salaries","$14,537,370"
"West Hartford School District","=""1550011""","Instructional Aide Salaries","$5,082,620"
"West Hartford School District","=""1550011""","Other Salaries","$2,575,556"
"West Hartford School District","=""1550011""","Employee Benefits","$8,176,414"
"West Hartford School District","=""1550011""","Purchased Services Other Than Transportation","$797,516"
"West Hartford School District","=""1550011""","Special Education Tuition","$8,259,329"
"West Hartford School District","=""1550011""","Supplies","$201,543"
"West Hartford School District","=""1550011""","Property Services","$0"
"West Hartford School District","=""1550011""","Purchased Services For Transportation","$4,518,949"
"West Hartford School District","=""1550011""","Equipment","$27,290"
"West Hartford School District","=""1550011""","All Other Expenditures","$0"
"West Hartford School District","=""1550011""","Total","$44,176,587"
"West Haven School District","=""1560011""","Teacher Salaries","$8,881,546"
"West Haven School District","=""1560011""","Instructional Aide Salaries","$3,120,406"
"West Haven School District","=""1560011""","Other Salaries","$447,946"
"West Haven School District","=""1560011""","Employee Benefits","$3,363,278"
"West Haven School District","=""1560011""","Purchased Services Other Than Transportation","$489,001"
"West Haven School District","=""1560011""","Special Education Tuition","$11,232,182"
"West Haven School District","=""1560011""","Supplies","$125,630"
"West Haven School District","=""1560011""","Property Services","$0"
"West Haven School District","=""1560011""","Purchased Services For Transportation","$1,942,795"
"West Haven School District","=""1560011""","Equipment","$0"
"West Haven School District","=""1560011""","All Other Expenditures","$0"
"West Haven School District","=""1560011""","Total","$29,602,785"
"Westbrook School District","=""1540011""","Teacher Salaries","$1,842,458"
"Westbrook School District","=""1540011""","Instructional Aide Salaries","$548,923"
"Westbrook School District","=""1540011""","Other Salaries","$4,586"
"Westbrook School District","=""1540011""","Employee Benefits","$995,563"
"Westbrook School District","=""1540011""","Purchased Services Other Than Transportation","$268,095"
"Westbrook School District","=""1540011""","Special Education Tuition","$778,531"
"Westbrook School District","=""1540011""","Supplies","$21,614"
"Westbrook School District","=""1540011""","Property Services","$0"
"Westbrook School District","=""1540011""","Purchased Services For Transportation","$253,107"
"Westbrook School District","=""1540011""","Equipment","$10,413"
"Westbrook School District","=""1540011""","All Other Expenditures","$874"
"Westbrook School District","=""1540011""","Total","$4,724,165"
"Weston School District","=""1570011""","Teacher Salaries","$3,315,895"
"Weston School District","=""1570011""","Instructional Aide Salaries","$1,535,661"
"Weston School District","=""1570011""","Other Salaries","$2,430,008"
"Weston School District","=""1570011""","Employee Benefits","$1,936,496"
"Weston School District","=""1570011""","Purchased Services Other Than Transportation","$1,060,241"
"Weston School District","=""1570011""","Special Education Tuition","$2,778,956"
"Weston School District","=""1570011""","Supplies","$29,099"
"Weston School District","=""1570011""","Property Services","$57"
"Weston School District","=""1570011""","Purchased Services For Transportation","$122,439"
"Weston School District","=""1570011""","Equipment","$30,295"
"Weston School District","=""1570011""","All Other Expenditures","$0"
"Weston School District","=""1570011""","Total","$13,239,147"
"Westport School District","=""1580011""","Teacher Salaries","$9,284,320"
"Westport School District","=""1580011""","Instructional Aide Salaries","$0"
"Westport School District","=""1580011""","Other Salaries","$4,957,734"
"Westport School District","=""1580011""","Employee Benefits","$3,052,936"
"Westport School District","=""1580011""","Purchased Services Other Than Transportation","$904,988"
"Westport School District","=""1580011""","Special Education Tuition","$3,735,743"
