"Special Education Expenditures, 2021-22"
"All Districts"

"District","District Code","Description","Amount"
"Cornwall School District","=""0310011""","Employee Benefits","$102,037"
"Cornwall School District","=""0310011""","Purchased Services Other Than Transportation","$32,098"
"Cornwall School District","=""0310011""","Special Education Tuition","$10,649"
"Cornwall School District","=""0310011""","Supplies","$1,850"
"Cornwall School District","=""0310011""","Property Services","$0"
"Cornwall School District","=""0310011""","Purchased Services For Transportation","$38,644"
"Cornwall School District","=""0310011""","Equipment","$653"
"Cornwall School District","=""0310011""","All Other Expenditures","$0"
"Cornwall School District","=""0310011""","Total","$501,632"
"Coventry School District","=""0320011""","Teacher Salaries","$1,967,403"
"Coventry School District","=""0320011""","Instructional Aide Salaries","$720,233"
"Coventry School District","=""0320011""","Other Salaries","$1,416,844"
"Coventry School District","=""0320011""","Employee Benefits","$1,051,855"
"Coventry School District","=""0320011""","Purchased Services Other Than Transportation","$185,759"
"Coventry School District","=""0320011""","Special Education Tuition","$1,123,510"
"Coventry School District","=""0320011""","Supplies","$25,755"
"Coventry School District","=""0320011""","Property Services","$0"
"Coventry School District","=""0320011""","Purchased Services For Transportation","$318,412"
"Coventry School District","=""0320011""","Equipment","$6,915"
"Coventry School District","=""0320011""","All Other Expenditures","$1,658"
"Coventry School District","=""0320011""","Total","$6,818,346"
"Cromwell School District","=""0330011""","Teacher Salaries","$2,172,526"
"Cromwell School District","=""0330011""","Instructional Aide Salaries","$1,130,573"
"Cromwell School District","=""0330011""","Other Salaries","$213,779"
"Cromwell School District","=""0330011""","Employee Benefits","$1,249,624"
"Cromwell School District","=""0330011""","Purchased Services Other Than Transportation","$527,281"
"Cromwell School District","=""0330011""","Special Education Tuition","$2,998,429"
"Cromwell School District","=""0330011""","Supplies","$21,712"
"Cromwell School District","=""0330011""","Property Services","$0"
"Cromwell School District","=""0330011""","Purchased Services For Transportation","$953,088"
"Cromwell School District","=""0330011""","Equipment","$3,289"
"Cromwell School District","=""0330011""","All Other Expenditures","$559"
"Cromwell School District","=""0330011""","Total","$9,270,861"
"Danbury School District","=""0340011""","Teacher Salaries","$16,070,330"
"Danbury School District","=""0340011""","Instructional Aide Salaries","$3,418,729"
"Danbury School District","=""0340011""","Other Salaries","$7,618,911"
"Danbury School District","=""0340011""","Employee Benefits","$5,594,549"
"Danbury School District","=""0340011""","Purchased Services Other Than Transportation","$977,706"
"Danbury School District","=""0340011""","Special Education Tuition","$2,477,221"
"Danbury School District","=""0340011""","Supplies","$140,796"
"Danbury School District","=""0340011""","Property Services","$0"
"Danbury School District","=""0340011""","Purchased Services For Transportation","$4,343,403"
"Danbury School District","=""0340011""","Equipment","$82,848"
"Danbury School District","=""0340011""","All Other Expenditures","$0"
"Danbury School District","=""0340011""","Total","$40,724,494"
"Darien School District","=""0350011""","Teacher Salaries","$6,528,495"
"Darien School District","=""0350011""","Instructional Aide Salaries","$4,224,342"
"Darien School District","=""0350011""","Other Salaries","$7,064,535"
"Darien School District","=""0350011""","Employee Benefits","$4,313,978"
"Darien School District","=""0350011""","Purchased Services Other Than Transportation","$4,115,291"
"Darien School District","=""0350011""","Special Education Tuition","$6,691,882"
"Darien School District","=""0350011""","Supplies","$164,806"
"Darien School District","=""0350011""","Property Services","$0"
"Darien School District","=""0350011""","Purchased Services For Transportation","$1,293,410"
"Darien School District","=""0350011""","Equipment","$172,034"
"Darien School District","=""0350011""","All Other Expenditures","$670"
"Darien School District","=""0350011""","Total","$34,569,444"
"Deep River School District","=""0360011""","Teacher Salaries","$350,145"
"Deep River School District","=""0360011""","Instructional Aide Salaries","$198,261"
"Deep River School District","=""0360011""","Other Salaries","$68,299"
"Deep River School District","=""0360011""","Employee Benefits","$203,842"
"Deep River School District","=""0360011""","Purchased Services Other Than Transportation","$3,817"
"Deep River School District","=""0360011""","Special Education Tuition","$0"
"Deep River School District","=""0360011""","Supplies","$5,057"
"Deep River School District","=""0360011""","Property Services","$804"
"Deep River School District","=""0360011""","Purchased Services For Transportation","$56,498"
"Deep River School District","=""0360011""","Equipment","$0"
"Deep River School District","=""0360011""","All Other Expenditures","$0"
"Deep River School District","=""0360011""","Total","$886,724"
"Derby School District","=""0370011""","Teacher Salaries","$1,155,741"
"Derby School District","=""0370011""","Instructional Aide Salaries","$1,081,784"
"Derby School District","=""0370011""","Other Salaries","$610,550"
"Derby School District","=""0370011""","Employee Benefits","$716,974"
"Derby School District","=""0370011""","Purchased Services Other Than Transportation","$139,771"
"Derby School District","=""0370011""","Special Education Tuition","$2,342,159"
"Derby School District","=""0370011""","Supplies","$50,991"
"Derby School District","=""0370011""","Property Services","$470"
"Derby School District","=""0370011""","Purchased Services For Transportation","$473,987"
"Derby School District","=""0370011""","Equipment","$13,687"
"Derby School District","=""0370011""","All Other Expenditures","$0"
"Derby School District","=""0370011""","Total","$6,586,114"
"East Granby School District","=""0400011""","Teacher Salaries","$1,336,950"
"East Granby School District","=""0400011""","Instructional Aide Salaries","$666,501"
"East Granby School District","=""0400011""","Other Salaries","$301,871"
"East Granby School District","=""0400011""","Employee Benefits","$345,442"
"East Granby School District","=""0400011""","Purchased Services Other Than Transportation","$827,411"
"East Granby School District","=""0400011""","Special Education Tuition","$760,578"
"East Granby School District","=""0400011""","Supplies","$28,866"
"East Granby School District","=""0400011""","Property Services","$2,706"
"East Granby School District","=""0400011""","Purchased Services For Transportation","$484,607"
"East Granby School District","=""0400011""","Equipment","$15,068"
"East Granby School District","=""0400011""","All Other Expenditures","$0"
"East Granby School District","=""0400011""","Total","$4,770,000"
"East Haddam School District","=""0410011""","Teacher Salaries","$1,565,189"
"East Haddam School District","=""0410011""","Instructional Aide Salaries","$769,625"
"East Haddam School District","=""0410011""","Other Salaries","$206,624"
"East Haddam School District","=""0410011""","Employee Benefits","$578,858"
"East Haddam School District","=""0410011""","Purchased Services Other Than Transportation","$307,544"
"East Haddam School District","=""0410011""","Special Education Tuition","$1,205,731"
"East Haddam School District","=""0410011""","Supplies","$69,505"
"East Haddam School District","=""0410011""","Property Services","$24,945"
"East Haddam School District","=""0410011""","Purchased Services For Transportation","$415,639"
"East Haddam School District","=""0410011""","Equipment","$3,025"
"East Haddam School District","=""0410011""","All Other Expenditures","$1,720"
"East Haddam School District","=""0410011""","Total","$5,148,406"
"East Hampton School District","=""0420011""","Teacher Salaries","$4,161,118"
"East Hampton School District","=""0420011""","Instructional Aide Salaries","$2,055,848"
"East Hampton School District","=""0420011""","Other Salaries","$321,891"
"East Hampton School District","=""0420011""","Employee Benefits","$1,728,221"
"East Hampton School District","=""0420011""","Purchased Services Other Than Transportation","$754,601"
"East Hampton School District","=""0420011""","Special Education Tuition","$1,162,031"
"East Hampton School District","=""0420011""","Supplies","$138,030"
"East Hampton School District","=""0420011""","Property Services","$13,470"
"East Hampton School District","=""0420011""","Purchased Services For Transportation","$589,410"
"East Hampton School District","=""0420011""","Equipment","$0"
"East Hampton School District","=""0420011""","All Other Expenditures","$1,140"
"East Hampton School District","=""0420011""","Total","$10,925,761"
"East Hartford School District","=""0430011""","Teacher Salaries","$10,804,938"
"East Hartford School District","=""0430011""","Instructional Aide Salaries","$3,162,169"
"East Hartford School District","=""0430011""","Other Salaries","$4,319,510"
"East Hartford School District","=""0430011""","Employee Benefits","$2,767,220"
"East Hartford School District","=""0430011""","Purchased Services Other Than Transportation","$431,972"
"East Hartford School District","=""0430011""","Special Education Tuition","$7,151,977"
"East Hartford School District","=""0430011""","Supplies","$189,034"
"East Hartford School District","=""0430011""","Property Services","$2,700"
"East Hartford School District","=""0430011""","Purchased Services For Transportation","$3,059,084"
"East Hartford School District","=""0430011""","Equipment","$2,757"
"East Hartford School District","=""0430011""","All Other Expenditures","$156"
"East Hartford School District","=""0430011""","Total","$31,891,516"
